"ECM_score","Immune_score","subtype","disease_group"
1.30504943325034,0.46954196231494,"Homeostatic","Normal 3rd trimester / Preeclampsia"
0.540431824639727,0.290745359417561,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.829860001277969,1.01042661806575,"MKI67+ Proliferating","Normal 3rd trimester / Preeclampsia"
1.4138825643864,0.518595333268802,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.955594433964448,0.603006268051745,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.16050625659994,0.400746872070321,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.06598548951471,0.733347093447067,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.58652402227358,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.38494612238498,0.531870952948785,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.22423860384633,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.00255540699737,0.310970777197581,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.29047255654303,0.457929461592096,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.27050726392077,0.476845057059653,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.48684239119583,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.38477606837546,0.534320527711557,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.90074504328575,0.579852751632515,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.938416675877922,1.62332471114151,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.46601246644872,0.532736158657859,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.21403150901575,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.84849639401057,0.266796572396167,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
2.11606587926969,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.22959338049037,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.28686165013493,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.10929472193674,1.14650487147084,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.35566350455253,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.45989931795684,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.989763241111736,0.705065058695931,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.701650348072808,0.520014619854553,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.3161257589115,0.800428095320457,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.30781326320195,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.883711473820764,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.18794316473211,0.439106498373804,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.1845531525662,0.709525270538653,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.29450685354572,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.48664710322761,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.6969009853012,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.962914221596911,0.327374390215624,"Homeostatic","Normal 3rd trimester / Preeclampsia"
0.970206959514768,0.717461739999312,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.03799152116744,0.70337547413972,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.993300886564698,0.361484277668415,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.611933590038776,0.459600759125496,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.39233005223232,1.02384964972101,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.28712777858044,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.60884953741184,0.619678116776717,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.43331483326471,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.42414437186696,1.11189944984134,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.687440243643144,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.26885359851722,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.53224147496008,0.27294536170962,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.17052771658146,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.20646197146031,0.406030847770352,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.39960903937609,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.52543175058647,1.07538366563739,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.30983191960151,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.24723632113399,0.483618470729364,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.47928912491963,0.474644739271688,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.46099027122117,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.54095500269331,1.19913925757541,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.933236874476472,0.807074775236471,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.972202673176749,0.6526851941864,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.03965962983279,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.33112998587863,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.46685903548917,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.29916968491829,0.466108662436404,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.38938708076306,1.0007650270512,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.944268778747021,0.590899992250038,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.04582095712015,1.08170022899757,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
2.06811440227105,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.30016814171642,0.993655182579433,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.08528407556328,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.23113228320743,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.15995950921671,0.861844119046785,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.783261683819665,0.282815504350056,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.4409123564181,0.538756934030014,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.3533292667411,0.515573938274841,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.05630202702582,0.361790539045274,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.35666308418702,0.506949245595436,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.04910683734585,0.965394205939242,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.27632680123045,0,"MKI67+ Proliferating","Normal 3rd trimester / Preeclampsia"
1.44076696590318,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.00893132917375,0.320930289446711,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.57386314782717,0.724028995146926,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.44723282428087,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.09381659960571,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.21205560214476,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.888176416439882,0.996846817998665,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.987625720651623,1.06331043775264,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.838860812370948,0.602234655872333,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.864715297127725,0.656232459557277,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.02203844742769,0.715850649266691,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.40735857930934,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.39340976342795,0.549358539329048,"Homeostatic","Normal 3rd trimester / Preeclampsia"
0.944186077602979,0.284949358919301,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.15599171524273,0.394633939293347,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.60168222174487,0.752422325584014,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.28148860605523,0.487511046675713,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
2.18116954506125,0.55029345599867,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.34386567622409,0.488414687910195,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.28404324162875,0.637828978753823,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.30896798654741,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.905134863256723,0.288564847634264,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.984833264427916,0.317889056303993,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.09662562746938,0.748226415903796,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.5645868791568,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.38375035853365,0.511801605470395,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.25268213319948,0.459429331118232,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.15418697789981,0.387200115336441,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.861162401429567,0.825980522666061,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.897046443477644,0.871434794148769,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.20435321683752,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.46508288324704,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.64145932082517,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.60737082167164,0.615268321621133,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.962715088373898,0.592799787367269,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.11488170158525,0.378548900488294,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.5574465726358,0.591180979495625,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.988427494226071,1.02920968259938,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.919305577618847,0.842318219986846,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.964276533358281,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.787786411221622,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.957497801194375,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.50685959568542,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.877698494860751,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.01411567654183,0.432890845964466,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
