"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"ADAM12",2.01203085166746e-90,-1.62745485290688,0.036,0.209,4.01198951822491e-86,"ADAM12"
"LIMCH1",1.88830348295108e-58,-1.62743873704304,0.088,0.249,3.76527714500445e-54,"LIMCH1"
"BCKDHB",5.34039991104826e-36,-1.62660376303002,0.054,0.156,1.06487574226302e-31,"BCKDHB"
"ABCG2",1.17420249859867e-24,-1.62424609932123,0.082,0.175,2.34135978220575e-20,"ABCG2"
"FLII",1.12082955319384e-55,1.62208141106467,0.315,0.111,2.23493412906852e-51,"FLII"
"PCBD2",1.87367773796814e-33,-1.62075016907749,0.045,0.137,3.73611340950847e-29,"PCBD2"
"PAPSS2",4.63260860880377e-39,1.62036916924635,0.243,0.089,9.23742156595471e-35,"PAPSS2"
"ANKAR",2.22024095028615e-44,-1.61881465800185,0.038,0.145,4.42716045487058e-40,"ANKAR"
"CBFA2T2",2.15005352352015e-62,-1.61852049500711,0.066,0.222,4.28720672589918e-58,"CBFA2T2"
"RHBDD1",4.56098057023892e-28,-1.61786995830849,0.052,0.137,9.09459525705641e-24,"RHBDD1"
"VTI1A",4.65133750916441e-79,-1.61761128948337,0.142,0.354,9.27476699327382e-75,"VTI1A"
"FAM228B",2.98474751754785e-35,-1.6168626392506,0.055,0.157,5.95158654999042e-31,"FAM228B"
"STK32B",2.10758858859748e-37,-1.61670847634827,0.046,0.147,4.20253164566338e-33,"STK32B"
"PFKFB3",1.50279320975954e-61,1.61509883564405,0.389,0.173,2.99656966026051e-57,"PFKFB3"
"GPC3",1.58337686350107e-35,-1.60878191427188,0.037,0.129,3.15725346582113e-31,"GPC3"
"HELB",2.97700544753518e-25,-1.60501203997627,0.034,0.104,5.93614886238516e-21,"HELB"
"SCAPER",2.19241951630953e-80,-1.60353856104976,0.123,0.337,4.3716845155212e-76,"SCAPER"
"DTD1",1.15222807881954e-31,-1.60212990770987,0.057,0.154,2.29754278916617e-27,"DTD1"
"GPX3",5.56845866250845e-36,1.60037881526188,0.223,0.081,1.11035065730418e-31,"GPX3"
"SGK1",7.09137946132236e-143,1.59790013390297,0.635,0.319,1.41402106458768e-138,"SGK1"
"MBOAT1",3.49289111268442e-59,-1.59620634463872,0.122,0.295,6.96482487869274e-55,"MBOAT1"
"BBS4",1.92835652134726e-20,-1.59431851803595,0.042,0.108,3.84514290356644e-16,"BBS4"
"CDC14B",5.95251233440379e-63,-1.59428267645571,0.113,0.293,1.18693095948012e-58,"CDC14B"
"PRR13",5.24824243201172e-46,-1.59271755447786,0.191,0.352,1.04649954094314e-41,"PRR13"
"SERPING1",2.96345952237243e-146,1.59116250768783,0.639,0.292,5.90913828761062e-142,"SERPING1"
"SFMBT1",2.53755556669872e-32,-1.59005899630809,0.056,0.154,5.05988579999724e-28,"SFMBT1"
"HSPD1",4.71856278710385e-236,1.58679120098053,0.796,0.414,9.40881419748508e-232,"HSPD1"
"LPCAT1",3.79228184542413e-42,1.58433156408148,0.29,0.121,7.56180999977572e-38,"LPCAT1"
"HK3",1.44637605049757e-21,1.58204963023151,0.126,0.041,2.88407384469216e-17,"HK3"
"MAP2K3",1.8241364248053e-34,1.58148752588755,0.274,0.129,3.63732803106177e-30,"MAP2K3"
"UBE2F",7.39476845989663e-60,-1.58006191308442,0.133,0.314,1.47451683090339e-55,"UBE2F"
"JAM3",2.0405132718602e-26,-1.5790402618723,0.03,0.101,4.06878346408923e-22,"JAM3"
"VPS13B",1.80996833568131e-85,-1.57800612294674,0.171,0.398,3.60907686134854e-81,"VPS13B"
"CEPT1",5.95901506660067e-86,-1.57783573023038,0.164,0.396,1.18822760428017e-81,"CEPT1"
"BICD1",6.036694897507e-83,-1.57716468344483,0.133,0.354,1.2037169625629e-78,"BICD1"
"RBM4",1.1562980704838e-43,-1.57676319597611,0.061,0.183,2.30565835254469e-39,"RBM4"
"ADK",1.48794250060889e-46,-1.57629401459838,0.087,0.226,2.96695734621413e-42,"ADK"
"UQCC1",3.34568575272076e-33,-1.57457200613939,0.038,0.127,6.6712973909252e-29,"UQCC1"
"MRPL1",9.91819379537287e-27,-1.57430399795178,0.057,0.143,1.97768784279735e-22,"MRPL1"
"TMEM144",1.2216834865467e-68,-1.57407256811465,0.114,0.306,2.43603687217411e-64,"TMEM144"
"SEMA4A",2.86635162010975e-14,1.57349357159149,0.12,0.052,5.71550513049884e-10,"SEMA4A"
"PUF60",2.0214755462279e-43,1.57316809745683,0.249,0.083,4.03082223917844e-39,"PUF60"
"MPPED2",1.08494235562839e-71,-1.56862056386699,0.118,0.316,2.16337505712301e-67,"MPPED2"
"CD44",2.26711015573719e-92,1.56609975492356,0.444,0.153,4.52061765053995e-88,"CD44"
"DPH6",2.75652634456122e-40,-1.56553962871025,0.072,0.193,5.49651353105507e-36,"DPH6"
"TSPYL2",2.40613433305988e-28,1.56537174926499,0.228,0.104,4.7978318601214e-24,"TSPYL2"
"DNAJC24",4.64808654139732e-32,-1.56522784249643,0.06,0.158,9.26828456354625e-28,"DNAJC24"
"DIS3L2",1.21014431011984e-46,-1.56303606204377,0.069,0.2,2.41302775437896e-42,"DIS3L2"
"MAGI3",2.58967967748781e-27,-1.5598692286951,0.037,0.113,5.16382127691069e-23,"MAGI3"
"MNAT1",4.23217049039529e-43,-1.55964462708309,0.064,0.186,8.43894795784822e-39,"MNAT1"
"SLC38A9",8.79482986129734e-45,-1.55902059437244,0.076,0.207,1.75368907434269e-40,"SLC38A9"
"PDE9A",1.95221461532916e-45,-1.55864736001515,0.071,0.201,3.89271594296635e-41,"PDE9A"
"RAP1GAP2",8.61524541013855e-28,-1.55852185001761,0.04,0.119,1.71787993478163e-23,"RAP1GAP2"
"TAGLN2",3.26838729421825e-125,1.55763662101498,0.526,0.178,6.5171642646712e-121,"TAGLN2"
"IRAK2",3.61310818759512e-30,1.55551790229288,0.227,0.1,7.20453772606466e-26,"IRAK2"
"ICAM1",3.31991735943415e-184,1.55286711366032,0.713,0.365,6.6199152147117e-180,"ICAM1"
"CRELD2",4.6216854328298e-48,1.55051324342678,0.253,0.08,9.21564075306262e-44,"CRELD2"
"ARMCX1",2.46278767499134e-15,1.55022058213087,0.113,0.045,4.91079862393273e-11,"ARMCX1"
"PNP",6.66599623207516e-48,1.54982493281736,0.286,0.108,1.32919964867579e-43,"PNP"
"PPRC1",1.94797626538331e-17,1.54909161578163,0.126,0.05,3.88426467317432e-13,"PPRC1"
"SLC25A25",1.96623608555121e-25,1.54859705364665,0.179,0.071,3.92067475458911e-21,"SLC25A25"
"ACVR2A",4.69904006979801e-41,-1.54790647605963,0.053,0.165,9.36988589917722e-37,"ACVR2A"
"METTL25",4.67343364148985e-26,-1.5475355179181,0.048,0.128,9.31882668113076e-22,"METTL25"
"CSAD",8.19119598250031e-40,-1.54560403984648,0.033,0.129,1.63332447891056e-35,"CSAD"
"PRPF8",9.57414575091501e-85,1.54459919493431,0.468,0.196,1.90908466273245e-80,"PRPF8"
"SLC39A11",1.50487087010727e-59,-1.54342743224817,0.112,0.284,3.00071251499391e-55,"SLC39A11"
"SECTM1",4.49676871719068e-45,1.54284703813145,0.226,0.064,8.96655682207821e-41,"SECTM1"
"PPDPF",6.30060650549208e-57,1.54104695763088,0.28,0.082,1.25634093719512e-52,"PPDPF"
"IER3IP1",4.20017693676434e-29,-1.53984165892251,0.079,0.18,8.37515281190809e-25,"IER3IP1"
"KCNAB1",1.68759540947976e-31,-1.53892175800369,0.068,0.17,3.36506524650263e-27,"KCNAB1"
"TMEM135",2.77186613572991e-41,-1.53836648118302,0.063,0.181,5.52710107464544e-37,"TMEM135"
"DYNLRB1",4.05544358467638e-26,-1.53778527758804,0.089,0.187,8.0865545078447e-22,"DYNLRB1"
"COG6",2.49960567279731e-33,-1.53533861296446,0.068,0.173,4.98421371155784e-29,"COG6"
"XRCC4",1.54797951534803e-35,-1.53455924368528,0.063,0.169,3.08667115360396e-31,"XRCC4"
"RND3",4.349312417942e-40,1.53374981584131,0.23,0.078,8.67252896137635e-36,"RND3"
"HACE1",4.91950987486906e-37,-1.53354273871421,0.066,0.18,9.80950269048891e-33,"HACE1"
"FTO",7.04209076436514e-49,-1.53243058142295,0.107,0.258,1.40419289841441e-44,"FTO"
"HEATR5A",1.70375993058777e-51,-1.53184717196104,0.098,0.252,3.39729730159202e-47,"HEATR5A"
"SRSF1",8.88195986362106e-50,-1.53100729369745,0.084,0.231,1.77106279680604e-45,"SRSF1"
"PIBF1",5.34095665410542e-50,-1.53096900775905,0.083,0.227,1.06498675682862e-45,"PIBF1"
"VSIR",2.12301038066146e-34,1.53030322368403,0.21,0.073,4.23328269903895e-30,"VSIR"
"ZNF460",2.02083126120173e-18,1.52853415592632,0.141,0.058,4.02953753483625e-14,"ZNF460"
"FAM200B",4.59030671081399e-19,-1.52671708826978,0.047,0.113,9.1530715813631e-15,"FAM200B"
"NOL10",8.97853181550066e-31,-1.52645172606312,0.064,0.163,1.79031924401083e-26,"NOL10"
"CDK16",2.76165973884452e-23,1.52522336535431,0.162,0.062,5.50674951925598e-19,"CDK16"
"TBC1D16",2.33841802291177e-13,1.5249556016989,0.112,0.049,4.66280553768607e-09,"TBC1D16"
"ZFAND2A",5.55853457673334e-61,1.52492671867396,0.399,0.181,1.10837179460063e-56,"ZFAND2A"
"RAPGEF6",3.47756211492049e-85,-1.52379143081274,0.152,0.383,6.93425885715145e-81,"RAPGEF6"
"SDC3",1.44677311795906e-79,1.52326112538044,0.396,0.135,2.88486559721037e-75,"SDC3"
"UBE2E2",2.52266429895664e-66,-1.52321097135204,0.166,0.358,5.03019261211954e-62,"UBE2E2"
"SOCS3",8.04965216246541e-109,1.5170157737112,0.535,0.219,1.6051006411956e-104,"SOCS3"
"SNHG15",7.47155307752674e-22,1.51670026415098,0.153,0.059,1.48982768365883e-17,"SNHG15"
"IER2",1.34934042975355e-304,1.51448539284215,0.876,0.48,2.69058481692858e-300,"IER2"
"VAMP5",6.84311224065649e-40,1.51367932641287,0.201,0.057,1.3645165807869e-35,"VAMP5"
"CWC25",8.24963195913658e-28,1.51238261889644,0.216,0.093,1.64497661265183e-23,"CWC25"
"ADAT2",2.14668234980509e-30,-1.51069582965968,0.037,0.119,4.28048460551135e-26,"ADAT2"
"CSGALNACT1",2.20983218467448e-68,-1.51029691561398,0.217,0.417,4.40640537624091e-64,"CSGALNACT1"
"LRRC2",1.00106834241344e-27,-1.50950764324416,0.048,0.131,1.99613027477239e-23,"LRRC2"
"TNIK",6.20528499072683e-17,-1.50719525544727,0.051,0.114,1.23733382715093e-12,"TNIK"
"TBC1D5",1.1796052193392e-76,-1.50648887974405,0.269,0.47,2.35213280736236e-72,"TBC1D5"
"ABAT",1.43577917761347e-25,-1.50313781610466,0.057,0.141,2.86294368016126e-21,"ABAT"
"HLA-E",0,1.50222743106957,0.881,0.472,0,"HLA-E"
"ARPC1B",8.04716045234685e-122,-1.50128483756649,0.362,0.633,1.60460379419796e-117,"ARPC1B"
"INSIG1",6.54788619669509e-30,1.50100343406476,0.233,0.104,1.305648507621e-25,"INSIG1"
"TIPARP",1.78785939139167e-64,1.50055238411918,0.418,0.194,3.56499162643498e-60,"TIPARP"
"NFKBID",1.45051641941824e-53,1.50021238236488,0.403,0.212,2.89232974031998e-49,"NFKBID"
"ZDHHC21",8.96981523798725e-59,-1.49718669922577,0.086,0.248,1.78858115845466e-54,"ZDHHC21"
"IFI44L",1.8628098094579e-54,1.49679561846812,0.367,0.168,3.71444276005905e-50,"IFI44L"
"CAPG",1.17333324432239e-30,1.49505275329015,0.184,0.063,2.33962648917885e-26,"CAPG"
"R3HDM1",9.76946901166009e-36,-1.49341736203417,0.083,0.199,1.94803212092502e-31,"R3HDM1"
"ABCD3",3.68176569221898e-24,-1.49324816548227,0.062,0.145,7.34144079028464e-20,"ABCD3"
"PPARG",3.50325578665572e-46,-1.49271791037535,0.126,0.275,6.9854920385915e-42,"PPARG"
"NDUFB5",2.12549377485157e-18,-1.49209044654997,0.175,0.265,4.23823458705403e-14,"NDUFB5"
"CCRL2",3.94880389854643e-33,1.49128207849622,0.196,0.067,7.87391497370158e-29,"CCRL2"
"DUSP5",1.30341894333751e-28,1.49116589226438,0.215,0.093,2.599017373015e-24,"DUSP5"
"PRRC2A",1.11691069247172e-55,1.49014964265012,0.316,0.111,2.22711992078862e-51,"PRRC2A"
"DENND5B",1.40628594317053e-32,-1.48893047816124,0.065,0.167,2.80413417068204e-28,"DENND5B"
"BTRC",3.47381913757249e-50,-1.48842707236224,0.077,0.219,6.92679536031955e-46,"BTRC"
"ADA2",2.72001120444806e-73,1.48824647771623,0.409,0.163,5.42370234166942e-69,"ADA2"
"VPS8",1.10007932392916e-82,-1.48791664481595,0.178,0.405,2.19355817191474e-78,"VPS8"
"STXBP6",9.38966960381427e-46,-1.48768069221968,0.126,0.278,1.87230011900057e-41,"STXBP6"
"KLHL20",2.51702015004796e-32,-1.48661337634557,0.057,0.155,5.01893817919563e-28,"KLHL20"
"PRR5",7.44074112020738e-49,-1.48574447843581,0.104,0.257,1.48368377936935e-44,"PRR5"
"SMIM8",2.66030620743353e-28,-1.48509465121432,0.034,0.11,5.30465057762247e-24,"SMIM8"
"XAB2",6.65924823825763e-21,1.47717626651639,0.13,0.045,1.32785409870857e-16,"XAB2"
"UBL7",1.52673968738528e-23,1.47675214914372,0.146,0.05,3.04431893664626e-19,"UBL7"
"KLF4",1.52248605656406e-137,1.47559465064833,0.651,0.305,3.03583719678873e-133,"KLF4"
"IRF1",1.37555918098586e-57,1.47539297604541,0.403,0.192,2.7428650068858e-53,"IRF1"
"SENP7",3.70107150869661e-78,-1.47448706306005,0.138,0.356,7.37993658834105e-74,"SENP7"
"MAP3K13",1.29339801780688e-32,-1.47388322575411,0.089,0.201,2.57903564750692e-28,"MAP3K13"
"CD109",2.83278568138624e-51,-1.4734767316424,0.084,0.232,5.64857464868415e-47,"CD109"
"CYTH3",1.54568578007382e-29,-1.47307195853521,0.065,0.161,3.0820974454672e-25,"CYTH3"
"IGF2BP3",4.43331377434542e-87,-1.4703825490257,0.19,0.439,8.84002766604477e-83,"IGF2BP3"
"DHRS4",1.50932752874006e-35,1.47033490548724,0.201,0.063,3.00959909230769e-31,"DHRS4"
"BEX4",2.78126736658768e-15,1.47011193212816,0.101,0.037,5.54584712897583e-11,"BEX4"
"INKA1",6.74155309066082e-16,-1.46900902638233,0.068,0.135,1.34426568627777e-11,"INKA1"
"CXCL14",3.72213296393076e-38,-1.46811129204049,0.039,0.138,7.42193313007793e-34,"CXCL14"
"ATXN1",1.30620440526442e-86,-1.46462660120438,0.199,0.433,2.60457158409726e-82,"ATXN1"
"PUDP",2.66808618866812e-25,-1.46386999275387,0.053,0.134,5.32016386020424e-21,"PUDP"
"ABCA6",6.31121457941892e-41,-1.46309572669281,0.078,0.205,1.25845618713613e-36,"ABCA6"
"POU2F1",1.05802547021058e-48,-1.46247458156312,0.109,0.263,2.1097027875999e-44,"POU2F1"
"INPP4B",1.3649988534444e-47,-1.46172328780746,0.105,0.253,2.72180771376814e-43,"INPP4B"
"RAB13",3.24116793945569e-14,-1.45835191519299,0.086,0.152,6.46288887127465e-10,"RAB13"
"SNX24",3.79595035731644e-85,-1.45831270595614,0.238,0.472,7.56912501248899e-81,"SNX24"
"PSME2",2.96969950656698e-67,1.456985474249,0.391,0.15,5.92158081609456e-63,"PSME2"
"TSC22D3",1.3636638771398e-128,1.4569128715372,0.602,0.259,2.71914577101676e-124,"TSC22D3"
"GIPC2",8.74106860429544e-49,-1.45661018327572,0.16,0.328,1.74296907969651e-44,"GIPC2"
"SERPINB9",7.89783065493752e-44,1.45616034512959,0.34,0.167,1.57482743259454e-39,"SERPINB9"
"SNX7",1.46541600148268e-26,-1.45521835508963,0.091,0.19,2.92203950695647e-22,"SNX7"
"HRH1",1.85591392065467e-102,-1.45475505613995,0.269,0.533,3.70069235778541e-98,"HRH1"
"FAF1",2.53424493222511e-67,-1.45353275566175,0.154,0.349,5.05328439485686e-63,"FAF1"
"MITF",4.73124526830089e-64,-1.4534495188803,0.223,0.413,9.43410306499197e-60,"MITF"
"CIITA",5.18650218389824e-10,1.452256652708,0.103,0.051,1.03418853546931e-05,"CIITA"
"RPS20",3.38535225189738e-170,-1.45055490872526,0.494,0.787,6.75039239028337e-166,"RPS20"
"CDK8",2.17320031491996e-32,-1.44901984733357,0.072,0.178,4.33336142795039e-28,"CDK8"
"TYMP",8.82087154016642e-135,1.44845040735062,0.627,0.281,1.75888178510918e-130,"TYMP"
"TRAPPC13",4.27429503754052e-24,-1.44699563662707,0.047,0.124,8.52294430485579e-20,"TRAPPC13"
"CPEB3",2.47731999659931e-45,-1.44646198335766,0.061,0.187,4.93977607321903e-41,"CPEB3"
"RASL11A",5.41487027317253e-23,1.44427605454934,0.138,0.046,1.0797251324706e-18,"RASL11A"
"CRY2",8.40005748093278e-16,1.44325382691137,0.131,0.057,1.674971461698e-11,"CRY2"
"ORC2",9.60750475007017e-29,-1.4399906767526,0.055,0.145,1.91573644716399e-24,"ORC2"
"LRBA",1.24170989647467e-57,-1.43971620511375,0.095,0.26,2.4759695335705e-53,"LRBA"
"PSPC1",8.59303906414594e-46,-1.43902197781578,0.107,0.253,1.7134519893907e-41,"PSPC1"
"SLC52A2",6.88090006771039e-20,1.43731963002136,0.135,0.049,1.37205147350145e-15,"SLC52A2"
"NSUN7",7.58006278298888e-48,-1.4372892645421,0.087,0.231,1.51146451892798e-43,"NSUN7"
"COP1",2.24343456456988e-76,-1.43714348956989,0.179,0.395,4.47340852175235e-72,"COP1"
"CALCOCO2",1.33579637905322e-49,1.43714021355854,0.29,0.104,2.66357797983212e-45,"CALCOCO2"
"ZNRF1",2.02640048981973e-24,-1.43709667465622,0.068,0.156,4.04064257670054e-20,"ZNRF1"
"SSPN",1.59216979247412e-12,-1.4356390374792,0.051,0.102,3.1747865661934e-08,"SSPN"
"SLC11A1",9.6923463759402e-28,1.43404200028402,0.206,0.086,1.93265386736248e-23,"SLC11A1"
"KMT2D",5.93478351534928e-37,1.4326285891606,0.293,0.135,1.18339583296065e-32,"KMT2D"
"ATG4C",1.41790199627162e-61,-1.42957451104609,0.156,0.346,2.82729658056561e-57,"ATG4C"
"BRD2",3.57643497892872e-96,1.42902752194957,0.561,0.26,7.13141134798387e-92,"BRD2"
"ELP5",2.27176574873177e-20,1.4288997374365,0.142,0.053,4.52990090297115e-16,"ELP5"
"CSNK1G1",9.21410615667512e-39,-1.42730921923739,0.083,0.206,1.83729276764102e-34,"CSNK1G1"
"NLRP3",4.53208743260638e-49,1.42679636787565,0.362,0.173,9.03698234061712e-45,"NLRP3"
"SLC1A3",1.08701326132928e-56,1.42676174745343,0.413,0.201,2.16750444309058e-52,"SLC1A3"
"PHF1",8.94622297351112e-13,1.42671911654853,0.112,0.05,1.78387686091812e-08,"PHF1"
"MAPK8",8.65360838789482e-35,-1.42653884081757,0.067,0.175,1.72552951254623e-30,"MAPK8"
"PSMB9",5.32223291422669e-37,1.42641952122532,0.239,0.089,1.0612532430968e-32,"PSMB9"
"SQSTM1",1.31341864192596e-205,1.42504700986701,0.79,0.443,2.61895677200037e-201,"SQSTM1"
"IL2RA",4.75121475053204e-68,1.42504501263724,0.378,0.139,9.47392221256088e-64,"IL2RA"
"COX15",2.58324712920867e-17,-1.42463450792506,0.047,0.109,5.15099477564209e-13,"COX15"
"ZDHHC14",1.37988664597073e-62,-1.42289797191641,0.151,0.34,2.75149397206563e-58,"ZDHHC14"
"ZNF267",1.72824683125788e-65,1.42154809076729,0.455,0.235,3.44612418152822e-61,"ZNF267"
"CCND3",3.95031932167571e-20,1.4215391639668,0.146,0.057,7.87693672742137e-16,"CCND3"
"PLEKHG2",2.14378745624618e-18,1.42143314899805,0.194,0.101,4.27471218775488e-14,"PLEKHG2"
"CDK19",3.05105553788709e-59,-1.42120640185653,0.119,0.299,6.08380474254686e-55,"CDK19"
"ARMH3",1.14463092720062e-53,-1.42111010321773,0.118,0.283,2.28239406883804e-49,"ARMH3"
"SAMD4A",2.15377947509754e-58,-1.41997250215069,0.129,0.305,4.29463627334449e-54,"SAMD4A"
"LILRB2",4.45962982974456e-26,1.41856822551127,0.209,0.09,8.89250188051065e-22,"LILRB2"
"ZFP14",8.9811393326826e-22,-1.41851413053325,0.041,0.11,1.79083918293691e-17,"ZFP14"
"EIF4A3",2.70319491108363e-126,1.41830321024743,0.627,0.301,5.39017065270076e-122,"EIF4A3"
"RASGRP3",4.63678114504271e-43,-1.41670512433295,0.061,0.182,9.24574160321516e-39,"RASGRP3"
"MCTP2",8.2572636095506e-50,-1.41638697280635,0.132,0.295,1.64649836374439e-45,"MCTP2"
"MRPS28",3.83602843311486e-31,-1.41525205658005,0.104,0.218,7.64904069563104e-27,"MRPS28"
"SNHG7",1.19447796405189e-27,1.4148537742724,0.218,0.094,2.38178906031947e-23,"SNHG7"
"LYRM4",1.63633217831256e-27,-1.41481175337243,0.079,0.178,3.26284636355524e-23,"LYRM4"
"BASP1",9.81198619073504e-22,1.41381300594448,0.162,0.066,1.95651004643257e-17,"BASP1"
"NAPB",1.55127383979032e-32,-1.41168996783001,0.034,0.117,3.09324003654189e-28,"NAPB"
"LDHA",2.87489262821309e-94,1.41159911592345,0.515,0.213,5.7325359006569e-90,"LDHA"
"LILRB4",1.65956815950994e-63,1.41042979877372,0.42,0.193,3.30917891006282e-59,"LILRB4"
"SYNJ2BP",8.15212567240377e-11,-1.40883663702978,0.06,0.109,1.62553385907731e-06,"SYNJ2BP"
"GALK2",1.16863366770212e-44,-1.40847663015469,0.087,0.223,2.33025553339802e-40,"GALK2"
"SPINDOC",1.9432062172509e-14,1.4079648094166,0.119,0.052,3.8747531971983e-10,"SPINDOC"
"MTA3",8.49386627554399e-22,-1.40601191822674,0.045,0.116,1.69367693534347e-17,"MTA3"
"MOSMO",5.05261573409658e-27,-1.40559960976966,0.056,0.143,1.00749157737886e-22,"MOSMO"
"C12orf4",3.22781208411003e-41,-1.40363987626367,0.16,0.305,6.4362572957154e-37,"C12orf4"
"VPS50",3.4469320653841e-48,-1.40357927796702,0.115,0.268,6.87318253837589e-44,"VPS50"
"ZNF254",1.91254948164878e-34,-1.40327843182352,0.055,0.157,3.81362366640766e-30,"ZNF254"
"CCDC66",7.67268047700326e-49,-1.40324968351911,0.11,0.266,1.52993248711445e-44,"CCDC66"
"MOB3B",1.83968379458973e-23,-1.40306896022881,0.037,0.106,3.66832948641192e-19,"MOB3B"
"ACSL1",7.72935482892043e-81,1.40185418484393,0.507,0.255,1.54123335288673e-76,"ACSL1"
"DHRS4L2",2.4205746566239e-07,-1.40175969153568,0.065,0.104,0.00482662586530805,"DHRS4L2"
"CDR2",3.53836755809443e-27,-1.40111281769399,0.061,0.15,7.05550491084029e-23,"CDR2"
"BCL3",1.16181880261351e-62,1.40064808433175,0.417,0.193,2.31666669241135e-58,"BCL3"
"PRPF18",4.74354937013068e-22,-1.39811786715607,0.06,0.138,9.45863744404057e-18,"PRPF18"
"PEX14",5.06319184837693e-26,-1.39668659357069,0.046,0.126,1.00960045456636e-21,"PEX14"
"C1orf162",8.66730374634855e-59,1.39649092217324,0.339,0.123,1.7282603670219e-54,"C1orf162"
"SLC38A6",3.10837441952067e-66,-1.3942413237927,0.213,0.415,6.19809859252422e-62,"SLC38A6"
"MTAP",7.26693547987481e-42,-1.39242673838234,0.093,0.228,1.44902693468704e-37,"MTAP"
"ANO10",3.46204435985877e-28,-1.39208536297391,0.054,0.142,6.90331645355838e-24,"ANO10"
"ETFB",5.77886670620237e-16,-1.39163687281124,0.138,0.218,1.15230602121675e-11,"ETFB"
"EXOC4",5.9512072656879e-65,-1.39110070757252,0.236,0.423,1.18667072877817e-60,"EXOC4"
"MCCC1",5.79026118761675e-37,-1.38963344990122,0.076,0.193,1.15457808081078e-32,"MCCC1"
"PNPLA2",1.8591621262195e-33,1.38888362530426,0.229,0.09,3.70716927968168e-29,"PNPLA2"
"SWT1",1.47326357657298e-23,-1.38876713773394,0.04,0.111,2.93768757168652e-19,"SWT1"
"HS2ST1",1.59426073097505e-63,-1.3884632439542,0.204,0.401,3.17895589756424e-59,"HS2ST1"
"FTX",5.50372816338583e-68,-1.38775440208717,0.207,0.406,1.09744339577913e-63,"FTX"
"DYNC1H1",6.33743025703401e-131,1.38678843487818,0.666,0.344,1.26368359325258e-126,"DYNC1H1"
"DLG1",5.76044672492555e-64,-1.38553235173086,0.122,0.308,1.14863307695015e-59,"DLG1"
"SUCLG2",1.87259100828839e-61,-1.38477074766993,0.198,0.393,3.73394647052705e-57,"SUCLG2"
"BIRC3",2.50244049426651e-13,1.38465216491466,0.102,0.042,4.98986634556741e-09,"BIRC3"
"PARP10",7.27007344468393e-28,1.3836210912957,0.195,0.076,1.44965264486998e-23,"PARP10"
"RPS6KC1",1.3933286261745e-56,-1.38311382945043,0.132,0.307,2.77829728059195e-52,"RPS6KC1"
"INTS6L",4.64541523066638e-39,-1.38309967553418,0.061,0.175,9.26295796994877e-35,"INTS6L"
"ITFG1",4.83999679342872e-83,-1.38306801804937,0.234,0.463,9.65095360609686e-79,"ITFG1"
"CYSLTR1",1.60918453516317e-31,-1.38295517280648,0.128,0.249,3.20871396311536e-27,"CYSLTR1"
"STX8",5.14247940049087e-57,-1.38276745435033,0.172,0.356,1.02541039245788e-52,"STX8"
"TTC39C",1.71404216023438e-27,-1.38040545699439,0.055,0.143,3.41780006750736e-23,"TTC39C"
"CSNK2B",3.03057189938728e-29,-1.37992914759784,0.108,0.219,6.04296036737824e-25,"CSNK2B"
"DENND1A",1.67798367310619e-56,-1.37986278577915,0.253,0.42,3.34589944417375e-52,"DENND1A"
"RFX7",2.99191981475481e-42,-1.379673002629,0.105,0.244,5.96588811062109e-38,"RFX7"
"NSUN3",8.31033063592727e-31,-1.37782773895825,0.068,0.169,1.6570799288039e-26,"NSUN3"
"PRR5L",7.05213192992349e-25,-1.37740447015574,0.054,0.136,1.40619510682674e-20,"PRR5L"
"RPL36A",1.4939201823992e-85,-1.37695890238159,0.341,0.561,2.97887684370401e-81,"RPL36A"
"IL10",1.12488384062107e-22,1.37637014820158,0.174,0.073,2.24301837819842e-18,"IL10"
"NFKBIA",1.22703165556323e-245,1.37258804669545,0.853,0.479,2.44670112119308e-241,"NFKBIA"
"CNOT6L",1.3115472039476e-45,-1.37220320908685,0.134,0.29,2.61522512467152e-41,"CNOT6L"
"IGF1R",1.41276671601708e-19,-1.37159021146012,0.041,0.105,2.81705683173805e-15,"IGF1R"
"GAPLINC",3.63093936757674e-20,-1.37139917550545,0.074,0.154,7.24009309894801e-16,"GAPLINC"
"ATF5",1.69143496729223e-48,1.37101877266573,0.317,0.129,3.3727213247807e-44,"ATF5"
"CAMK1D",1.00896546445616e-41,-1.37014598915505,0.104,0.241,2.01187713612559e-37,"CAMK1D"
"ZNF789",2.65900632609359e-28,-1.36893117129361,0.049,0.135,5.30205861423062e-24,"ZNF789"
"CASK",9.4823315503744e-34,-1.36889494703744,0.091,0.208,1.89077691114466e-29,"CASK"
"NEDD4",7.58187673871771e-22,-1.36718601975413,0.041,0.109,1.51182622170031e-17,"NEDD4"
"CLEC7A",3.17486646708362e-50,1.36621284677817,0.33,0.132,6.33068373536473e-46,"CLEC7A"
"ATP13A2",8.38536634064125e-26,1.36584074176784,0.174,0.065,1.67204204832387e-21,"ATP13A2"
"BLOC1S1",2.99345675290852e-44,-1.36569045506848,0.222,0.385,5.96895276529959e-40,"BLOC1S1"
"HMBOX1",8.93065206701995e-65,-1.36552329076963,0.1,0.283,1.78077202216378e-60,"HMBOX1"
"TRIM21",8.07972967467053e-17,1.36299393713567,0.108,0.038,1.6110980971293e-12,"TRIM21"
