"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"ENTPD1",1.60515830019861e-26,-1.11882921037388,0.113,0.211,3.20068565059602e-22,"ENTPD1"
"PAPSS2",2.53838734445148e-27,1.11823689231649,0.211,0.089,5.06154436483624e-23,"PAPSS2"
"TMEM168",1.62818417538887e-32,-1.11674648278935,0.131,0.246,3.24659924572541e-28,"TMEM168"
"TGFBR1",3.17148892915117e-101,-1.11590195859777,0.359,0.597,6.32394892472742e-97,"TGFBR1"
"APOL1",1.03984440062233e-32,1.1156162127695,0.266,0.122,2.07344973484093e-28,"APOL1"
"C2CD5",3.19509740835032e-34,-1.11429789890417,0.2,0.321,6.37102423225054e-30,"C2CD5"
"BABAM2",2.46045792683999e-38,-1.11302852857076,0.199,0.336,4.90615310611894e-34,"BABAM2"
"SBF2",1.12547867947718e-51,-1.11222054668419,0.27,0.426,2.2442044868775e-47,"SBF2"
"ALMS1",1.74340206601316e-14,-1.11190719192359,0.075,0.134,3.47634371963024e-10,"ALMS1"
"HEXIM1",1.66777013933371e-42,1.11126048444975,0.332,0.15,3.32553365783142e-38,"HEXIM1"
"FASTKD1",9.57060020362239e-17,-1.11036244290783,0.07,0.133,1.9083776806023e-12,"FASTKD1"
"CAMK1D",4.10386789553455e-29,-1.10900894890851,0.134,0.241,8.1831125836959e-25,"CAMK1D"
"ASTN2",8.74202801806929e-26,-1.10777678623882,0.162,0.261,1.74316038680302e-21,"ASTN2"
"SNX24",2.52566655269943e-60,-1.1071521992074,0.298,0.472,5.03617910608266e-56,"SNX24"
"DNAJA4",2.33748580925363e-55,1.10699674927526,0.404,0.203,4.66094670365175e-51,"DNAJA4"
"BCL2",5.24686804468511e-14,-1.1066613030116,0.072,0.129,1.04622548811021e-09,"BCL2"
"SOWAHC",1.26898487951075e-13,1.10465085846036,0.123,0.057,2.53035584974444e-09,"SOWAHC"
"TNIK",4.21564170607702e-09,-1.10452210815758,0.071,0.114,8.40598956191758e-05,"TNIK"
"SLC8A1",4.49873605756953e-44,-1.10376516225375,0.294,0.435,8.97047969879364e-40,"SLC8A1"
"DENND1B",1.89898936540806e-33,-1.10264405145493,0.174,0.296,3.78658479462367e-29,"DENND1B"
"KATNAL2",1.79463088961901e-17,-1.10240478400405,0.109,0.183,3.57849399390031e-13,"KATNAL2"
"LRRC8D",8.17520757070569e-23,-1.1023377076627,0.117,0.206,1.63013638959871e-18,"LRRC8D"
"CPEB3",5.624696840783e-17,-1.10184811711852,0.114,0.187,1.12156455005213e-12,"CPEB3"
"SLC1A3",2.01955299479197e-21,-1.10109209416466,0.116,0.201,4.02698867161518e-17,"SLC1A3"
"S100A13",8.45715774610802e-37,1.09958279794383,0.296,0.135,1.68635725457394e-32,"S100A13"
"ABCD3",1.36712117925091e-14,-1.09950254229977,0.083,0.145,2.72603963142631e-10,"ABCD3"
"GADD45G",1.86174665224194e-18,1.09742714784178,0.143,0.059,3.71232282457043e-14,"GADD45G"
"ERC1",9.41023655178628e-40,-1.09630631138107,0.206,0.342,1.87640116842618e-35,"ERC1"
"CBL",3.75821984902797e-36,-1.09581720177059,0.142,0.268,7.49389037896176e-32,"CBL"
"VPS54",1.50621271016582e-29,-1.09569370833272,0.152,0.262,3.00338814407065e-25,"VPS54"
"WDFY3",1.50547773396717e-68,-1.09529274231543,0.438,0.579,3.00192260153054e-64,"WDFY3"
"PIGN",3.05602145076198e-27,-1.09335214200773,0.127,0.228,6.09370677281939e-23,"PIGN"
"C12orf4",2.50642620499474e-35,-1.09329796930979,0.176,0.305,4.99781385275951e-31,"C12orf4"
"WDFY4",2.45222397522437e-31,-1.09322388821248,0.138,0.25,4.8897346065974e-27,"WDFY4"
"AATK",5.08480611685944e-12,1.0922411320927,0.106,0.048,1.01391033970177e-07,"AATK"
"EYA3",1.82098137333804e-24,-1.0921502277282,0.086,0.171,3.63103685843606e-20,"EYA3"
"ANKRD36",1.29754702879673e-15,-1.09214669541753,0.09,0.154,2.58730877542068e-11,"ANKRD36"
"DYNC2H1",1.54074227280866e-13,-1.09156736088695,0.078,0.135,3.07224009198047e-09,"DYNC2H1"
"NR2C2",5.60209598005335e-19,-1.09143960673936,0.099,0.175,1.11705793842264e-14,"NR2C2"
"USP34",3.17611704842145e-50,-1.08955777224483,0.265,0.418,6.33317739455237e-46,"USP34"
"CEP85L",2.10645082963101e-20,-1.08937165632942,0.111,0.193,4.20026295428423e-16,"CEP85L"
"AUH",8.84298306240405e-14,-1.08905300859825,0.07,0.126,1.76329082264337e-09,"AUH"
"OAS2",1.1278990997821e-22,1.0886653037762,0.168,0.068,2.24903080496551e-18,"OAS2"
"NDUFAF6",1.70391666987932e-19,-1.08807920050155,0.084,0.158,3.39760983973937e-15,"NDUFAF6"
"PPARG",3.65385633066883e-31,-1.0872700399927,0.162,0.275,7.28578952335364e-27,"PPARG"
"DOCK1",2.29274291637386e-24,-1.08683185678997,0.124,0.216,4.57172937524947e-20,"DOCK1"
"SNHG12",5.76643756020848e-38,1.08670271708167,0.345,0.183,1.14982764950557e-33,"SNHG12"
"ZFAND2A",1.22102693979243e-47,1.08584364426867,0.381,0.181,2.43472771794611e-43,"ZFAND2A"
"TAC3",1.37578916328363e-05,1.08568591576162,0.17,0.131,0.274332359158756,"TAC3"
"HBA1",1.13460642860465e-13,1.08368986838542,0.16,0.086,2.26240521863767e-09,"HBA1"
"PTPRJ",3.19791027432528e-74,-1.08359213078125,0.367,0.551,6.37663308700461e-70,"PTPRJ"
"TAGAP",2.13247674458054e-33,1.08312135191538,0.263,0.116,4.25215862869359e-29,"TAGAP"
"SLC52A2",2.07938352672585e-11,1.08116325718991,0.106,0.049,4.14629075229134e-07,"SLC52A2"
"DNAJB2",1.78142208035383e-25,1.0789247876711,0.228,0.106,3.55215562822554e-21,"DNAJB2"
"SERPINE2",5.53637750215538e-49,1.07797278960959,0.507,0.316,1.10395367392978e-44,"SERPINE2"
"AOAH",8.3247615398505e-59,-1.07783824384241,0.23,0.415,1.65995745104619e-54,"AOAH"
"UBR3",6.68961771563165e-38,-1.0750372379267,0.166,0.296,1.33390977249695e-33,"UBR3"
"TAP1",2.66234776752688e-11,1.07500407845204,0.108,0.051,5.30872144844859e-07,"TAP1"
"WDSUB1",1.01803469756724e-14,-1.07488005760983,0.07,0.129,2.02996118694907e-10,"WDSUB1"
"ITFG1",6.90402180933927e-60,-1.07484949128735,0.285,0.463,1.37666194878225e-55,"ITFG1"
"GLB1L",8.92690372771726e-15,1.07402571300049,0.128,0.057,1.78002460330682e-10,"GLB1L"
"LARGE1",6.21499341952919e-46,-1.07324436483777,0.324,0.462,1.23926968785412e-41,"LARGE1"
"RPRD1A",1.49509812815429e-20,-1.0721127406923,0.075,0.15,2.98122566753965e-16,"RPRD1A"
"SETDB2",1.44920828065467e-27,-1.07094294999905,0.149,0.257,2.88972131162541e-23,"SETDB2"
"MSANTD2",4.44944097010552e-15,-1.07060522144618,0.058,0.114,8.87218529439041e-11,"MSANTD2"
"IFIT1",3.54807898983327e-32,1.0705702951951,0.253,0.109,7.07486950572754e-28,"IFIT1"
"GHDC",2.21640285976623e-24,1.06846680078746,0.205,0.091,4.41950730237387e-20,"GHDC"
"JPX",2.21671391128559e-39,-1.06791070392739,0.147,0.28,4.42012753910347e-35,"JPX"
"KLF10",5.79491959460769e-36,1.06569558455311,0.315,0.151,1.15550696716477e-31,"KLF10"
"RUBCNL",1.65015028170232e-50,-1.0649161583414,0.247,0.408,3.29039966171443e-46,"RUBCNL"
"ARMH3",1.33135525462823e-35,-1.06484422077311,0.157,0.283,2.65472237772869e-31,"ARMH3"
"MON2",8.06212226701249e-40,-1.06364026670148,0.223,0.359,1.60758718004229e-35,"MON2"
"RABGEF1",6.23466777825169e-17,-1.06296311172121,0.125,0.2,1.24319275498339e-12,"RABGEF1"
"HLA-F",1.4008454971282e-11,1.06148011498101,0.129,0.068,2.79328592127363e-07,"HLA-F"
"FAM149B1",4.18847172349297e-11,-1.06122377721989,0.065,0.113,8.35181261664498e-07,"FAM149B1"
"IPO11",8.71031400140732e-15,-1.06117506290673,0.065,0.122,1.73683661188062e-10,"IPO11"
"TNFSF9",3.33406541137749e-43,1.06110181078214,0.339,0.151,6.64812643028672e-39,"TNFSF9"
"CPQ",1.93709013533297e-52,-1.06105090912154,0.247,0.417,3.86255772985395e-48,"CPQ"
"PTRH2",1.33736398270753e-18,-1.06048383023876,0.076,0.147,2.66670378151882e-14,"PTRH2"
"SLC2A3",8.27176717323979e-81,1.06002602369393,0.512,0.251,1.64939037434401e-76,"SLC2A3"
"STAG1",1.61755295983846e-44,-1.05779703252466,0.269,0.413,3.22540060191789e-40,"STAG1"
"IGF1R",1.58188407208814e-10,-1.05749187812274,0.06,0.105,3.15427683974374e-06,"IGF1R"
"NCKAP5",1.22216704041055e-39,-1.05595193221655,0.199,0.344,2.43700107857863e-35,"NCKAP5"
"MPPED2",1.17742800983549e-32,-1.05574498815154,0.192,0.316,2.34779145161198e-28,"MPPED2"
"CEPT1",3.06974416275382e-53,-1.05573312609496,0.228,0.396,6.12106986053112e-49,"CEPT1"
"BMPR1A",2.05283984609721e-18,-1.05459441728233,0.076,0.145,4.09336265311784e-14,"BMPR1A"
"TTC7B",1.16675833946689e-25,-1.05454898089878,0.12,0.216,2.32651612889698e-21,"TTC7B"
"AFAP1",1.54319218154262e-29,-1.0543444352066,0.128,0.238,3.07712520999599e-25,"AFAP1"
"BAG3",1.03075150213815e-55,1.05428282708627,0.422,0.204,2.05531849526346e-51,"BAG3"
"GTPBP10",2.7787814169248e-12,-1.05419172438092,0.067,0.118,5.54089014534805e-08,"GTPBP10"
"OAT",1.27289711501852e-41,1.05383743531928,0.325,0.144,2.53815684734693e-37,"OAT"
"FCHSD2",1.0877111391424e-70,-1.05356926844907,0.514,0.638,2.16889601144994e-66,"FCHSD2"
"SURF1",1.51057031755643e-14,1.05356207405288,0.172,0.092,3.01207721320752e-10,"SURF1"
"RALGAPA2",2.24553797540377e-23,-1.05177149421521,0.247,0.336,4.47760272295512e-19,"RALGAPA2"
"DYNLRB1",3.38712700895529e-42,1.05117820002634,0.373,0.187,6.75393125585685e-38,"DYNLRB1"
"MAP2K4",1.23144339827066e-20,-1.04925267989229,0.13,0.218,2.4554981361517e-16,"MAP2K4"
"ZFAS1",1.70583050701686e-42,1.0485833039918,0.404,0.231,3.40142603099162e-38,"ZFAS1"
"LRCH1",1.37479997208407e-37,-1.04773723374862,0.258,0.385,2.74135114433564e-33,"LRCH1"
"UMAD1",7.10470193129862e-33,-1.04572868295288,0.166,0.287,1.41667756510095e-28,"UMAD1"
"MAP7",1.13534536338929e-23,-1.04534249447491,0.157,0.254,2.26387865459825e-19,"MAP7"
"KLF4",6.88155166713034e-91,1.04503590575937,0.597,0.305,1.37218140242579e-86,"KLF4"
"NBAS",4.59186398118648e-37,-1.04466043435879,0.159,0.287,9.15617677848585e-33,"NBAS"
"ARL4C",5.72284122933492e-45,1.04457490622195,0.365,0.175,1.14113454112938e-40,"ARL4C"
"PAG1",1.16924532067567e-49,-1.04209534266577,0.216,0.378,2.33147516942728e-45,"PAG1"
"SHLD2",5.69312041950502e-16,-1.04209530503998,0.091,0.158,1.1352082116493e-11,"SHLD2"
"RAB12",8.83511398418035e-26,-1.0411342454628,0.109,0.206,1.76172172844556e-21,"RAB12"
"GSTCD",1.13336153716952e-20,-1.04093278805439,0.09,0.169,2.25992290511603e-16,"GSTCD"
"FAM53C",1.50542167921917e-45,1.04060146805673,0.352,0.165,3.00181082836302e-41,"FAM53C"
"PPP6R2",1.055675780504e-32,-1.04012163104034,0.164,0.283,2.10501750632497e-28,"PPP6R2"
"FLVCR2",7.02182166286891e-12,-1.0400931707926,0.08,0.134,1.40015123957606e-07,"FLVCR2"
"TOB1",5.55087456354682e-46,1.03969434892595,0.349,0.158,1.10684438797124e-41,"TOB1"
"FIG4",9.84080377972041e-31,-1.03863033089404,0.166,0.283,1.96225627367625e-26,"FIG4"
"RETN",4.44455322734939e-22,1.03838753626466,0.151,0.057,8.86243913533469e-18,"RETN"
"NR4A1",5.76421223385766e-69,1.03621534018448,0.465,0.224,1.14938391943122e-64,"NR4A1"
"PIK3R5",7.70434992398219e-31,-1.0348141274454,0.162,0.278,1.53624737484205e-26,"PIK3R5"
"TBC1D22A",4.30755145168869e-44,-1.03455415489783,0.256,0.401,8.58925759466726e-40,"TBC1D22A"
"LMBR1",3.88683597786201e-16,-1.03445130225767,0.106,0.176,7.75035093985686e-12,"LMBR1"
"CSTF3",3.46432170830908e-23,-1.03209736079739,0.105,0.193,6.9078574863683e-19,"CSTF3"
"ST7L",8.75309137017715e-12,-1.03200845887868,0.067,0.117,1.74536641921332e-07,"ST7L"
"NR3C2",7.04096088072662e-14,-1.02922720609121,0.079,0.137,1.40396759961689e-09,"NR3C2"
"STRADA",2.11486944654913e-12,-1.02916367170558,0.078,0.132,4.21704967641897e-08,"STRADA"
"FAM168A",1.0083859488687e-34,-1.02898870174667,0.177,0.305,2.0107215820442e-30,"FAM168A"
"TMEM131L",1.32097058564128e-17,-1.02823619539203,0.07,0.136,2.6340153477687e-13,"TMEM131L"
"RIC1",3.69838057567362e-30,-1.02821984257794,0.17,0.287,7.3745708678932e-26,"RIC1"
"SPATA6",2.58972027103362e-37,-1.02743648624463,0.192,0.328,5.16390222044105e-33,"SPATA6"
"DENND2A",2.3505312764e-10,-1.02686581405052,0.058,0.102,4.6869593651416e-06,"DENND2A"
"MAP4K3",1.64976341214861e-19,-1.02576648998464,0.128,0.211,3.28962824382433e-15,"MAP4K3"
"LGALS3BP",1.46525732450951e-57,1.02449505800929,0.446,0.216,2.92172310507195e-53,"LGALS3BP"
"ANTXR1",4.41790590129514e-29,1.02403058057642,0.266,0.126,8.80930436718252e-25,"ANTXR1"
"SLC25A19",2.16367446736173e-09,1.02395090390454,0.113,0.06,4.31436688791929e-05,"SLC25A19"
"RASA1",3.01950374735995e-47,-1.02385139112252,0.338,0.475,6.02089047223574e-43,"RASA1"
"PDE7A",8.73476812796123e-16,-1.02380142977183,0.107,0.176,1.74171276471547e-11,"PDE7A"
"ANAPC10",2.57203767033738e-15,-1.02253979473745,0.099,0.167,5.12864311465273e-11,"ANAPC10"
"GSK3B",1.90092624053816e-46,-1.02250061304452,0.248,0.401,3.79044692363308e-42,"GSK3B"
"CBR4",1.26824732975289e-24,-1.02127163222523,0.114,0.208,2.52888517552727e-20,"CBR4"
"EPHX1",7.08048133103051e-76,1.02116811848515,0.544,0.276,1.41184797740748e-71,"EPHX1"
"VRK2",3.55351985870555e-22,-1.02087346478549,0.101,0.186,7.08571859825887e-18,"VRK2"
"TENT2",1.00479540220284e-50,-1.02040308454641,0.324,0.473,2.00356203199247e-46,"TENT2"
"MAP2K3",5.49951525293848e-22,1.02006108312828,0.246,0.129,1.09660334143593e-17,"MAP2K3"
"FAR2",2.03953525792531e-20,-1.0187837308773,0.088,0.167,4.06683330430307e-16,"FAR2"
"SEC22A",1.67569818434044e-13,-1.0184177738557,0.06,0.114,3.34134217957483e-09,"SEC22A"
"DIP2B",3.18797716720646e-58,-1.01823513394042,0.366,0.519,6.35682647140969e-54,"DIP2B"
"LTBP2",1.35969822414758e-33,1.01794963948539,0.326,0.171,2.71123825895028e-29,"LTBP2"
"EIF4EBP3",1.63272795177506e-09,1.01753235709649,0.111,0.058,3.25565953583948e-05,"EIF4EBP3"
"BMT2",1.28827728704753e-24,-1.01707021498378,0.124,0.22,2.56882491037277e-20,"BMT2"
"SNX20",1.47037066452335e-12,1.01705694070922,0.126,0.062,2.93191910505955e-08,"SNX20"
"TTC17",3.63961771916423e-42,-1.01686989857862,0.27,0.409,7.25739773201347e-38,"TTC17"
"PARP8",1.90806128161968e-26,-1.01657600241179,0.182,0.287,3.80467419554964e-22,"PARP8"
"TMEM161B",9.75705074822914e-15,-1.01629138216886,0.068,0.126,1.94555591919689e-10,"TMEM161B"
"ACER3",4.84564792722306e-46,-1.01599226404953,0.303,0.451,9.66222196688279e-42,"ACER3"
"SKP2",5.32828638435745e-27,-1.01577847196829,0.17,0.279,1.06246030504088e-22,"SKP2"
"LINC00539",2.73454538277684e-20,-1.01507276973503,0.065,0.136,5.45268349325702e-16,"LINC00539"
"EGR1",1.31696373531104e-127,1.01496043598878,0.716,0.377,2.62602568821022e-123,"EGR1"
"FOXN3",7.74095879608404e-60,-1.014152820673,0.37,0.525,1.54354718393916e-55,"FOXN3"
"EEPD1",5.40872141098062e-17,-1.01400463176564,0.113,0.189,1.07849904934954e-12,"EEPD1"
"SSH2",2.4418109916956e-30,-1.01379757682489,0.222,0.337,4.86897111744103e-26,"SSH2"
"NVL",9.48238059398784e-15,-1.01372829961338,0.074,0.134,1.89078669044117e-10,"NVL"
"SERPINH1",3.76510008091018e-29,1.01248038868466,0.262,0.125,7.50760956133489e-25,"SERPINH1"
"IER5",5.31891834343083e-61,1.01225607287972,0.469,0.23,1.06059231768011e-56,"IER5"
"KRT8",6.39642669414445e-23,1.01004773111543,0.289,0.168,1.2754474828124e-18,"KRT8"
"ZNF844",2.70577958336222e-25,1.0091504304661,0.23,0.109,5.39532448922427e-21,"ZNF844"
"INTS8",4.41841901292244e-10,-1.00889261880179,0.073,0.119,8.81032751176734e-06,"INTS8"
"CISD3",1.68262373630455e-13,1.00793065709032,0.168,0.091,3.35515173019127e-09,"CISD3"
"DNAJB4",4.19713890760179e-71,1.00758344694225,0.5,0.255,8.36909498175797e-67,"DNAJB4"
"PMS1",8.51019222890912e-16,-1.00740685159409,0.078,0.141,1.69693233044448e-11,"PMS1"
"BTBD7",1.25769744086222e-24,-1.00604582179347,0.148,0.247,2.50784869707926e-20,"BTBD7"
"HLA-A",1.44269676821468e-100,1.00558939382613,0.681,0.444,2.87673735582008e-96,"HLA-A"
"ZNF26",1.90681031443553e-12,-1.0055446697867,0.081,0.137,3.80217976698445e-08,"ZNF26"
"KANSL1L",3.46874852878641e-25,-1.00499133458108,0.156,0.26,6.9166845664001e-21,"KANSL1L"
"LPP",5.80612411229072e-59,-1.00489804364481,0.395,0.539,1.15774114799077e-54,"LPP"
"USP25",1.26945572800024e-26,-1.00455430274951,0.162,0.268,2.53129472163248e-22,"USP25"
"ZNF493",8.60342692707882e-10,-1.00356173709526,0.082,0.129,1.71552332925952e-05,"ZNF493"
"PPM1L",2.54531442774286e-18,-1.00251595460167,0.117,0.195,5.07535696891926e-14,"PPM1L"
"TDRD3",1.03558440174265e-16,-1.00204682726426,0.093,0.163,2.06495529707485e-12,"TDRD3"
"HBEGF",8.46179068210235e-64,1.00032773969174,0.494,0.254,1.68728106201121e-59,"HBEGF"
"TNFRSF10D",1.46959443466505e-16,0.998661327395717,0.172,0.086,2.9303713027221e-12,"TNFRSF10D"
"PPM1N",6.32519796540421e-29,0.998003176135023,0.208,0.083,1.2612444743016e-24,"PPM1N"
"HERC1",4.10222654961267e-38,-0.995915032546327,0.255,0.39,8.17983973992766e-34,"HERC1"
"PPP1R15A",3.31261117461264e-89,0.995489911795044,0.6,0.328,6.6053466821776e-85,"PPP1R15A"
"TMEM163",4.1237788396227e-23,-0.993322479671273,0.185,0.284,8.22281500620767e-19,"TMEM163"
"MVB12B",2.36130217432243e-15,-0.992565122814947,0.081,0.145,4.70843653559892e-11,"MVB12B"
"TRPM7",7.86323351566276e-31,-0.992117043085579,0.217,0.333,1.56792876302315e-26,"TRPM7"
"PDE8A",1.10919992946223e-19,-0.991907445012927,0.149,0.234,2.21174465934768e-15,"PDE8A"
"MRPS18B",6.93617527761834e-10,0.990970125767868,0.13,0.073,1.3830733503571e-05,"MRPS18B"
"OPA1",5.48176917974029e-30,-0.99080694080497,0.156,0.27,1.09306477444021e-25,"OPA1"
"SRBD1",2.15531704528176e-21,-0.990729431425332,0.129,0.217,4.29770218829182e-17,"SRBD1"
"GLCCI1",1.15415579559606e-26,-0.989553647731226,0.237,0.341,2.30138665641854e-22,"GLCCI1"
"RAPH1",1.33016295159378e-38,-0.989393195080322,0.251,0.388,2.65234492547799e-34,"RAPH1"
"FBXW7",1.11972736602004e-30,-0.989159022226259,0.207,0.324,2.23273636784397e-26,"FBXW7"
"CMSS1",7.51865599023386e-15,-0.989143254916909,0.07,0.13,1.49922000445263e-10,"CMSS1"
"SPECC1L",4.09920223754501e-25,-0.989130660442457,0.137,0.237,8.17380926166475e-21,"SPECC1L"
"ZNF133",1.24354747105573e-15,-0.988903146670592,0.073,0.135,2.47963365728512e-11,"ZNF133"
"BRD2",8.72205344921877e-49,0.988344167859442,0.438,0.26,1.73917745777422e-44,"BRD2"
"NR4A2",2.73961384125972e-69,0.987800759096673,0.515,0.26,5.46278999947188e-65,"NR4A2"
"EHBP1",1.03211630736731e-15,-0.987402179492998,0.083,0.148,2.05803991689041e-11,"EHBP1"
"HEATR5B",2.50328937949432e-20,-0.987177553592127,0.107,0.189,4.99155902271167e-16,"HEATR5B"
"ASB3",3.01918089722648e-18,-0.987103045500777,0.107,0.183,6.0202467090696e-14,"ASB3"
"SUMF1",7.03243012211034e-35,-0.986391057957419,0.2,0.33,1.4022665663488e-30,"SUMF1"
"LILRB3",5.50490124933848e-14,0.985870695751401,0.162,0.085,1.09767730911809e-09,"LILRB3"
"KLHL15",8.02488960056874e-22,0.984316497462634,0.179,0.077,1.60016298635341e-17,"KLHL15"
"EDRF1",1.45982532629496e-13,-0.984304648891779,0.076,0.134,2.91089170063216e-09,"EDRF1"
"KIRREL1",7.33101944795174e-19,-0.984084035198175,0.151,0.232,1.46180527792158e-14,"KIRREL1"
"GNL1",2.07832915784333e-11,0.98348544901007,0.102,0.047,4.14418834073961e-07,"GNL1"
"VPS13D",3.84952092286788e-29,-0.983063167049628,0.192,0.305,7.67594472019855e-25,"VPS13D"
"JMJD6",1.70369867099785e-35,0.979323131582839,0.323,0.157,3.39717514996971e-31,"JMJD6"
"NFAT5",6.74624769564843e-34,-0.979269485266358,0.2,0.328,1.3452017905123e-29,"NFAT5"
"MTMR2",9.77701950327868e-13,-0.978800641983605,0.061,0.112,1.94953768895377e-08,"MTMR2"
"HSPBAP1",4.20654571692904e-18,-0.978739976716775,0.139,0.219,8.3878521595565e-14,"HSPBAP1"
"PRICKLE2",1.41974524046436e-15,-0.978075884621329,0.121,0.193,2.83097200948594e-11,"PRICKLE2"
"GBP2",7.64334299872292e-35,0.978042566253752,0.244,0.096,1.52408259394535e-30,"GBP2"
"AGTPBP1",1.32854411974083e-29,-0.97689019989305,0.17,0.287,2.64911697476321e-25,"AGTPBP1"
"NREP",1.39130424575942e-13,0.97578817099666,0.141,0.07,2.77426066604429e-09,"NREP"
"XRCC4",1.09313155153043e-15,-0.975253600985874,0.101,0.169,2.17970431375167e-11,"XRCC4"
"STRN3",3.38962278003342e-27,-0.975205476049473,0.166,0.272,6.75890782338664e-23,"STRN3"
"CTSF",9.63663122159454e-21,0.974646776985955,0.179,0.08,1.92154426558595e-16,"CTSF"
"GSAP",2.84023914089731e-18,-0.973752850990224,0.129,0.21,5.66343684694924e-14,"GSAP"
"MED13L",1.61139174679955e-51,-0.972676826160273,0.419,0.541,3.21311514311831e-47,"MED13L"
"TMEM70",4.25757405626133e-46,0.972565940937981,0.408,0.207,8.48960266818509e-42,"TMEM70"
"DLG1",2.17216373808808e-29,-0.972005333715487,0.197,0.308,4.33129449374763e-25,"DLG1"
"SLC9A8",2.19541932169958e-15,-0.971992345872777,0.088,0.154,4.37766612746896e-11,"SLC9A8"
"PER1",5.53053686676231e-30,0.970987461518069,0.252,0.112,1.1027890512324e-25,"PER1"
"LUM",1.06257190252214e-52,-0.970531867394723,0.168,0.342,2.11876837362914e-48,"LUM"
"SUPT20H",9.65993521845541e-23,-0.970415615900459,0.112,0.201,1.92619108256001e-18,"SUPT20H"
"HERC4",3.10285373009792e-37,-0.970259466699254,0.26,0.393,6.18709033781524e-33,"HERC4"
"INTS12",6.7175386706305e-12,-0.970232588975517,0.074,0.126,1.33947721092372e-07,"INTS12"
"JAK2",1.72840588790276e-55,-0.96916040698429,0.363,0.516,3.44644134047811e-51,"JAK2"
"HYI",1.04307692121727e-11,0.969142331119043,0.12,0.06,2.07989538090723e-07,"HYI"
"ZNF609",4.82582814360421e-32,-0.968618768616326,0.231,0.35,9.6227013183468e-28,"ZNF609"
"ETV6",6.11962583054923e-32,-0.968345878863642,0.261,0.381,1.22025339061152e-27,"ETV6"
"MPHOSPH9",2.63008962478132e-08,-0.96806146720829,0.062,0.101,0.000524439871181395,"MPHOSPH9"
"MAPK8",1.11827420752797e-11,-0.968031457326212,0.117,0.175,2.22983876981077e-07,"MAPK8"
"MCPH1",2.82218269700349e-21,-0.966190180029562,0.104,0.189,5.62743229782495e-17,"MCPH1"
"PLA2G4A",1.26684643758435e-21,-0.966089092922504,0.104,0.19,2.5260917965432e-17,"PLA2G4A"
"PCBD2",3.3032341669741e-16,-0.966068525864291,0.073,0.137,6.58664892894635e-12,"PCBD2"
"NFKBIB",8.71281625809923e-11,0.964826583667588,0.119,0.062,1.73733556186499e-06,"NFKBIB"
"SCAPER",1.66249992755974e-29,-0.964572060197204,0.224,0.337,3.31502485555411e-25,"SCAPER"
"GMDS",2.70370134436647e-17,-0.963850398121046,0.086,0.155,5.39118048066674e-13,"GMDS"
"R3HCC1L",1.26097115328151e-25,-0.962841320086936,0.138,0.237,2.51437647964334e-21,"R3HCC1L"
"C17orf49",8.14204899770102e-21,0.96269231517222,0.225,0.116,1.62352457014158e-16,"C17orf49"
"IER3",1.07295447911083e-62,0.962548444626608,0.528,0.306,2.139471231347e-58,"IER3"
"DGKH",7.36037271462202e-12,-0.962197793178975,0.126,0.184,1.46765831929563e-07,"DGKH"
"DDAH2",5.27980252452519e-38,0.961995509281652,0.403,0.225,1.05279262339032e-33,"DDAH2"
"EXOSC6",7.48776567785919e-19,0.961751207934401,0.188,0.092,1.49306047616512e-14,"EXOSC6"
"MED27",3.96125109453375e-19,-0.961617166479808,0.097,0.173,7.89873468250029e-15,"MED27"
"ACVR2A",1.48906056427731e-15,-0.960818603229803,0.097,0.165,2.96918676516896e-11,"ACVR2A"
"ZNF516",3.52059758490124e-17,-0.960744975994758,0.126,0.201,7.02007158429307e-13,"ZNF516"
"ATR",1.08004919526393e-21,-0.960073983618899,0.148,0.241,2.15361809535627e-17,"ATR"
"XAGE2",4.90605755360177e-05,0.959982384558622,0.13,0.094,0.978267876188194,"XAGE2"
"GABPB1-AS1",5.34541468014334e-14,-0.959449670069777,0.063,0.119,1.06587568722058e-09,"GABPB1-AS1"
"NPIPB5",6.77709447712943e-17,-0.957853917313065,0.116,0.191,1.35135263873961e-12,"NPIPB5"
"EPHB3",4.35338713289084e-33,0.956881433616004,0.274,0.124,8.68065394298434e-29,"EPHB3"
"RNF111",5.48151579567438e-33,-0.956192873637215,0.232,0.357,1.09301424965747e-28,"RNF111"
"LINC01473",3.46317608230947e-10,-0.954097461701642,0.108,0.16,6.90557310812509e-06,"LINC01473"
"TSC22D3",8.1989821227993e-69,0.952751248957516,0.52,0.259,1.63487703528618e-64,"TSC22D3"
"ABCC5",4.31624791208777e-49,-0.952209247108613,0.375,0.516,8.60659833670302e-45,"ABCC5"
"SLC22A23",8.72210920223299e-29,-0.951951887689649,0.234,0.348,1.73918857492526e-24,"SLC22A23"
"MCTP1",3.70117251893624e-37,-0.95156460085146,0.258,0.395,7.38013800275886e-33,"MCTP1"
"PPP1R12B",2.8794028705595e-13,-0.950647936246859,0.103,0.164,5.74152932389565e-09,"PPP1R12B"
"ORC4",2.11406015796333e-13,-0.949893464981062,0.106,0.168,4.21543595497887e-09,"ORC4"
"DOCK7",1.38841191497707e-30,-0.949514614073445,0.25,0.365,2.76849335846428e-26,"DOCK7"
