"subtype","dataset","disease_group","UMAP_1","UMAP_2","trimester"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.2574081517083,-0.275975104484977,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.90627991191323,-1.50084611407322,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.27071381577079,-0.539688732538643,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.7765216923577,0.416665498103676,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.59313584335868,-0.0780843012670895,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-0.639129450239494,2.24661711224514,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.2813444233758,-0.330199416790428,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.2930622197015,-1.23812004557651,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.82596112259452,-0.637834098253669,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.31528950699393,-1.17251118651432,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.8378543949944,-0.330204244766655,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.3069057560784,-0.398571994219246,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.5504179097039,-0.575799848947944,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.55557347305839,-0.867811407957496,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.55135346420829,-0.395024564180793,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.992795000158,0.433089975204048,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.2539577580315,-0.283818420086326,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.19203322163995,-1.7153877877335,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.74947167404716,0.0828593782444575,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.84533215530936,-0.942323412809791,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.52752209671561,-0.623732950601997,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.0343141651971,-0.529939200792732,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.73208333023612,-1.20670577517551,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.1075782872063,0.655138377036629,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",1.1459863282067,2.43653753766018,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.33910084732597,-1.28538640967411,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.68326664932792,-0.261240687284889,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.5315342045647,-0.0209004395346066,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",10.4982757664544,-0.502140130911293,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.70063973434989,0.269492980029164,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",2.91090298660819,0.0138533002992252,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.0243415928704,-0.481525149259987,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.470578203283,-0.276799943361702,"Late"
"Vascular remodeling","gse298119","Preeclampsia",-0.967353453554465,-2.31669517985386,"Late"
"Vascular remodeling","gse298119","Preeclampsia",-0.256514040448024,-2.50277348986668,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.23883526555474,-1.48828038207096,"Late"
"Vascular remodeling","gse298119","Preeclampsia",0.119701871953652,-2.63199564448399,"Late"
"Vascular remodeling","gse298119","Preeclampsia",0.450907001577065,-2.24417730799717,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.83072854050224,0.761089418019829,"Late"
"Vascular remodeling","gse298119","Preeclampsia",0.188673207841561,-3.31867429247898,"Late"
"Pro-inflammatory","gse298119","Preeclampsia",-3.79891942969735,5.74810842045742,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.60417198172982,-2.31661626330418,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.83667408458169,-3.14506527415318,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.383256902613,0.657184664096413,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.09061120978768,-0.158982958708229,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.51351260177071,-1.60899397364658,"Late"
"Homeostatic","gse298119","Preeclampsia",-3.01972650519784,-1.57246610156101,"Late"
"Homeostatic","gse298119","Preeclampsia",-3.29151867858346,-1.94754740229649,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.57302521697457,-1.56902524462742,"Late"
"Vascular remodeling","gse298119","Preeclampsia",-1.36413221589501,-0.729244139109077,"Late"
"Homeostatic","gse298119","Preeclampsia",-3.07259630195077,-0.313569631491127,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.20135902396615,-0.325757648859443,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.73491190902169,-1.60414477816624,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.64068888656075,-1.92311665049595,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.77618288031991,-0.365935292158546,"Late"
"MKI67+ Proliferating","gse298119","Preeclampsia",2.85368896492545,-5.70709797373814,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-0.431908609040334,0.437451604690132,"Late"
"Vascular remodeling","gse298119","Preeclampsia",0.600649187646554,-6.40587040415806,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.66437410346444,-2.39271446696323,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.14784978858407,0.673983726586876,"Late"
"PRKN+ Autophagy","gse298119","Preeclampsia",9.55665684708183,-1.66201600066227,"Late"
"Homeostatic","gse298119","Preeclampsia",-0.984084715761497,-0.463102903280677,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.8419582747596,-0.635309722338142,"Late"
"Pro-inflammatory","gse298119","Preeclampsia",-4.00842260352547,6.61053184040981,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.11131029359277,1.77075687416988,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.77715217105324,-0.187205996427955,"Late"
"Homeostatic","gse298119","Preeclampsia",-3.06197618476327,-2.5365318917374,"Late"
"Homeostatic","gse298119","Preeclampsia",-4.02777050963814,-1.19547506800693,"Late"
"Homeostatic","gse298119","Preeclampsia",-3.28608297339852,-2.27264853945774,"Late"
"Pro-inflammatory","gse298119","Preeclampsia",-2.16275011531289,3.35164574154812,"Late"
"Homeostatic","gse298119","Preeclampsia",-0.995393564619376,-1.43875714770359,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.8485238455909,-0.351386155996742,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.41601227752145,-1.18719502917332,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-0.758942952074363,0.164728657278893,"Late"
"Homeostatic","gse298119","Preeclampsia",-0.983122339166953,-0.00609092048210114,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.19940744868691,-1.01284154883427,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.82482694617684,-2.52993461123508,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.13167392245705,0.34733672806221,"Late"
"Pro-inflammatory","gse298119","Preeclampsia",-3.67472480765755,6.76316121586758,"Late"
"Pro-inflammatory","gse298119","Preeclampsia",-2.44046830169137,6.29730418690639,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.50911306373055,-1.73390122881931,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.75435828200753,-9.65399404994053,"Late"
"Pro-inflammatory","gse298119","Preeclampsia",-3.09169887534554,1.36069456109005,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.78454326621468,-1.46767887106937,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-0.538857614316299,0.197827944468437,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.50851677886422,1.70150199898678,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.4213313960212,-2.34740921488804,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.58577655784066,-1.44873424998325,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.81239019862588,-0.394754555139961,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.52741669646676,-1.57561143866581,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.41617797843392,-1.76912650099796,"Late"
"MKI67+ Proliferating","gse298119","Preeclampsia",3.03934193619315,-5.74338814250034,"Late"
"Vascular remodeling","gse298119","Preeclampsia",-0.189299663223579,-2.3496913575272,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.36454903117593,0.241251822497425,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.07228582135613,-0.0491877459625623,"Late"
"Homeostatic","gse298119","Preeclampsia",-1.02594064704354,-0.256241258297386,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.4493505858558,-1.71519896021885,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.69895004264291,-1.340394582663,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-1.67528139583047,0.756597611989556,"Late"
"Pro-inflammatory","gse298119","Preeclampsia",-3.91438411704476,6.11032250889736,"Late"
"Vascular remodeling","gse298119","Preeclampsia",0.693043718419717,-1.91973825923008,"Late"
"MHCII+ Antigen-presenting","gse298119","Preeclampsia",-0.539815356649711,0.0790483094115833,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.11243115893777,-1.30455085269016,"Late"
"Homeostatic","gse298119","Preeclampsia",-2.9579319857734,-2.03194829455418,"Late"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.8001461125237,-0.882842507276954,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.82307816513602,-0.555756714258613,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.60584832199638,-0.0427250080446622,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.0652198887688,-1.87153192988438,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.01775361069267,-0.0752113126854321,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.11406422623222,-0.65529253712696,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.1996317005975,-0.270503457699241,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",0.653602013669656,-7.27200266352695,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",7.98724556931083,-0.648044612322273,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.8629531956536,-0.998684611235084,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.3832435704095,-0.918985810194435,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.04188061722343,-0.738608565245094,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.6598796940667,-0.264131452951851,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.0630064106805,-0.342781212244453,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.56234265335624,0.0131078846116641,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.61529446610038,-1.1315391921143,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.59865380295341,-0.561505343828621,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.7356519795281,-0.563945140753212,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.2411899662835,-0.730969574366035,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.05951977737968,-0.370931353483619,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.06242848404472,-0.614276792917671,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.2447652912957,-0.44144543639225,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.1836290455682,-0.284558560762825,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.29118443497245,-1.4994122647385,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.98820401199882,-0.0846276544670483,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.9445600605828,-0.937349047575416,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.30023323527749,-1.66688176623386,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.3686046696526,-0.328075524483146,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.89135552414481,-0.596681263361396,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.3692932225091,-0.433491852198066,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.77704335220878,-0.98789581290287,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.3985624409539,-0.577261831674995,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.2629852391106,-0.309869524155082,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.3586855030877,-0.308496292744102,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.0712299443108,-0.396277751837196,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.0954570866448,-0.77578666440052,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.1103515721184,-0.315974798117103,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.8456773854119,0.0810397229452708,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.44883728989188,-0.778226878557625,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.69921113022392,-1.24095853797001,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.75675011642997,-0.342070248041572,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.0312128163201,-0.888802614126625,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.6342115498406,-0.644013609800758,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.109551439367,-0.388784196291389,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.91327286728446,-0.482841994677009,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.5464964009148,-0.529695894632759,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.37583065994804,-0.602054502878608,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.1827621556145,-0.350575830851021,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.7814121342522,-0.443657245550575,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.2250547505242,-0.76998832455677,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.5897617436272,-0.295467492256584,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.58077050217216,-0.035553362284126,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.6732854939324,-0.341128137026252,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.8382530308587,-0.439925339136543,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.1359853840691,-0.450281646166267,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.47913361557548,-1.74580272666019,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.1211624241692,-0.36037203303379,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.76817513474052,-0.62893595925373,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.8958578205926,-0.434347178850593,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.8358221150262,-0.274668898497047,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.73919487961356,-1.64497646323246,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.90250111588065,-0.582428004656257,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.9816379643304,-0.286430504236641,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.54677773483817,-0.632655408297004,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.3432970143182,-0.248677548084678,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.76253319748466,0.0394390411038974,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.01583291061942,-0.638836409960212,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.19358540543143,-0.618738379393043,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",0.56032187708442,-7.32833858958286,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.33037405244286,-1.65404054156345,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.43499089249198,-0.511599626455726,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.31981038085396,-1.5894157551865,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.14963532455985,-0.585190799150886,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.3813550376075,-1.7479838990311,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.27282906540458,-0.469651069555702,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.36740017899101,-0.600155081663551,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.0342855549676,-0.474157359514656,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.62488938339774,-0.729148414049568,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",0.545642266355203,-5.97930475703281,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.2074613667351,-0.406804289732399,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.29171181686942,-0.504246857080879,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.31585644713814,-1.82740375033421,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.16568566330497,-0.584059502993049,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.32974331609185,-1.7197411917786,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.2471113301141,-0.39883479109806,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.04344368942802,-0.669267382536354,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.08083821304862,-0.542285587702217,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.34319030276711,-1.74291273585361,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.08106614121024,-0.628208067331733,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.31798268326347,-0.637619402323188,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.14157391556327,-0.62353190413517,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",-0.0146041714328071,-5.8664617203812,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.20442772873466,-0.542162265692177,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.14245034226,-0.392780508909645,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.14107297889168,-1.71262403956455,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.0923414326531,-0.46492126217884,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.36399590007241,-1.90217515460056,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.44009016982491,-2.13782211772007,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.13677025803153,-0.729219701204719,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.30756836167748,-1.73118182650608,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.68801499374931,-0.514880087290229,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.14656544693534,-0.702673640165748,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.34562779434745,-0.725829806242408,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.7656173802239,-0.73681828013462,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.95040799149101,-0.592235412512245,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.39905739792411,-1.11638065806431,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.09317303665702,-0.706507410917701,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",0.544890651784585,-6.31638332835239,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.02813340195243,-1.32447346678776,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.18311120041434,-0.654702808771553,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.1255493260247,-0.635515656385841,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.54223538406913,-0.767703261290016,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.41366959580009,-0.866064872656288,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.42798520096366,-0.877625908766212,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.0146389103753,-0.347043421183052,"Mid"
"MHCII+ Antigen-presenting","UCSF_Li_2026","Normal 1st/2nd/Term",-1.30483972064431,-1.65852793685001,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.98821545609061,-0.401776041899147,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.46597672470634,-0.700225975428047,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.08048058517997,-0.582601096544685,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.00167561539237,-0.641280498419227,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.88599778183524,-0.863279070768776,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.11833764084403,-0.697224464331093,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.45036793716972,-0.817497816000404,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.29503632553642,-0.740562405500831,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.9453821278435,-0.539991166506233,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.0294332600457,-0.119232978735389,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.46689702042167,-0.43437072268528,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.2607364750725,-0.0967282616238019,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.86440278061454,-0.945310201559486,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.16163445480888,-0.589317467127266,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.1588630772454,-0.470253970537605,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.3429060078484,-0.309897687349739,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.6012201405389,0.0154084152837375,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.67758465775077,0.314484853233872,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",0.346981296621011,-5.83262487879795,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.358650217138,0.009341914143143,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.2448558903558,-0.310468819055977,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.75779534348075,-1.12479206553501,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.9143772221429,-0.525449898157539,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",0.420175979219125,-6.42118164530796,"Mid"
"Vascular remodeling","UCSF_Li_2026","Normal 1st/2nd/Term",0.19145072468345,-5.80918690196079,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.2811479664666,-0.154442604694786,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",8.17823983200614,-0.572797801409187,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.19125462540214,-0.0783436857799908,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.6049871540887,-0.0490869545082471,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",11.2912025547845,-0.129860129270973,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.01323033341,0.13887489394444,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",9.20189763077323,-0.0787525438408276,"Mid"
"PRKN+ Autophagy","UCSF_Li_2026","Normal 1st/2nd/Term",10.6154508686883,-0.0106719695667645,"Mid"
