"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"ACER3",1.85278285642929e-29,-0.808022428680075,0.237,0.347,3.69444901572e-25,"ACER3"
"PTPRN2",3.39820207181734e-06,-0.804744495208874,0.133,0.169,0.0677601493120378,"PTPRN2"
"SHLD2",8.1769096498266e-13,-0.804179881629157,0.066,0.116,1.63047578417542e-08,"SHLD2"
"PAF1",1.31336792307034e-27,0.804061076684126,0.199,0.103,2.61885563860226e-23,"PAF1"
"RFX7",8.83201045493353e-15,-0.803640487612742,0.105,0.167,1.76110288471375e-10,"RFX7"
"CTSH",5.28381743752384e-52,0.803436565865886,0.382,0.213,1.05359319704225e-47,"CTSH"
"PLCL1",1.8819551558765e-11,-0.803390708360713,0.094,0.143,3.75261858081773e-07,"PLCL1"
"SLC25A13",2.00447818353783e-26,-0.803291779030479,0.139,0.236,3.99692949797443e-22,"SLC25A13"
"TRIM8",5.27262118889591e-13,-0.803232531265698,0.173,0.235,1.05136066506585e-08,"TRIM8"
"ADAM17",1.36626192245118e-27,0.803185570009023,0.347,0.236,2.72432627336766e-23,"ADAM17"
"TAF1B",1.62727684819707e-09,-0.803021924334108,0.062,0.101,3.24479003530496e-05,"TAF1B"
"PDS5B",3.3222400352159e-22,-0.802431647204539,0.154,0.243,6.6245466302205e-18,"PDS5B"
"ORC3",1.57422235849776e-07,-0.802068367935071,0.08,0.116,0.00313899938284453,"ORC3"
"PHF1",3.64246289242663e-11,0.802022956796177,0.112,0.066,7.26307100749869e-07,"PHF1"
"NR4A2",1.24997227973394e-99,0.801487727372371,0.633,0.397,2.49244472578948e-95,"NR4A2"
"STXBP6",5.8533435428873e-11,-0.800647304050749,0.126,0.179,1.16715670245173e-06,"STXBP6"
"PPP2R5C",6.34233927215092e-27,-0.798907532084996,0.234,0.339,1.26466245086689e-22,"PPP2R5C"
"GAB1",2.81217350101638e-15,-0.798898004539654,0.083,0.141,5.60747396102667e-11,"GAB1"
"MAPK8",6.16244482734279e-13,-0.798785855760095,0.067,0.116,1.22879149857215e-08,"MAPK8"
"PSMC1",2.07951378619487e-06,-0.797772848170414,0.119,0.156,0.0414655048967256,"PSMC1"
"MITD1",5.26826357391986e-09,-0.79721382051754,0.09,0.133,0.000105049175663962,"MITD1"
"STX4",1.00144480175543e-39,0.797122925848866,0.35,0.211,1.99688093470033e-35,"STX4"
"NDUFAF8",9.6424925959499e-08,-0.797069581178068,0.136,0.179,0.00192271302363241,"NDUFAF8"
"MFSD4B",1.5734830607053e-15,-0.79598926722747,0.082,0.141,3.13752522304637e-11,"MFSD4B"
"PSTPIP2",8.58907929022535e-13,0.795738562325179,0.163,0.104,1.71266241047094e-08,"PSTPIP2"
"KCNAB1",3.44692110303267e-09,-0.795226029155216,0.068,0.107,6.87316067944715e-05,"KCNAB1"
"ATG7",6.14270509920572e-18,-0.795225755443903,0.349,0.405,1.22485539678162e-13,"ATG7"
"SSBP3",8.59340951041928e-10,-0.795203298219142,0.084,0.129,1.7135258563776e-05,"SSBP3"
"PANX1",1.91416275670036e-07,0.794288800843961,0.104,0.068,0.00381684053686052,"PANX1"
"SDCCAG8",2.21551863416376e-35,-0.792535157971884,0.308,0.421,4.41774415652254e-31,"SDCCAG8"
"NSF",3.98711027000509e-11,-0.791724225233611,0.088,0.137,7.95029787839015e-07,"NSF"
"HMGCL",4.7469155111212e-06,-0.791317166330625,0.104,0.138,0.0946534952917568,"HMGCL"
"KAT2B",3.48055604223677e-12,-0.791160015330165,0.126,0.183,6.94022874822012e-08,"KAT2B"
"VPS54",1.15486397892857e-14,-0.790359089556116,0.125,0.189,2.30279877398356e-10,"VPS54"
"BLOC1S1",1.56544918102601e-13,-0.789825422110788,0.222,0.29,3.12150566696586e-09,"BLOC1S1"
"SURF4",9.18361676834822e-29,0.789679107750434,0.287,0.173,1.83121318360864e-24,"SURF4"
"CLIC2",5.98061233274092e-14,0.789182830390473,0.133,0.077,1.19253409914854e-09,"CLIC2"
"KRIT1",1.05701286107817e-19,-0.789067337912678,0.071,0.138,2.10768364498987e-15,"KRIT1"
"RNF170",5.0981778840868e-08,-0.787271650446764,0.085,0.124,0.00101657667008691,"RNF170"
"GALNT11",8.2370809286223e-20,-0.786311714452102,0.151,0.235,1.64247393716729e-15,"GALNT11"
"ITM2C",1.20123899601051e-09,-0.7841632418454,0.218,0.272,2.39527055804495e-05,"ITM2C"
"LNPK",2.98290797002416e-11,-0.784158854836618,0.149,0.205,5.94791849222818e-07,"LNPK"
"TTBK2",1.18496448765761e-14,-0.783916611520485,0.108,0.171,2.36281918838928e-10,"TTBK2"
"PSMB8",3.93873798861553e-41,0.783602716673974,0.362,0.212,7.85384354929937e-37,"PSMB8"
"TAP1",2.33294392375477e-16,0.783491616580807,0.162,0.094,4.65189018396701e-12,"TAP1"
"TNFRSF25",5.56083622422913e-29,-0.782694994803699,0.148,0.257,1.10883074311129e-24,"TNFRSF25"
"TRIM22",1.36645900020911e-34,0.78208903522297,0.343,0.213,2.72471924641697e-30,"TRIM22"
"CCDC14",3.4645444670138e-16,-0.781660476935605,0.105,0.171,6.90830166722552e-12,"CCDC14"
"ERN1",6.98976289086715e-19,0.781487853407164,0.22,0.139,1.39375872043891e-14,"ERN1"
"EIF3B",6.00650621984968e-29,0.781345666040536,0.255,0.146,1.19769734023803e-24,"EIF3B"
"NDUFAF2",9.29251563719466e-07,-0.781303384501756,0.08,0.114,0.0185292761805662,"NDUFAF2"
"ANKRD44",6.75187943122922e-20,-0.781239991317545,0.197,0.282,1.34632475858711e-15,"ANKRD44"
"MIB1",2.16804851174169e-19,-0.780470449052985,0.113,0.191,4.32308873241294e-15,"MIB1"
"PKD2",9.8580600450886e-16,-0.779717014330356,0.11,0.176,1.96569717299067e-11,"PKD2"
"TTC21B",1.4411768915692e-14,-0.778544655115266,0.146,0.213,2.87370672178899e-10,"TTC21B"
"TRPM7",3.41002414826304e-23,-0.778426279129167,0.146,0.235,6.79958815163651e-19,"TRPM7"
"CFD",8.76248362027239e-117,0.77842196564473,0.731,0.47,1.74723923388231e-112,"CFD"
"CAMK2G",1.50592374746271e-13,-0.777597303935219,0.074,0.126,3.00281195244064e-09,"CAMK2G"
"TAL1",3.6796711835968e-14,-0.777512799760587,0.06,0.111,7.33726434009202e-10,"TAL1"
"DYNC1H1",1.77116398325784e-98,0.777231288233287,0.666,0.429,3.53170098261613e-94,"DYNC1H1"
"SRPK2",2.28574626697536e-25,-0.777229548092523,0.164,0.261,4.55777805634886e-21,"SRPK2"
"RPL7",4.39716205161039e-36,-0.776324937578953,0.508,0.602,8.76794113091113e-32,"RPL7"
"BNIP3",9.19814292634229e-23,0.776244947450484,0.182,0.098,1.83410969951265e-18,"BNIP3"
"SLC9A9",5.97506641765233e-33,-0.776016340239549,0.562,0.616,1.19142824367987e-28,"SLC9A9"
"MIR155HG",1.60174146721947e-12,0.775324039288474,0.112,0.063,3.19387248563563e-08,"MIR155HG"
"EYA3",1.48015206269139e-11,-0.774264675729142,0.076,0.123,2.95142321300664e-07,"EYA3"
"SPRED1",8.5128183539534e-47,-0.774233123006531,0.466,0.57,1.69745597977831e-42,"SPRED1"
"RDX",2.01540390137392e-21,-0.773905123172482,0.222,0.316,4.01871537933959e-17,"RDX"
"RASA1",4.66513879378308e-26,-0.77320069465686,0.271,0.365,9.30228675480345e-22,"RASA1"
"JAZF1",4.54156056634981e-11,-0.772885302841913,0.068,0.112,9.05587176930152e-07,"JAZF1"
"MX1",5.09506256110711e-50,0.772251014090864,0.419,0.248,1.01595547468476e-45,"MX1"
"GSDME",5.91635132080052e-21,0.77131658987659,0.149,0.075,1.17972045336762e-16,"GSDME"
"ZNF609",1.27086981414893e-18,-0.770569029964666,0.183,0.264,2.53411440941297e-14,"ZNF609"
"ZFP91",6.90381188898682e-09,-0.770435600642417,0.104,0.147,0.000137662009066397,"ZFP91"
"CDC14A",1.00264435081554e-16,-0.770126165226251,0.084,0.147,1.99927283552619e-12,"CDC14A"
"LTA4H",2.19940075273162e-16,0.769923626525368,0.155,0.09,4.38560510094686e-12,"LTA4H"
"EDEM1",4.46222842975805e-18,0.769878873858946,0.209,0.131,8.89768348893755e-14,"EDEM1"
"NUPR1",2.81236757182286e-18,0.769779307037,0.228,0.15,5.60786093821478e-14,"NUPR1"
"GTF2I",1.89550983485809e-28,-0.769466332856293,0.28,0.388,3.77964661070704e-24,"GTF2I"
"SPINDOC",3.09572742986786e-12,0.768777017378583,0.119,0.069,6.17288049515651e-08,"SPINDOC"
"IRF7",3.13266229379156e-33,0.768702039752618,0.294,0.168,6.24652861382037e-29,"IRF7"
"XPO4",4.85314710493498e-13,-0.768280211373991,0.11,0.169,9.67717532724035e-09,"XPO4"
"SECTM1",8.19722879175118e-26,0.766702732317227,0.226,0.126,1.63452742107518e-21,"SECTM1"
"SRP19",1.73478525864614e-08,-0.76616929664279,0.12,0.165,0.00034591618057404,"SRP19"
"MINDY3",5.45389765994109e-13,-0.765926118573151,0.11,0.167,1.08750719339225e-08,"MINDY3"
"CTBP2",7.6634621277925e-22,-0.765852208286844,0.147,0.236,1.52809434828182e-17,"CTBP2"
"ALPK1",4.89992746846707e-23,-0.765708030677742,0.176,0.268,9.77045537212335e-19,"ALPK1"
"ARPIN",1.974023996501e-07,-0.7654305901775,0.087,0.125,0.003936203849023,"ARPIN"
"IQCB1",1.01792059854568e-10,-0.765241948351068,0.069,0.113,2.02973367350008e-06,"IQCB1"
"GRK3",2.9318610074393e-23,-0.764713697843064,0.285,0.373,5.84613084883397e-19,"GRK3"
"MAMDC2",5.81319510062855e-17,-0.764076686350007,0.125,0.198,1.15915110306533e-12,"MAMDC2"
"KRT19",4.13392510672161e-28,-0.762955577939805,0.046,0.12,8.24304666280289e-24,"KRT19"
"ZBTB21",2.05575559803242e-10,0.76233111375214,0.115,0.07,4.09917666247664e-06,"ZBTB21"
"BCL6",4.38586502637493e-21,0.761244604672829,0.226,0.136,8.7454148625916e-17,"BCL6"
"TTC13",2.55463957258822e-14,-0.761046986792008,0.053,0.101,5.0939513077409e-10,"TTC13"
"MCL1",4.42385976792293e-173,0.760872033618298,0.841,0.578,8.82117637723832e-169,"MCL1"
"CRBN",3.32486920512832e-12,-0.760531428578616,0.166,0.228,6.62978919502587e-08,"CRBN"
"RABEP1",1.87420627648109e-29,-0.760052308048182,0.316,0.425,3.73716731530329e-25,"RABEP1"
"CRYZ",3.22990377548099e-12,0.759923687775842,0.111,0.063,6.44042812830909e-08,"CRYZ"
"GPATCH2",1.39548348000054e-19,-0.759728617763792,0.125,0.204,2.78259405912107e-15,"GPATCH2"
"SCN9A",7.16741858460269e-52,-0.759022694186118,0.489,0.603,1.42918326576978e-47,"SCN9A"
"CDKN1A",2.21469194993893e-83,0.758412941883419,0.548,0.301,4.41609574817824e-79,"CDKN1A"
"ERBIN",2.31507678535519e-27,-0.757913924958701,0.306,0.402,4.61626310999824e-23,"ERBIN"
"PDE8A",7.35268179533504e-16,-0.756297173313551,0.1,0.164,1.46612474998981e-11,"PDE8A"
"KIF16B",7.63566755372405e-19,-0.754682680476807,0.175,0.258,1.52255211021258e-14,"KIF16B"
"KLHL15",3.53573333324726e-13,0.754242728980577,0.155,0.097,7.05025226649504e-09,"KLHL15"
"PPP1R12B",5.83814741458185e-14,-0.752873249662651,0.06,0.111,1.16412659446762e-09,"PPP1R12B"
"GALNT1",5.15964954474477e-33,-0.752779360793419,0.362,0.479,1.02883411922211e-28,"GALNT1"
"PPP1R11",2.410168808955e-20,0.752258156305134,0.19,0.108,4.80587660505626e-16,"PPP1R11"
"HLA-DRB5",7.95446297499968e-38,0.751655187810488,0.345,0.198,1.58611991721494e-33,"HLA-DRB5"
"CTNND1",1.27082644082402e-25,-0.751492119546481,0.187,0.286,2.5340279230031e-21,"CTNND1"
"GTF2B",1.18399463691753e-35,0.751051016143885,0.354,0.224,2.36088530601356e-31,"GTF2B"
"VSIR",2.34755172353092e-18,0.750524706404526,0.21,0.13,4.68101813672065e-14,"VSIR"
"HLA-DRB1",2.07490936487078e-28,0.750144272082688,0.376,0.266,4.13736927355234e-24,"HLA-DRB1"
"COBLL1",2.01936318811489e-13,-0.749009465657628,0.055,0.102,4.02661019710109e-09,"COBLL1"
"MED13L",3.94292916131956e-30,-0.748786373683487,0.334,0.432,7.8622007476712e-26,"MED13L"
"FBXW4",1.10738758332782e-14,-0.747088882177418,0.059,0.111,2.20813084115567e-10,"FBXW4"
"CALCOCO2",5.13010456935876e-31,0.745993075188513,0.29,0.17,1.02294285113014e-26,"CALCOCO2"
"KLF9",1.50791008717166e-15,0.745545309532205,0.188,0.119,3.00677271382028e-11,"KLF9"
"PIAS2",9.32502308241419e-24,-0.744424881647086,0.205,0.302,1.85940960263339e-19,"PIAS2"
"ICA1",1.79916952204435e-19,-0.744324115050887,0.21,0.294,3.58754402695644e-15,"ICA1"
"SERPINA1",9.39328542701693e-42,0.744311422835858,0.335,0.187,1.87302111414718e-37,"SERPINA1"
"STAG1",6.04048224222135e-22,-0.743544277288642,0.216,0.303,1.20447215909894e-17,"STAG1"
"CXCR4",4.96556167825104e-10,0.743442482310423,0.108,0.066,9.90132998643258e-06,"CXCR4"
"NR1D2",5.47277292815511e-13,-0.741629932778543,0.178,0.243,1.09127092187413e-08,"NR1D2"
"TNFAIP3",2.98397954772062e-68,0.741454345556783,0.535,0.331,5.95005521815492e-64,"TNFAIP3"
"PRKAB1",1.38720169296095e-09,0.741076773879332,0.101,0.061,2.76608017576413e-05,"PRKAB1"
"MYC",4.96915760447844e-11,0.740761820469098,0.106,0.062,9.90850026333002e-07,"MYC"
"STIP1",5.13041221583241e-60,0.74063100808772,0.483,0.294,1.02300419583698e-55,"STIP1"
"BAG3",3.11614413835218e-86,0.73953746810725,0.598,0.358,6.21359141187425e-82,"BAG3"
"CD68",7.25853214494983e-19,-0.739023379360475,0.463,0.506,1.447351309703e-14,"CD68"
"ZMAT1",4.86187510395118e-15,-0.738766441909882,0.078,0.137,9.69457895727865e-11,"ZMAT1"
"DOT1L",2.90133012910004e-10,0.738196379041949,0.133,0.086,5.78525227742548e-06,"DOT1L"
"AHNAK",2.6236779044301e-73,0.737915187640332,0.564,0.346,5.23161374143362e-69,"AHNAK"
"CPNE8",7.03197186990428e-19,-0.737774641266226,0.187,0.267,1.40217519085891e-14,"CPNE8"
"FRA10AC1",7.75729467346317e-11,-0.736666861813174,0.082,0.129,1.54680455788856e-06,"FRA10AC1"
"PIP4P2",1.51166086664884e-14,-0.736241522654821,0.21,0.281,3.01425176809778e-10,"PIP4P2"
"AP1S2",2.41040107084049e-34,-0.736178772427271,0.372,0.487,4.80633973525594e-30,"AP1S2"
"RILPL2",6.56033821807308e-33,0.73578915433214,0.333,0.207,1.30813144068377e-28,"RILPL2"
"CA8",1.23806656814973e-15,-0.734947989331273,0.145,0.217,2.46870473689056e-11,"CA8"
"HLA-C",1.04084105398637e-194,0.734783813068354,0.9,0.617,2.07543706164882e-190,"HLA-C"
"SRGN",4.15057022211386e-168,0.734591037429358,0.813,0.581,8.27623702289503e-164,"SRGN"
"ARL4C",8.47520498679814e-40,0.733901549976524,0.365,0.224,1.68995587436755e-35,"ARL4C"
"CAMK2D",3.52596235641988e-18,-0.732699046266736,0.087,0.154,7.03076893870124e-14,"CAMK2D"
"SLC28A1",0.00165512826578137,-0.73260897636967,0.083,0.104,1,"SLC28A1"
"FLII",6.41430347790296e-34,0.73249838179858,0.315,0.186,1.27901211349385e-29,"FLII"
"SKP2",1.04202984376345e-18,-0.731863313702459,0.142,0.222,2.07780750846432e-14,"SKP2"
"DST",6.17225549652171e-17,0.731482849577378,0.196,0.122,1.23074774600643e-12,"DST"
"FBRS",1.45609306063778e-19,0.731142263428214,0.223,0.141,2.90344956291174e-15,"FBRS"
"TBC1D4",5.02036153960491e-20,-0.730463592895295,0.254,0.34,1.00106009099722e-15,"TBC1D4"
"TNFSF13",3.52416507103521e-41,0.730161916256625,0.365,0.215,7.02718515164422e-37,"TNFSF13"
"B4GALT1",9.81349468133761e-86,0.729808771376328,0.649,0.45,1.95681083945872e-81,"B4GALT1"
"KMT2D",1.37759429591859e-27,0.729300241695451,0.293,0.181,2.74692302606167e-23,"KMT2D"
"TNRC6A",1.8197547603015e-21,-0.729192791805949,0.173,0.263,3.62859099204119e-17,"TNRC6A"
"OASL",2.38582181665063e-08,0.729057753061378,0.105,0.067,0.000475732870240136,"OASL"
"TMIGD3",7.18537485049026e-19,-0.728602994311394,0.306,0.401,1.43276374518776e-14,"TMIGD3"
"ATF7",3.02517088877472e-12,-0.728295441472985,0.114,0.171,6.0321907522168e-08,"ATF7"
"ING1",1.48743197296902e-15,0.726580894893162,0.184,0.116,2.96593935410022e-11,"ING1"
"PPA2",1.60387765513251e-11,-0.725941543431592,0.146,0.203,3.19813204433423e-07,"PPA2"
"TMEM168",2.80420743271155e-13,-0.725114333328885,0.106,0.165,5.59158962082682e-09,"TMEM168"
"C11orf54",1.11505783198872e-05,-0.725027049978065,0.094,0.126,0.222342531698551,"C11orf54"
"MICU1",1.26111238621256e-12,-0.724080696062976,0.165,0.228,2.51465809810785e-08,"MICU1"
"MTF2",4.54699123623686e-12,-0.723910572572448,0.11,0.166,9.0667005250563e-08,"MTF2"
"BORCS7",4.70842661933546e-05,-0.723489307607871,0.096,0.126,0.93886026789549,"BORCS7"
"LINC01503",1.66806303967414e-07,-0.723139779041564,0.104,0.144,0.00332611770111024,"LINC01503"
"UBXN2A",1.80390959355182e-09,-0.722933899072236,0.093,0.138,3.59699572954232e-05,"UBXN2A"
"SEC16A",1.45728368896099e-26,0.722896257239612,0.284,0.176,2.90582367578822e-22,"SEC16A"
"BHLHE41",2.59431251704972e-19,-0.722794841351019,0.331,0.41,5.17305915899715e-15,"BHLHE41"
"KRT8",2.73554230779105e-35,-0.722038978725677,0.068,0.166,5.45467136173536e-31,"KRT8"
"ATR",4.70701690621599e-15,-0.721720573363995,0.117,0.182,9.38579171099469e-11,"ATR"
"TBC1D22A",1.61844913015192e-20,-0.721641620738643,0.231,0.317,3.22718756552292e-16,"TBC1D22A"
"HLA-DPB1",3.6749982344641e-29,0.721393621486498,0.33,0.208,7.32794647952142e-25,"HLA-DPB1"
"SPATS2",1.04574279434935e-13,-0.721179180782262,0.054,0.102,2.0852111319326e-09,"SPATS2"
"LINC00278",1.48562144896898e-12,0.720386692529996,0.129,0.076,2.96232916924414e-08,"LINC00278"
"RPL26",5.22092593657167e-39,-0.719732065058983,0.554,0.641,1.04105263175239e-34,"RPL26"
"DAAM1",9.39957619663426e-19,-0.719725834249203,0.2,0.285,1.87427549360887e-14,"DAAM1"
"RLIM",8.13764478844926e-24,0.719524821736712,0.291,0.19,1.62264637081678e-19,"RLIM"
"RIPOR1",2.38418307263514e-38,0.719450260827278,0.372,0.231,4.75406104683447e-34,"RIPOR1"
"PPP3CC",3.0461192461049e-10,-0.719171974373891,0.072,0.114,6.07396177673318e-06,"PPP3CC"
"CTTNBP2",2.81697900133228e-17,-0.719169543760477,0.199,0.278,5.61705612865657e-13,"CTTNBP2"
"RELA",1.14707209571441e-21,0.718212618457236,0.202,0.115,2.28726175885453e-17,"RELA"
"RHBDF2",1.21720307954821e-54,0.718036260906618,0.515,0.342,2.42710294061912e-50,"RHBDF2"
"EVI5",3.57173368479485e-21,-0.717754715659638,0.274,0.355,7.12203696748094e-17,"EVI5"
"KLF13",4.4387053804044e-14,0.716777185732366,0.174,0.109,8.85077852852638e-10,"KLF13"
"TAGLN2",1.4731759853849e-77,0.716388524720183,0.526,0.293,2.93751291485749e-73,"TAGLN2"
"LCP2",9.70510365595463e-96,0.71600976263144,0.721,0.534,1.93519766899735e-91,"LCP2"
"C1D",0.000294514811740681,-0.715190400958113,0.207,0.234,1,"C1D"
"HNRNPUL2",2.95760338808081e-07,-0.715071643584545,0.107,0.147,0.00589746115583314,"HNRNPUL2"
"UHRF2",3.8856652503435e-13,-0.714798222515358,0.103,0.161,7.74801650918493e-09,"UHRF2"
"STAT1",2.24997124681504e-39,0.714590203502272,0.438,0.295,4.4864426661492e-35,"STAT1"
"RAP1GDS1",1.62499003285517e-11,-0.714267662896701,0.119,0.174,3.24023012551321e-07,"RAP1GDS1"
"NDUFA11",8.18022456004138e-08,-0.714095342895935,0.191,0.235,0.00163113677727225,"NDUFA11"
"FOXN3",1.41292610276541e-24,-0.713073092811556,0.307,0.398,2.81737464891424e-20,"FOXN3"
"IGFLR1",0.000501105773401577,-0.712715845801412,0.115,0.139,1,"IGFLR1"
"LPP",5.35003811247318e-23,-0.712425994197172,0.344,0.421,1.06679759962715e-18,"LPP"
"SERTAD1",1.25567754888715e-34,0.711750401339648,0.341,0.207,2.50382103248098e-30,"SERTAD1"
"GIGYF2",3.35885570994146e-17,-0.710879202115027,0.28,0.356,6.69755828562327e-13,"GIGYF2"
"MSR1",1.92142370001033e-52,0.71087231871131,0.452,0.27,3.83131885782061e-48,"MSR1"
"TRPS1",8.00283717196567e-14,-0.710466791587314,0.31,0.364,1.59576573208995e-09,"TRPS1"
"IRF9",2.22291895945088e-11,-0.709995145283113,0.064,0.108,4.43250040514505e-07,"IRF9"
"HLA-B",2.39085837294965e-211,0.709736746028955,0.948,0.69,4.7673715956616e-207,"HLA-B"
"FAM89A",1.9736705616924e-08,-0.708682606035986,0.135,0.18,0.000393549910001464,"FAM89A"
"MAFK",9.40230789328899e-10,0.708552411809762,0.115,0.071,1.87482019392182e-05,"MAFK"
"PKN2",1.06084058532085e-28,-0.707388325285145,0.316,0.418,2.11531612712977e-24,"PKN2"
"LRIF1",1.17485054784937e-17,0.706975727086086,0.198,0.122,2.34265199241164e-13,"LRIF1"
"ASAP2",1.74345851009073e-19,-0.706911657745674,0.144,0.225,3.47645626912092e-15,"ASAP2"
"TSHZ3",1.49008173345213e-13,-0.706823861067049,0.21,0.274,2.97122297650355e-09,"TSHZ3"
"ATP8B4",7.0373404496907e-19,-0.706561811729542,0.343,0.409,1.40324568566833e-14,"ATP8B4"
"TRIM21",4.67577368246621e-08,0.70594186073086,0.108,0.07,0.000932349272283762,"TRIM21"
"PPM1A",1.30686338271467e-12,-0.705685300421596,0.131,0.192,2.60588558513306e-08,"PPM1A"
"NORAD",1.28702908045561e-73,0.705301191609955,0.567,0.352,2.56633598642848e-69,"NORAD"
"FEZ1",1.79246057422896e-07,-0.704791757895387,0.164,0.208,0.00357416638501256,"FEZ1"
"HCLS1",1.38125730073726e-115,0.704635290184204,0.704,0.462,2.7542270576701e-111,"HCLS1"
"LRRC8D",1.26198249618873e-06,-0.703439624125735,0.115,0.152,0.0251639309740033,"LRRC8D"
"SCYL1",5.15168428598736e-17,0.703334740607568,0.164,0.094,1.02724584662588e-12,"SCYL1"
"PIGN",4.51568422619404e-12,-0.70327723813365,0.105,0.16,9.00427434703092e-08,"PIGN"
"MT-ND6",1.06864830672975e-108,0.702314913687915,0.662,0.367,2.13088472361912e-104,"MT-ND6"
"KDM4A",1.23048786021622e-09,-0.701120283710444,0.064,0.105,2.45359279327115e-05,"KDM4A"
"OAS3",2.12281932353631e-35,0.700937526204751,0.299,0.166,4.23290173113139e-31,"OAS3"
"SLC7A6",1.04555628480913e-11,-0.700624972908843,0.104,0.157,2.08483923190941e-07,"SLC7A6"
"MLH3",8.91999944715675e-10,-0.70050551277245,0.093,0.139,1.77864788976306e-05,"MLH3"
"MALT1",5.74656871181811e-19,0.699628914448101,0.253,0.166,1.14586580113653e-14,"MALT1"
"SOCS3",2.18213676726683e-70,0.699621807377863,0.535,0.318,4.35118071393006e-66,"SOCS3"
"PFKFB3",1.49489119281474e-44,0.699215370922053,0.389,0.233,2.98081303847259e-40,"PFKFB3"
"PPP3CA",1.6680887786508e-22,-0.699061592030321,0.315,0.399,3.32616902462969e-18,"PPP3CA"
"ANTXR1",1.59689247769903e-08,-0.698669042618587,0.095,0.138,0.000318420360053187,"ANTXR1"
"CIDEB",6.86274959886746e-12,0.698563940808334,0.114,0.066,1.36843227001417e-07,"CIDEB"
"PNPLA8",6.81742941813889e-27,0.69825797610038,0.321,0.21,1.3593954259769e-22,"PNPLA8"
"GSE1",3.40015123531502e-11,-0.698164948798435,0.072,0.118,6.77990156321815e-07,"GSE1"
"PLEC",4.65106806791054e-37,0.698127465640513,0.315,0.18,9.27422972741361e-33,"PLEC"
"PSMB9",1.34120466697594e-18,0.697633024764942,0.239,0.155,2.67436210595003e-14,"PSMB9"
"PRKACA",2.18094400245775e-36,0.69743585875605,0.367,0.228,4.34880234090076e-32,"PRKACA"
"NGDN",2.03780442635316e-13,0.695862961485145,0.159,0.1,4.0633820261482e-09,"NGDN"
"ZC3HAV1",3.4301598779009e-39,0.695833023951339,0.487,0.349,6.83973879653439e-35,"ZC3HAV1"
"SHE",6.12681952711249e-10,0.695660814798059,0.12,0.076,1.22168781370623e-05,"SHE"
"VPS52",1.38564823050453e-08,0.694884994075964,0.113,0.072,0.000276298257162603,"VPS52"
"CD300C",1.11877694693083e-14,0.694675916602387,0.135,0.076,2.23084123218007e-10,"CD300C"
"NEK7",2.16020932838152e-14,-0.694147313777876,0.185,0.253,4.30745740079275e-10,"NEK7"
"C1orf162",5.66461651532771e-41,0.693687697763224,0.339,0.189,1.12952453315635e-36,"C1orf162"
"PCMTD2",7.04325808027083e-09,-0.693603532233372,0.093,0.137,0.0001404425661206,"PCMTD2"
"PDE4DIP",7.01774014148703e-39,0.693583838933311,0.436,0.296,1.39933738421251e-34,"PDE4DIP"
"CWC27",5.36296217176936e-15,-0.692824193857373,0.117,0.182,1.06937465705081e-10,"CWC27"
"GPR183",1.04995028522429e-08,0.692718222782718,0.109,0.07,0.000209360086873724,"GPR183"
"CTNNBL1",3.21219274493919e-07,-0.692509592606211,0.108,0.146,0.00640511233340875,"CTNNBL1"
"HLA-DMA",7.94945929181399e-30,0.691894132475681,0.359,0.234,1.58512218278771e-25,"HLA-DMA"
"SHMT1",1.03490741069913e-38,0.691302335402858,0.362,0.217,2.06360537693407e-34,"SHMT1"
"CCS",1.17545064440971e-06,-0.691070754389597,0.134,0.174,0.0234384858495296,"CCS"
"PUF60",3.2132022184417e-27,0.690350243630601,0.249,0.144,6.40712522357275e-23,"PUF60"
"SF3A1",2.90341551541947e-52,0.690198402798242,0.413,0.241,5.78941053774643e-48,"SF3A1"
"DTNBP1",6.61765875131319e-16,-0.690116780088808,0.185,0.259,1.31956115501185e-11,"DTNBP1"
"SOCS6",1.90161067507198e-13,-0.688066231164298,0.153,0.22,3.79181168609353e-09,"SOCS6"
"ARL2",0.00333957862351222,-0.686599356238976,0.109,0.13,1,"ARL2"
"LRCH1",7.34972783297124e-15,-0.686349824299609,0.207,0.276,1.46553572989446e-10,"LRCH1"
"GIMAP5",1.07262553702289e-14,-0.686016451529583,0.118,0.183,2.13881532082364e-10,"GIMAP5"
"SPIN1",2.58071896646649e-19,-0.685326714948398,0.257,0.343,5.14595361913418e-15,"SPIN1"
"SDE2",9.25790294885893e-19,0.685004179630847,0.193,0.114,1.84602584800247e-14,"SDE2"
"DCTN5",7.92458118161031e-07,-0.684861470340054,0.108,0.147,0.015801614876131,"DCTN5"
"SCFD1",2.81912260962433e-17,-0.684558949460447,0.15,0.227,5.62133048359091e-13,"SCFD1"
"ATP9B",2.20614414591123e-20,-0.684284977028166,0.133,0.214,4.39905142694698e-16,"ATP9B"
"SMURF1",3.13960401993229e-09,-0.684265022445609,0.099,0.144,6.26037041574498e-05,"SMURF1"
"THEMIS2",1.85096876161864e-37,0.684179896783341,0.362,0.222,3.69083171066757e-33,"THEMIS2"
"SRRT",8.3368239289388e-16,0.683803741687351,0.191,0.119,1.6623626914304e-11,"SRRT"
"UBL3",1.92988960166318e-17,-0.683723077239571,0.29,0.371,3.84819986571638e-13,"UBL3"
