"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","Count"
"GO:0002831","regulation of response to biotic stimulus",259,0.335150866062417,1.15824100546651,0.145582329317269,0.458081353941499,0.400728613920442,1417,"tags=25%, list=22%, signal=20%","HLA-G/TNF/PRKCE/RSAD2/ZC3H12A/HEXIM1/DUSP10/IRF1/IRF7/OAS3/NFKBIZ/PRKCA/DDX60/IFIH1/ZNRF1/ISG15/NLRP1/GBP2/HERC5/CCDC92/SASH1/OAS1/NOD1/ZNFX1/PELI1/PSPC1/HLA-F/ARG2/TRAF3/MAPK8/EP300/RIPK2/HSPA1B/PARP14/TRIB1/PPARG/TLR7/STAT1/FOXP1/SERPINB9/EIF2AK4/PARP9/ERAP1/ALPK1/TRIM38/CREBBP/PDPK1/HSPA1A/SIN3A/CD300A/MFHAS1/APOBEC3G/NT5C2/HMGB2/RNF185/ANKRD17/CD180/NCF1/HLA-A/ADAR/IFI35/MR1/N4BP1/PLCG2/TRIM22","PE",65
"GO:0043113","receptor clustering",16,-0.421599357063924,-1.32537176604432,0.146017699115044,0.458643388952004,0.401220280976515,878,"tags=50%, list=13%, signal=43%","CRKL/RER1/APOE/CD81/ITGB1BP1/FNTA/GSN/ITGA4","PE",8
"GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation",14,0.555678369492064,1.32140404473028,0.146023468057366,0.458643388952004,0.401220280976515,1294,"tags=43%, list=20%, signal=34%","ASCL2/ZC3H12A/BCL6/HLX/RC3H1/ANXA1","PE",6
"GO:0010586","miRNA metabolic process",54,0.414001642974073,1.26009741061674,0.146368715083799,0.459376028518549,0.401861192542722,1623,"tags=43%, list=25%, signal=32%","XIST/TNF/ZC3H12A/EGR1/KCNQ1OT1/KLF4/SND1/SMAD3/POU2F1/PPARD/PPARG/JUN/FOXO3/DIS3L2/PNPT1/RC3H1/PPARA/ZSWIM8/SMARCA4/EGFR/PARN/NCOR1/SREBF2","PE",23
"GO:0021954","central nervous system neuron development",30,0.458408044581169,1.28707843129259,0.146572104018913,0.459662668719862,0.402111944793556,1298,"tags=33%, list=20%, signal=27%","NR4A2/EPHB3/DISC1/ZMIZ1/OGDH/RAPGEF2/NIN/BTG2/SECISBP2/AGTPBP1","PE",10
"GO:0042744","hydrogen peroxide catabolic process",10,-0.491339242881263,-1.34588221194868,0.146953405017921,0.460154860598101,0.402542513223056,15,"tags=30%, list=0%, signal=30%","PRDX3/NNT/SNCA","PE",3
"GO:0001775","cell activation",489,0.320128911679382,1.12156618089465,0.146853146853147,0.460154860598101,0.402542513223056,1013,"tags=19%, list=15%, signal=17%","HLA-G/SEMA4A/AKAP12/EGR3/SERPINE2/NR4A3/TNF/NFKBID/PRKCE/ASCL2/RSAD2/NFKB2/GPNMB/ZC3H12A/CDKN1A/DUSP10/EGR1/IRF1/PLCL2/ITFG2/VNN1/F11R/CD83/NFKBIZ/ITPKB/JMJD6/TNFSF9/PRKCA/FN1/TEC/PIK3R3/EFNB1/AMBRA1/JAML/TFRC/DGKH/APP/VAV3/IL18/PTK2B/FOSL2/IMPDH2/IGFBP2/BCL6/VAV2/DLG1/S100A13/P2RX7/GCLC/UBASH3B/PELI1/SMAD3/IL2RA/EBI3/LMBR1L/HLA-F/ARG2/PSEN1/PIK3CB/CCL3/ARID1B/BRAF/LRRC8A/CBLB/CSRP1/EP300/IRS2/RIPK2/TNFRSF14/CHD7/ICAM1/ZMIZ1/PRKCB/HDAC5/MTOR/ITGAL/ABL2/PKNOX1/WDFY4/SOCS3/FOXP1/SWAP70/RABGEF1/HLX/EIF2AK4/EXOSC6/ABL1/SOS1/FOXO3/SUPT6H/HSPH1/PLA2G4A","PE",92
"GO:0002253","activation of immune response",266,0.333283352261994,1.15130903103197,0.147590361445783,0.46179684412708,0.403978916992794,1182,"tags=21%, list=18%, signal=18%","CFI/PDE4D/NR4A3/TNF/CD5L/NFKBID/PRKCE/RSAD2/ZC3H12A/HEXIM1/PTK2/IRF1/PLCL2/IRF7/OAS3/NFKBIZ/CACNB4/TEC/DDX60/IFIH1/ZNRF1/NLRP1/GBP2/VAV3/FOSL2/OAS1/NOD1/VAV2/ZNFX1/PELI1/PSPC1/PSEN1/TRAF3/BRAF/MAPK8/CBLB/EP300/RIPK2/HSPA1B/PRKCB/TLR7/EZR/FOXP1/RABGEF1/ABL1/SOS1/ALPK1/MALT1/SLC39A10/SPPL3/CREBBP/PDPK1/HSPA1A/C5AR2/SIN3A/CD300A/MFHAS1","PE",57
"GO:0030178","negative regulation of Wnt signaling pathway",62,0.403461065427267,1.2564040979359,0.147864184008762,0.462132628974845,0.404272660877941,565,"tags=24%, list=9%, signal=22%","DKK2/NOTUM/EGR1/INVS/GSK3A/FOXO1/TCF7L2/WWOX/IGFBP2/DDIT3/NOTCH1/LMBR1L/TLE3/NPHP3/LIMD1","PE",15
"GO:0002697","regulation of immune effector process",176,0.345100908731258,1.18056122957754,0.147922998986829,0.462132628974845,0.404272660877941,940,"tags=18%, list=14%, signal=16%","HLA-G/TRPM4/NR4A3/TNF/CD5L/NFKBID/ASCL2/RSAD2/ZC3H12A/DUSP10/TAP2/NFKBIZ/ACP5/DDX60/PRG2/TFRC/IL18/BCL6/NOD1/P2RX7/HLA-F/GPRC5B/RIPK2/TNFRSF14/ICAM1/SIRT1/DHX36/TLR7/SERPINB9/RABGEF1/HLX/EXOSC6","PE",32
"GO:0032944","regulation of mononuclear cell proliferation",108,0.370127974797752,1.21902680124922,0.148070907194995,0.462242664622427,0.404368919833163,707,"tags=19%, list=11%, signal=17%","HLA-G/GPNMB/CDKN1A/IRF1/TNFSF9/EFNB1/TFRC/VAV3/IL18/IGFBP2/BCL6/DLG1/PELI1/IL2RA/EBI3/ARG2/CBLB/IRS2/RIPK2/TNFRSF14","PE",20
"GO:0006099","tricarboxylic acid cycle",25,-0.360232763313862,-1.28095334075232,0.148351648351648,0.462766890903773,0.40482751189175,2566,"tags=72%, list=39%, signal=44%","IDH3B/IDH3G/SDHA/PDHB/SDHB/SUCLG2/MRPS36/ACLY/IDH1/MDH1/DLST/SDHD/NNT/PDHA1/IREB2/CS/SDHC/MDH2","PE",18
"GO:0035767","endothelial cell chemotaxis",13,0.569851936239609,1.34080780254077,0.148880105401845,0.463006969187541,0.405037531874138,1830,"tags=62%, list=28%, signal=44%","EGR3/NR4A1/NOTCH1/FGFR1/VEGFA/PLEKHG5/RAB13/HSPB1","PE",8
"GO:0035886","vascular associated smooth muscle cell differentiation",12,0.570119101230379,1.32626497227255,0.148738379814077,0.463006969187541,0.405037531874138,2032,"tags=67%, list=31%, signal=46%","ADM/NFATC1/NOTCH1/VEGFA/PDCD4/ENG/NFATC3/PDGFB","PE",8
"GO:0010562","positive regulation of phosphorus metabolic process",304,0.329706847274824,1.14274441125336,0.148851148851149,0.463006969187541,0.405037531874138,1511,"tags=31%, list=23%, signal=25%","CSH1/FLT1/TNF/GPNMB/ROR1/CDKN1A/PTK2/EGR1/PROX1/SMYD3/PTGS2/GSK3A/INSR/ITGA5/ATP2B4/PIK3R3/RPTOR/AMBRA1/TFRC/BCAR3/PPP1R15A/PRKAG2/TNFRSF10B/APP/IL18/RIPK1/PTK2B/MAP2K3/SASH1/MAP2K5/P2RX7/LIMCH1/LRRK1/FBXW7/PPP1R15B/ERN1/PSEN1/BRAF/FLCN/GPRC5B/MARCO/SEMA4D/SYAP1/RIPK2/TNFRSF14/FNIP2/PARP14/SIRT1/MTOR/PINK1/MAP3K4/RAPGEF2/MAP3K13/TELO2/LIMK2/ABL1/GNA12/FAM20A/RB1CC1/PARP9/TNK2/MARK2/OSBPL8/CAPRIN2/FGFR1/AKAP9/MALT1/PIBF1/ACVR2A/ACSL3/SPPL3/PDPK1/CD300A/MAPKAP1/DOCK7/PKD2/VEGFA/RICTOR/CLN3/ARHGEF2/DTNBP1/NCF1/SQSTM1/PLCG2/AXL/PPARA/FNIP1/BTBD10/PPP1R12A/PTAFR/MOB3A/ARRB1/EGFR","PE",93
"GO:0045937","positive regulation of phosphate metabolic process",304,0.329706847274824,1.14274441125336,0.148851148851149,0.463006969187541,0.405037531874138,1511,"tags=31%, list=23%, signal=25%","CSH1/FLT1/TNF/GPNMB/ROR1/CDKN1A/PTK2/EGR1/PROX1/SMYD3/PTGS2/GSK3A/INSR/ITGA5/ATP2B4/PIK3R3/RPTOR/AMBRA1/TFRC/BCAR3/PPP1R15A/PRKAG2/TNFRSF10B/APP/IL18/RIPK1/PTK2B/MAP2K3/SASH1/MAP2K5/P2RX7/LIMCH1/LRRK1/FBXW7/PPP1R15B/ERN1/PSEN1/BRAF/FLCN/GPRC5B/MARCO/SEMA4D/SYAP1/RIPK2/TNFRSF14/FNIP2/PARP14/SIRT1/MTOR/PINK1/MAP3K4/RAPGEF2/MAP3K13/TELO2/LIMK2/ABL1/GNA12/FAM20A/RB1CC1/PARP9/TNK2/MARK2/OSBPL8/CAPRIN2/FGFR1/AKAP9/MALT1/PIBF1/ACVR2A/ACSL3/SPPL3/PDPK1/CD300A/MAPKAP1/DOCK7/PKD2/VEGFA/RICTOR/CLN3/ARHGEF2/DTNBP1/NCF1/SQSTM1/PLCG2/AXL/PPARA/FNIP1/BTBD10/PPP1R12A/PTAFR/MOB3A/ARRB1/EGFR","PE",93
"GO:0014014","negative regulation of gliogenesis",17,0.523287093501379,1.30335670364999,0.149178255372946,0.463582729954411,0.405541206193279,1393,"tags=35%, list=21%, signal=28%","ASCL2/DUSP10/NOTCH1/MECP2/MBD1/NF1","PE",6
"GO:0042491","inner ear auditory receptor cell differentiation",10,0.602155132715623,1.32911473860936,0.149377593360996,0.463831745091005,0.405759044115897,1616,"tags=50%, list=25%, signal=38%","WDPCP/NOTCH1/KCNQ1/TRIOBP/MYO7A","PE",5
"GO:0045687","positive regulation of glial cell differentiation",16,0.53442086663839,1.31375839293068,0.149484536082474,0.463831745091005,0.405759044115897,785,"tags=31%, list=12%, signal=28%","EGR2/SERPINE2/DAG1/NOTCH1/MTOR","PE",5
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",13,0.567813083306014,1.3360105740894,0.150197628458498,0.465692117866031,0.407386494343016,1543,"tags=46%, list=24%, signal=35%","GSK3A/GCLC/IER3/MAPK8/HSPA1A/NMT1","PE",6
"GO:1905508","protein localization to microtubule organizing center",22,0.489848317598803,1.284224931297,0.150872817955112,0.467432250190234,0.408908758474302,2187,"tags=55%, list=33%, signal=36%","SNX10/BICD1/GOLGB1/DISC1/NUMA1/PIBF1/CEP350/APC/MCPH1/CSNK1D/CEP192/GSK3B","PE",12
"GO:0010042","response to manganese ion",12,0.56868037657184,1.32291807490453,0.151394422310757,0.46869427948583,0.41001277907239,992,"tags=33%, list=15%, signal=28%","PTGS2/TFRC/ATF4/D2HGDH","PE",4
"GO:0021872","forebrain generation of neurons",17,0.522336032869335,1.3009878868652,0.151706700379267,0.468953191375849,0.410239274654282,1110,"tags=41%, list=17%, signal=34%","PROX1/ZSWIM6/DISC1/ZMIZ1/OGDH/RAPGEF2/SECISBP2","PE",7
"GO:0051592","response to calcium ion",53,0.415693804550733,1.25961608801692,0.151685393258427,0.468953191375849,0.410239274654282,1816,"tags=38%, list=28%, signal=27%","MNAT1/FOSB/ITPKB/CAMK2D/PTK2B/P2RX7/BRAF/CLIC4/CPNE8/RYR1/CPNE2/PKD2/STIM1/PLCG2/SLC25A13/ADD1/PPP3CA/SLC25A24/JUNB/JUND","PE",20
"GO:0015844","monoamine transport",17,-0.439185314819173,-1.38989034273913,0.153238053073519,0.47140027011195,0.412379974033626,67,"tags=24%, list=1%, signal=23%","ACTB/TGM2/LILRB1/SNCA","PE",4
"GO:0043114","regulation of vascular permeability",11,0.587797958051398,1.33222353891641,0.153532608695652,0.47140027011195,0.412379974033626,193,"tags=18%, list=3%, signal=18%","AKAP12/ADM","PE",2
"GO:0032878","regulation of establishment or maintenance of cell polarity",16,0.530476901292249,1.30406300508493,0.153350515463918,0.47140027011195,0.412379974033626,1409,"tags=44%, list=22%, signal=34%","WDPCP/PTK2B/ABL2/KRIT1/ABL1/RICTOR/FLOT2","PE",7
"GO:2000114","regulation of establishment of cell polarity",16,0.530476901292249,1.30406300508493,0.153350515463918,0.47140027011195,0.412379974033626,1409,"tags=44%, list=22%, signal=34%","WDPCP/PTK2B/ABL2/KRIT1/ABL1/RICTOR/FLOT2","PE",7
"GO:0030224","monocyte differentiation",20,0.506922771557662,1.30080723322976,0.153164556962025,0.47140027011195,0.412379974033626,168,"tags=10%, list=3%, signal=10%","GPR68/IRF7","PE",2
"GO:0062014","negative regulation of small molecule metabolic process",45,0.428490450932121,1.27514827696801,0.153234960272418,0.47140027011195,0.412379974033626,774,"tags=24%, list=12%, signal=22%","NUPR1/PROX1/GSK3A/ATP2B4/INSIG1/TCF7L2/IER3/FLCN/DCAF5/EP300/SIRT1","PE",11
"GO:0031503","protein-containing complex localization",78,0.382437300637197,1.23011289940448,0.153518123667377,0.47140027011195,0.412379974033626,1087,"tags=22%, list=17%, signal=18%","LMNA/TTC21B/WDPCP/DAG1/SYNE1/HIP1/STX3/DLG1/IPO9/TERF2/DLG2/CLSTN1/EZR/EXOC3/NUMB/TNFAIP2/AKAP9","PE",17
"GO:0007283","spermatogenesis",155,0.349966490367288,1.18868082756075,0.152749490835031,0.47140027011195,0.412379974033626,1741,"tags=35%, list=27%, signal=27%","IMMP2L/IGF2R/ATP2B4/ARMC2/KDM3A/BRD2/ZFX/SYNE1/CDYL/YTHDC1/BCL6/SSH2/NOTCH1/LRRC8A/SCAPER/SFMBT1/VPS13B/GGNBP2/HERC2/SIRT1/DHX36/UBR2/BCL2L11/LIMK2/NSUN2/ABHD2/CLOCK/GMCL1/EHMT2/ARID4A/ADAMTS2/PSME4/SUN1/USP42/ACVR2A/PATZ1/SPATA20/INPP5B/HMGB2/ARID4B/AXL/AFF4/FOXJ3/PLEKHA1/PITHD1/TPGS1/DNMT3A/WDR33/EPC1/SUFU/CCNY/PRKAG1/CSNK2A2/SLC4A2/TESK1","PE",55
"GO:1903530","regulation of secretion by cell",206,0.339890604609117,1.1676454738461,0.152834008097166,0.47140027011195,0.412379974033626,1635,"tags=27%, list=25%, signal=21%","GPR68/ATP9A/TRPM4/CASK/TNF/PRKCE/RSAD2/RETN/CACNB4/KDM5B/POMC/ABAT/FOXO1/TCF7L2/PER2/P2RX7/SLC38A2/NOTCH1/MCTP2/HLA-F/PIM3/BRAF/MIDN/LRRC8A/IRS2/RPH3AL/CHD7/PPARG/PRKCB/PINK1/RABGEF1/NADK/FBXL20/CLOCK/PLA2G4A/UNC13D/PDPK1/CD300A/RAB2B/MCTP1/SLC8B1/VPS18/ANXA1/RIC1/DTNBP1/CLASP1/NF1/RFX3/PTPN23/PTAFR/KLF7/GIT1/NDUFAF2/STXBP5/FER/RAC2","PE",56
"GO:0043331","response to dsRNA",27,0.464862441502092,1.2705213028375,0.153658536585366,0.471416742013949,0.412394383619172,775,"tags=26%, list=12%, signal=23%","PMAIP1/IFIT1/IFIH1/P2RX7/PELI1/RIPK2/DHX36","PE",7
"GO:0006869","lipid transport",155,0.349458611182083,1.1869557874018,0.153767820773931,0.471416742013949,0.412394383619172,1421,"tags=31%, list=22%, signal=25%","ATP9A/ABCA9/SLC27A4/PITPNC1/PTGS2/RETN/APOL1/ABCC1/CHKA/KDM5B/POMC/ATG2A/DENND5B/CLN8/PLIN2/P2RX7/SCARB1/ESYT1/IRS2/PPARD/VPS13B/ATP9B/ABCA1/PPARG/SIRT1/ABCG2/NPC1/ATG9A/UGCG/LRP10/PLA2G4A/FABP5/OSBPL8/ACSL3/KCNQ1/SLC27A3/ATP10D/VPS13A/NME4/LIMA1/OSBPL1A/STARD4/ANXA1/APOL2/CLN3/HDLBP/PNPLA8/PPARA","PE",48
"GO:0019730","antimicrobial humoral response",21,-0.387359608276562,-1.33038044431055,0.153967758088154,0.471677179744294,0.412622214003002,1767,"tags=52%, list=27%, signal=38%","CXCL3/FAU/CCL13/S100A9/RPS19/RPL30/RPL39/ROMO1/RNASE6/SLC11A1/CXCL14","PE",11
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",13,0.565087827644164,1.3295983048262,0.154150197628458,0.471819645732689,0.412746842952793,983,"tags=38%, list=15%, signal=33%","PALLD/PIK3CB/PTPRM/CLSTN1/DSC2","PE",5
"GO:0070663","regulation of leukocyte proliferation",121,0.362079805938128,1.20518707802897,0.154244306418219,0.471819645732689,0.412746842952793,707,"tags=17%, list=11%, signal=16%","HLA-G/GPNMB/CDKN1A/PTK2/IRF1/TNFSF9/EFNB1/TFRC/VAV3/IL18/IGFBP2/BCL6/DLG1/PELI1/IL2RA/EBI3/ARG2/CBLB/IRS2/RIPK2/TNFRSF14","PE",21
"GO:0071398","cellular response to fatty acid",10,0.600794606391011,1.32611169920628,0.154910096818811,0.472447001599079,0.413295652557484,135,"tags=20%, list=2%, signal=20%","ZC3H12A/ID3","PE",2
"GO:0043247","telomere maintenance in response to DNA damage",16,-0.418156642060363,-1.31454898563015,0.154867256637168,0.472447001599079,0.413295652557484,516,"tags=31%, list=8%, signal=29%","ERCC1/APEX1/ACTL6A/MAD2L2/UCHL5","PE",5
"GO:0034103","regulation of tissue remodeling",30,0.455840597646116,1.27986977600686,0.1548463356974,0.472447001599079,0.413295652557484,1747,"tags=47%, list=27%, signal=34%","GPNMB/PRKCA/TFRC/IL18/P2RX7/UBASH3B/PPARG/S1PR1/PLEKHM1/NF1/SLC4A2/SUCO/PPP3CA/TNFAIP3","PE",14
"GO:0038061","non-canonical NF-kappaB signal transduction",80,0.382328998437418,1.22973362838195,0.154584221748401,0.472447001599079,0.413295652557484,1140,"tags=25%, list=17%, signal=21%","TNF/NFKB2/ZC3H12A/MAP3K14/TNFRSF10B/APP/IL18/RIPK1/EDA/SASH1/NOD1/AGO3/EP300/REL/TLR7/UACA/BTRC/LIMS1/MALT1/CREBBP","PE",20
"GO:0070555","response to interleukin-1",58,0.407107612221546,1.25274949880912,0.155038759689922,0.472488107167951,0.413331611623481,703,"tags=24%, list=11%, signal=22%","AKAP12/ZC3H12A/EGR1/PRKCA/RPS6KA5/GBP2/APP/CCL4/ZNF675/GCLC/VRK2/CCL3/TANK/RIPK2","PE",14
"GO:0060993","kidney morphogenesis",24,0.480849168625458,1.28500726010379,0.155172413793103,0.472544351432302,0.413380813988739,1954,"tags=62%, list=30%, signal=44%","MAGED1/DLG1/ASXL1/NPHP3/LZTS2/STAT1/AHI1/PKD2/CTNNBIP1/VEGFA/GZF1/PPP3CA/HS2ST1/FMN1/HOXB7","PE",15
"GO:0048660","regulation of smooth muscle cell proliferation",67,0.394200654961529,1.23484356475044,0.155629139072848,0.473583626466485,0.414289969623097,972,"tags=25%, list=15%, signal=22%","NR4A3/TNF/HPGD/CDKN1A/PTGS2/MNAT1/TCF7L2/IL18/ERN1/FRS2/TRIB1/PPARG/JUN/STAT1/FOXP1/GNA12/S1PR1","PE",17
"GO:0009988","cell-cell recognition",21,-0.386994315817133,-1.32912585313972,0.156845577098151,0.474469437504879,0.415064875273713,1296,"tags=43%, list=20%, signal=34%","CCT5/CCT2/FOLR2/VDAC2/CCT4/CD209/CD81/LGALS3/CCT8","PE",9
"GO:0032387","negative regulation of intracellular transport",28,-0.340659911283666,-1.27080485694177,0.156424581005587,0.474469437504879,0.415064875273713,1447,"tags=39%, list=22%, signal=31%","PARK7/CHP1/ARHGAP1/LMAN1/VPS35/ITGB1BP1/DERL2/UFM1/UBE2J1/CD36/CRYAB","PE",11
"GO:1990874","vascular associated smooth muscle cell proliferation",35,0.443230111404884,1.26653167532062,0.156398104265403,0.474469437504879,0.415064875273713,960,"tags=29%, list=15%, signal=25%","NR4A3/TNF/HPGD/CDKN1A/DDIT3/ERN1/FRS2/PPARG/JUN/GNA12","PE",10
"GO:0007260","tyrosine phosphorylation of STAT protein",28,0.46086769204083,1.26649733679418,0.156743620899149,0.474469437504879,0.415064875273713,1108,"tags=29%, list=17%, signal=24%","CSH1/TNF/IL18/PARP14/GGNBP2/SOCS3/PARP9/PIBF1","PE",8
"GO:0046635","positive regulation of alpha-beta T cell activation",38,0.436530322801605,1.26214954475774,0.156398104265403,0.474469437504879,0.415064875273713,1846,"tags=42%, list=28%, signal=30%","NFKBID/CD83/NFKBIZ/ITPKB/IL18/EBI3/RIPK2/HLX/HSPH1/MALT1/ANXA1/HLA-A/HLA-E/PNP/CD55/LGALS9","PE",16
"GO:0016311","dephosphorylation",163,0.348133401662056,1.18652278283973,0.156345177664975,0.474469437504879,0.415064875273713,1470,"tags=26%, list=22%, signal=21%","PTPRK/DUSP2/TNF/DAPP1/DUSP10/PPM1N/ACP5/DUSP5/PTPRG/AMBRA1/PPP1R15A/TNS2/PPP4R1/SSH2/PPM1D/UBASH3B/PPM1L/PPP1R15B/SEMA4D/CDC14B/PTPRM/MTOR/MTMR3/PINK1/RNGTT/SWAP70/BTRC/GNA12/PPP6R3/CDC14A/SPPL3/INPP4B/PTPN12/CD300A/MFHAS1/INPP5B/MTM1/PPP2R2A/MGAT5/HDHD2/SMG6/PPP1R12A/PTPN23","PE",43
"GO:0046649","lymphocyte activation",375,0.323799706703481,1.13115370416364,0.156843156843157,0.474469437504879,0.415064875273713,1181,"tags=21%, list=18%, signal=19%","HLA-G/SEMA4A/EGR3/NFKBID/ASCL2/RSAD2/GPNMB/ZC3H12A/CDKN1A/DUSP10/EGR1/IRF1/PLCL2/ITFG2/VNN1/CD83/NFKBIZ/ITPKB/JMJD6/TNFSF9/PIK3R3/EFNB1/AMBRA1/JAML/TFRC/VAV3/IL18/PTK2B/FOSL2/IMPDH2/IGFBP2/BCL6/DLG1/P2RX7/PELI1/SMAD3/IL2RA/EBI3/LMBR1L/HLA-F/ARG2/PSEN1/ARID1B/BRAF/LRRC8A/CBLB/EP300/IRS2/RIPK2/TNFRSF14/CHD7/ICAM1/ZMIZ1/PRKCB/HDAC5/MTOR/ITGAL/ABL2/PKNOX1/WDFY4/SOCS3/FOXP1/SWAP70/HLX/EIF2AK4/EXOSC6/ABL1/SOS1/FOXO3/SUPT6H/HSPH1/UNC13D/MALT1/SLC39A10/PIBF1/PIK3R2/ZBTB7A/PDPK1/PATZ1/CD300A","PE",80
"GO:0022618","protein-RNA complex assembly",147,-0.228293141261547,-1.11105226511687,0.156627577984067,0.474469437504879,0.415064875273713,1755,"tags=36%, list=27%, signal=27%","SNRPD1/SF3A3/EIF3M/SNRPD2/MRPL20/LSM4/TXNL4A/PUF60/RPSA/RPL24/EIF3D/EIF3H/SF3B6/EIF3F/RPS27L/RPS15/RPS14/RPLP0/PTGES3/RPS28/EIF2S3/RPL5/BRIX1/RPS5/RPL23A/RPS19/MRPS7/PIH1D1/RPL11/SRSF9/MCTS1/SNRPB/SNRPG/SRSF10/RPL6/TSSC4/EIF6/RPL13A/RPL10/PSIP1/SNRPB2/RPL38/WDR77/RPS27/SNRPE/FASTKD2/SNRPF/NUDT21/STRAP/SF3A2/DDX1/EIF3L/SF3B4","PE",53
"GO:0043276","anoikis",18,0.51400259663986,1.28447262387519,0.157088122605364,0.474852968995728,0.41540038782274,1035,"tags=33%, list=16%, signal=28%","PTK2/ITGA5/PIK3R3/NOTCH1/MTOR/BMF","PE",6
"GO:0003170","heart valve development",24,-0.368485129871163,-1.29737976695701,0.157894736842105,0.476588823051005,0.416918909333284,938,"tags=29%, list=14%, signal=25%","RHOA/TNFRSF1B/TGFBR2/RB1/TGFB1/MEF2C/DKK1","PE",7
"GO:1904646","cellular response to amyloid-beta",21,0.495663474031264,1.28046470789253,0.157828282828283,0.476588823051005,0.416918909333284,733,"tags=24%, list=11%, signal=21%","TNF/ABCC1/APP/PSEN1/ICAM1","PE",5
"GO:0043112","receptor metabolic process",38,-0.316440216141049,-1.25604563712549,0.158227848101266,0.477243112434847,0.417491280322922,1357,"tags=37%, list=21%, signal=29%","FURIN/CHMP5/RAB29/LGMN/VAMP3/PEX2/LAPTM5/PLEKHJ1/BECN1/APOE/TGFB1/FNTA/PTPN1/SNCA","PE",14
"GO:1905709","negative regulation of membrane permeability",10,0.598866988546966,1.32185693968049,0.159059474412171,0.479398944921916,0.419377198090485,1162,"tags=40%, list=18%, signal=33%","GCLC/IER3/BNIP3/HSPA1A","PE",4
"GO:0014888","striated muscle adaptation",15,0.540233071330235,1.30507763517937,0.159326424870466,0.479850950674488,0.419772611780988,764,"tags=47%, list=12%, signal=41%","LMNA/ATP2B4/NFATC1/FOXO1/SMAD3/CAMK2G/PPARG","PE",7
"GO:0007528","neuromuscular junction development",11,0.583230419993518,1.32187137346185,0.160326086956522,0.481039187533358,0.420812078909189,625,"tags=36%, list=10%, signal=33%","COL4A1/CACNB4/APP/LAMB2","PE",4
"GO:0007617","mating behavior",11,0.583206135949772,1.32181633452499,0.160326086956522,0.481039187533358,0.420812078909189,1118,"tags=55%, list=17%, signal=45%","SERPINE2/ABAT/APP/NCOA1/HEXB/ACVR2A","PE",6
"GO:0010667","negative regulation of cardiac muscle cell apoptotic process",11,0.581961724756966,1.31899592002637,0.160326086956522,0.481039187533358,0.420812078909189,391,"tags=27%, list=6%, signal=26%","NUPR1/AMBRA1/PPP1R10","PE",3
"GO:0006613","cotranslational protein targeting to membrane",20,-0.38219145495167,-1.29417399226652,0.160377358490566,0.481039187533358,0.420812078909189,1779,"tags=60%, list=27%, signal=44%","SEC62/SRP14/SRP54/SEC61B/SRPRA/SRP72/SRP19/TRAM1/SEC61A1/SRP9/SRPRB/SSR1","PE",12
"GO:0010799","regulation of peptidyl-threonine phosphorylation",17,0.517724080854301,1.28950084915615,0.160556257901391,0.481039187533358,0.420812078909189,703,"tags=29%, list=11%, signal=26%","GSK3A/RPTOR/PRKAG2/APP/RIPK2","PE",5
"GO:0010821","regulation of mitochondrion organization",93,0.374809816505874,1.21678597437651,0.160467587672689,0.481039187533358,0.420812078909189,887,"tags=22%, list=14%, signal=19%","PMAIP1/LMNA/INF2/GSK3A/AMBRA1/TNFSF10/TFRC/GCLC/FBXW7/DDHD1/IER3/FLCN/MAPK8/TMEM135/BNIP3/EP300/PPARG/PINK1/BCL2L11/NOL3","PE",20
"GO:0007018","microtubule-based movement",121,0.360747167895486,1.20075137594798,0.160455486542443,0.481039187533358,0.420812078909189,1549,"tags=30%, list=24%, signal=23%","CYB5D1/TTC21B/WDPCP/BAG3/ATP2B4/ARMC2/APP/KIF13A/BICD1/CFAP20/MAPK8IP3/KIFC3/NPHP3/TERF2/KIF1B/DLG2/ARHGAP21/MECP2/RABGEF1/MAP4/BORCS7/SUN1/VPS13A/INPP5B/AGTPBP1/TRAK1/CLN3/DTNBP1/DYNLRB1/DYNC1H1/APBA1/FLOT2/RFX3/KIFAP3/KIF13B/TPGS1","PE",36
"GO:0071900","regulation of protein serine/threonine kinase activity",133,0.356647306797231,1.19557031163861,0.160659114315139,0.481039187533358,0.420812078909189,886,"tags=23%, list=14%, signal=20%","FLT1/TNF/SERTAD1/HEXIM1/CDKN1A/DUSP10/CDKN1C/PROX1/MNAT1/INSR/ATP2B4/RPTOR/HERC5/CDKN2A/RGS14/SASH1/MAP2K5/ZNF675/GADD45A/ERN1/PIK3CB/SYAP1/CCNH/TRIB1/PPARG/SIRT1/MAP3K4/RAPGEF2/MAP3K13/TELO2","PE",30
"GO:0035330","regulation of hippo signaling",10,0.594058105567419,1.31124247025707,0.161825726141079,0.48382589550343,0.423249885234723,2063,"tags=70%, list=32%, signal=48%","MAP2K3/LIMD1/VGLL4/MARK3/WWC3/WWC2/ARRDC3","PE",7
