"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"ZNF546",3.42101637959891e-62,0.969599143165786,0.137,0.027,6.3261434891543e-58,"ZNF546"
"URGCP",3.56749091878052e-62,0.430717376308373,0.231,0.071,6.59700420700893e-58,"URGCP"
"SCAMP5",3.9083968594772e-62,0.0795552683468573,0.509,0.209,7.22740747254523e-58,"SCAMP5"
"SCARF1",3.93023746183121e-62,0.119313169470759,0.314,0.112,7.26779511441828e-58,"SCARF1"
"ZNF25",4.17897788489705e-62,0.474350411755467,0.195,0.053,7.72776590475162e-58,"ZNF25"
"TMCO3",4.19772592146668e-62,0.188556601061856,0.416,0.165,7.76243477397619e-58,"TMCO3"
"HGSNAT",4.20415545758069e-62,0.151889961639908,0.518,0.22,7.77432427215821e-58,"HGSNAT"
"CLN6",4.65136882197128e-62,0.191367824125777,0.541,0.226,8.60131122558929e-58,"CLN6"
"RAP1B",5.27611510245137e-62,0.355607672472877,0.974,0.638,9.75659204745308e-58,"RAP1B"
"ZBTB7B",5.40372898445442e-62,0.0188670316644892,0.404,0.157,9.99257563805312e-58,"ZBTB7B"
"APOC1",6.64401672515061e-62,-1.84204947128011,0.282,0.417,1.22861157281485e-57,"APOC1"
"GCH1",7.92559506630867e-62,1.0488449033179,0.176,0.046,1.4656010396618e-57,"GCH1"
"SEH1L",8.09155184283926e-62,0.165680856635598,0.322,0.119,1.49628976677784e-57,"SEH1L"
"HNRNPA2B1",8.24955446787234e-62,-0.282615353151658,0.987,0.92,1.52550761219895e-57,"HNRNPA2B1"
"CCNB1",8.57300450883594e-62,-3.28666901604727,0.064,0.226,1.58531999377394e-57,"CCNB1"
"RETN",8.67903506207764e-62,0.526217798875154,0.526,0.263,1.6049271636794e-57,"RETN"
"PLD4",9.33937033287952e-62,-5.6298945495175,0.008,0.148,1.72703636195608e-57,"PLD4"
"ZNF777",9.88997628235265e-62,1.06385398443367,0.142,0.029,1.82885441413265e-57,"ZNF777"
"ZNF770",1.06648669871006e-61,0.142506314915227,0.335,0.125,1.97214720325464e-57,"ZNF770"
"MLLT6",1.35896973667243e-61,0.0476259103366667,0.348,0.13,2.51300683705465e-57,"MLLT6"
"MLLT3",1.46761977157808e-61,1.15319257836066,0.154,0.035,2.71392248160219e-57,"MLLT3"
