"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"PMP22",1.39388778955771e-19,0.106494714354152,0.814,0.772,2.57757730045012e-15,"PMP22"
"ZNF264",1.42977833269774e-19,-0.693715342561432,0.113,0.203,2.64394609282466e-15,"ZNF264"
"RBM47",1.89512224455172e-19,0.346039243031117,0.653,0.559,3.50446005462504e-15,"RBM47"
"ARL8B",2.10023365371928e-19,0.380261762692928,0.499,0.418,3.8837520724577e-15,"ARL8B"
"LEPROT",2.15426914063163e-19,-0.614497021855887,0.314,0.429,3.983674494856e-15,"LEPROT"
"TMEM144",2.28026377411769e-19,-0.629291085631179,0.106,0.195,4.21666377109844e-15,"TMEM144"
"TMED5",2.60615716953272e-19,0.360548472704192,0.506,0.415,4.81930583789991e-15,"TMED5"
"BAG5",2.70098060466724e-19,-0.701320791063594,0.215,0.321,4.99465333415066e-15,"BAG5"
"FILIP1L",2.90209111307725e-19,1.12519018764548,0.155,0.081,5.36654688630245e-15,"FILIP1L"
"CCR1",2.91131746489309e-19,-0.486671133632685,0.442,0.546,5.3836082560803e-15,"CCR1"
"TGM2",3.16873604426233e-19,-1.29636240912717,0.067,0.138,5.85962669304989e-15,"TGM2"
"NUCKS1",3.19427540826025e-19,-0.599542203041445,0.485,0.579,5.90685408495486e-15,"NUCKS1"
"MRPL33",3.21685110658202e-19,-0.991999090898298,0.205,0.302,5.94860106629147e-15,"MRPL33"
"HLA-DQA1",3.24394600999875e-19,-1.38329455820115,0.136,0.21,5.99870496168968e-15,"HLA-DQA1"
"DENND1B",3.28334673446631e-19,-0.834844088848766,0.091,0.173,6.0715647813751e-15,"DENND1B"
"STXBP3",3.39472235331372e-19,-0.794046370833184,0.142,0.236,6.27752057574773e-15,"STXBP3"
"ARMCX6",3.43641180968032e-19,-1.18351733426097,0.053,0.12,6.35461271846085e-15,"ARMCX6"
"RNASE1",3.48952863490914e-19,0.105342713082976,0.971,0.968,6.45283635167398e-15,"RNASE1"
"ARGLU1",3.49177060941254e-19,0.467940770109951,0.536,0.453,6.45698221092567e-15,"ARGLU1"
"CTSZ",3.53091775948823e-19,0.118474236848018,0.905,0.847,6.52937312084563e-15,"CTSZ"
"ARL5A",3.69087057154036e-19,-0.756764110177124,0.213,0.316,6.82515786089243e-15,"ARL5A"
"EIF1",4.27225000500582e-19,0.0112991032492573,0.927,0.933,7.90024470925676e-15,"EIF1"
"VAPA",4.34232779116715e-19,0.271822092473933,0.575,0.49,8.0298325514263e-15,"VAPA"
"DNAJC25",4.93573790621291e-19,-1.02090382653362,0.054,0.121,9.12716653616892e-15,"DNAJC25"
"NMRK1",4.98943743577891e-19,-0.846542090917998,0.159,0.254,9.22646770624235e-15,"NMRK1"
"CNN2",5.01332548363512e-19,0.608305320505705,0.272,0.179,9.27064148433806e-15,"CNN2"
"APOBEC3C",5.36499305257649e-19,-1.05935721250365,0.095,0.175,9.92094515282445e-15,"APOBEC3C"
"SUCLG2",5.4403762259701e-19,-0.801283003614073,0.189,0.291,1.00603437170639e-14,"SUCLG2"
"B3GNT2",5.44502914733882e-19,0.602843102726342,0.348,0.256,1.0068947899259e-14,"B3GNT2"
"UQCRQ",5.5541053110944e-19,-0.61259047270735,0.484,0.578,1.02706515412758e-14,"UQCRQ"
"DSE",5.56248691195061e-19,0.463351724582894,0.518,0.437,1.02861507975791e-14,"DSE"
"MSN",6.04984108508345e-19,0.239985210829334,0.602,0.511,1.11873661345363e-14,"MSN"
"APOL1",6.09942890580619e-19,-0.88670621049752,0.097,0.18,1.12790639326168e-14,"APOL1"
"NEK6",6.72829294230347e-19,0.488753235550908,0.329,0.235,1.24419593089076e-14,"NEK6"
"RPLP1",7.17835009086809e-19,0.0435789316198498,0.96,0.976,1.32742049880333e-14,"RPLP1"
"FNIP2",7.32616155933295e-19,0.754359346467988,0.326,0.237,1.35475379555185e-14,"FNIP2"
"NDUFA6",7.45948980551394e-19,0.417837885273481,0.352,0.253,1.37940885483564e-14,"NDUFA6"
"RIPK1",7.80292877980166e-19,0.745303017419709,0.285,0.194,1.44291758996092e-14,"RIPK1"
"CALCOCO2",8.39194445298871e-19,0.63336617281855,0.283,0.19,1.55183836824667e-14,"CALCOCO2"
"HMGN3",9.11311183686725e-19,-0.74331969240922,0.274,0.381,1.68519664087349e-14,"HMGN3"
"FAM13A",9.28650097604845e-19,0.485524839417077,0.46,0.376,1.71725976049088e-14,"FAM13A"
"PBX3",1.02044084968677e-18,-1.01697232998982,0.047,0.11,1.88699921924077e-14,"PBX3"
"PDS5B",1.0305270304638e-18,-0.778574290129915,0.146,0.241,1.90565058473366e-14,"PDS5B"
"SMIM14",1.06740837992572e-18,-0.923587781672438,0.142,0.235,1.97385157615865e-14,"SMIM14"
"S100A13",1.12359941705904e-18,-1.45079763404153,0.082,0.157,2.07776004202558e-14,"S100A13"
"LMO4",1.22898067122091e-18,-0.843549053512795,0.188,0.286,2.27263105722171e-14,"LMO4"
"RPL35",1.25716211531415e-18,-0.374621756776017,0.787,0.839,2.32474418363892e-14,"RPL35"
"ANXA6",1.29532370917808e-18,1.03291446088902,0.148,0.077,2.39531260301211e-14,"ANXA6"
"GIMAP2",1.41227687863857e-18,-0.944111997658682,0.151,0.244,2.61158240397845e-14,"GIMAP2"
"NDEL1",1.45183642688963e-18,0.927120180598784,0.208,0.126,2.68473592060431e-14,"NDEL1"
"SLC25A33",1.86105687621974e-18,0.936679603041575,0.175,0.098,3.44146637550554e-14,"SLC25A33"
"PCMTD2",1.95647355348459e-18,-0.892534141091906,0.089,0.168,3.6179108951037e-14,"PCMTD2"
"ZNF106",1.96260661288463e-18,0.33108053774715,0.524,0.442,3.62925214854626e-14,"ZNF106"
"BMI1",2.13908129394074e-18,-1.01665349553987,0.098,0.178,3.95558912875521e-14,"BMI1"
"PTGS2",2.42167339587905e-18,1.16496733348763,0.141,0.072,4.47815844365954e-14,"PTGS2"
"JDP2",2.4713329776762e-18,0.691638917954533,0.301,0.213,4.56998894231883e-14,"JDP2"
"RCOR1",2.6261400688947e-18,0.746720559694762,0.314,0.226,4.85625821540008e-14,"RCOR1"
"UBQLN1",2.63504798202986e-18,0.411601496852893,0.394,0.305,4.87273072836961e-14,"UBQLN1"
"ARPC5",2.76703804193526e-18,-0.41634461927815,0.737,0.797,5.11680674714668e-14,"ARPC5"
"RPN1",2.85381373980581e-18,0.372597114142205,0.485,0.399,5.27727236764891e-14,"RPN1"
"CRBN",3.00269337268079e-18,-0.886934358755337,0.159,0.254,5.55258058476132e-14,"CRBN"
"DMXL2",3.03286522208229e-18,0.465059816767074,0.508,0.413,5.60837436867458e-14,"DMXL2"
"EAF1",3.08180349739445e-18,1.00847097666703,0.216,0.137,5.69887102738181e-14,"EAF1"
"NANS",3.31538579981351e-18,0.331493256044154,0.408,0.314,6.13081142101514e-14,"NANS"
"RASSF4",3.40073271738152e-18,0.181500510381368,0.716,0.64,6.28863494098191e-14,"RASSF4"
"RPL6",3.50483058021075e-18,-0.392193765461838,0.783,0.831,6.48113270892572e-14,"RPL6"
"SLC12A7",3.5700661052892e-18,0.671074284915194,0.386,0.297,6.60176624190079e-14,"SLC12A7"
"PGK1",4.17815683713636e-18,0.142064990508477,0.653,0.582,7.72624762323255e-14,"PGK1"
"CFD",4.50101182046347e-18,0.247048371787352,0.723,0.619,8.32327105840105e-14,"CFD"
"SEC16A",4.82058365053307e-18,0.772921105812918,0.297,0.212,8.91422328656575e-14,"SEC16A"
"LY96",5.10168963480862e-18,-0.549824940374797,0.611,0.675,9.4340444726881e-14,"LY96"
"FCGR1A",5.32480872305948e-18,-0.511712023672634,0.536,0.622,9.8466362906816e-14,"FCGR1A"
"ZNF460",5.47751635501423e-18,1.25681685942135,0.144,0.074,1.01290232436923e-13,"ZNF460"
"COX15",5.50801533932267e-18,-1.17445618687216,0.047,0.109,1.01854219654755e-13,"COX15"
"TM9SF1",5.51437902539004e-18,-0.876732462325609,0.072,0.144,1.01971896937513e-13,"TM9SF1"
"PTTG1IP",5.98575405008938e-18,0.209363773832848,0.604,0.517,1.10688563894253e-13,"PTTG1IP"
"RNASE6",6.24981094211035e-18,-0.562119890252833,0.36,0.465,1.15571503941505e-13,"RNASE6"
"CHKB",8.20999552781949e-18,-0.998789313512029,0.05,0.113,1.51819237300438e-13,"CHKB"
"NFATC1",8.40848391092527e-18,1.06772963536751,0.237,0.157,1.5548968448083e-13,"NFATC1"
"HNMT",8.87044599723416e-18,-0.48517261445238,0.532,0.616,1.64032287380854e-13,"HNMT"
"HM13",9.00033148312804e-18,0.291987413952326,0.51,0.423,1.66434129786004e-13,"HM13"
"UPF1",9.23068585620075e-18,0.584987151820342,0.361,0.276,1.70693842852864e-13,"UPF1"
"MIDN",9.42969564758247e-18,0.506129214257737,0.439,0.352,1.74373931915095e-13,"MIDN"
"NUDC",9.51358027371678e-18,0.327345789946609,0.399,0.303,1.75925126421571e-13,"NUDC"
"CORO1A",1.01944402062852e-17,0.20349874192565,0.547,0.461,1.88515588294626e-13,"CORO1A"
"GLIPR1",1.04731239066362e-17,-0.481329413370659,0.501,0.585,1.93669007281516e-13,"GLIPR1"
"PAFAH1B1",1.05829732620598e-17,0.37378873094664,0.477,0.388,1.9570034156201e-13,"PAFAH1B1"
"MERTK",1.13726821235932e-17,0.668248872601387,0.379,0.295,2.10303637829486e-13,"MERTK"
"CSNK1E",1.14812355342831e-17,-0.717633245935728,0.076,0.151,2.12311007499962e-13,"CSNK1E"
"NFKBIE",1.35808736768002e-17,0.723279784732537,0.257,0.174,2.51137516031389e-13,"NFKBIE"
"USP36",1.36889829325968e-17,0.263319640639358,0.607,0.511,2.53136672389581e-13,"USP36"
"CD14",1.41754372102816e-17,0.120787239774271,0.924,0.875,2.62132184892527e-13,"CD14"
"SDHD",1.47715129442917e-17,-0.932953301350744,0.203,0.299,2.73154817365843e-13,"SDHD"
"TAF15",1.53537862645091e-17,0.610197349773293,0.358,0.269,2.83922215603303e-13,"TAF15"
"INAFM2",1.59324158093399e-17,-0.733453709317325,0.144,0.234,2.94622233146313e-13,"INAFM2"
"CIITA",1.75893671260228e-17,-1.05120092214979,0.054,0.117,3.25262576894413e-13,"CIITA"
"CYFIP1",1.808095488015e-17,0.197077111910864,0.716,0.632,3.34353017643734e-13,"CYFIP1"
"PPRC1",1.96242648308457e-17,1.34941308330611,0.137,0.071,3.62891905251999e-13,"PPRC1"
"LMBRD2",1.98172527659669e-17,-0.760205492864493,0.141,0.23,3.6646063814826e-13,"LMBRD2"
"WDFY3",2.15413635270349e-17,0.372550050141219,0.564,0.486,3.98342894341929e-13,"WDFY3"
"FZD2",2.15672863363177e-17,-1.06692121951044,0.064,0.13,3.98822258931187e-13,"FZD2"
"RBM7",2.38120381939897e-17,-1.01520384354579,0.064,0.131,4.40332210283258e-13,"RBM7"
"CHMP5",2.42758671986992e-17,-0.685274001881745,0.339,0.441,4.48909336238345e-13,"CHMP5"
"SNHG7",2.47897381957869e-17,0.720885109627565,0.232,0.151,4.58411838716492e-13,"SNHG7"
"ARPP19",2.66296613397761e-17,-0.738768519840968,0.235,0.338,4.9243569749514e-13,"ARPP19"
"SUMO1",2.72086587141935e-17,-0.851347123208909,0.238,0.333,5.03142516942866e-13,"SUMO1"
"ATP6V1B2",2.75561410274256e-17,0.336250783724105,0.537,0.454,5.09568159879154e-13,"ATP6V1B2"
"RAD50",2.78918638024635e-17,-0.882002380843366,0.121,0.202,5.15776345435155e-13,"RAD50"
"HNRNPD",2.87316794550753e-17,0.280048204505612,0.536,0.453,5.31306216483252e-13,"HNRNPD"
"CLN3",2.98556462991592e-17,-0.862630454982457,0.055,0.119,5.52090611364053e-13,"CLN3"
"CHSY1",3.06230218748927e-17,0.546956213422044,0.392,0.306,5.66280920510517e-13,"CHSY1"
"PTBP3",3.08650935209654e-17,-0.48727810310448,0.382,0.486,5.70757309389691e-13,"PTBP3"
"ABR",3.23618142453348e-17,0.849466718408664,0.285,0.202,5.98434669024732e-13,"ABR"
"SERPINB6",3.23662199726659e-17,-0.47124452524855,0.478,0.574,5.98516139734537e-13,"SERPINB6"
"ADRB2",3.23871667359755e-17,0.767814219723767,0.306,0.222,5.98903487281658e-13,"ADRB2"
"UHMK1",3.25483044620088e-17,-0.665705287564803,0.23,0.332,6.01883246111468e-13,"UHMK1"
"RNF130",3.26870211270454e-17,0.140721175704967,0.711,0.635,6.04448394681324e-13,"RNF130"
"SH3BGRL",3.31913388945662e-17,-0.435924179520301,0.687,0.754,6.13774238838319e-13,"SH3BGRL"
"GBF1",3.3754422917643e-17,0.661612141701354,0.258,0.173,6.24186788593054e-13,"GBF1"
"DPY30",4.02692216147076e-17,-0.957284423149026,0.144,0.23,7.44658446099173e-13,"DPY30"
"UBAP1",4.13952958244011e-17,0.65974633083993,0.266,0.181,7.65481810384825e-13,"UBAP1"
"GTF3C1",4.2829024882159e-17,0.810865672791232,0.231,0.15,7.91994328120885e-13,"GTF3C1"
"PRDX1",4.46057437761974e-17,-0.461642676660603,0.641,0.71,8.24849413909441e-13,"PRDX1"
"SMCHD1",4.61847181603603e-17,0.508126770029869,0.418,0.335,8.54047808221382e-13,"SMCHD1"
"CAST",4.64387834643426e-17,0.179065643291635,0.639,0.555,8.58745983822624e-13,"CAST"
"PCYOX1",4.85048443704885e-17,-0.570526519266163,0.152,0.244,8.96951582099073e-13,"PCYOX1"
"ANKRD11",4.98124116347484e-17,0.476288584855441,0.441,0.358,9.21131115949768e-13,"ANKRD11"
"MYO5A",5.12714712750063e-17,0.295697387632222,0.608,0.523,9.48112046817416e-13,"MYO5A"
"DLK1",5.87301302618617e-17,0.864966624154505,0.202,0.125,1.08603756880235e-12,"DLK1"
"AOC1",5.98618490685192e-17,-0.671129557389289,0.051,0.113,1.10696531297506e-12,"AOC1"
"KLF3",7.55326354321561e-17,0.315579857523903,0.519,0.438,1.39674949441143e-12,"KLF3"
"ERGIC2",7.69334481665951e-17,-0.907029769266635,0.119,0.199,1.42265332349668e-12,"ERGIC2"
"CCDC115",7.79880249259913e-17,-0.975832439275191,0.1,0.176,1.44215455693143e-12,"CCDC115"
"FEZ2",8.54939457276723e-17,-0.640270789940381,0.325,0.43,1.58095404439612e-12,"FEZ2"
"DAPK1",8.98580357334113e-17,0.474030534051522,0.42,0.335,1.66165479678224e-12,"DAPK1"
"LAPTM4A",9.14161673494106e-17,-0.443115940080135,0.567,0.641,1.6904677666253e-12,"LAPTM4A"
"HSD17B11",9.18052153283842e-17,-0.723659172906427,0.247,0.346,1.69766204185248e-12,"HSD17B11"
"LGI2",9.5439848567022e-17,-0.729905401018053,0.22,0.315,1.76487367970137e-12,"LGI2"
"STX4",9.90732533400289e-17,0.6074467820981,0.357,0.276,1.83206260076381e-12,"STX4"
"CACYBP",1.04654192671919e-16,0.28347175772984,0.47,0.384,1.93526533088913e-12,"CACYBP"
"NOLC1",1.05815597660313e-16,0.736046008939729,0.211,0.133,1.95674203193451e-12,"NOLC1"
"CLN6",1.07392185280536e-16,-0.598297796409421,0.157,0.247,1.98589629020768e-12,"CLN6"
"TYROBP",1.10858012538001e-16,0.0683500025022843,0.942,0.935,2.04998636785271e-12,"TYROBP"
"CCT5",1.12686286431867e-16,0.297420978944287,0.421,0.331,2.08379480869808e-12,"CCT5"
"FKBP1A",1.23198224389588e-16,-0.536739541971334,0.539,0.607,2.27818156541225e-12,"FKBP1A"
"TNFRSF25",1.28022556338427e-16,-0.342843182065993,0.146,0.241,2.36739311181018e-12,"TNFRSF25"
"PTGES3",1.28850908389653e-16,0.109260538726915,0.728,0.657,2.38271099794146e-12,"PTGES3"
"PAFAH1B2",1.3329468175462e-16,-0.64662138406311,0.172,0.265,2.46488525500642e-12,"PAFAH1B2"
"IL2RA",1.3470794416644e-16,0.420162475896866,0.359,0.265,2.49101930352581e-12,"IL2RA"
"MARCO",1.4005915123958e-16,0.566194487596696,0.192,0.112,2.58997382472231e-12,"MARCO"
"SLC39A3",1.43356822517047e-16,-1.04292935867215,0.065,0.131,2.65095436198524e-12,"SLC39A3"
"FAR2",1.45428232591106e-16,1.24990981162886,0.135,0.07,2.68925887707474e-12,"FAR2"
"MLF1",1.46586779794163e-16,0.886497927558791,0.165,0.093,2.71068273195366e-12,"MLF1"
"PPDPF",1.48899507345816e-16,-0.683962309173048,0.214,0.31,2.75344968983882e-12,"PPDPF"
"RC3H1",1.5702781581487e-16,0.745187259193408,0.306,0.224,2.90375837004859e-12,"RC3H1"
"RPS21",1.5921094392148e-16,-0.372116503342168,0.782,0.83,2.94412877499602e-12,"RPS21"
"EI24",1.62234118774011e-16,-0.763682676558006,0.176,0.269,3.00003332436901e-12,"EI24"
"COPE",1.64858435829783e-16,-0.675536089268697,0.389,0.478,3.04856219536434e-12,"COPE"
"PPP2R5C",1.65124172454981e-16,-0.624508021632074,0.239,0.339,3.05347619703751e-12,"PPP2R5C"
"LDHA",1.68312695609338e-16,0.263390657019227,0.516,0.422,3.11243836720788e-12,"LDHA"
"PTBP1",1.72564876952903e-16,0.448125565997273,0.41,0.326,3.19106970461309e-12,"PTBP1"
"THBD",1.86425828455723e-16,0.914014122865779,0.241,0.162,3.44738641980322e-12,"THBD"
"NOP58",1.93720956871698e-16,0.692366005370605,0.26,0.178,3.58228793447143e-12,"NOP58"
"NEK7",1.97813203675729e-16,-0.749193081393184,0.17,0.26,3.65796176237158e-12,"NEK7"
"HNRNPA0",2.06435893229459e-16,0.328108817823197,0.44,0.359,3.81741253759915e-12,"HNRNPA0"
"ZDHHC21",2.07868290525697e-16,-0.765273629215788,0.07,0.138,3.84390042840118e-12,"ZDHHC21"
"RHOA",2.07883813884854e-16,0.0573931040393592,0.805,0.759,3.84418748635873e-12,"RHOA"
"LINC01094",2.1661410655938e-16,-0.75431574941969,0.132,0.214,4.00562805849606e-12,"LINC01094"
"MAP3K5",2.28257439004359e-16,-0.771559410390293,0.16,0.249,4.2209365620686e-12,"MAP3K5"
"UBALD2",2.39203343373168e-16,0.361449191323481,0.381,0.294,4.42334822565662e-12,"UBALD2"
"RABGEF1",2.69316827609583e-16,1.09914644200435,0.146,0.08,4.98020677615641e-12,"RABGEF1"
"KMT2E",2.81885589736126e-16,0.412709821079894,0.473,0.393,5.21262832540044e-12,"KMT2E"
"PNRC2",3.04549160227123e-16,0.344801115068272,0.437,0.358,5.63172307091997e-12,"PNRC2"
"TMCO1",3.41417587495174e-16,-0.697072130037896,0.256,0.353,6.31349402796076e-12,"TMCO1"
"PKM",3.45426880364039e-16,0.25225040242672,0.544,0.459,6.38763387169181e-12,"PKM"
"RBBP8",3.49757893832247e-16,1.04734366232776,0.166,0.097,6.46772297274591e-12,"RBBP8"
"CD164",3.50982711213627e-16,0.109646824655429,0.749,0.684,6.49037229576239e-12,"CD164"
"ACER3",3.63153954663382e-16,-0.517808750563163,0.23,0.328,6.71544292963526e-12,"ACER3"
"RCAN1",3.76282658804868e-16,0.714787402975852,0.235,0.155,6.95821892661963e-12,"RCAN1"
"DCXR",3.77403318617385e-16,0.415300750998583,0.277,0.19,6.97894216787268e-12,"DCXR"
"PDIA6",4.55458344180201e-16,0.213865264141696,0.617,0.552,8.42233570058028e-12,"PDIA6"
"TAL1",4.95187263122325e-16,-0.64969038226977,0.072,0.14,9.15700286965804e-12,"TAL1"
"PSMB4",5.02303486430535e-16,-0.714932849328407,0.273,0.373,9.28859607107345e-12,"PSMB4"
"ITPRIPL2",5.07481199323374e-16,-0.657614536254128,0.178,0.27,9.38434233788783e-12,"ITPRIPL2"
"TBXAS1",5.15780279915187e-16,0.293352656917341,0.548,0.469,9.53780893619164e-12,"TBXAS1"
"TNFSF12",5.20480969156264e-16,-0.767575900200973,0.188,0.279,9.62473408163763e-12,"TNFSF12"
"SPIN1",5.41319856932085e-16,-0.591538430431507,0.249,0.353,1.00100867943881e-11,"SPIN1"
"SPTBN1",5.85271206939235e-16,0.952210418573618,0.112,0.054,1.08228351587203e-11,"SPTBN1"
"NXN",5.90107444007617e-16,1.08330603794078,0.14,0.076,1.09122668545889e-11,"NXN"
"ZNF800",6.19457187484786e-16,0.756661395373255,0.296,0.219,1.14550023109687e-11,"ZNF800"
"DCTN1",6.22936177453542e-16,0.548052183114344,0.274,0.191,1.15193357934709e-11,"DCTN1"
"RPS8",7.08898914478484e-16,0.00937023767209944,0.924,0.934,1.31089587265361e-11,"RPS8"
"ISG20L2",7.12411416547529e-16,0.950236396954489,0.2,0.128,1.31739119147969e-11,"ISG20L2"
"S100A4",7.19899751900953e-16,-0.46385142797579,0.365,0.48,1.33123862121524e-11,"S100A4"
"SF3A2",7.39343498757898e-16,0.643151895531281,0.199,0.123,1.36719399790311e-11,"SF3A2"
"U2AF2",7.80728185451792e-16,0.687364663308584,0.268,0.188,1.44372256053745e-11,"U2AF2"
"TLR7",9.65456744691622e-16,-0.521226056576498,0.291,0.395,1.78532261228375e-11,"TLR7"
"NHLRC2",1.05961929596406e-15,-0.78714104583927,0.123,0.203,1.95944800209674e-11,"NHLRC2"
"C11orf54",1.09153993194585e-15,-0.927132251105371,0.093,0.165,2.01847564215426e-11,"C11orf54"
"TGFBI",1.10694336454577e-15,0.224383900046489,0.599,0.515,2.04695966971804e-11,"TGFBI"
"PTPN18",1.12824945796039e-15,0.238220692618248,0.499,0.409,2.08635889766035e-11,"PTPN18"
"NRDC",1.13193571281819e-15,0.45321659869886,0.413,0.332,2.0931755201434e-11,"NRDC"
"ARHGAP4",1.16551302413005e-15,0.296972899758479,0.594,0.523,2.15526668422129e-11,"ARHGAP4"
"PLEKHG2",1.17219259881459e-15,0.973674844530715,0.193,0.12,2.16761855372795e-11,"PLEKHG2"
"C3",1.17267695599864e-15,-0.98007660311821,0.061,0.122,2.16851422703268e-11,"C3"
"YBX1",1.1743403373197e-15,0.0127058823846942,0.843,0.797,2.17159015177159e-11,"YBX1"
"SRRT",1.24533889180909e-15,0.885725534296379,0.201,0.129,2.30288067873336e-11,"SRRT"
"SLC40A1",1.2538116502906e-15,-0.390169063592997,0.551,0.635,2.31854850371737e-11,"SLC40A1"
"MS4A4A",1.28866202000949e-15,0.0471552484679063,0.885,0.86,2.38299380740156e-11,"MS4A4A"
"FKBP8",1.2922511405111e-15,0.208483178820048,0.489,0.407,2.38963080903313e-11,"FKBP8"
"CSNK1D",1.44250903767279e-15,0.51934203518959,0.387,0.308,2.66748771246452e-11,"CSNK1D"
"DCUN1D1",1.47782420584902e-15,-0.691674503490786,0.155,0.242,2.732792521456e-11,"DCUN1D1"
"RENBP",1.54832404368121e-15,0.466576909684597,0.353,0.27,2.86316082157529e-11,"RENBP"
"PPP3R1",1.56629740790221e-15,0.380459463760394,0.434,0.35,2.89639716669277e-11,"PPP3R1"
"SNRPN",1.58890648379489e-15,-0.835918692466439,0.135,0.216,2.93820586983350e-11,"SNRPN"
"GIMAP7",1.61844618388578e-15,-0.684981523053907,0.269,0.365,2.99283068324158e-11,"GIMAP7"
"SP3",1.86146675588568e-15,-0.547320090784741,0.183,0.273,3.4422243249838e-11,"SP3"
"PCBP1",2.09065257956835e-15,0.100311693458323,0.689,0.613,3.8660347501378e-11,"PCBP1"
"LSM14A",2.24229394581065e-15,0.607800875514511,0.306,0.223,4.14644996459305e-11,"LSM14A"
"CDK5RAP3",2.50344701139428e-15,-0.404725343429463,0.124,0.208,4.6293742134703e-11,"CDK5RAP3"
"HMGCL",2.51582890346365e-15,-0.929644102989454,0.102,0.176,4.65227080828499e-11,"HMGCL"
"ARPC3",2.53055310594405e-15,-0.389557857502397,0.779,0.839,4.67949880351173e-11,"ARPC3"
"SLC44A1",2.59193534121958e-15,-0.749708362298005,0.093,0.165,4.79300683298325e-11,"SLC44A1"
"HSBP1",2.65346128633258e-15,-0.715586409294658,0.391,0.472,4.90678061068621e-11,"HSBP1"
"KCNJ5",2.65772940122387e-15,-0.579223357631792,0.309,0.41,4.91467320874317e-11,"KCNJ5"
"GAPDH",2.80269584860562e-15,0.0624896157277033,0.877,0.848,5.18274516324151e-11,"GAPDH"
"MIB1",2.83857745943913e-15,-0.673160968542318,0.113,0.191,5.24909743799483e-11,"MIB1"
"RPS28",3.0881613737031e-15,-0.26552256576066,0.874,0.912,5.71062801225177e-11,"RPS28"
"TCF4",3.13840286962534e-15,-0.47281092390791,0.31,0.406,5.80353458651119e-11,"TCF4"
"CPVL",3.28221278661552e-15,-0.359817993655415,0.67,0.724,6.06946788500941e-11,"CPVL"
"HUWE1",3.41351194845362e-15,0.451895027202989,0.384,0.302,6.31226629508044e-11,"HUWE1"
"ZBTB44",3.91113652462291e-15,-0.622952598882145,0.1,0.173,7.23247366133268e-11,"ZBTB44"
"HOOK2",3.94590877212721e-15,1.05448013773569,0.199,0.13,7.29677450141764e-11,"HOOK2"
"PITPNC1",3.94847682716233e-15,1.20610444964631,0.137,0.075,7.30152334878858e-11,"PITPNC1"
"ATG4C",3.9905093316772e-15,-0.703453600319962,0.156,0.241,7.37924985613747e-11,"ATG4C"
"APBB1IP",4.00607834599642e-15,0.257944940668609,0.476,0.391,7.40804007741657e-11,"APBB1IP"
"IRF7",4.45766097485577e-15,0.735046497795946,0.276,0.197,8.24310667470328e-11,"IRF7"
"SPTAN1",4.67594322186074e-15,0.590220128320347,0.313,0.235,8.64675420586488e-11,"SPTAN1"
"NCF4",4.75306061363972e-15,0.143498259038373,0.682,0.621,8.78935968674258e-11,"NCF4"
"STK10",4.84131527841725e-15,0.433151960757943,0.422,0.347,8.95256021284917e-11,"STK10"
"SYT1",4.85463606207326e-15,-0.735142948585628,0.153,0.234,8.97719300598587e-11,"SYT1"
"SRPRA",5.13515719741626e-15,0.433030816748418,0.366,0.285,9.49593268946215e-11,"SRPRA"
"RDX",5.17216727188344e-15,-0.695066074501231,0.222,0.313,9.56437171916686e-11,"RDX"
"LTBR",5.27298771366559e-15,0.479592909531854,0.385,0.307,9.75080888011042e-11,"LTBR"
"FAM89B",5.88772988766011e-15,-1.15266629668943,0.072,0.135,1.08875901082611e-10,"FAM89B"
"RSRC2",5.94170912706837e-15,0.333235669747853,0.459,0.377,1.09874085177748e-10,"RSRC2"
"TMX3",6.24210631173366e-15,-0.707788256874673,0.133,0.212,1.15429029916579e-10,"TMX3"
"WDR74",6.38425732579428e-15,-0.895234908538816,0.107,0.178,1.18057686468588e-10,"WDR74"
"TXNDC12",6.42807630696201e-15,-0.658620502003849,0.204,0.292,1.18867987068342e-10,"TXNDC12"
"ANKRD28",7.04456165879493e-15,1.3231117089206,0.121,0.063,1.30268034194436e-10,"ANKRD28"
"CCDC28A",7.21874996364369e-15,-1.04429973544706,0.106,0.177,1.33489124327699e-10,"CCDC28A"
"CHMP2A",7.29722181472074e-15,-0.630713985722327,0.34,0.433,1.34940225797816e-10,"CHMP2A"
"LPCAT1",7.33990374992421e-15,0.725133918273125,0.294,0.217,1.35729500143598e-10,"LPCAT1"
"RASSF5",8.17023239170934e-15,0.821942614208681,0.19,0.121,1.51083937387489e-10,"RASSF5"
"RPLP2",8.68556975958972e-15,-0.305345301696211,0.839,0.883,1.60613555994333e-10,"RPLP2"
"RPL7A",8.69979279277712e-15,0.0912465689117781,0.857,0.745,1.60876568324034e-10,"RPL7A"
"TANK",9.50175318286343e-15,0.521339460581588,0.36,0.279,1.75706419857511e-10,"TANK"
"UXS1",9.56963040410829e-15,-0.862161184313294,0.094,0.164,1.7696160543277e-10,"UXS1"
"ILF3",9.72365733948224e-15,0.455621853963883,0.379,0.305,1.79809871521706e-10,"ILF3"
"HUS1",1.00811920779998e-14,1.05665096349412,0.145,0.082,1.86421403906372e-10,"HUS1"
"LRIF1",1.0116984871895e-14,0.738537027597476,0.206,0.135,1.87083284251083e-10,"LRIF1"
"ABCG2",1.06850296694128e-14,-1.2231748514337,0.09,0.156,1.97587568646782e-10,"ABCG2"
