"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"INSL4",0.00081933599550134,-0.122006187601183,0.058,0.109,1
"GLRX2",0.000823951246055891,-0.537175187716941,0.201,0.257,1
"TMEM106B",0.000825020142301794,-0.408587411334964,0.248,0.307,1
"NABP1",0.000828368359418746,-0.209934718690616,0.376,0.448,1
"ALPK1",0.000829209314929716,-0.335713142777039,0.168,0.231,1
"LATS1",0.000829642408645884,-0.294514240735011,0.15,0.211,1
"VRK3",0.000836624976048887,-0.493187510372719,0.227,0.283,1
"TBC1D5",0.000840999566329628,-0.569578502551476,0.311,0.342,1
"TMEM245",0.000841227543761818,-0.68869080046908,0.157,0.219,1
"APPBP2",0.000842064786811605,-0.414952345437431,0.213,0.278,1
"SLC20A2",0.00084496524330976,-0.842965222634899,0.072,0.126,1
"EDF1",0.000845011225158081,-0.0058335646058274,0.689,0.918,1
"YEATS2",0.000856915092388176,-0.124396773884352,0.131,0.198,1
"BMPR1A",0.000856991786576137,-1.21043102430843,0.056,0.106,1
"DTX2",0.000863929041775708,-0.509767186688838,0.166,0.228,1
"BTG1",0.000864301025493318,0.100840468222726,0.423,0.515,1
"POP5",0.000865274239960066,-0.413603071871134,0.262,0.32,1
"TAB2",0.000866699456379952,-0.509456499397676,0.301,0.357,1
"SYNJ1",0.000867543974563292,-0.439283739413264,0.145,0.205,1
"DEDD2",0.000869605033893282,-0.760166687872994,0.133,0.191,1
"HDAC8",0.000871616147180667,-0.47645966937008,0.201,0.26,1
"DYRK4",0.000872099814063877,-0.546132910160024,0.29,0.345,1
"CLEC2B",0.000876653117177291,-1.03822051885268,0.058,0.109,1
"MYO19",0.000884880285950252,-0.620123841252369,0.063,0.114,1
"MT1E",0.000885024052846915,0.391874390022344,0.107,0.175,1
"PLEKHB2",0.000887569525728125,-0.105336226838883,0.458,0.546,1
"PEX16",0.000888048889493011,-1.11393067783624,0.157,0.21,1
"MAEA",0.000890198010132364,-0.374040580677594,0.285,0.347,1
"GID8",0.000891870488483604,-0.280052757539866,0.266,0.33,1
"CLEC16A",0.000893797295345082,-0.631340763747349,0.075,0.13,1
"AGGF1",0.000893952272880007,0.772100046376201,0.299,0.231,1
"RHBDD3",0.000899351806156265,-0.853505414371211,0.14,0.2,1
"NUDCD3",0.000899493769919339,-0.347353231347426,0.194,0.259,1
"CSNK1A1",0.000899639685339834,0.0260170908762865,0.593,0.708,1
"SLAMF8",0.000901418009467458,-0.918134599987172,0.063,0.115,1
"ZC3H12C",0.000905944921453405,-0.783208181417239,0.173,0.232,1
"METTL21A",0.000906977907876373,-0.583177891173172,0.189,0.248,1
"FBXL6",0.000908924645919104,0.959715175651223,0.103,0.061,1
"FBXO4",0.000908989777953231,-0.541920367982514,0.096,0.151,1
"DDX56",0.000909010179800646,-0.360365504863462,0.171,0.228,1
"MSN",0.000912176548429003,-0.136018110499572,0.528,0.676,1
"NCOA5",0.000914125886631716,-1.08999547965898,0.089,0.142,1
"PROCR",0.000917207138344438,0.376263681430957,0.105,0.168,1
"PDCL3",0.000917397827323018,-0.512953340098256,0.271,0.319,1
"CFDP1",0.000921750632159988,0.116851191487521,0.43,0.506,1
"SUCLA2",0.000922012519270066,-0.43576065365951,0.215,0.273,1
"TPGS2",0.000927719784765302,0.0908114114667105,0.414,0.501,1
"TAF10",0.000932597999412354,0.444925341270809,0.502,0.471,1
"JMJD6",0.000932967314124253,-0.566185791113933,0.182,0.24,1
"NONO",0.000933804266849495,-0.052432019036546,0.495,0.576,1
"PLEKHM1",0.000934448122202803,-0.695425134373745,0.11,0.168,1
"BTRC",0.000934472220516246,-0.0954055370326556,0.103,0.164,1
"CAST",0.000934839716972596,0.621115926354634,0.603,0.588,1
"TBC1D17",0.000935671962153494,-1.25745296129973,0.072,0.122,1
"CKAP2",0.000936524144668851,-0.549605188540767,0.208,0.267,1
"ARL16",0.000939772157283543,-0.539747397154643,0.208,0.266,1
"LINC01473",0.000942878160155292,-0.885863840128978,0.054,0.103,1
"ATG9A",0.000943128616062914,1.31061268930496,0.124,0.079,1
"ARHGAP4",0.000943144070371908,-0.149405503865517,0.521,0.611,1
"ATAD2B",0.000948647312293213,-0.360303237250664,0.15,0.213,1
"PAFAH1B2",0.000958748334783081,-0.153997861990637,0.308,0.377,1
"NFKBIB",0.000965623103237008,-0.877476717469369,0.136,0.192,1
"EIF4H",0.000967316274645893,0.132867546427346,0.479,0.559,1
"GNG12",0.000967813405578891,0.0899825267029894,0.299,0.377,1
"FGL1",0.000968436020185698,-0.485212748956569,0.341,0.386,1
"TMEM243",0.00096860786251008,-0.412604956277414,0.215,0.271,1
"AIP",0.000980081214843449,-0.160549748482877,0.327,0.389,1
"IFT22",0.00098101385776642,-0.970938451021517,0.082,0.131,1
"DCAF12",0.000986581500283217,-0.419031343189107,0.273,0.337,1
"FBXO6",0.000988451377366301,-0.624774444039209,0.112,0.17,1
"UBALD1",0.000989418598614945,-0.666140600178726,0.098,0.15,1
"N4BP2L2",0.00098976542629841,0.0162714615338531,0.568,0.697,1
"ERAL1",0.000991178339289227,-0.664488597798658,0.168,0.223,1
"KLHL12",0.000994084555370993,-0.411656969060186,0.124,0.184,1
"SLMAP",0.00099493372367417,-0.513052265989299,0.182,0.24,1
"LIN54",0.000996087809600847,-0.870671922920981,0.075,0.127,1
"VRK1",0.000998793428493159,-0.813808672696265,0.117,0.17,1
"TMEM120A",0.00100295600709955,-0.811209970692028,0.196,0.253,1
"UBE2R2",0.00100341832050795,0.0436283108148559,0.432,0.505,1
"MVK",0.0010137066333939,-1.60903626986247,0.056,0.102,1
"PLEKHG2",0.00102051243978389,-1.52409779387933,0.058,0.106,1
"KIAA0930",0.0010223188495708,-0.306447099947555,0.371,0.44,1
"ARID3B",0.0010229476155568,-0.384618850538473,0.063,0.114,1
"TMEM87A",0.00102572546944635,-0.306212008269803,0.311,0.376,1
"STX18",0.00102721088307491,-0.495874801237735,0.187,0.247,1
"DENND4C",0.00103054956370427,-0.269024263721654,0.203,0.268,1
"FRA10AC1",0.00103429380478624,-0.534209188474785,0.154,0.215,1
"TMEM209",0.00103444178178773,-0.909071348490957,0.068,0.117,1
"NOL10",0.00103655999929643,0.170887947381257,0.119,0.183,1
"PI4KB",0.00104062368033362,-0.412746717139853,0.238,0.305,1
"USP32",0.00104275741083818,-0.627873639619014,0.215,0.269,1
"TPR",0.00104379630698637,0.538210870477157,0.537,0.498,1
"DLG1",0.00104604005791686,-0.452308650494321,0.208,0.266,1
"ZFAND1",0.00106348271926393,-1.1426648211082,0.15,0.2,1
"METRNL",0.00106601432996616,0.382425024765933,0.565,0.563,1
"CGGBP1",0.0010660441987067,-0.0960440806039967,0.313,0.378,1
"GPN2",0.00106850549768113,-0.628382675597861,0.117,0.173,1
"APTX",0.00106999197054525,-0.58694140038947,0.129,0.186,1
"GCC2",0.00107667899369446,0.633446975180896,0.439,0.38,1
"UBA3",0.00108163642360315,-0.44911721137954,0.227,0.282,1
"CCDC170",0.00108679678404783,-0.391031811328289,0.192,0.257,1
"UBE3C",0.00109175081225196,-0.0806326153920044,0.173,0.238,1
"PLIN2",0.00109182002679222,0.295484256485272,0.514,0.615,1
"LYST",0.00109721285937367,-0.2190911878954,0.292,0.361,1
"MCM3",0.00110435987880172,-0.6694494978508,0.161,0.217,1
"NCOA3",0.00110676698882122,-0.144782943944522,0.276,0.325,1
"HAAO",0.00110725100221,-1.40200951350872,0.075,0.123,1
"ASCC1",0.0011077106782348,-0.851567933039121,0.131,0.187,1
"MTF2",0.00111255843516808,-0.345967484852695,0.243,0.309,1
"SLC30A7",0.00111319295779547,-0.528835225982512,0.21,0.28,1
"PARP14",0.00111428000842866,0.467059460046806,0.502,0.42,1
"MDM4",0.00111771336490237,-0.142705850737125,0.329,0.409,1
"VPS28",0.00111930697071696,0.00285822977374672,0.64,0.812,1
"PDPR",0.00111973108833638,-0.914052179611629,0.121,0.178,1
"NOP58",0.00112293680297825,-0.112415806552813,0.243,0.309,1
"MRPL3",0.0011245586067592,-0.418569860112635,0.264,0.322,1
"RNF2",0.00113190677108212,-0.165008503965728,0.171,0.233,1
"SNRPN",0.00113275244973734,-0.461868287586822,0.32,0.373,1
"TXNRD2",0.00113346140716196,-0.974906206330452,0.112,0.166,1
"QTRT1",0.00113469053899938,-0.739028334616438,0.11,0.162,1
"PARP11",0.00114656120619394,-0.369131185597449,0.058,0.108,1
"TOR1A",0.00115533571608134,-0.568733184361712,0.208,0.266,1
"FKBP5",0.00115580230860084,-0.32106011927813,0.341,0.403,1
"DUSP12",0.00115597268533613,-0.741251478121721,0.121,0.175,1
"TMEM167B",0.00115615433237646,-0.215461520814999,0.236,0.3,1
"TMEM123",0.00115838582345099,-0.132898476095601,0.486,0.564,1
"GOLGA4",0.00115883000128813,0.303236266180029,0.633,0.691,1
"P4HA1",0.00116714976372075,-0.121529754149678,0.376,0.443,1
"SLF1",0.0011671510086651,-1.16718395964587,0.063,0.112,1
"SLC25A1",0.00116781632624908,-0.127320302482284,0.236,0.293,1
"COX6C",0.001171122934044,0.220627385210632,0.771,0.96,1
"SMARCA5",0.00117608321689835,0.71020162519568,0.46,0.39,1
"TM2D3",0.00117821991129982,-0.197622041007679,0.173,0.236,1
"KEAP1",0.00117940677796009,-0.738866481844941,0.161,0.218,1
"EIF3D",0.00118313328131045,0.0600977560853477,0.614,0.766,1
"PEMT",0.00118436108239748,-1.22880079654639,0.086,0.137,1
"CDKN2AIPNL",0.00118610988849875,-0.988267866548282,0.121,0.174,1
"CRELD2",0.00118649999382803,-0.405190678624076,0.276,0.342,1
"SLFN11",0.00118687432468075,-0.566560574050508,0.259,0.32,1
"CCDC34",0.00118766607479312,-0.344098779090234,0.091,0.145,1
"PER1",0.00119058650050344,-1.05172983345307,0.107,0.16,1
"BCS1L",0.00119085168846435,-0.964569003407456,0.079,0.13,1
"PTGES2",0.00119147064589632,-0.518379640270575,0.238,0.294,1
"RCL1",0.00119214627984931,-0.727718317427573,0.112,0.169,1
"RNF19B",0.00119501868692099,-0.389330101034893,0.086,0.14,1
"PPP1R2",0.00119574162010117,-0.18600034618258,0.315,0.386,1
"UPRT",0.00119827023885589,-0.651720875879867,0.063,0.112,1
"BORCS7",0.00119975573813562,-0.231793536805998,0.318,0.377,1
"DNAJC1",0.00120339430322352,-0.00896332730233113,0.332,0.394,1
"PRKAA1",0.00121133888028574,-0.679499157590555,0.166,0.224,1
"SCAMP1-AS1",0.00121321244685978,0.238472854658045,0.147,0.095,1
"PLD3",0.00121615839162629,-0.142602430179061,0.68,0.91,1
"XPNPEP3",0.00121682451690888,-0.569895959838425,0.112,0.169,1
"MYLIP",0.00121890061802201,-0.415535157653883,0.227,0.29,1
"GSTM4",0.00122761533633361,-0.838233548015965,0.173,0.223,1
"CDIPT",0.00122891836575428,-0.230892536019517,0.318,0.371,1
"SMG7",0.00123036202778538,-0.268456625790191,0.173,0.238,1
"SIN3A",0.00123109101593483,-0.466547264993289,0.136,0.192,1
"RCOR3",0.00123113104268775,-0.458845632113144,0.236,0.296,1
"FBXO25",0.00123469119939339,-0.707603871334588,0.145,0.203,1
"ST3GAL2",0.00124081917000277,-0.929730025838801,0.126,0.18,1
"ANGPTL4",0.00124716890093178,-0.252119881058533,0.093,0.152,1
"RAP1GAP2",0.00124812529750223,-0.788297069784054,0.077,0.129,1
"MIR99AHG",0.0012515330102926,-0.860861268659836,0.098,0.151,1
"NOL12",0.00125173187176994,0.516719802362591,0.203,0.141,1
"ALG12",0.00125688328134255,-1.0826042029585,0.114,0.166,1
"C12orf75",0.00125788858530001,1.71006933321283,0.213,0.16,1
"HACL1",0.00125847261424503,-0.911118540353656,0.063,0.111,1
"RELB",0.00125929796890324,-0.685914577273669,0.098,0.152,1
"NME3",0.00126152333339983,-0.214275844895591,0.407,0.473,1
"RNF10",0.0012668593574509,-0.234982271167285,0.278,0.335,1
"PTPRO",0.00127108423230233,-0.364842422239843,0.243,0.304,1
"ATG101",0.00127235060964849,-0.48306760928221,0.213,0.265,1
"ARMCX3",0.00127361661308753,-0.230556960500077,0.304,0.367,1
"CREB3L2",0.00127481657631449,-0.0501234318506467,0.381,0.452,1
"RNF34",0.0012838192385362,-0.582212229873914,0.173,0.232,1
"HMGN5",0.00129052475945308,-1.0633964715594,0.079,0.129,1
"CSRP2",0.00129092776622126,0.443508486622556,0.063,0.116,1
"MAPK6",0.00129590658615364,-0.340875247274408,0.185,0.249,1
"SNX13",0.00129633434666527,0.00771922937909558,0.285,0.341,1
"LHX2",0.00130096078940221,-0.55630178890941,0.07,0.124,1
"TRMT10B",0.00130242041848712,-1.16695182617464,0.065,0.113,1
"NUDT4",0.0013028025578934,-0.0974395728745908,0.22,0.28,1
"CPM",0.00130410484507358,0.632857798866086,0.451,0.389,1
"SIRPA",0.00130511929422333,-0.140833234204448,0.493,0.581,1
"PRR14",0.00130883926049611,-1.00627618761982,0.1,0.152,1
"HSD3B1",0.00131235365064406,1.67732276199536,0.112,0.071,1
"TUBGCP3",0.00131483567907229,-0.305256053513891,0.168,0.227,1
"MORC4",0.00132013593092178,2.43744902708706,0.114,0.075,1
"C11orf71",0.00132907857620587,-1.3400337867416,0.07,0.119,1
"TMUB1",0.00132996387079862,-0.478169567583886,0.194,0.252,1
"SERPINB6",0.00133300599554883,-0.0139509494783137,0.614,0.747,1
"YKT6",0.00133318550251729,-0.197846154579246,0.222,0.281,1
"YBEY",0.00133813067775635,-0.222525478044289,0.152,0.216,1
"HSPA9",0.00133931717373959,-0.0105820690332775,0.477,0.566,1
"CASP6",0.00134094513508162,-0.374340639512774,0.14,0.198,1
"AP5Z1",0.00134728292231461,-0.573965455199763,0.215,0.272,1
"IGF2BP2",0.00135495879799529,0.340587104349908,0.304,0.225,1
"PPIG",0.00135940387975855,0.0549194039953991,0.556,0.674,1
"SESN3",0.00136117147011919,0.375269972503211,0.374,0.297,1
"MGAT4B",0.00136241270257731,0.433175849729496,0.325,0.252,1
"SNRPA1",0.00136446097210681,0.122047988910287,0.299,0.366,1
"ERGIC2",0.00136698412960519,-0.147671484043937,0.311,0.376,1
"METTL9",0.00136698746291487,-0.0241128614959305,0.453,0.53,1
"MYO7A",0.00137519779976421,-0.43283740813479,0.297,0.351,1
"SAP130",0.00137824224073908,-0.781829173967876,0.077,0.127,1
"GDE1",0.00137854011329076,-0.0136144919009925,0.341,0.41,1
"NFE2L2",0.00137879295297872,-0.0770905693577166,0.47,0.559,1
"TP53RK",0.00139148340188996,-0.378039956183211,0.129,0.186,1
"PPP2R5E",0.00139169802940022,-0.23877208590397,0.325,0.379,1
"MAGED2",0.00139422118790525,-0.0655521610865104,0.334,0.392,1
"GALNT2",0.00139703766155683,-0.416766818363067,0.187,0.249,1
"ALDH3A2",0.00140132845532062,-0.574536387222095,0.089,0.14,1
"OTOA",0.00140254524891583,-0.221730329923064,0.292,0.364,1
"MLF1",0.0014050585961173,-0.995378550281498,0.075,0.124,1
"EMSY",0.00140782719136552,-0.288388393166783,0.089,0.143,1
"CALCOCO2",0.00140846659206312,-0.0821859349176883,0.173,0.235,1
"CDK19",0.00141200077721101,-0.29937789275587,0.208,0.265,1
"DDAH2",0.00141882887685509,-0.0454220915589942,0.626,0.774,1
"SEC22C",0.00141889514894807,-0.803128667383854,0.15,0.202,1
"TMED5",0.00141946973781142,-0.181504496394224,0.381,0.432,1
"ATF7IP",0.00142286637770732,-0.275016238641432,0.287,0.358,1
"DCP1A",0.00142919224851409,-0.257823862928127,0.18,0.241,1
"COX6B1",0.00143849469902695,-0.0157776943627228,0.731,0.962,1
"TRAFD1",0.00143936375777112,-0.898393325374557,0.11,0.161,1
"GPR12",0.00144590100996801,-1.05209832834692,0.093,0.143,1
"CCT5",0.00146090592586486,0.187953606830761,0.479,0.575,1
"NABP2",0.00146238706471838,-0.527302553162015,0.145,0.2,1
"PRRG1",0.0014663232336865,-1.00307703937873,0.082,0.132,1
"SP140",0.00146694723558214,-0.552087304876764,0.058,0.107,1
"UGDH",0.00146700778135524,-0.328632443414702,0.112,0.168,1
"TMEM41B",0.00149421527938924,-0.371428512516841,0.217,0.277,1
"NR6A1",0.00149582764301614,0.196540068356085,0.086,0.142,1
"TMEM222",0.00150070022893233,-0.346331784338569,0.171,0.231,1
"CCNDBP1",0.00150836268451862,0.218057920815525,0.318,0.383,1
"NASP",0.00151355548089305,0.149957244933167,0.502,0.618,1
"TWF1",0.00151396024202819,0.115977109203091,0.285,0.345,1
"CLIC4",0.00151467189820724,0.365011398445821,0.25,0.328,1
"ATAD1",0.00151521577535796,-0.291280931512492,0.215,0.273,1
"FLAD1",0.0015196430359781,-0.479334329109277,0.131,0.186,1
"PITPNB",0.0015281444139874,-0.102226711734955,0.245,0.311,1
"CREBL2",0.0015303891970834,-0.486709958279698,0.241,0.297,1
"DOK1",0.00153719894797931,-0.600651632781211,0.231,0.285,1
"SSBP3",0.00154203637721078,-0.42587737997831,0.194,0.249,1
"P2RY6",0.0015432301516002,-0.55394975975455,0.103,0.16,1
"SETD7",0.00155085784869936,-0.350311040632386,0.168,0.228,1
"RBM26",0.00155161018823639,-0.287246518287713,0.341,0.397,1
"WAPL",0.00155324227412974,-0.18982358367304,0.327,0.393,1
"SAMD8",0.00155476600044404,-0.585768764286276,0.126,0.184,1
"SIAH2",0.00155605451737527,-0.160623364083636,0.138,0.198,1
"ADI1",0.00155890594763431,0.0939679589484719,0.636,0.806,1
"SERP1",0.0015590031101109,0.148309701516977,0.633,0.8,1
"GALM",0.00156297061332916,-0.420959779978334,0.208,0.268,1
"FPGT",0.001563592086796,-0.717715896925987,0.086,0.138,1
"TFB1M",0.00156491601042682,-0.535467531897528,0.077,0.128,1
"LRRC8D",0.00157681801242327,-0.71721525973786,0.114,0.17,1
"SRGAP2C",0.00157842405304687,-0.253906729180269,0.236,0.301,1
"LETMD1",0.00158004287996461,-0.672420954349536,0.192,0.247,1
"YIPF2",0.00158315499997721,-0.699251190595198,0.178,0.233,1
"MGRN1",0.00158545590969004,-0.490978294042071,0.25,0.31,1
"CDCA4",0.0015862767432159,-0.507348268488311,0.093,0.144,1
"SNRNP35",0.00158788112615665,-0.434693353318323,0.227,0.28,1
"MRPS10",0.00159952832344118,-0.174399643479203,0.257,0.318,1
"RALGPS2",0.00161002472819829,-0.322406020019359,0.175,0.229,1
"EPS8",0.00161180740186825,-0.033752812767939,0.547,0.65,1
"CD74",0.00161685891885196,0.157439046284198,0.479,0.566,1
"PANX1",0.00161800064604945,-0.898152936408197,0.126,0.178,1
"LRP10",0.00161876299915088,-0.0527249671424453,0.32,0.391,1
"GAB1",0.00162699371572958,-0.423191468543153,0.07,0.121,1
"RTF1",0.00162809590316377,0.145431961501372,0.47,0.563,1
"PRDX4",0.00163070877115687,0.312718863155429,0.47,0.56,1
"FAM50A",0.00163238938840034,0.0354235987253458,0.486,0.575,1
"EXOSC7",0.00163605863733144,-0.469580554656963,0.21,0.26,1
"TLR4",0.00163896932274752,0.431979842811507,0.565,0.537,1
"FBXO28",0.00164482959918295,-0.85219930077401,0.129,0.183,1
"ZFHX3",0.00164781108003149,-0.0841052472073434,0.516,0.616,1
"SERINC5",0.00165773244054117,-0.230684202549592,0.196,0.257,1
"YPEL2",0.00166229952378349,0.431627411684292,0.208,0.147,1
"CIAO1",0.00167382970758773,0.624775390595432,0.371,0.302,1
"SQSTM1",0.0016774037752496,0.143969693202429,0.624,0.767,1
"PDRG1",0.00168889390159629,-0.253964059448316,0.159,0.214,1
"MYO1C",0.00169905826181428,-0.392294947248634,0.157,0.217,1
"OGFRL1",0.00170411276638095,-0.112772614369073,0.418,0.479,1
"DUSP3",0.00170896440706882,-0.131447823138159,0.477,0.566,1
"AGO4",0.00171283292267847,-0.500834317536339,0.224,0.278,1
"NINJ2",0.00171464069662727,-0.894235011248853,0.171,0.222,1
"ASMTL",0.00171759467525378,-0.601364944129396,0.126,0.179,1
"TAMM41",0.00172188481773258,-0.98587425419098,0.061,0.107,1
"FBN2",0.00172197904336815,0.0666068109845519,0.056,0.103,1
"HECA",0.00174300344263707,-0.59892426703382,0.182,0.24,1
"RAPH1",0.00174540947116446,-0.280046487159832,0.257,0.318,1
"R3HCC1L",0.00174652631407645,-0.869216781176362,0.117,0.171,1
"SHCBP1",0.00175408830911396,-0.743527393800008,0.056,0.102,1
"STX4",0.00175564697081279,-0.179527975734178,0.334,0.401,1
"LIPE-AS1",0.001756339014717,-1.07474739805504,0.07,0.117,1
"NPEPL1",0.0017775946658375,0.858253450372305,0.187,0.133,1
"PSTPIP1",0.00178641841366253,-0.511497226753663,0.22,0.278,1
"KIAA1143",0.00178693274991974,-0.326858791297825,0.224,0.283,1
"TNPO2",0.0017932700232901,-1.09542557607687,0.086,0.136,1
"ECSIT",0.00179691374112263,-0.606415400732094,0.133,0.187,1
"THAP5",0.00180313431790078,0.499571312953276,0.136,0.085,1
"GATAD2A",0.00180377043025292,-0.138072845825274,0.276,0.338,1
"NLRP1",0.00182341161186679,-1.14064384527618,0.061,0.107,1
"MAP1LC3A",0.00182855415660859,-0.419937725274585,0.245,0.299,1
"RPUSD1",0.0018329891507866,-1.2788025781784,0.089,0.136,1
"ALDH9A1",0.00183779881142701,-0.197056804200778,0.362,0.417,1
"ANKMY2",0.00184414509353495,-0.813359956691132,0.089,0.14,1
"DUSP7",0.00184415244495445,-0.0233116448077244,0.166,0.109,1
"COX6A1",0.00185532650955789,0.0474823688843582,0.692,0.929,1
"PNP",0.0018617192819279,0.555035496061585,0.224,0.29,1
"PPM1M",0.00186293142440436,-0.596064944441013,0.215,0.266,1
"KDELR2",0.00186434798141224,0.104047153798441,0.512,0.56,1
"PYCR2",0.00186988853245627,-0.653328107416718,0.194,0.243,1
"DHDDS",0.00190514803183145,-0.688285581720275,0.194,0.249,1
"SPC24",0.00191367262549733,-0.905253229048176,0.063,0.109,1
"DDIT4L",0.00192021283894577,0.545314793472485,0.168,0.114,1
"BET1L",0.00192293715729325,-0.571311421324628,0.131,0.184,1
"USP10",0.00192465833097484,-0.340505027716307,0.243,0.302,1
"RNF115",0.00192640362202806,-0.109118995031502,0.304,0.361,1
"BAG1",0.00192649770078763,-0.11987329793035,0.388,0.447,1
"DAZAP1",0.00193126943211338,0.0895036546759482,0.271,0.329,1
"DDX10",0.00193792945023481,-0.25428475376808,0.136,0.191,1
"SF3B1",0.00194344509025077,-0.0158187274703523,0.537,0.665,1
"BET1",0.00194946458589695,-0.172869532228576,0.206,0.262,1
"NF2",0.00195033569559434,-0.732965134649498,0.089,0.139,1
"KLF13",0.00195165906697226,1.09497643480888,0.182,0.13,1
"U2SURP",0.00195211575704785,-0.110346251902998,0.421,0.5,1
"CCSAP",0.00195575102104151,1.00431953000126,0.215,0.159,1
"B4GALT3",0.00196991101487823,-0.651719234689127,0.199,0.246,1
"PLK3",0.00197085285426817,-0.764376872832242,0.091,0.142,1
"LACC1",0.00197254825558617,-0.364475438656857,0.133,0.192,1
"P4HB",0.00197534528056059,0.241835140762107,0.633,0.776,1
"ARMC9",0.00197874408240585,-0.604465375063819,0.084,0.134,1
"C4orf46",0.00198134110059569,-0.819203166164349,0.056,0.1,1
"BORCS8",0.00198267692928381,-0.561375122206633,0.175,0.222,1
"CARM1",0.00198798576602494,-0.173799938102221,0.283,0.341,1
"NDEL1",0.00199284050890091,-0.400218651502268,0.107,0.162,1
"SFPQ",0.00200195011133884,0.0622441544869856,0.556,0.664,1
"PIKFYVE",0.00200327353992661,-0.504043024891609,0.243,0.296,1
"ARMC8",0.00200687372090279,-0.569954391010823,0.196,0.253,1
"UTP20",0.0020253676718099,0.615912421478602,0.143,0.095,1
"SLC27A4",0.00203413231468362,-0.920219646141643,0.11,0.161,1
"TTBK2",0.00203741556309118,-0.905779320146506,0.107,0.16,1
"TGFBR2",0.00204818624023763,-0.289003432092016,0.336,0.375,1
"SQLE",0.00205050107725129,-0.0402444779135366,0.262,0.322,1
"CSE1L",0.00205071693505537,0.0392475707279943,0.213,0.274,1
"NAA35",0.00205163572351223,-0.283568283776308,0.124,0.18,1
"ICA1",0.0020556181919573,-0.343959770967454,0.28,0.341,1
"CDC14B",0.00205770975574628,-0.699780078110571,0.194,0.248,1
"SMG5",0.00206109612595143,-1.03056879404883,0.105,0.155,1
"ARV1",0.0020741803992884,-1.05376550042957,0.124,0.173,1
"WWP2",0.00207655851259545,-0.43035167591808,0.164,0.217,1
"PUM1",0.0020768611599234,-0.142587803596428,0.383,0.439,1
"CDC73",0.00208800801216731,-0.0253657040820549,0.273,0.336,1
"AKAP7",0.00210094346585382,-0.469296824857194,0.075,0.125,1
"ZDHHC3",0.00210269648936897,-0.198162016049434,0.311,0.365,1
"NCF2",0.00210377746483493,-0.0480506451123788,0.514,0.616,1
"DCAF13",0.00210671326729061,-0.239553679055236,0.189,0.245,1
"ENOX2",0.00211137480400791,-0.367356938344082,0.131,0.186,1
"PCGF6",0.00211287558773445,-1.07297489352854,0.056,0.1,1
"PREP",0.00211746200741866,-0.495640496140979,0.114,0.168,1
"FCHSD2",0.00212373513095395,-0.555114485179815,0.409,0.41,1
"SEC61A1",0.00213671466397694,-0.157497022869289,0.409,0.479,1
"ARHGAP25",0.00214231643893097,-0.195051592658514,0.334,0.402,1
"TOM1L2",0.0021581577524468,-0.608305029648394,0.061,0.108,1
"HACD3",0.00216849761206546,0.00689712085466879,0.325,0.383,1
"ZNF407",0.00217139042004144,-0.278747551245999,0.117,0.173,1
"PSD4",0.00217674120751803,-0.747530441488301,0.075,0.123,1
"DNAJA4",0.00218079706402751,-0.88924896544631,0.091,0.141,1
"EIF3A",0.00218114260765216,0.487901150387816,0.6,0.625,1
"AREL1",0.00218264178034648,-0.499689758939325,0.084,0.136,1
"GTF3C5",0.00219831871042747,-0.689618560541634,0.126,0.177,1
"RBPMS",0.00220613625008711,0.308968354452532,0.243,0.313,1
"POLG2",0.00221893234626564,-1.31604594265765,0.056,0.1,1
"SLC25A51",0.00222004130846638,-1.20445405332387,0.077,0.124,1
"SLTM",0.0022238396497329,-0.0202603510057535,0.423,0.489,1
"SRSF8",0.00222475596089412,-0.756412888565859,0.114,0.163,1
"HUS1",0.00222911057738053,-0.350716398855278,0.126,0.179,1
"MAFF",0.00224030818423589,0.184607477314674,0.103,0.158,1
"NT5DC1",0.00224037664610462,-0.186594105223594,0.259,0.324,1
"BCLAF1",0.00225123159348008,-0.0514687765617001,0.456,0.535,1
"NOL7",0.0022518974132051,0.0814463488046426,0.481,0.576,1
"CDKN2C",0.0022557953129761,-0.593439269475411,0.121,0.175,1
"TRIM69",0.00225975854298149,-0.875963195108802,0.189,0.24,1
"SLC22A18AS",0.00226403375373767,-1.69112420040429,0.068,0.111,1
"MCCC1",0.00227179932795117,-0.0160142210074599,0.114,0.17,1
"SPTAN1",0.00229555358162966,-0.32699792925037,0.241,0.303,1
"CAPN3",0.00232499294682501,0.615005629659438,0.143,0.095,1
"ZNF714",0.00232699359019289,-1.08302097238908,0.063,0.108,1
"ZBED3",0.0023300173653381,0.475441928984035,0.187,0.132,1
"PAG1",0.00233181233034764,-0.367412983468672,0.269,0.331,1
"CAPG",0.00233485666511772,0.0753648244527763,0.388,0.466,1
"MSRA",0.00233729936827553,-0.150900782911546,0.231,0.283,1
"VAV1",0.00233828956394946,-0.170755172454026,0.381,0.437,1
"MAT2B",0.00233940657795184,-0.384164345759933,0.262,0.311,1
"RFC4",0.00234443583102162,-0.2937351895299,0.14,0.196,1
"LTB4R",0.00235061575290954,-0.591392403999634,0.086,0.136,1
"TMEM183A",0.00235348559741302,-0.230031906146128,0.257,0.309,1
"TUBB2A",0.00235555985631558,0.00579877636255091,0.234,0.293,1
"FBXL20",0.00236887939836152,-0.675028240907027,0.1,0.151,1
