"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",24,-0.481295811884587,-1.6322730139441,0.0130243505817066,0.360470372430056,0.345860671364407,2382,"tags=67%, list=26%, signal=50%","VPS36/TSG101/PTPN23/LEPROTL1/TMEM50A/CHMP7/MVB12A/VPS28/TMEM50B/CHMP6/CHMP4A/CHMP5/VPS25/LEPROT/VTA1/VPS37A"
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage",22,-0.520547658283699,-1.75607599602018,0.0134453747082454,0.36217096160666,0.347492336431276,1713,"tags=41%, list=18%, signal=33%","TMEM161A/BCL2L1/CLU/CDKN2D/BID/CD44/TRIAP1/TRIM32/CXCL12"
"GO:0039530","MDA-5 signaling pathway",10,0.736316925025816,1.64291179898465,0.0134961018934517,0.36217096160666,0.347492336431276,2190,"tags=90%, list=24%, signal=69%","OAS3/DHX58/TKFC/IRF7/DDX60/RIOK3/ANKRD17/IFIH1/IRF3"
"GO:0046579","positive regulation of Ras protein signal transduction",25,0.594686148205468,1.6078971158329,0.0133879206049569,0.36217096160666,0.347492336431276,1465,"tags=32%, list=16%, signal=27%","AUTS2/ADGRG1/NET1/STK19/F2RL1/LPAR2/ITPKB/NOTCH1"
"GO:0031623","receptor internalization",73,-0.343573661649223,-1.46583013624714,0.0133081208673367,0.36217096160666,0.347492336431276,316,"tags=11%, list=3%, signal=11%","VEGFA/ADM/SNCA/MTMR2/DKK1/RAMP1/CXCL8/CD9"
"GO:0007017","microtubule-based process",484,0.345074208731534,1.24410623289335,0.0132534950119436,0.36217096160666,0.347492336431276,2842,"tags=35%, list=31%, signal=26%","GOLGA8A/SPAG16/ARMC2/TACC2/IFT172/HAUS8/CENPJ/KATNAL2/TTLL3/DNAH1/SASS6/BORCS5/MNS1/MET/MAPK8IP3/RACGAP1/NAV1/SYNE2/GEN1/CEP295/PEX14/NIN/PCNT/C2CD3/SIK3/NUMA1/WDR73/TTLL5/PRKCZ/POC1B/BICD1/CAPN6/UVRAG/CUL9/CROCC/DAG1/IFT122/TTLL4/DISC1/NCKAP5/TUBGCP5/AKAP9/RFX3/RTTN/KIZ/SAC3D1/CEP85/CDK2/WEE1/INPP5B/CCDC88B/WDPCP/PDE4DIP/SUN1/BLOC1S5/CETN3/AGTPBP1/NAT10/RABGEF1/TTBK2/CATSPER2/LZTFL1/RMDN1/CDC14A/KIF13B/AP3S2/ALMS1/SMC1A/KLHL42/TRAF3IP1/NPHP3/GIT1/PKD1/CLN3/OBSL1/STK36/TUBGCP6/CENPE/MAP7D3/RGS14/TNKS/FIGNL1/BORCS7/HOOK2/TERF2/KIF1B/CEP350/TRIM36/CLUAP1/KIF13A/ASH1L/TUBD1/HAUS7/KATNBL1/SRGAP2/SPG7/ARHGAP21/KIF27/KAT2A/CCSAP/SPATA7/MAP7/CCDC88A/CDK5RAP2/BBS4/NEFH/VPS13A/STAG1/CCDC66/MACF1/DNAL1/KIF3C/PIBF1/CEP250/RANBP9/ODF2/DRG1/TRAK1/USP33/AP3B1/FLOT2/PEX1/DPCD/CLASP1/ZBED3/GSK3B/CUL7/CEP120/NDE1/NAV3/HOOK3/MYH9/CETN2/KIFC3/WDR47/PKD2/NEK6/DLG1/DOCK7/CFAP20/ARHGEF7/CAMSAP1/ARHGEF2/PPP2R3C/MECP2/PEX13/CDC14B/DTNBP1/KIF22/DLG2/LZTS2/CCNL1/ABL1/GADD45A/EML2/SPAST/SETD2/BICD2/DCTN1/DYNC2H1/MDM1/MARK2/CCDC57/APBA1/TMF1/AXIN1/DDB1/CEP68/TTL/CEP192"
"GO:0021799","cerebral cortex radially oriented cell migration",21,0.60501226878824,1.58495247007973,0.0138025142753039,0.366231881585733,0.351388669161345,1003,"tags=33%, list=11%, signal=30%","LAMB1/ADGRG1/P2RY12/FUT10/SYNE2/DISC1/SUN1"
"GO:0021543","pallium development",101,0.443705632370572,1.47670178418213,0.0137542200317303,0.366231881585733,0.351388669161345,1036,"tags=23%, list=11%, signal=20%","PLCB1/TACC2/LAMB1/ADGRG1/P2RY12/FUT10/IGF1R/TRAPPC9/EGFR/SYNE2/PHLPP2/SLC2A1/ANXA3/SMO/PROX1/PHACTR1/DISC1/EZH1/PLXNA3/TRA2B/SUN1/SEMA6B/BNIP3"
"GO:0071322","cellular response to carbohydrate stimulus",73,0.47888614541045,1.54683660921994,0.0139997996006209,0.367404066738861,0.352513346180683,1328,"tags=21%, list=14%, signal=18%","PLCB1/RPS6KA2/LRP5/PRKCE/TIAM1/IGF1R/STXBP4/ZBTB20/SLC2A5/SLC12A6/TRA2B/GCLC/PRKCB/SIDT2/UNC13B"
"GO:0009887","animal organ morphogenesis",426,0.354781482892735,1.27404216815347,0.0140022722873163,0.367404066738861,0.352513346180683,1528,"tags=23%, list=16%, signal=21%","SOX5/LRP5/CSF3R/ITGB4/EPHB4/SEMA6A/LAMB1/TULP3/HS3ST3A1/WWOX/IFT172/DLG5/TIAM1/LAMA5/DSP/RYR1/RDH13/FOLR1/TFAP2A/BMP7/TENM3/SMURF1/COL1A2/EGFR/JAG1/PHLDA2/RBP4/TNF/PTK2/PRKX/INSR/CEP290/EDA/NDST1/FBN2/C2CD3/BMPR1A/PPARGC1B/PAX8/CHST11/SMO/MSX2/COL1A1/PROX1/MED12/PERP/SOBP/EPHB2/RING1/FBN1/DAG1/ACVR2A/BTRC/IFT122/P2RX7/EFNA1/MTOR/EXOC4/EXT1/ANXA6/ZHX2/TTC39C/SMAD3/ACVR2B/TGFBR3/PHACTR4/ERRFI1/FGL1/SMURF2/PTPRM/HLX/WDPCP/BLOC1S5/AGTPBP1/LEMD2/VPS33B/GMNN/STIM1/NPHP3/EVL/LRIG3/PRKCB/STX2/CHD7/PKD1/PTCD2/HIPK2/POLB/HPN/HES1/EP300/PRICKLE2/MTHFD1L/ADGRG6/FBXW7/FLVCR1/NOTCH1/BRAF/IL7/CFLAR"
"GO:0097009","energy homeostasis",38,0.531075390112993,1.54685271031346,0.0142100255844251,0.370795308481987,0.355767142430648,814,"tags=26%, list=9%, signal=24%","NR4A3/FMO4/SLC25A25/GDF15/SORL1/ADRB1/RASAL2/CRTC1/TMEM18/ADRB2"
"GO:0043388","positive regulation of DNA binding",25,-0.460459610871936,-1.56772691389629,0.0143214908727766,0.371650557099581,0.35658772820881,427,"tags=20%, list=5%, signal=19%","LAMTOR5/FOXC1/TXN/PLAUR/HAND2"
"GO:0042832","defense response to protozoan",16,-0.554502644494031,-1.68066426440456,0.0145760316804691,0.374144552319868,0.358980642931462,1243,"tags=44%, list=13%, signal=38%","BATF2/BCL3/GBP1/BPGM/BATF/IL10/GBP2"
"GO:0045995","regulation of embryonic development",55,0.503370984327856,1.55864362527553,0.0145475478013356,0.374144552319868,0.358980642931462,2322,"tags=47%, list=25%, signal=36%","PLCB1/LAMA5/RACGAP1/JAG1/PHLDA2/RBM19/INSR/TADA2A/DAG1/EHMT1/INO80E/WDPCP/NPHP3/YEATS2/HES1/NOTCH1/NFRKB/AMOT/INO80C/KAT2A/CCSAP/CLASP1/ZBED3/NIPBL/INO80D/MBIP"
"GO:0048667","cell morphogenesis involved in neuron differentiation",247,0.3821540671825,1.34874055433039,0.014825250397873,0.378484635833266,0.363144824824144,3219,"tags=45%, list=35%, signal=30%","AUTS2/EGR2/UNC5C/SEMA6A/SIPA1L1/TIAM1/TNIK/IGF1R/AFG3L2/BMP7/SMURF1/ALCAM/PTK2/CDH1/TRIO/NIN/CDKL5/SMO/SZT2/PARP6/PHACTR1/EPHB2/RPS6KA5/DAG1/CAPRIN2/EFNA1/DISC1/TIAM2/EXT1/OPHN1/SYNE1/PTPRM/PLXNA3/RERE/WDPCP/SEMA6B/TANC2/KIF13B/NUMB/DOCK10/LHX2/OBSL1/ENAH/TCTN1/HES1/NR4A2/DIP2B/CUX1/ARHGAP35/NOTCH1/BRAF/MINK1/SLC11A2/LAMB2/FBXW8/RAPGEF2/DNM2/C9orf72/NEFH/KLF7/GATA3/MACF1/SEMA4D/SEMA4B/MYCBP2/TRAK1/USP33/EPHB3/FZD3/GSK3B/SOS1/CUL7/PTN/WDR47/DOCK7/EFNB1/ULK1/NOTCH2/NEDD4/PSEN1/METRN/DTNBP1/ABL1/SPAST/RYK/KIDINS220/SRF/MARK2/ZDHHC17/ANAPC2/TTL/ULK2/LRRK2/NRP2/CABP4/NRDC/DIP2A/LMO4/TAOK2/USP9X/EEF2K/SHTN1/SLC9A6/NEDD4L/SLC1A3/BAIAP2/YTHDF1/CTTN/SCRIB/UNK/GOLGA4/STAU2"
"GO:0090022","regulation of neutrophil chemotaxis",20,-0.51227482387394,-1.65331423368134,0.0154313012064718,0.39183890106541,0.37595784772983,293,"tags=30%, list=3%, signal=29%","BST1/RAC2/C5AR1/MDK/CXCL8/CCL21"
"GO:0007622","rhythmic behavior",21,0.600724313253692,1.57371929999926,0.0155398669588403,0.392485516826754,0.376578256446989,1459,"tags=33%, list=16%, signal=28%","EGR2/BTBD9/ADRB1/MTOR/PER3/EGR1/MTA1"
"GO:0042255","ribosome assembly",54,-0.374686930651739,-1.53578688916567,0.0158112854927541,0.397216496714241,0.381117491860617,2287,"tags=41%, list=25%, signal=31%","ABT1/MRPS7/C1QBP/RPL38/EIF6/RPL5/RPS5/FASTKD2/BRIX1/NIP7/RPL23A/PPAN/RPS27L/MTERF3/MRPL20/RPLP0/RRP7A/RPF2/NGRN/NOA1/MPV17L2/DDX28"
"GO:0043248","proteasome assembly",11,-0.62169371433024,-1.69394598989971,0.0159324586082545,0.398142867760772,0.382006317507856,1297,"tags=45%, list=14%, signal=39%","PSMD5/POMP/PSMD9/PSMG1/PSMD10"
"GO:0051469","vesicle fusion with vacuole",10,-0.638622061001508,-1.67051777246659,0.0164693825257613,0.403546537550556,0.387190979006462,2959,"tags=90%, list=32%, signal=61%","CHMP3/CHMP4B/CHMP1B/CHMP2A/CHMP7/CHMP2B/CHMP6/CHMP4A/CHMP5"
"GO:0061763","multivesicular body-lysosome fusion",10,-0.638622061001508,-1.67051777246659,0.0164693825257613,0.403546537550556,0.387190979006462,2959,"tags=90%, list=32%, signal=61%","CHMP3/CHMP4B/CHMP1B/CHMP2A/CHMP7/CHMP2B/CHMP6/CHMP4A/CHMP5"
"GO:0060999","positive regulation of dendritic spine development",22,0.621437220872621,1.63315205563068,0.0165692028879653,0.403546537550556,0.387190979006462,1486,"tags=41%, list=16%, signal=34%","DLG5/TIAM1/C21orf91/CDKL5/EPHB2/CPEB3/CAPRIN2/MAPK6/ZMYND8"
"GO:1902563","regulation of neutrophil activation",11,0.700018778985356,1.59608355249851,0.0167518188931884,0.403546537550556,0.387190979006462,366,"tags=18%, list=4%, signal=17%","FCGR2B/TNF"
"GO:0007549","dosage compensation",29,0.570955446884266,1.5905125148219,0.0169176824973555,0.403546537550556,0.387190979006462,1079,"tags=21%, list=12%, signal=18%","XIST/CDYL/KANSL3/JARID2/YTHDC1/KANSL1"
"GO:0009048","dosage compensation by inactivation of X chromosome",29,0.570955446884266,1.5905125148219,0.0169176824973555,0.403546537550556,0.387190979006462,1079,"tags=21%, list=12%, signal=18%","XIST/CDYL/KANSL3/JARID2/YTHDC1/KANSL1"
"GO:0038094","Fc-gamma receptor signaling pathway",24,0.586105655804374,1.56803925749173,0.0166963953555255,0.403546537550556,0.387190979006462,1740,"tags=33%, list=19%, signal=27%","FCGR2B/PRKCE/PTK2/PLD2/YES1/VAV3/VAV2/FCGR3A"
"GO:0051783","regulation of nuclear division",72,0.47751028035779,1.53708255021531,0.0168162972134964,0.403546537550556,0.387190979006462,817,"tags=19%, list=9%, signal=18%","PLCB1/TEX14/RPS6KA2/LRP5/RAD51AP1/BMP7/ZWINT/GEN1/TNF/INSR/MSX2/CUL9/SH2B1/RAD1"
"GO:0071103","DNA conformation change",63,0.47200927197228,1.49272005305535,0.0166322957680314,0.403546537550556,0.387190979006462,1893,"tags=29%, list=20%, signal=23%","MCM2/RTEL1/MCM7/MNAT1/RECQL5/ASCC1/HELQ/NAV2/MTERF1/WRN/IGHMBP2/TOP3A/CHD8/CHD1L/FANCM/SUPV3L1/DDX3X/MCM4"
"GO:1904814","regulation of protein localization to chromosome, telomeric region",12,-0.64741069958181,-1.79248017662833,0.0175224367897918,0.408251542628145,0.391705292357481,1329,"tags=83%, list=14%, signal=72%","CCT3/DKC1/CCT4/CCT2/CCT5/CCT8/GNL3/CCT6A/TCP1/CCT7"
"GO:0045723","positive regulation of fatty acid biosynthetic process",12,-0.645943662746441,-1.78841840494695,0.0180657574442689,0.408251542628145,0.391705292357481,1588,"tags=50%, list=17%, signal=42%","NR1H2/KAT2B/ELOVL5/PTGS2/MID1IP1/IL1B"
"GO:0045050","protein insertion into ER membrane by stop-transfer membrane-anchor sequence",11,-0.613077968993417,-1.67047043123328,0.0172070291148058,0.408251542628145,0.391705292357481,3333,"tags=82%, list=36%, signal=53%","WNK1/EMC4/EMC9/EMC8/EMC10/EMC6/EMC2/MMGT1/EMC7"
"GO:0001771","immunological synapse formation",10,-0.630874320147549,-1.65025110837311,0.0177661584790468,0.408251542628145,0.391705292357481,124,"tags=30%, list=1%, signal=30%","CD81/LGALS3/CCL21"
"GO:0010574","regulation of vascular endothelial growth factor production",14,-0.563190551272945,-1.64070356638736,0.017991079701215,0.408251542628145,0.391705292357481,1402,"tags=43%, list=15%, signal=36%","HIF1A/EIF2AK3/CYP1B1/PTGS2/C5AR1/IL1B"
"GO:0010575","positive regulation of vascular endothelial growth factor production",14,-0.563190551272945,-1.64070356638736,0.017991079701215,0.408251542628145,0.391705292357481,1402,"tags=43%, list=15%, signal=36%","HIF1A/EIF2AK3/CYP1B1/PTGS2/C5AR1/IL1B"
"GO:0086091","regulation of heart rate by cardiac conduction",15,0.658679297776638,1.61405834817672,0.0176308313891071,0.408251542628145,0.391705292357481,1283,"tags=40%, list=14%, signal=35%","KCNJ2/DSP/ANK2/AKAP9/JUP/DSC2"
"GO:0002021","response to dietary excess",15,0.658098221278143,1.6126344513327,0.0176308313891071,0.408251542628145,0.391705292357481,814,"tags=40%, list=9%, signal=37%","SLC25A25/GDF15/SORL1/ADRB1/RASAL2/ADRB2"
"GO:1905898","positive regulation of response to endoplasmic reticulum stress",32,0.555059084241882,1.57558438601385,0.0180435208635007,0.408251542628145,0.391705292357481,420,"tags=9%, list=5%, signal=9%","AGR2/FCGR2B/PMAIP1"
"GO:0032392","DNA geometric change",57,0.488407181078343,1.51792298798926,0.0174341175474021,0.408251542628145,0.391705292357481,1893,"tags=30%, list=20%, signal=24%","MCM2/RTEL1/MCM7/MNAT1/RECQL5/ASCC1/HELQ/NAV2/MTERF1/WRN/IGHMBP2/CHD8/CHD1L/FANCM/SUPV3L1/DDX3X/MCM4"
"GO:0045333","cellular respiration",166,-0.261642306599885,-1.27166751312248,0.0179540851796182,0.408251542628145,0.391705292357481,2695,"tags=51%, list=29%, signal=37%","NDUFS7/GHITM/ATP7A/MDH1/NDUFS1/STOML2/IREB2/NDUFB3/NDUFA3/NDUFB1/NDUFA5/SHMT2/CHCHD5/VCP/COX7C/PRELID1/SUCLG2/NDUFA4/TEFM/NDUFS6/DGUOK/CHCHD2/NDUFB7/NDUFB10/NDUFA9/NDUFB2/UQCR10/NDUFS3/NDUFA13/IL10RB/NDUFV2/PIK3CA/NDUFC2/NDUFA11/COX7A2L/IDH3G/COX7A2/CYC1/NDUFB9/SDHB/CHCHD10/COX5A/C2orf69/VPS54/SDHC/NDUFC1/COX6A1/UQCRB/TRPV4/COX4I1/UQCRFS1/SURF1/HIF1A/IDH3A/DNAJC15/UQCRC1/UQCRC2/MDH2/ACLY/PDHB/UQCC2/ACO1/NDUFS5/COX7B/SDHD/CS/COX6C/NDUFB11/OXA1L/BID/ISCU/NUPR1/MRPS36/SDHA/NDUFB6/SOD2/NDUFB5/ARL2/NDUFA7/CYCS/PPIF/SDHAF4/COX7A1/CISD1/SNCA"
"GO:0000027","ribosomal large subunit assembly",21,-0.497948637752746,-1.64163601219507,0.0181992713786086,0.409220485063336,0.392634963994264,2964,"tags=71%, list=32%, signal=49%","TRAF7/RRS1/RPL24/RPL10/RPL6/RPL38/RPL5/FASTKD2/BRIX1/RPL23A/PPAN/MRPL20/RPLP0/RPF2/DDX28"
"GO:0086004","regulation of cardiac muscle cell contraction",18,0.612545861195547,1.55705507851915,0.0184808833496387,0.409220485063336,0.392634963994264,1283,"tags=39%, list=14%, signal=34%","PDE4D/KCNJ2/DSP/ANK2/AKAP9/JUP/DSC2"
"GO:0007131","reciprocal meiotic recombination",21,0.589694765722496,1.54482516097883,0.0186284997435141,0.409220485063336,0.392634963994264,1829,"tags=33%, list=20%, signal=27%","RAD51B/RAD51AP1/SLX4/RMI1/RAD51D/EME2/FANCM"
"GO:0140527","reciprocal homologous recombination",21,0.589694765722496,1.54482516097883,0.0186284997435141,0.409220485063336,0.392634963994264,1829,"tags=33%, list=20%, signal=27%","RAD51B/RAD51AP1/SLX4/RMI1/RAD51D/EME2/FANCM"
"GO:0038093","Fc receptor signaling pathway",38,0.52019798151124,1.51517029894579,0.0185015555899021,0.409220485063336,0.392634963994264,3176,"tags=53%, list=34%, signal=35%","FCGR2B/PRKCE/NR4A3/PTK2/PLD2/YES1/VAV3/VAV2/FCGR3A/IKBKB/SOS1/MAPK8/TRAF6/MAP2K7/ABL1/FER/MAP3K1/MAP2K4/PLCG2/PTPRJ"
"GO:0009636","response to toxic substance",114,-0.282282982351822,-1.29143970664849,0.0185828540118513,0.409220485063336,0.392634963994264,1005,"tags=21%, list=11%, signal=19%","GSTK1/MT1X/BAX/NUPR1/MGST2/ALDH1A1/CYP1B1/SNN/SOD2/DHFR/PTGS2/CNP/GSTM3/SLC30A1/SRXN1/TXN/SRD5A1/MGST1/SESN2/ALAD/MT1E/MT1F/CDKN1A/CLIC2"
"GO:0006281","DNA repair",430,0.345398882834465,1.24063604271991,0.018812166460865,0.411341954604932,0.394670451335398,3018,"tags=36%, list=32%, signal=26%","RAD51B/RAD51AP1/PTTG1/MCM2/NEIL1/RTEL1/SPIDR/RAD9A/HERC2/SUPT3H/EGFR/EPC2/NABP2/GEN1/CEP164/MCM7/MNAT1/ERCC6/USP28/RNF169/SUPT7L/UVRAG/RECQL5/ASCC1/NYNRIN/RNF111/HELQ/RAD1/POLI/POLM/DOT1L/APEX2/CDK2/INO80E/ARID1B/PMS2/SLX4/ZFYVE26/WRN/POLA1/POLL/MMS22L/SMC1A/FAM111A/EYA2/ENDOV/SMARCD1/MMS19/RNF168/POLB/PRIMPOL/TAF6/ERCC6L2/FBXW7/AP5S1/HUS1/MTA1/SMARCAL1/FIGNL1/ZMYND8/RMI1/NFRKB/FZR1/TERF2/USP51/TAF6L/TOP3A/ALKBH3/RAD51D/EP400/UBR5/HUWE1/BRD8/PMS1/INO80C/RRM1/XPC/SHPRH/PARP4/RNF8/KAT2A/EEPD1/EME2/TAOK3/ERCC8/CHD1L/TRRAP/FANCM/NSMCE2/ALKBH1/OGG1/KDM2A/MCM4/EXO5/TAF5L/HINFP/SLC30A9/ARID2/USP45/PARG/HMCES/UIMC1/MSH3/POGZ/BRD7/CCDC117/BOD1L1/RFC1/SMG1/MCM9/NIPBL/INO80D/CETN2/IFFO1/EPC1/UVSSA/TOPBP1/HMGB2/ZBTB7A/REXO4/LIG1/FAN1/MCM3/CDC14B/KMT5B/INTS3/SMARCA4/KIF22/ABL1/GADD45A/SPRTN/TTC5/SETD2/BTG2/EYA3/EMSY/REV1/FTO/SMC5/MUTYH/TAF2/WDR33/DDB1/FAM168A/KDM1A/MCM5/TDP1/VCPIP1/DTX3L/ATXN7L3/SMARCE1/DMAP1/PARP10/ERCC3/POLK"
"GO:0099172","presynapse organization",18,-0.512862685686219,-1.59454740025177,0.0190017225676253,0.413572053856655,0.396810165673669,506,"tags=50%, list=5%, signal=47%","SDCBP/DVL1/VPS35/PTEN/ARF6/LRFN3/SNCA/C5AR1/DKK1"
"GO:0003341","cilium movement",37,0.526689926920166,1.53144371142003,0.0191513974508918,0.414917661286981,0.398101236243791,1907,"tags=41%, list=20%, signal=32%","SPAG16/ARMC2/TTLL3/DNAH1/MNS1/RFX3/INPP5B/CATSPER2/LZTFL1/NPHP3/STK36/ASH1L/KIF27/BBS4/VPS13A"
"GO:2000404","regulation of T cell migration",27,-0.484719199336088,-1.65541066932074,0.0196126747687732,0.422971063620621,0.405828237825373,301,"tags=15%, list=3%, signal=14%","CXCL12/FADD/ECM1/CCL21"
"GO:0035272","exocrine system development",20,0.603011179052665,1.57476599278722,0.0198535923445488,0.426220530196836,0.408946004991782,675,"tags=35%, list=7%, signal=33%","LAMA5/BMP7/EGFR/TNF/INSR/EDA/DAG1"
"GO:0032508","DNA duplex unwinding",52,0.502507384115767,1.54309598068836,0.0200114808057022,0.427666171245843,0.410333054863291,1893,"tags=31%, list=20%, signal=25%","MCM2/RTEL1/MCM7/MNAT1/RECQL5/ASCC1/HELQ/NAV2/WRN/IGHMBP2/CHD8/CHD1L/FANCM/SUPV3L1/DDX3X/MCM4"
"GO:0060444","branching involved in mammary gland duct morphogenesis",10,0.707986411453102,1.57969916127668,0.0206102082454346,0.431722153860527,0.414224650338115,694,"tags=30%, list=7%, signal=28%","LRP5/MSX2/BTRC"
"GO:0051932","synaptic transmission, GABAergic",16,0.628946481887482,1.55561863957592,0.0205481953772493,0.431722153860527,0.414224650338115,1419,"tags=44%, list=15%, signal=37%","SYN3/PRKCE/GABRA3/SLC38A1/PLCL2/CLN3/PLCL1"
"GO:0007431","salivary gland development",16,0.628817146922577,1.55529874609062,0.0205481953772493,0.431722153860527,0.414224650338115,1711,"tags=50%, list=18%, signal=41%","LAMA5/BMP7/EGFR/TNF/EDA/DAG1/POLB/HGF"
"GO:0045047","protein targeting to ER",33,-0.406747079338222,-1.47116168552641,0.0206583118298707,0.431722153860527,0.414224650338115,2453,"tags=64%, list=26%, signal=47%","SRP54/SGTB/SEC61A1/SRP72/SGTA/ZFAND2A/SSR3/SPCS3/SPCS2/SEC61B/VPS54/SRP19/SEC61G/SRPRB/TRAM1/HSPA5/CHMP4A/SPCS1/SRP9/UBL4A/HERPUD1"
"GO:0007162","negative regulation of cell adhesion",161,-0.251930863734886,-1.234431937537,0.0204097372961824,0.431722153860527,0.414224650338115,796,"tags=17%, list=9%, signal=16%","FBLN1/CYP1B1/MAD2L2/PPM1F/PTPN6/DLC1/PTPN11/SH2B3/RC3H2/GBP1/IL4I1/TNFAIP8L2/VEGFA/CXCL12/PDCD1LG2/FXYD5/SPOCK1/RGCC/CASK/IL10/MMP2/LGALS3/MAPK7/MDK/SERPINE2/CCL21/CD9"
"GO:0010755","regulation of plasminogen activation",11,-0.598520240712814,-1.63080458794976,0.0210307497879747,0.437039551255898,0.419326536023411,507,"tags=36%, list=5%, signal=34%","S100A10/PLAU/PLAUR/SERPINE2"
"GO:0007435","salivary gland morphogenesis",15,0.645589866598664,1.58198339798926,0.0210978229274497,0.437039551255898,0.419326536023411,1711,"tags=53%, list=18%, signal=44%","LAMA5/BMP7/EGFR/TNF/EDA/DAG1/POLB/HGF"
"GO:2000406","positive regulation of T cell migration",20,-0.493973807517089,-1.5942495882537,0.0212914990310518,0.437216304015903,0.419496125074041,301,"tags=15%, list=3%, signal=15%","CXCL12/FADD/CCL21"
"GO:0021602","cranial nerve morphogenesis",12,0.68020285696829,1.58986803129852,0.0212717060834451,0.437216304015903,0.419496125074041,946,"tags=33%, list=10%, signal=30%","EGR2/TFAP2A/EPHB2/PLXNA3"
"GO:0021987","cerebral cortex development",70,0.463676627829109,1.48490254447766,0.0216459029042835,0.442569694445589,0.42463254501226,2613,"tags=46%, list=28%, signal=33%","PLCB1/TACC2/LAMB1/ADGRG1/P2RY12/FUT10/TRAPPC9/EGFR/SYNE2/SLC2A1/SMO/PHACTR1/DISC1/TRA2B/SUN1/BNIP3/LHX2/NCOA1/CSNK2A2/SRGAP2/SLC38A2/BBS4/TSC1/GSK3B/NSUN5/CEP120/NDE1/WDR47/MECP2/PSEN1/PEX13/NF1"
"GO:0001562","response to protozoan",17,-0.537086146440244,-1.66352853467964,0.0220270514136499,0.442696867347525,0.424754563654033,1243,"tags=41%, list=13%, signal=36%","BATF2/BCL3/GBP1/BPGM/BATF/IL10/GBP2"
"GO:0071604","transforming growth factor beta production",23,-0.494753290005069,-1.64916107899684,0.0218416803455883,0.442696867347525,0.424754563654033,1501,"tags=52%, list=16%, signal=44%","HSP90AB1/HIF1A/ATP6AP2/TSKU/LILRB1/FN1/FURIN/PTGS2/COL3A1/ITGB8/LTBP1/LUM"
"GO:0050919","negative chemotaxis",14,0.653704077051269,1.57837769545396,0.0220070777821465,0.442696867347525,0.424754563654033,1985,"tags=57%, list=21%, signal=45%","UNC5C/SEMA6A/DPP4/PLXNA3/SEMA6B/ITGAV/SEMA4D/SEMA4B"
"GO:0034109","homotypic cell-cell adhesion",50,-0.35239472201568,-1.43007933907147,0.0218379699015771,0.442696867347525,0.424754563654033,911,"tags=20%, list=10%, signal=18%","C1QTNF1/ILK/MYL12A/PTPN6/SH2B3/PLPP3/MYL9/PLAUR/SERPINE2/CD9"
"GO:0046753","non-lytic viral release",13,-0.579187704492468,-1.65055517292488,0.0225196164513149,0.45067859533712,0.432412795820298,2959,"tags=77%, list=32%, signal=53%","CHMP3/CHMP4B/CHMP1B/ARL8B/CHMP2A/CHMP7/CHMP2B/CHMP6/CHMP4A/CHMP5"
"GO:0001895","retina homeostasis",27,0.579332574183939,1.59717934457704,0.0226625822206581,0.451626058346702,0.43332185858287,656,"tags=19%, list=7%, signal=17%","IGKC/SLC2A1/ERCC6/POC1B/CROCC"
"GO:0061564","axon development",215,0.376605250058515,1.32166293518984,0.0229780321666193,0.45598842824766,0.43750742360591,3043,"tags=41%, list=33%, signal=28%","AUTS2/EGR2/UNC5C/SEMA6A/SIPA1L1/TIAM1/IGF1R/FOLR1/AFG3L2/BMP7/MAPK8IP3/PTPRF/SMURF1/ALCAM/PTK2/CDH1/TRIO/NIN/CDKL5/SMO/SZT2/RTN4RL1/EPHB2/RPS6KA5/DAG1/EFNA1/DISC1/TIAM2/EXT1/OPHN1/PTPRM/PLXNA3/NREP/SEMA6B/KIF13B/NUMB/LHX2/ENAH/TCTN1/NR4A2/DIP2B/ARHGAP35/NOTCH1/BRAF/LAMB2/DNM2/C9orf72/LRIG2/NEFH/KLF7/GATA3/MACF1/KREMEN1/SEMA4D/SEMA4B/MYCBP2/TRAK1/USP33/EPHB3/FZD3/GSK3B/SOS1/PTN/WDR47/DOCK7/EFNB1/ULK1/NOTCH2/PSEN1/METRN/ABL1/SPAST/JAK2/RYK/SRF/MARK2/ZDHHC17/PUM2/ANAPC2/TTL/ULK2/NRP2/NRDC/LMO4/TAOK2/USP9X/SHTN1/SLC9A6"
"GO:0046519","sphingoid metabolic process",12,-0.632372291344623,-1.75084347110181,0.0234989774103525,0.464375189577804,0.445554273294727,1250,"tags=50%, list=13%, signal=43%","SPTLC1/SGPP1/PLPP1/SPTSSA/SPHK2/PLPP3"
"GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing",55,0.492384398197266,1.52462463536722,0.0237025080627979,0.466445606585811,0.447540777238356,1158,"tags=22%, list=12%, signal=19%","XIST/MIRLET7BHG/MEG3/LIN28B/MIR34AHG/AGO3/RIPK1/AGO2/LIMD1/DGCR8/MOV10/TNRC6A"
"GO:0010830","regulation of myotube differentiation",16,0.621764811240682,1.53785569623624,0.0238032559586839,0.466484555572051,0.44757814763981,2400,"tags=50%, list=26%, signal=37%","HDAC4/BHLHE41/MTOR/PIEZO1/MAML1/NOTCH1/HDAC5/FBXO22"
