"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.75499029616435e-131,0.594685594402986,0.845,0.397,8.78959956245979e-127,"9","BACH1"
5.48502147891554e-131,0.84313995420927,0.801,0.344,1.01390622037754e-126,"9","TANK"
7.07989320245247e-131,0.615480008783704,0.826,0.384,1.30871825847334e-126,"9","UBE2H"
2.47494422684651e-130,0.524572793386564,0.836,0.403,4.57493440332578e-126,"9","ASH1L"
3.1163591356757e-130,0.67532802828946,0.791,0.31,5.76058986229653e-126,"9","ZBTB20"
4.18742251148253e-130,0.766989727928665,0.782,0.303,7.74045051247546e-126,"9","UVRAG"
4.41092745825228e-130,0.721845202917377,0.81,0.332,8.15359940657933e-126,"9","DYRK1A"
9.83750800210831e-130,1.18217178238651,0.696,0.203,1.81846335418972e-125,"9","BICD1"
3.92899436112803e-128,1.58357246723806,0.68,0.217,7.26274607654517e-124,"9","SLC16A10"
4.21757576308545e-128,0.923466697115762,0.748,0.275,7.79618879806346e-124,"9","CPNE8"
1.95912830164325e-127,0.739623564432043,0.775,0.31,3.62144866558754e-123,"9","CCDC91"
2.89671816704333e-127,0.782371926613974,0.763,0.297,5.35458353177959e-123,"9","TMCC1"
4.44022424407255e-127,0.717021968281311,0.765,0.294,8.20775451516811e-123,"9","PAN3"
1.14514534028424e-126,0.765230218579352,0.8,0.375,2.11680116151541e-122,"9","SLC8A1"
7.21526146267463e-126,0.991670848238518,0.736,0.251,1.33374108137541e-121,"9","FBXW7"
2.5479124515316e-124,1.09392287880465,0.702,0.222,4.70981616665617e-120,"9","DTNA"
1.05394161750414e-123,1.11106987947458,0.687,0.207,1.94821107995641e-119,"9","RYR1"
1.45724669990144e-123,0.817945788898097,0.809,0.351,2.69372052476781e-119,"9","ZC3HAV1"
2.28014538957053e-123,1.18651767493204,0.671,0.201,4.21484875262112e-119,"9","ME1"
2.78073227247209e-122,1.22376034213477,0.677,0.206,5.14018360566466e-118,"9","RTN1"
6.53711836090132e-122,1.08094214170324,0.712,0.224,1.20838632901261e-117,"9","SH3RF3"
1.25145209180815e-121,0.699268565311439,0.764,0.301,2.31330919170736e-117,"9","NT5C2"
1.47783448674982e-121,1.18557726021234,0.691,0.208,2.73177704875704e-117,"9","PPARD"
2.87823942769355e-121,0.879891234267601,0.725,0.246,5.32042558209152e-117,"9","ARID2"
2.98551847000225e-121,0.779121111567673,0.774,0.347,5.51873089179915e-117,"9","ACER3"
4.5199639115243e-121,0.749049213835488,0.756,0.304,8.35515329045267e-117,"9","COMMD10"
7.02131576076756e-121,0.748568442368707,0.8,0.363,1.29789021837788e-116,"9","GPR137B"
1.23800349574724e-120,0.504555676530683,0.838,0.418,2.28844946188877e-116,"9","OSBPL8"
3.87418997496606e-120,0.604216980848177,0.81,0.378,7.16144016872476e-116,"9","ST3GAL1"
4.7604165422437e-120,1.52730710989362,0.622,0.155,8.79962997833747e-116,"9","ROR1"
6.87836510973291e-120,0.635615121116388,0.804,0.374,1.27146579053413e-115,"9","PTPRE"
1.71911866939519e-119,0.907677167439534,0.777,0.321,3.17779086037701e-115,"9","ACSL1"
2.97741457122022e-119,0.648071783842751,0.787,0.341,5.50375083490058e-115,"9","NCOA2"
3.86927405612175e-119,0.81882682397965,0.72,0.242,7.15235309274106e-115,"9","CDKAL1"
4.17571642918945e-119,1.03855452136488,0.683,0.206,7.71881181935671e-115,"9","AGTPBP1"
1.1303287668933e-118,2.14582518550885,0.555,0.095,2.08941272560226e-114,"9","USP9Y"
1.37984862867163e-118,0.836370960153848,0.764,0.309,2.55065019009951e-114,"9","PHACTR1"
4.21968208518986e-118,0.732304739733099,0.777,0.354,7.80008233447345e-114,"9","TMEM131"
2.03938152412915e-116,0.824084242625729,0.711,0.236,3.76979674735274e-112,"9","TRAPPC9"
7.74092517114707e-116,0.98115335440588,0.696,0.233,1.43091001788654e-111,"9","TLR1"
8.41554322897863e-116,0.66760519295515,0.763,0.324,1.5556131658767e-111,"9","CPQ"
1.15624638352322e-115,0.886936301554973,0.699,0.24,2.13732143994267e-111,"9","SMYD3"
1.21785929744246e-115,0.91531064015445,0.734,0.275,2.25121291132239e-111,"9","TLR2"
2.68174245061273e-114,1.88875446600189,0.567,0.113,4.95720091995762e-110,"9","UNC5C"
6.49139471496232e-114,0.724260021415511,0.763,0.308,1.19993431306079e-109,"9","DMXL1"
9.04139542875951e-114,0.546286620937632,0.797,0.341,1.6713019450062e-109,"9","CBLB"
9.27973629956884e-114,1.34297378882039,0.619,0.153,1.7153592549753e-109,"9","GLIS3"
1.66634291719069e-113,0.979993342090077,0.713,0.258,3.08023488242699e-109,"9","OXR1"
1.76839570874604e-113,0.760971270313876,0.752,0.304,3.26887946761706e-109,"9","MAN1C1"
7.97542650672222e-113,0.882112933169986,0.693,0.235,1.4742575897676e-108,"9","FBXL17"
1.49764174456629e-112,0.807073822043218,0.742,0.287,2.76839076483079e-108,"9","SPIRE1"
5.66657365456157e-112,0.90618141770476,0.717,0.274,1.04746614004571e-107,"9","HS2ST1"
8.06418335196461e-112,0.587897384991177,0.79,0.36,1.49066429261066e-107,"9","KDM2A"
8.16598699341799e-112,0.97946354939865,0.689,0.224,1.50948269573332e-107,"9","UBAP1"
1.4199811743374e-111,1.12827670617439,0.65,0.196,2.62483520076269e-107,"9","TEC"
1.64869048826352e-111,1.08992418193994,0.694,0.262,3.04760436755511e-107,"9","PPP3R1"
2.15197533453348e-111,0.539745250980486,0.85,0.43,3.97792640588514e-107,"9","ATP6V0A1"
2.37369021025361e-111,0.812344862854416,0.767,0.311,4.38776635365379e-107,"9","ETF1"
3.87182930599266e-111,0.504866570885559,0.833,0.426,7.15707647212742e-107,"9","NR3C1"
4.14755004060294e-111,1.25483548699351,0.646,0.183,7.66674625005454e-107,"9","HIVEP2"
1.48861149483387e-110,0.823400175503389,0.723,0.269,2.75169834820041e-106,"9","RANBP9"
2.679096707464e-110,1.00345302264618,0.692,0.226,4.95231026374721e-106,"9","RIC1"
4.09865843860461e-110,0.916303292318135,0.729,0.266,7.57637012376062e-106,"9","HBEGF"
1.05724740633953e-109,0.525162500036047,0.805,0.383,1.95432183061862e-105,"9","CMIP"
1.68513814187962e-109,0.865080287318885,0.765,0.315,3.11497785526447e-105,"9","CCNH"
1.96724400371145e-109,0.737290164993597,0.748,0.302,3.63645054086062e-105,"9","JARID2"
2.92685127348409e-109,0.556411087552501,0.805,0.37,5.41028457903533e-105,"9","ATF7IP"
6.47082693198482e-109,0.518242807089746,0.81,0.381,1.19613235837739e-104,"9","HIPK3"
2.04434145199697e-108,0.615603685302814,0.778,0.357,3.77896517401641e-104,"9","SPPL3"
2.63439072249241e-108,0.635883326105166,0.758,0.308,4.86967125052722e-104,"9","KCNQ1"
5.99431585441649e-108,0.726701025842717,0.744,0.303,1.10804928568889e-103,"9","CERS6"
8.53230983963792e-108,0.748670066636925,0.706,0.242,1.57719747385707e-103,"9","ARL15"
8.67896254552674e-108,1.2236065610081,0.654,0.214,1.60430622654062e-103,"9","NAV3"
8.86725397422517e-108,0.799538205214794,0.702,0.251,1.63911189713552e-103,"9","BNC2"
1.22800692656986e-107,0.766397062719696,0.731,0.274,2.26997080376439e-103,"9","LRCH1"
1.70588776006568e-107,0.822689471829888,0.723,0.271,3.15333352448141e-103,"9","PIAS2"
1.84426860892648e-107,0.691457293927283,0.752,0.322,3.4091305236006e-103,"9","HERC4"
3.17833923140914e-107,0.680321025972868,0.794,0.352,5.87516006925979e-103,"9","CHD1"
5.18844483614407e-107,0.512986744602729,0.794,0.366,9.59084027961231e-103,"9","PHF20"
1.01835974275009e-106,0.555150931392294,0.809,0.394,1.88243798447354e-102,"9","ST6GAL1"
1.62084340476036e-106,0.605225670845089,0.783,0.349,2.99612903369952e-102,"9","DOCK11"
3.9486234378106e-106,0.913565225477184,0.676,0.232,7.29903042479289e-102,"9","HIBCH"
6.79694874121105e-106,0.711044959259612,0.72,0.267,1.25641597481286e-101,"9","SCAPER"
1.03811202370579e-105,0.506578200750229,0.781,0.355,1.91895007582015e-101,"9","PIP4K2A"
1.26010977640048e-105,0.696065582306656,0.709,0.245,2.32931292167629e-101,"9","KDM4C"
1.28909438777549e-105,0.573538448934384,0.821,0.393,2.38289097580299e-101,"9","GNA13"
2.25138210278961e-105,0.59042650576645,0.772,0.346,4.16167981700659e-101,"9","ZNF644"
4.53509217028984e-105,0.662892002682886,0.747,0.289,8.38311787678078e-101,"9","PSME4"
4.59151654525977e-105,0.616743498264103,0.767,0.337,8.48741833391268e-101,"9","CCNY"
7.47388562790539e-105,0.869130237439434,0.684,0.235,1.38154775831831e-100,"9","KIAA0232"
2.17245678678634e-104,0.849924170215206,0.704,0.244,4.01578637037455e-100,"9","RAPGEF2"
2.91647210831933e-104,0.64686618300034,0.733,0.296,5.39109869222828e-100,"9","ERC1"
3.13860289696351e-104,0.571523392592234,0.859,0.444,5.80170745503705e-100,"9","RASGEF1B"
6.65149843758586e-104,0.750327902792417,0.719,0.281,1.22952948618775e-99,"9","SUMF1"
7.26836685436775e-104,0.622572873609538,0.775,0.359,1.34355761302988e-99,"9","MITF"
9.03069347697558e-104,0.671954148273602,0.752,0.305,1.66932368921894e-99,"9","TET2"
1.08583899507958e-103,0.687339140841974,0.737,0.297,2.0071733824046e-99,"9","AOAH"
1.1614598704155e-103,1.37688420169346,0.605,0.159,2.14695857046306e-99,"9","SIK2"
1.19884924023224e-103,0.538421614518518,0.864,0.444,2.2160728205693e-99,"9","HSPH1"
1.34344358066229e-103,0.924496305479401,0.709,0.263,2.48335545885425e-99,"9","TSC22D2"
1.34795360602731e-103,1.15284050261749,0.634,0.215,2.49169224074149e-99,"9","UBE2W"
2.42966594137753e-103,1.26749973393857,0.621,0.178,4.49123749263636e-99,"9","CDC14B"
4.86633940699453e-103,0.539306172379124,0.837,0.412,8.99542839382939e-99,"9","ICAM1"
1.19049006585839e-102,0.870099192407221,0.72,0.269,2.20062088673924e-98,"9","TRAK1"
1.45700383651187e-102,0.647631532691539,0.737,0.313,2.69327159179219e-98,"9","IGF2BP3"
1.49687372065286e-102,0.888299929289457,0.677,0.23,2.76697107262682e-98,"9","PHTF2"
2.13803745332962e-101,1.15997120807756,0.663,0.216,3.9521622324798e-97,"9","HECA"
2.68408777239785e-101,0.506738601559151,0.779,0.344,4.96153624727742e-97,"9","USP34"
5.45896250129664e-101,1.13490818424684,0.623,0.177,1.00908921836468e-96,"9","WDPCP"
9.6972997981151e-101,0.783658510023041,0.69,0.251,1.79254586768158e-96,"9","PHF21A"
3.46788725302813e-100,1.0581692570537,0.619,0.185,6.4103895872225e-96,"9","LIMCH1"
4.18041144715106e-100,0.726753378263691,0.712,0.266,7.72749056005873e-96,"9","RALGAPA2"
4.59162800115109e-100,2.25384991077503,0.47,0.064,8.48762436012778e-96,"9","U2AF1"
5.59382786164911e-100,0.659205504633521,0.739,0.302,1.03401908022584e-95,"9","MED13"
7.63529475446975e-100,0.667406977888481,0.729,0.275,1.41138423536373e-95,"9","KDM6A"
1.52926658085913e-99,0.580567097864613,0.75,0.33,2.82684927471809e-95,"9","SSH2"
2.32028713544092e-99,0.821456005131074,0.694,0.254,4.28905076986254e-95,"9","AGO3"
5.15243501383901e-99,1.581454556774,0.564,0.151,9.5242761230814e-95,"9","TMEM163"
1.26068543603546e-98,1.71301700208018,0.565,0.144,2.33037702851155e-94,"9","TNFRSF10B"
1.59103935613187e-98,1.73475054162447,0.52,0.1,2.94103624980977e-94,"9","SOX5"
1.62121689192803e-98,0.83820774998749,0.679,0.247,2.99681942472897e-94,"9","LCORL"
1.88144190770205e-98,0.560994427925066,0.738,0.326,3.47784536638724e-94,"9","TMIGD3"
4.10169629784149e-98,1.32855468551678,0.599,0.186,7.58198560656e-94,"9","P3H2"
