"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPP2R2A",0.0282922383221642,-0.094600299822735,0.262,0.22,1
"ICMT",0.0283895188988527,0.113596746263465,0.138,0.111,1
"MAP2K7",0.0284045060956681,-0.054200114218339,0.11,0.086,1
"NDUFB4",0.0284677016708807,-0.00539762388280374,0.442,0.387,1
"SLC25A3",0.0285138534043545,-0.0737371011882095,0.606,0.54,1
"TRAPPC10",0.02853344600051,0.0601841438546601,0.216,0.179,1
"ARL13B",0.0285341618236391,-0.0168449014659579,0.149,0.119,1
"PPP6R3",0.0286892815239986,0.125384816957276,0.255,0.216,1
"PSMD1",0.0287125979387291,-0.00369069675413614,0.311,0.266,1
"SUMO3",0.0287170532106879,-0.0429738503395165,0.431,0.375,1
"RCHY1",0.0288301083560309,0.209730089944911,0.134,0.108,1
"TANGO2",0.0288483781251195,0.0131038582476051,0.2,0.166,1
"CD28",0.0289744287676928,-0.257188714231589,0.512,0.5,1
"FES",0.0289919552238833,-0.0394308954701312,0.301,0.254,1
"STX8",0.0294446515415611,-0.477681715708478,0.221,0.24,1
"SECISBP2L",0.0294640243266641,0.0184996291081161,0.264,0.224,1
"TLR6",0.0294709882898607,0.0098229710734109,0.166,0.136,1
"PRKDC",0.0295638515248566,0.160631921405323,0.305,0.262,1
"UBXN6",0.0296334987665408,0.00430039199218361,0.209,0.175,1
"MRPL13",0.0298255778611485,-0.49309674033615,0.137,0.158,1
"RPL24",0.0298297578462798,-0.129464763751677,0.895,0.861,1
"THYN1",0.0298912619002926,-0.657946285879896,0.114,0.134,1
"ANTXR2",0.0299884449822425,0.0995572466217215,0.182,0.152,1
"GAB3",0.0300375238998111,-0.0338745108547587,0.188,0.155,1
"INO80C",0.0300445865868231,0.149465726907108,0.119,0.094,1
"S100A1",0.030136357023666,-0.0598010348144561,0.109,0.084,1
"SRI",0.0302108606156756,-0.169245848111471,0.183,0.152,1
"HAGH",0.0302720280391205,-0.0898223411305773,0.19,0.158,1
"EIF5A",0.030284877024275,-0.214357031191853,0.229,0.25,1
"CNOT1",0.0303182197300324,0.0332132964116218,0.292,0.249,1
"TPP2",0.0303314158126221,-0.0406288932626957,0.352,0.304,1
"CIAO1",0.0303686702265121,0.0588430338001525,0.266,0.228,1
"PIP5K1A",0.030377587435521,0.156280788744828,0.145,0.118,1
"SPRED2",0.0304260679087068,0.101746921366212,0.14,0.111,1
"NAA10",0.0305015453749475,-0.129407717350563,0.201,0.167,1
"LGI2",0.0305911158863653,-0.373038868664888,0.259,0.28,1
"PPM1F",0.0309394081000991,0.138145470942194,0.143,0.116,1
"STAT2",0.0310518641105578,0.0821486960237879,0.226,0.192,1
"DCP1A",0.0310981727494705,0.0698109267147152,0.209,0.175,1
"NCBP3",0.0311016052125591,0.0368933365261336,0.194,0.159,1
"MBD2",0.031148685356535,-0.0235852504283601,0.242,0.205,1
"SZRD1",0.0312460686748754,0.0562471549088396,0.212,0.179,1
"LARP4",0.0312650994124737,0.023224510313939,0.303,0.257,1
"ARHGAP1",0.0313664846158719,-0.00539421863660705,0.256,0.217,1
"TRAPPC9",0.0313823734656445,0.0270474228564529,0.135,0.11,1
"ZNF609",0.0313995981028037,0.0148835008035362,0.231,0.193,1
"ZNF236",0.0314278581010168,0.158609349837814,0.104,0.082,1
"ATL3",0.0314295087521751,-0.332093611491235,0.191,0.214,1
"PDLIM2",0.0314476304683385,-0.022050743265656,0.181,0.15,1
"TCF12",0.0315081517278994,0.0452998354863214,0.424,0.37,1
"CPNE3",0.0315816499028069,0.0295630045249063,0.256,0.216,1
"ARSB",0.031701361336888,0.0745472192888555,0.192,0.16,1
"SMIM10L1",0.0317072918258389,-0.0963252538846455,0.151,0.123,1
"DCK",0.0318862899489395,-0.322330017948159,0.215,0.237,1
"PDE7A",0.0319474706978693,0.0539932100348559,0.107,0.084,1
"HDAC9",0.0319525820294294,-0.301681113210524,0.362,0.368,1
"SMYD4",0.0319582821144707,-0.0198573810455398,0.135,0.108,1
"COX6B1",0.0321072816365193,-0.201712195607961,0.664,0.646,1
"SRP9",0.0321113426040207,-0.255143516729401,0.396,0.403,1
"SCAF11",0.0321881447475232,0.0129913966299005,0.588,0.516,1
"RPL26L1",0.032227907468187,-0.162241327949522,0.181,0.15,1
"NRP2",0.0323057921847365,0.0101926509011778,0.594,0.526,1
"FAM110B",0.0325284226205744,0.00537398331595651,0.145,0.118,1
"PRDM1",0.0325771706516986,0.265443973180699,0.125,0.1,1
"PHF20L1",0.032628265795074,0.006254886574459,0.292,0.251,1
"TP53I11",0.0326995351866968,0.0983310043229983,0.116,0.092,1
"SERINC5",0.0327623634032999,-0.0753864907560407,0.206,0.171,1
"R3HCC1",0.0328129321708856,0.214405688739624,0.103,0.082,1
"TOMM20",0.0330661506747833,-0.0760031490911173,0.486,0.425,1
"FBXW2",0.0332409233829585,0.113128499334335,0.133,0.107,1
"UNC50",0.0332423941596947,-0.366580243646375,0.249,0.268,1
"ERC2",0.0333501572021126,-0.613712720632726,0.083,0.101,1
"EBPL",0.0334585970156352,-0.0588582655647391,0.128,0.103,1
"DCTN5",0.0335079852162261,-0.667449499100227,0.14,0.159,1
"PPP6R2",0.0336044245113608,-0.39488152583896,0.164,0.183,1
"POM121C",0.0336255199960243,0.0787806189744118,0.189,0.157,1
"GTPBP2",0.0336631795995066,0.295589119751957,0.107,0.084,1
"DPP9",0.0338050957387653,-0.0841183529430357,0.154,0.125,1
"C4orf48",0.0338196531674851,-0.242899316917364,0.494,0.496,1
"OFD1",0.0338718535735572,0.0747641297159226,0.174,0.145,1
"ATP6AP2",0.0338935244641471,-0.0260843666300592,0.723,0.656,1
"COASY",0.033971240662512,0.00990170054587924,0.115,0.091,1
"TMEM230",0.0341946913197395,0.00348090626011799,0.392,0.338,1
"NIN",0.0342212444887384,0.070546700195828,0.284,0.244,1
"LINC00278",0.0342450758961163,0.296308234219024,0.113,0.091,1
"RHOT1",0.0343028207434026,0.0111873161063352,0.2,0.166,1
"RABGGTB",0.0344546178085782,-0.0346077017177255,0.212,0.179,1
"PIK3AP1",0.0344721205043945,-0.0306674043701372,0.497,0.434,1
"SPCS1",0.0345317579606686,-0.242826555385339,0.475,0.476,1
"STAT5A",0.034564266936855,0.0495284208532952,0.212,0.182,1
"IFT27",0.0345851926028826,-0.122542809164888,0.109,0.085,1
"PTPN2",0.0346596534661694,-0.394723141561271,0.272,0.288,1
"HERPUD2",0.0346829413804299,0.0156319598646146,0.157,0.129,1
"GOLGA5",0.0346970988983619,-0.00607877194196949,0.112,0.088,1
"MCTP1",0.0347505305151783,0.0479670723903806,0.258,0.221,1
"STARD8",0.0347741864968618,0.020267473802804,0.143,0.117,1
"GPN3",0.0349512218458778,-0.0268342973522118,0.322,0.276,1
"XRN1",0.0349714025994136,0.00718552443999565,0.309,0.268,1
"TAF2",0.0350617253203711,-0.00740000688589815,0.127,0.102,1
"KDM6A",0.0351106957384826,0.0590275357119456,0.171,0.14,1
"TMEM41B",0.0352043811045718,0.0902030661567094,0.193,0.161,1
"SEC14L1",0.0353263808826847,-0.0562818958899325,0.454,0.395,1
"C6orf62",0.035335390089757,-0.257790986652032,0.508,0.501,1
"KYNU",0.0353362006905627,-0.476655655953316,0.164,0.186,1
"MAP1LC3B",0.0353615425648922,-0.0377288335547799,0.499,0.436,1
"JMJD8",0.0353949806813037,0.214644217826629,0.104,0.083,1
"FBXO8",0.0354221649984254,0.323193686222617,0.101,0.08,1
"RBM26",0.035476084679001,0.0431182344667636,0.3,0.257,1
"ARAP2",0.0355050170509499,0.0537426168122846,0.312,0.271,1
"CCDC117",0.0356206807743844,0.042757173343433,0.171,0.14,1
"PRDX4",0.0356382273537131,0.0531790720807305,0.289,0.249,1
"GLO1",0.0356919207781076,0.013308767018635,0.198,0.166,1
"SDR39U1",0.0357041209066174,0.141034892492881,0.109,0.085,1
"GSR",0.03571527684086,0.170523176690914,0.142,0.117,1
"FOXJ3",0.035717709365736,0.118183234691502,0.187,0.157,1
"SNRPD2",0.0357688876471452,-0.0994243859876152,0.414,0.359,1
"BOD1",0.0360525104236577,0.20457720859973,0.121,0.098,1
"RNGTT",0.0360816543988237,0.123700178556513,0.115,0.091,1
"RBM47",0.0361004922039218,0.0425639981850041,0.587,0.516,1
"OS9",0.0361024308951565,0.0524839457465971,0.514,0.454,1
"E2F3",0.0363342498926968,0.0485509144516241,0.217,0.183,1
"NEK7",0.036512522281857,0.00992288148636009,0.258,0.22,1
"SMARCB1",0.0366638605830048,0.237628084837466,0.142,0.117,1
"REV1",0.036769430951008,0.0284239084501037,0.242,0.205,1
"MAP4K4",0.0369502467282164,0.00209210646248514,0.386,0.333,1
"LSM12",0.0369664354880475,-0.075736797011884,0.183,0.152,1
"MBD4",0.0369679043341584,0.0301137425984131,0.242,0.204,1
"VMA21",0.0371205160737482,-0.392026692745456,0.231,0.25,1
"STT3A",0.0371447604786849,-0.510290240506528,0.137,0.156,1
"PPP1R21",0.0372540196604022,0.0421799355061287,0.281,0.241,1
"UBE2H",0.0372853841379104,-0.0313072489252046,0.366,0.318,1
"TRAM1",0.0373907519990852,-0.214525680310598,0.597,0.575,1
"UBE3C",0.0374545001813985,-0.00836860519557303,0.164,0.135,1
"ZMYND11",0.0375902688329849,0.0431015774133978,0.263,0.226,1
"HCFC1",0.0377829074544407,-0.0413567655999169,0.188,0.157,1
"CABIN1",0.0378383631325599,-0.0440991294165578,0.126,0.101,1
"DBNL",0.0379101571420144,-0.098416205840805,0.358,0.31,1
"HECTD1",0.0379454062050714,0.0367380011864592,0.26,0.22,1
"IDH3B",0.0379861995499959,-0.0955373509606344,0.146,0.12,1
"SIAH2",0.0380413812511743,0.0655517644607138,0.183,0.152,1
"PSIP1",0.0380478513705029,-0.567266665242137,0.189,0.206,1
"RCN3",0.0381090854558583,0.176910720752884,0.243,0.207,1
"MED31",0.0381283035487929,0.106278350443066,0.103,0.082,1
"IL6R",0.0381638737706976,-0.0814477438396726,0.342,0.292,1
"ALKBH5",0.0381884032375562,-0.0956026946214235,0.246,0.206,1
"AKIRIN1",0.038192419286427,-0.0413848623392536,0.251,0.212,1
"TGS1",0.0383861224652464,0.0622068170726727,0.171,0.141,1
"MAFG",0.0385520341060848,0.0358677216514384,0.282,0.239,1
"TWF1",0.038570095422262,-0.352304693558074,0.252,0.271,1
"TXNL4A",0.0385873571170967,-0.0886880707824349,0.313,0.267,1
"STRN4",0.0387219171412497,-0.00211932226296296,0.133,0.107,1
"TM9SF3",0.0387696469879751,-0.246491353758087,0.423,0.425,1
"RAB4A",0.0387811362474026,0.0927362314841509,0.185,0.156,1
"GSS",0.0387878502598507,-0.105294930369876,0.14,0.113,1
"COX5A",0.038955242761948,-0.0614715694548069,0.419,0.363,1
"ARPC5",0.0389893203844861,-0.158121681772119,0.813,0.772,1
"C19orf25",0.039057512259352,-0.334058757827328,0.131,0.104,1
"RNPEP",0.0391148126732111,0.0176015422907805,0.304,0.262,1
"LAMTOR5",0.0391244499830264,-0.101717064050398,0.436,0.38,1
"NFAM1",0.0391923040264097,0.237569880781826,0.115,0.091,1
"DVL3",0.0392550677830624,0.019357080810968,0.124,0.101,1
"FAF2",0.039336722644847,0.0875665112891231,0.17,0.142,1
"RNF111",0.0393370572080554,-0.0497986785651532,0.232,0.197,1
"SSNA1",0.0394329223347434,-0.0130778876644148,0.255,0.218,1
"ITGAV",0.0395117913493099,-0.343785156265897,0.238,0.255,1
"CREB1",0.0396072812038697,-0.053871728072846,0.285,0.242,1
"ARRB2",0.0396588924654465,-0.00843101905120869,0.536,0.47,1
"HDAC2",0.0396866828463445,-0.40632370759113,0.221,0.241,1
"MCM5",0.0397529470018015,0.0429574094944692,0.159,0.13,1
"SLC37A4",0.0398089443171118,0.247062478716357,0.108,0.086,1
"TEX264",0.0398744567913972,-0.0990152152871857,0.258,0.22,1
"SLC4A7",0.0399194933913245,-0.258477474294312,0.145,0.166,1
"FBXW7",0.0400068421753043,0.0786934839669495,0.207,0.174,1
"EPG5",0.0401397194194135,-0.000114061028979373,0.155,0.125,1
"YKT6",0.040166822461848,0.0543187100386928,0.116,0.093,1
"MLEC",0.0402314190745252,-0.226750589653658,0.438,0.446,1
"TMEM134",0.0403105541675084,-0.0413080452313713,0.195,0.164,1
"PDCD6",0.0403319865910416,0.128539420021542,0.243,0.207,1
"EZH1",0.0404789635413634,0.147800832268773,0.112,0.09,1
"DNM2",0.0405452492452295,0.0449198995891722,0.322,0.277,1
"MAP2K5",0.0406923931179591,0.0415333814890186,0.107,0.084,1
"RAB7A",0.0407191066767885,-0.0182312350061991,0.557,0.491,1
"LIX1L",0.0407272608409514,0.156736961043154,0.108,0.086,1
"GLTP",0.0407692965801835,0.0202786755368126,0.137,0.112,1
"GOLGA1",0.0408202070337699,-0.138818706543854,0.129,0.104,1
"NUDC",0.0408402452350927,-0.159171229020712,0.309,0.266,1
"IRF2BPL",0.0408459845816977,-0.0334271751610329,0.345,0.296,1
"PTPN9",0.0409050110088137,0.21810974607171,0.116,0.092,1
"POLR2E",0.0409254856000157,-0.112444754581478,0.347,0.294,1
"CFDP1",0.0410531132123763,-0.0407851372311262,0.227,0.191,1
"COMMD8",0.0411316613884171,-0.0978404887971209,0.179,0.148,1
"AKAP8",0.0411874913194816,0.141867259765778,0.117,0.094,1
"SLC30A5",0.0414120618800876,0.21046970159945,0.128,0.105,1
"NSD1",0.0415215756010402,0.00580555461638432,0.263,0.223,1
"AP3M1",0.0415513984758525,-0.531172023183447,0.103,0.121,1
"RHOBTB3",0.0415697254018946,-0.048119869644666,0.296,0.252,1
"NEK3",0.0416063770597693,0.00563624724356421,0.2,0.166,1
"SYVN1",0.0416126726979783,0.0410954514728363,0.12,0.096,1
"SAMD1",0.0416228096271631,0.0930970259669319,0.145,0.118,1
"PIM1",0.0416284245766302,-0.309768880910521,0.304,0.318,1
"BFAR",0.041688184501093,0.222809332464268,0.122,0.098,1
"PMP22",0.0416890188044122,-0.0108620059151563,0.823,0.748,1
"SUN2",0.0417093397159611,0.12839413403911,0.113,0.091,1
"PIAS1",0.0418004249145681,0.000764695606650156,0.373,0.324,1
"USP22",0.0418045715000365,-0.0422048702243826,0.26,0.221,1
"UQCRC1",0.0418220734620154,0.029749679549291,0.21,0.178,1
"GPX4",0.0423099785014761,-0.18127843082105,0.764,0.735,1
"TMEM163",0.0423494090579982,-0.345699107891111,0.185,0.204,1
"SCOC",0.0423923150871663,-0.0919470349340439,0.162,0.133,1
"ZNRF2",0.0425029318934031,0.0358152853916073,0.321,0.28,1
"ZDHHC2",0.0425988926709292,-0.0100354500657335,0.139,0.114,1
"ESF1",0.0426562548619041,-0.0344603733386831,0.236,0.2,1
"RTN4",0.0429844270504852,0.00884113652248075,0.788,0.705,1
"CSNK1G1",0.0429901381309179,0.126626509780578,0.109,0.087,1
"SUCO",0.0430999657737922,0.0262149225991585,0.223,0.189,1
"ST3GAL6",0.043120250720264,0.165516669686621,0.118,0.095,1
"USP4",0.0434911677744217,-0.116948154358448,0.194,0.16,1
"LSM3",0.0435197610706618,0.0455552367543924,0.302,0.263,1
"NT5DC1",0.043545587383974,-0.0703486708124171,0.236,0.2,1
"KHDRBS1",0.0436168582683168,-0.0487757802073943,0.424,0.372,1
"ZDHHC4",0.0436942431949835,0.0988752372257301,0.121,0.098,1
"TMEM248",0.043727506522706,-0.0196486212800628,0.286,0.244,1
"TMEM208",0.0437773302519994,0.0486059723936374,0.213,0.181,1
"ADAM17",0.0438245404363816,0.13636600366628,0.261,0.223,1
"MED23",0.0438650266403402,0.317440153625214,0.113,0.091,1
"SOD2",0.043909097802352,-0.0210299516496599,0.688,0.639,1
"GADD45GIP1",0.0439388648650351,-0.039342012866006,0.329,0.282,1
"MROH1",0.0440178062633742,0.0484044116252724,0.112,0.09,1
"ADI1",0.0440780351543413,0.115868308671473,0.402,0.357,1
"ERCC3",0.0441289450810623,0.0610649841085042,0.117,0.094,1
"BCL7B",0.0442304301510921,-0.0146925486432821,0.17,0.14,1
"RGS10",0.0444181730447391,-0.16242166487447,0.717,0.694,1
"GNB1",0.0444229185866496,-0.226553292694797,0.52,0.511,1
"ULK2",0.0444567424439671,0.126934353682039,0.103,0.082,1
"CACUL1",0.0445113345165631,0.0563145864189986,0.315,0.275,1
"PAFAH1B2",0.0447190323585786,0.18747329468279,0.248,0.213,1
"FRYL",0.0448124754826009,0.00555550860409784,0.248,0.213,1
"KDM7A",0.0448327562062157,0.199183088078917,0.196,0.166,1
"CDK19",0.0448493983444711,0.0477961181994591,0.214,0.181,1
"RNF144B",0.0449107890032527,0.0570268565773555,0.255,0.216,1
"NFE2L3",0.0449166301336193,0.278621620567151,0.104,0.084,1
"HLA-DMB",0.0449196301620408,0.203841727645243,0.238,0.206,1
"SBF2",0.0450020525582581,0.0128455140561587,0.27,0.233,1
"TLR2",0.0450493974061113,-0.424247372743227,0.255,0.27,1
"NDUFA9",0.0450981070302246,-0.0111151087931251,0.154,0.127,1
"LUC7L3",0.0452442461161464,-0.247800629330841,0.389,0.392,1
"CRBN",0.0452762552573991,-0.447255942120273,0.226,0.246,1
"UQCR11",0.045391383304095,0.0323425343503683,0.704,0.615,1
"EIF6",0.0455360227717204,-0.131153362142575,0.229,0.195,1
"SCAP",0.0457442206760715,2.58603243263877e-08,0.127,0.102,1
"MPHOSPH10",0.0458049630874464,-0.192303581192685,0.147,0.12,1
"LENG8",0.0458300685532592,-0.417135796333336,0.132,0.15,1
"ARHGAP35",0.0458303157051932,0.0441255175182171,0.192,0.162,1
"NR2F6",0.0458439714933795,0.13782610018973,0.107,0.086,1
"C12orf57",0.0461071578161253,-0.00961158237508641,0.278,0.235,1
"LRRFIP2",0.0461298749926523,0.0429739671122249,0.145,0.119,1
"MED13L",0.0461696036953315,0.00676068258403117,0.419,0.366,1
"EXOC6B",0.0462192495448183,0.071665386015858,0.166,0.14,1
"TMEM160",0.0462647498924891,-0.125020807757127,0.303,0.258,1
"ZDHHC20",0.0465321652443807,0.146495409109197,0.134,0.11,1
"NDUFC1",0.0465648183999924,-0.0320607301623084,0.42,0.369,1
"NDEL1",0.046683163083638,0.0227435749425,0.139,0.114,1
"VPS36",0.0467356532892959,0.0198416860990424,0.334,0.289,1
"MRPL9",0.046755769360872,0.23820378526549,0.111,0.091,1
"ATP6V1D",0.0468849298810963,-0.0564682662170524,0.416,0.359,1
"PSMB10",0.0468973144875578,0.0549289559042887,0.283,0.246,1
"DNAJB12",0.0470068071652655,-0.00277966762350998,0.205,0.173,1
"RPN1",0.0470481309363149,-0.0287008759012972,0.35,0.305,1
"YTHDF2",0.0471099960001663,0.019095960614994,0.343,0.298,1
"C18orf32",0.0471605638020232,0.0947218296808416,0.333,0.294,1
"AP5M1",0.0473633548180186,0.191565099450323,0.118,0.096,1
"HNRNPUL1",0.0474086348180126,-0.0112174716631214,0.326,0.281,1
"DHX8",0.0474187200262245,0.112123030914237,0.132,0.108,1
"GDI1",0.0475216206552335,-0.106619719307446,0.177,0.146,1
"NDFIP1",0.0475514792968979,0.0634483974370927,0.438,0.387,1
"BLOC1S4",0.0476609627827821,-0.0701544325415355,0.109,0.087,1
"ALDH7A1",0.047801518262897,0.100019185481174,0.131,0.107,1
"RAPGEF2",0.0478091674010899,0.0232884476625374,0.192,0.163,1
"UBN1",0.0478491793029398,-0.024497511328034,0.245,0.209,1
"TNRC6A",0.0479140188462213,-0.0237613511679374,0.282,0.238,1
"LASP1",0.0479775119844379,-0.0217057118427483,0.348,0.304,1
"IL10RB",0.0479995802887591,0.194287779996767,0.244,0.21,1
"SMCR8",0.048052453505697,0.20909517607985,0.137,0.114,1
"GLB1",0.0480682743043747,-0.371642784718692,0.314,0.322,1
"ALKBH7",0.0481792730189228,0.000621431853870424,0.296,0.257,1
"USP16",0.0484518514217975,-0.0840938069275124,0.267,0.226,1
"MTX1",0.0484650220449218,-0.0550912992009308,0.124,0.1,1
"BIN3",0.0484784037680493,-0.667386340948136,0.087,0.104,1
"RPL18",0.0485877463304198,-0.102874574632776,0.901,0.851,1
"DENND4B",0.0487005888603479,-0.0184222992695513,0.238,0.203,1
"UBE2G1",0.0488169958008198,0.0964273562826895,0.221,0.19,1
"RDH11",0.0488871924582712,0.0821360522706873,0.226,0.193,1
"VPS35",0.0489026289782422,-0.072432758239392,0.419,0.362,1
"ZNF330",0.0489404997113637,-0.285149590151498,0.318,0.329,1
"CCDC174",0.0489476378394749,0.00399902956539877,0.152,0.125,1
"MAPKAPK3",0.0490052142701092,-0.02140677914234,0.182,0.152,1
"EP400",0.0491713240421905,-0.0896342960576509,0.163,0.134,1
"TMEM176B",0.0493165438103475,-0.0745473277811226,0.83,0.778,1
"ZFP14",0.0494475006962731,0.179516304840669,0.102,0.082,1
"RNF217",0.049671649295273,-0.180812194226812,0.214,0.181,1
"SLC2A4RG",0.0497652538306342,-0.0496874084642762,0.103,0.082,1
"ATP6V1A",0.0497798113656234,-0.0527373416988421,0.322,0.277,1
"WDR33",0.0498312431537348,0.117577634014749,0.234,0.201,1
"CERS2",0.0498962795538554,0.00523319956608906,0.222,0.189,1
"ABHD17A",0.0501313202560412,-0.077923646639723,0.346,0.301,1
"SPECC1",0.0501385524004522,0.105499661838611,0.228,0.193,1
"TMX1",0.0501506806135177,-0.390864782650517,0.27,0.28,1
"SLC17A5",0.0502036694558078,0.0829069057255463,0.321,0.284,1
"PRPSAP2",0.0502760040767561,-0.0117781339898868,0.105,0.084,1
"HINT2",0.0502782867261349,0.0635533257959013,0.117,0.095,1
"POMT1",0.0505905199221487,-0.0286134632677828,0.117,0.095,1
"CCZ1",0.0506934234182457,-0.110727621724236,0.114,0.091,1
"ZNF22",0.0507080465750842,-0.187232102488716,0.204,0.172,1
"TGFB1",0.0507310181256089,-0.228157858499864,0.518,0.516,1
"RBM41",0.0507501007647763,0.272268342649046,0.104,0.084,1
"TACC3",0.0507545879017931,-0.100934029041241,0.174,0.145,1
"CTNNB1",0.0509878989143613,-0.0869709989143967,0.45,0.389,1
"LPCAT3",0.051340250245761,0.156416387006008,0.161,0.136,1
"TMEM260",0.0514246149523926,0.101266381533765,0.101,0.08,1
"SGK3",0.0514894712959832,0.0936680095164269,0.269,0.232,1
"KAT8",0.0515082772253581,-0.0362077781981025,0.14,0.116,1
"CCRL2",0.0515474084636084,-0.0390113468735296,0.111,0.09,1
"ABHD13",0.0517138387332331,0.0222305214835202,0.131,0.107,1
"LEMD2",0.05175996069957,0.0330402530756413,0.13,0.106,1
"RPRD1B",0.0521172326586615,-0.164579019743909,0.114,0.091,1
"RPL35",0.0521639608628995,-0.0938302286847605,0.911,0.861,1
"C4BPB",0.0522367510446206,-0.0324221100682658,0.471,0.409,1
"ATG101",0.0523222822493795,0.00560066374541635,0.136,0.111,1
"LRRC8B",0.0523410626520845,0.0275309840976599,0.104,0.083,1
"PTPN6",0.0524204945578635,-0.0186492469359496,0.427,0.378,1
"ARMC8",0.0524423674269272,-0.146080606492781,0.137,0.111,1
"PSMB2",0.0524653241476621,-0.0995652246987851,0.309,0.267,1
"ARFIP1",0.0524727798857787,-0.0701090170068815,0.2,0.17,1
"CEP57",0.0525146830856043,-0.114517593807617,0.189,0.159,1
"MAGT1",0.0526219517527028,-0.29559539325439,0.304,0.317,1
"GYPC",0.0528260214980993,-0.158608261597362,0.82,0.783,1
"BNIP3L",0.0531118617580482,0.00445545680452164,0.591,0.521,1
"GNB4",0.0531172300817019,-0.225004076990878,0.368,0.377,1
"OSGIN2",0.0532159154716331,0.0478629333879594,0.146,0.121,1
"RBMX2",0.0532329871694488,0.0719973810249643,0.105,0.084,1
"ECHDC2",0.0533023071347244,0.0693528448218157,0.117,0.094,1
"ZFP36L2",0.0533907496259455,-0.0309133481136667,0.531,0.471,1
"RAB33B",0.0534582860212388,-0.457142780635861,0.097,0.114,1
"TMEM101",0.0535652930557308,-0.544973577370015,0.096,0.112,1
"SGPL1",0.0535661573183217,-0.546016466476515,0.098,0.115,1
"ARFGEF2",0.053701317461693,-0.0332203468713785,0.181,0.151,1
"SNX27",0.0538545467215862,-0.0594340414104797,0.257,0.218,1
"SOCS1",0.0538606611774856,0.17769987969385,0.104,0.084,1
"GNL2",0.0539553690960928,0.113002642178595,0.12,0.098,1
"CREBZF",0.0539858222999394,0.0562773749678894,0.16,0.132,1
"MAP3K2",0.0543852702300451,-0.007596900914833,0.34,0.295,1
"HMGXB4",0.0544265789326849,0.117039401657389,0.175,0.147,1
"CNRIP1",0.0544662453101859,-0.0881737625632223,0.265,0.228,1
"SYNJ2BP",0.054476480628657,-0.0322320846784977,0.149,0.124,1
"KANK2",0.0545019085335397,0.0135948062699396,0.322,0.285,1
"UBA2",0.0545103287840892,-0.10738654266137,0.196,0.165,1
"AIMP1",0.0545108290758771,-0.344004515840083,0.258,0.275,1
"STAG1",0.054555235390109,-0.0612548789801129,0.269,0.23,1
"ZNHIT3",0.0545708951892916,0.275792857649091,0.135,0.111,1
"ALPK1",0.0545814355757681,-0.0129626762186098,0.275,0.236,1
"GOLGA3",0.0545954292491404,0.120758513134091,0.185,0.156,1
"MRPL32",0.0546783358387106,0.203002108904435,0.13,0.108,1
"ZNF136",0.0547110963539235,-0.0200216255317816,0.138,0.115,1
"CCNY",0.0548507884027703,-0.0951760652109435,0.28,0.24,1
"SIRT2",0.0550384150260519,0.148335097164268,0.197,0.169,1
"MPDU1",0.0550828712976016,0.128229674619167,0.248,0.213,1
"PKD2",0.0551149618353291,0.105635099197656,0.153,0.128,1
"SLC39A7",0.0551220934616804,0.184800856172284,0.133,0.11,1
"HNRNPAB",0.0553099183175834,-0.152096242997785,0.319,0.277,1
"SLAIN2",0.0555204906767296,0.0957184500787148,0.173,0.145,1
"JPX",0.0555876502499918,0.154099547196467,0.147,0.122,1
"FUT8",0.055713191631308,-0.060914990974702,0.116,0.094,1
"SMARCD2",0.0557597112007484,0.0366440347880937,0.146,0.121,1
"TAF12",0.0559332826263128,-0.0153612721204504,0.154,0.129,1
"PIP5K1C",0.0559390550155661,-0.0153191829450403,0.161,0.133,1
"CCT2",0.0559509659047173,-0.185991073280085,0.287,0.242,1
"RAB5A",0.0559647899323585,-0.0207428231028902,0.29,0.25,1
"ATG16L2",0.0559655319845137,0.126173608784589,0.125,0.102,1
"CTBS",0.0559718284796729,0.0216689888635415,0.44,0.388,1
"RAPGEF1",0.0562526807227485,0.0323937081556281,0.209,0.179,1
"CYTH4",0.0565068920642824,0.025955863570307,0.55,0.49,1
"ST3GAL1",0.0566086790843337,-0.042764712034951,0.385,0.339,1
"SLC25A36",0.0567000590105609,0.0314549630358806,0.257,0.221,1
"IST1",0.0567196741651448,0.00848367617753754,0.355,0.307,1
"ORMDL1",0.0568352386843378,-0.351428329216179,0.284,0.296,1
"GMIP",0.0568671315690591,0.0408816490092732,0.164,0.138,1
"TYW1",0.0574291088847587,0.0728029834258532,0.1,0.08,1
"ENOX2",0.0574522330622004,0.106454930457551,0.135,0.112,1
"IMPACT",0.0575395786188152,0.00389804750103528,0.109,0.089,1
"PHF23",0.0576118303451093,-0.0876201852110072,0.147,0.122,1
"AK6",0.0576985502011682,0.124866371609613,0.118,0.097,1
"TAX1BP3",0.0579059999334728,-0.0198301614962404,0.12,0.098,1
"NPLOC4",0.0579713934087537,-0.0307166140420748,0.151,0.125,1
"AP1B1",0.0579786178450669,0.0239896983179462,0.589,0.524,1
"ACER3",0.0581069650826586,-0.339889035348434,0.303,0.312,1
"SLC20A2",0.0581835104802496,0.0184578929165666,0.106,0.085,1
"ANAPC7",0.0582003361764982,0.214225256161455,0.136,0.113,1
"GALNT2",0.058318051517407,0.134753670873561,0.125,0.104,1
"HACD4",0.0583363709997537,-0.154582713360743,0.214,0.181,1
"ME2",0.0585638452616082,-0.348337250661238,0.3,0.314,1
