"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FCGR2A",3.9471979050465e-11,-0.134118978097982,0.804,0.801,7.29915836601199e-07
"ABCG2",4.04698065248879e-11,0.338185018492534,0.267,0.193,7.48367662258227e-07
"LGI2",4.10910811789758e-11,-0.422532904125663,0.29,0.36,7.5985627316162e-07
"NABP1",4.18910978703893e-11,0.300004298765848,0.471,0.408,7.74650181819239e-07
"ZNF644",4.27840363408505e-11,0.293680274282361,0.393,0.319,7.91162400015007e-07
"PSD3",4.4173630115794e-11,0.402210028011043,0.329,0.261,8.16858768101262e-07
"ADD3",4.44447277344755e-11,0.469536212412676,0.199,0.134,8.21871905265921e-07
"TOMM7",4.82235594924158e-11,-0.21746666553578,0.684,0.718,8.91750062133753e-07
"NCF2",4.91911773034956e-11,0.223537914598531,0.538,0.453,9.0964325069624e-07
"FOXO1",4.99101496741456e-11,0.586144149678085,0.153,0.097,9.229384877743e-07
"CACNB4",5.03135025519822e-11,0.699208177636379,0.137,0.083,9.30397289191255e-07
"RBPJ",5.21175899934287e-11,-0.158699386981794,0.816,0.83,9.63758474158483e-07
"CXCL2",5.28046808407605e-11,0.491228383505695,0.19,0.128,9.76464158107344e-07
"ARPC3",5.34206439405286e-11,-0.135188993544431,0.876,0.872,9.87854547748254e-07
"CXCL8",5.58035591001291e-11,0.240554319584852,0.461,0.387,1.03191941487959e-06
"PHACTR4",5.62249720249362e-11,0.39199386096661,0.326,0.255,1.03971218268512e-06
"SCML1",5.65647070376271e-11,0.475267568403084,0.191,0.126,1.0459945625398e-06
"BAIAP2",5.77610616100574e-11,0.432252724836948,0.246,0.177,1.06811755129318e-06
"FKBP1A",5.92606884514793e-11,-0.176604941790177,0.677,0.701,1.09584865084475e-06
"SCIN",5.9766010570624e-11,0.231064964557565,0.536,0.446,1.10519306747198e-06
"S100A9",6.24244323867822e-11,-0.141307621180811,0.91,0.904,1.15435260369638e-06
"RNASE6",6.27035038416158e-11,-0.365230775222951,0.412,0.473,1.15951319303916e-06
"PSAP",6.44738642479621e-11,-0.093614977731717,0.878,0.853,1.19225069767331e-06
"SSH2",6.69023580557666e-11,0.487601686157987,0.246,0.181,1.23715840516724e-06
"DUSP1",6.71061185730488e-11,0.159619272976993,0.733,0.661,1.24092634465282e-06
"EZR",6.76059471233351e-11,0.361925135820191,0.399,0.326,1.25016917420471e-06
"IGFBP2",6.91017912120241e-11,0.520563212809537,0.218,0.156,1.27783032309275e-06
"TRAM1",7.21303203880262e-11,-0.250760812324605,0.615,0.642,1.33383388461538e-06
"SMPDL3A",7.27316540364169e-11,0.366539481163726,0.284,0.211,1.34495374644142e-06
"UHMK1",7.37685792617753e-11,-0.461032058222429,0.271,0.339,1.36412856770875e-06
"FADS3",7.52244916870233e-11,1.04073119447225,0.124,0.073,1.39105130027643e-06
"TMEM51",7.89573730598975e-11,0.344416169325426,0.298,0.227,1.46007974262362e-06
"JAML",8.24461779730321e-11,0.627616058329348,0.113,0.063,1.52459472307731e-06
"BBX",8.31503933074208e-11,0.27646682777139,0.348,0.269,1.53761707304083e-06
"LPIN2",8.61731706429175e-11,0.363429369341041,0.338,0.268,1.59351427152883e-06
"ASXL1",9.02508288419692e-11,0.469585977362064,0.273,0.204,1.66891832694569e-06
"SAMD9L",9.6309012088801e-11,0.465957602729289,0.207,0.142,1.78094625154611e-06
"GADD45A",9.84033428243656e-11,0.477410710536363,0.163,0.105,1.81967461550817e-06
"NOP2",1.004016919072e-10,0.845203131359322,0.109,0.061,1.85662808674795e-06
"AKAP9",1.03671132978234e-10,0.29741953768192,0.458,0.384,1.9170865910335e-06
"AFF4",1.04862715430016e-10,0.230406156502998,0.479,0.412,1.93912133373186e-06
"CD14",1.05029886382736e-10,-0.0896344745039919,0.924,0.895,1.94221265898955e-06
"HACD2",1.0575625422293e-10,0.686272438678586,0.222,0.159,1.95564465309042e-06
"HLA-DRA",1.09714034671718e-10,-0.298176256869277,0.336,0.408,2.0288319291494e-06
"GPR65",1.10815322250083e-10,-0.476632839455707,0.224,0.289,2.04919693904853e-06
"CAPZA2",1.11688958981583e-10,-0.226330777414915,0.661,0.692,2.06535222948744e-06
"SESTD1",1.12516405961982e-10,0.534341672023602,0.163,0.106,2.08065337904897e-06
"SAMHD1",1.18024744300958e-10,-0.252644536060117,0.547,0.599,2.18251357161331e-06
"SP110",1.19606544644227e-10,0.173135264150443,0.372,0.294,2.21176422356105e-06
"PHF21A",1.19860447869073e-10,0.516647836594792,0.204,0.142,2.21645940199489e-06
"TRIO",1.19889972470249e-10,0.492861548737544,0.235,0.169,2.21700537091985e-06
"SIK2",1.24534130170905e-10,0.810322353411361,0.147,0.093,2.30288513512037e-06
"SLC3A2",1.26463783241162e-10,0.302051136876789,0.42,0.344,2.33856827969556e-06
"COL4A2",1.27083752272695e-10,1.09239352097872,0.115,0.066,2.35003274702667e-06
"EDA",1.29575405695644e-10,0.53674252994212,0.254,0.19,2.39610840212385e-06
"CDKN2A",1.30522109926148e-10,0.554098825591396,0.124,0.073,2.41361485675433e-06
"CAP1",1.30863829836375e-10,-0.21461543861358,0.616,0.662,2.41993394133425e-06
"ABCC1",1.32257683949187e-10,0.675185718312318,0.2,0.141,2.44570909158836e-06
"BCL2L11",1.38127271339814e-10,0.349580707262475,0.228,0.163,2.55424950161584e-06
