"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"HBB",3.33684673219125e-12,0.400893147635316,0.126,0.075,6.17049697716806e-08,"HBB"
"CREBRF",3.41555417082609e-12,0.319606518099296,0.373,0.297,6.31604277269161e-08,"CREBRF"
"HMGCS1",3.45163543148982e-12,0.591615326454563,0.166,0.11,6.38276423991097e-08,"HMGCS1"
"RAB42",3.78566940455055e-12,0.447218915525518,0.218,0.154,7.00045986289488e-08,"RAB42"
"HACD2",3.78936849179203e-12,0.61292913212381,0.222,0.161,7.00730021502182e-08,"HACD2"
"ARHGAP6",3.95904245780153e-12,0.368790070928447,0.229,0.165,7.32106131296659e-08,"ARHGAP6"
"TNFSF13B",4.01849289387836e-12,-0.590128756812687,0.208,0.267,7.43099705935986e-08,"TNFSF13B"
"CCDC91",4.05699486081724e-12,0.418521838607247,0.298,0.231,7.50219489662324e-08,"CCDC91"
"CCL4",4.16468596965462e-12,0.158055367250081,0.497,0.406,7.70133729508532e-08,"CCL4"
"TMBIM6",4.31332352631863e-12,-0.108544334805641,0.785,0.767,7.97619786486841e-08,"TMBIM6"
"TRPM4",4.33909624844223e-12,0.987419767359041,0.128,0.08,8.02385678261937e-08,"TRPM4"
"CAP1",4.62518826966547e-12,-0.193691294201014,0.616,0.654,8.55289814826539e-08,"CAP1"
"SOD2",4.68078761952715e-12,-0.269459073821043,0.682,0.699,8.6557124660296e-08,"SOD2"
"PUM1",4.77515009689082e-12,0.24902969835123,0.445,0.368,8.8302075591705e-08,"PUM1"
"RASGEF1B",4.88883654424483e-12,0.156919258586262,0.416,0.333,9.04043653761755e-08,"RASGEF1B"
"LRRC4",5.02284975791465e-12,0.298704703804426,0.345,0.271,9.28825377233577e-08,"LRRC4"
"NINJ1",5.07705188146225e-12,-0.122655726902014,0.83,0.805,9.38848433919999e-08,"NINJ1"
"HSP90B1",5.18024612072258e-12,-0.184718357772944,0.739,0.731,9.57931112644019e-08,"HSP90B1"
"BICC1",5.22243431775265e-12,0.593667871154473,0.145,0.093,9.65732554038821e-08,"BICC1"
"SGMS1",5.65094904089374e-12,0.255459123535888,0.549,0.471,1.04497349664207e-07,"SGMS1"
"SEMA4B",5.76005543038999e-12,0.637621537805668,0.147,0.094,1.06514945018772e-07,"SEMA4B"
"HDAC9",6.31960448919151e-12,0.283151691202404,0.388,0.311,1.16862126214129e-07,"HDAC9"
"PLD1",6.44379938768769e-12,0.270291545613613,0.303,0.233,1.19158738277121e-07,"PLD1"
"AMBRA1",6.65375866717571e-12,0.488637469303584,0.141,0.088,1.23041305273413e-07,"AMBRA1"
"TGFBI",6.76148168926088e-12,-0.364869091302905,0.471,0.515,1.25033319397812e-07,"TGFBI"
"LINC01001",6.84681623636449e-12,0.630163763881847,0.176,0.12,1.26611325842852e-07,"LINC01001"
"CHKA",6.93357628673745e-12,0.320144658946435,0.202,0.14,1.28215692694349e-07,"CHKA"
"DGKH",7.00880717793942e-12,0.628844360891261,0.131,0.082,1.29606862334456e-07,"DGKH"
"SENP7",7.04086860587315e-12,0.367320980973468,0.259,0.191,1.30199742259806e-07,"SENP7"
"GNB1",7.4731478826989e-12,-0.247036218268321,0.548,0.59,1.38193450646868e-07,"GNB1"
"TMEM51",7.52432882917531e-12,0.33954776532438,0.298,0.23,1.3913988870911e-07,"TMEM51"
"KCNJ5",7.88073127629333e-12,0.263912202050483,0.483,0.41,1.45730482761216e-07,"KCNJ5"
"SCAF8",7.9289049982314e-12,0.373089251527728,0.223,0.159,1.46621311227295e-07,"SCAF8"
"PCDH12",8.18705204851307e-12,0.209453896540418,0.564,0.478,1.51394966481104e-07,"PCDH12"
"CELF1",8.77063212138889e-12,0.239081166000107,0.44,0.362,1.62186529188723e-07,"CELF1"
"ANKRD37",8.97393128331323e-12,0.492206778123225,0.16,0.106,1.65945937291028e-07,"ANKRD37"
"P2RY13",9.43207136369633e-12,-0.624443192808682,0.132,0.184,1.74417863657473e-07,"P2RY13"
"EZR",9.62689075452148e-12,0.321501697498133,0.399,0.329,1.78020463832611e-07,"EZR"
"POU2F1",9.93105256720113e-12,0.460816255168436,0.225,0.163,1.83645024072683e-07,"POU2F1"
"PEA15",1.01862769711316e-11,-0.731173781252519,0.105,0.154,1.88364633750165e-07,"PEA15"
"SLC1A5",1.0490579481763e-11,0.602067086300309,0.159,0.105,1.93991795776761e-07,"SLC1A5"
"PHIP",1.08093048706021e-11,0.200486489382948,0.449,0.372,1.99885665667175e-07,"PHIP"
"RSBN1L",1.0874080079251e-11,0.350151728573914,0.312,0.245,2.0108348882551e-07,"RSBN1L"
"DNAJB2",1.13941886921684e-11,0.486928616109566,0.218,0.158,2.10701337295579e-07,"DNAJB2"
"KAT6B",1.14140354822035e-11,0.544133635493152,0.177,0.121,2.11068344136907e-07,"KAT6B"
"PSME2",1.15886454232446e-11,-0.373605217753836,0.256,0.318,2.14297231166639e-07,"PSME2"
"HK3",1.17906190056095e-11,-0.972990290497823,0.076,0.118,2.18032126651731e-07,"HK3"
"POU2F2",1.23790345335932e-11,0.184089548602029,0.507,0.428,2.28913106595206e-07,"POU2F2"
"SIK2",1.25683843727924e-11,0.704946474727464,0.147,0.096,2.32414563821677e-07,"SIK2"
"FNIP1",1.26763150813644e-11,0.281990423164584,0.351,0.279,2.3441041848459e-07,"FNIP1"
"ZNF10",1.30134502987388e-11,0.65873363679612,0.101,0.058,2.40644722924279e-07,"ZNF10"
"POM121",1.31408048303254e-11,0.362768147476224,0.259,0.194,2.42999762922377e-07,"POM121"
"SLC28A1",1.343763436895e-11,0.639427808421709,0.182,0.128,2.48488734750623e-07,"SLC28A1"
"ERAP2",1.3803781640392e-11,-0.806516906738644,0.063,0.102,2.55259530094129e-07,"ERAP2"
"IL1B",1.44680365576267e-11,-0.801286886748337,0.064,0.103,2.67542932023633e-07,"IL1B"
"PPP2R2A",1.49130360347051e-11,0.280835019865355,0.264,0.198,2.75771862353766e-07,"PPP2R2A"
"QSOX1",1.52032297802045e-11,0.63170087999024,0.234,0.176,2.81138125095542e-07,"QSOX1"
"SMARCA1",1.54074747601479e-11,0.431825163300121,0.224,0.164,2.84915023264655e-07,"SMARCA1"
"PLCG2",1.55738716173627e-11,0.270054449365023,0.326,0.252,2.87992033948271e-07,"PLCG2"
"GTDC1",1.56110988847822e-11,0.488616144333591,0.193,0.138,2.88680440577392e-07,"GTDC1"
"TLE4",1.58647944375087e-11,0.221435279999394,0.492,0.415,2.93371778738411e-07,"TLE4"
"OXCT1",1.68131334310866e-11,0.84974981577589,0.112,0.067,3.10908463407654e-07,"OXCT1"
"LIMD1",1.73191771827551e-11,0.270313950241581,0.314,0.246,3.20266224463507e-07,"LIMD1"
"SPPL3",1.76764549534136e-11,0.350522449612334,0.344,0.276,3.26873004998524e-07,"SPPL3"
"CDK13",1.78370940705692e-11,0.362645540067284,0.306,0.239,3.29843543552966e-07,"CDK13"
"EXOC6B",1.82384165812348e-11,0.504866334217937,0.196,0.14,3.37264799420194e-07,"EXOC6B"
"RABGAP1L",1.87003123104521e-11,0.258435303962536,0.439,0.374,3.4580617524488e-07,"RABGAP1L"
"THOC2",1.88478840467185e-11,0.338911088243474,0.346,0.274,3.48535071791919e-07,"THOC2"
"PDE4DIP",1.90229965545761e-11,0.269397991726828,0.34,0.271,3.51773252287222e-07,"PDE4DIP"
"IFNAR2",1.92962490892285e-11,0.357241506181419,0.262,0.198,3.56826238158014e-07,"IFNAR2"
"RNASE6",2.12432827906361e-11,-0.313183783451078,0.412,0.465,3.92830785364443e-07,"RNASE6"
"DTNB",2.14177757902831e-11,0.303394543155195,0.322,0.256,3.96057509913915e-07,"DTNB"
"DLG2",2.25182042073771e-11,0.833980292676129,0.117,0.072,4.16406632202817e-07,"DLG2"
"BACE2",2.26596738412358e-11,0.513563134823055,0.135,0.086,4.19022688672133e-07,"BACE2"
"MORF4L2",2.31295287706235e-11,0.225222329856383,0.4,0.324,4.2771124602637e-07,"MORF4L2"
"GRB2",2.34750914249253e-11,-0.193344915097371,0.702,0.709,4.34101390629719e-07,"GRB2"
"SMPDL3A",2.3564005837683e-11,0.354332713333828,0.284,0.216,4.35745595950433e-07,"SMPDL3A"
"LTA4H",2.3624444996513e-11,-0.649694487100704,0.084,0.128,4.36863236875518e-07,"LTA4H"
"ALPK1",2.39670933304692e-11,0.287396756545253,0.288,0.221,4.43199489867036e-07,"ALPK1"
"EYA2",2.44807221136696e-11,0.511555602292692,0.187,0.132,4.52697513325979e-07,"EYA2"
"N4BP2L1",2.49350232327831e-11,0.371549837947338,0.249,0.188,4.61098449620624e-07,"N4BP2L1"
"TMEM123",2.633906422218e-11,-0.281845898928155,0.478,0.522,4.87061975596552e-07,"TMEM123"
"TAOK3",2.63644512682109e-11,0.246592166707658,0.442,0.376,4.87531432851755e-07,"TAOK3"
"OPA3",2.64172131186949e-11,0.539240217450976,0.121,0.074,4.88507104990906e-07,"OPA3"
"CAT",2.67606593560727e-11,0.247315321016683,0.566,0.482,4.94858112812496e-07,"CAT"
"ARL15",2.68215264941851e-11,0.58053605755801,0.143,0.095,4.95983667930471e-07,"ARL15"
"ZBTB38",2.72544542171818e-11,0.257663517022235,0.423,0.357,5.03989367384125e-07,"ZBTB38"
"IGFBP4",2.73593458265878e-11,0.158907027203352,0.644,0.548,5.05929023025261e-07,"IGFBP4"
"RNF130",2.74784752710429e-11,-0.227482424043864,0.616,0.635,5.08131964712125e-07,"RNF130"
"MAN1A1",2.82796235395608e-11,0.189283034275508,0.708,0.633,5.22946798493558e-07,"MAN1A1"
"PECAM1",2.93446898402146e-11,-0.31312689589989,0.379,0.439,5.42642004525249e-07,"PECAM1"
"VAMP5",2.99023069691227e-11,-0.690358682524658,0.111,0.159,5.52953460473017e-07,"VAMP5"
"ARIH1",3.01498191013534e-11,0.16043903032491,0.381,0.306,5.57530454822227e-07,"ARIH1"
"TXNIP",3.16620307348457e-11,-0.173959577054684,0.78,0.753,5.85494272348766e-07,"TXNIP"
"RPRD2",3.21597460415249e-11,0.383885872452995,0.202,0.143,5.94698023799878e-07,"RPRD2"
"ATP13A2",3.35498428576552e-11,-0.56057887343444,0.098,0.144,6.20403694123759e-07,"ATP13A2"
"CCR1",3.35814129353521e-11,0.235671367168486,0.621,0.546,6.20987488000531e-07,"CCR1"
"TPD52L2",3.3761849866422e-11,0.244924118749185,0.515,0.435,6.24324127729876e-07,"TPD52L2"
"KIAA1328",3.58171520721478e-11,0.774758243431866,0.1,0.058,6.62330776118157e-07,"KIAA1328"
"CHMP3",3.70287761837012e-11,0.237993617285129,0.414,0.338,6.84736129189003e-07,"CHMP3"
"ATG7",3.7187126597775e-11,0.284602544551211,0.41,0.346,6.87664345046056e-07,"ATG7"
"ZCCHC7",3.88845709833879e-11,0.375878401994826,0.134,0.085,7.19053486624808e-07,"ZCCHC7"
"PKN2",3.93677655401697e-11,0.223629258881148,0.452,0.38,7.27988720368819e-07,"PKN2"
"ASB3",3.98369972778815e-11,0.588708416210149,0.117,0.072,7.36665753662584e-07,"ASB3"
"SERF2",3.99106160804445e-11,-0.0976923258242697,0.921,0.896,7.38027112559581e-07,"SERF2"
"KIAA0319L",4.29981681329215e-11,0.4492379479,0.231,0.17,7.95122125113985e-07,"KIAA0319L"
"LPIN2",4.35149781786763e-11,0.337790506816998,0.338,0.273,8.04678976480081e-07,"LPIN2"
"TAPBP",4.35889775474718e-11,-0.286388650593675,0.381,0.435,8.06047372807849e-07,"TAPBP"
"CTBP2",5.00104802533842e-11,0.353917425211061,0.266,0.204,9.2479380084558e-07,"CTBP2"
"ACTR3",5.01340324214303e-11,-0.233248593913996,0.562,0.597,9.27078527537089e-07,"ACTR3"
"VAV2",5.0229297481379e-11,0.63030295607408,0.162,0.11,9.2884016902566e-07,"VAV2"
"PLBD2",5.4632594173202e-11,-0.641200128350439,0.145,0.196,1.01026593145085e-06,"PLBD2"
"C17orf49",5.50188660245816e-11,0.494982660052571,0.224,0.166,1.01740887052656e-06,"C17orf49"
"BCAS2",5.64355448750628e-11,0.256028220309943,0.295,0.227,1.04360609582966e-06,"BCAS2"
"ABCA6",5.82266243053002e-11,0.349054121016158,0.224,0.162,1.07672673665361e-06,"ABCA6"
"UHMK1",5.85816143602451e-11,-0.409287422037442,0.271,0.332,1.08329121274965e-06,"UHMK1"
"MAPK6",5.9900674234543e-11,0.634764895622934,0.175,0.121,1.10768326794517e-06,"MAPK6"
"PDE8A",6.10077180702823e-11,0.452235148300569,0.158,0.107,1.12815472255566e-06,"PDE8A"
"RBM8A",6.80070943403583e-11,0.309597553415838,0.382,0.318,1.25758718854191e-06,"RBM8A"
"FUCA1",7.40677695272643e-11,-0.187607903842355,0.692,0.689,1.36966119409817e-06,"FUCA1"
"SAV1",7.43014930214626e-11,0.404790115855512,0.17,0.116,1.37398320895289e-06,"SAV1"
"ZC3H12C",7.45076719302675e-11,0.586027560158498,0.13,0.083,1.37779586933451e-06,"ZC3H12C"
"TTC28",7.67044262848224e-11,0.622606058794637,0.135,0.087,1.41841825085894e-06,"TTC28"
"VAV3",7.92182826347612e-11,0.364592518697275,0.285,0.224,1.464904482482e-06,"VAV3"
"TAF1D",8.16254129174002e-11,0.282117000263877,0.35,0.281,1.50941713566856e-06,"TAF1D"
"TTC7B",8.42580865445536e-11,0.611035460336486,0.129,0.083,1.55810053638189e-06,"TTC7B"
"PAPSS2",8.66622684622695e-11,0.483427539447043,0.181,0.127,1.60255866840429e-06,"PAPSS2"
"HMGB3",8.82956153463346e-11,0.853115623684064,0.109,0.066,1.63276251898442e-06,"HMGB3"
"FLCN",8.84381244716124e-11,0.467298738743987,0.179,0.124,1.63539779772906e-06,"FLCN"
"CLEC2D",8.85566421211149e-11,0.544401672712336,0.124,0.078,1.63758942610366e-06,"CLEC2D"
"CTSK",8.95522934316767e-11,0.502143704190323,0.125,0.079,1.65600101013856e-06,"CTSK"
"COBLL1",9.07439874906409e-11,0.783009146114216,0.114,0.07,1.67803781667693e-06,"COBLL1"
"RBMX",9.60113370679054e-11,0.227790944837355,0.368,0.3,1.77544164505971e-06,"RBMX"
"TPM1",9.63626409017269e-11,0.160474960811838,0.641,0.544,1.78193795555473e-06,"TPM1"
"EGR2",9.70448798760447e-11,-0.0656084651137279,0.282,0.203,1.79455391866782e-06,"EGR2"
"GBE1",9.90303953756295e-11,0.513513490789439,0.169,0.117,1.83127007128614e-06,"GBE1"
"NPL",1.00765970502575e-10,0.168634379824172,0.714,0.633,1.86336432653362e-06,"NPL"
"FEZ1",1.02922713493252e-10,0.344087444726231,0.336,0.263,1.90324681791722e-06,"FEZ1"
"PPP1R12B",1.0360952868374e-10,0.600521286240654,0.113,0.069,1.91594740441972e-06,"PPP1R12B"
"SLTM",1.04625869514013e-10,0.181156324684818,0.416,0.342,1.93474157905313e-06,"SLTM"
"KIF16B",1.05322889225217e-10,0.151508229874981,0.266,0.2,1.94763086755272e-06,"KIF16B"
"MSH3",1.07232079908639e-10,0.438666106645342,0.163,0.111,1.98293562167055e-06,"MSH3"
"ARHGDIB",1.103713505634e-10,-0.181672867942555,0.68,0.693,2.0409870146184e-06,"ARHGDIB"
"HS2ST1",1.10872637673691e-10,0.332803598474414,0.343,0.274,2.05025681586189e-06,"HS2ST1"
"NCKAP5L",1.14955675925776e-10,0.295493685435513,0.187,0.132,2.12576035921944e-06,"NCKAP5L"
"GIPC1",1.17442820810795e-10,0.542457892781155,0.218,0.162,2.17175264243321e-06,"GIPC1"
"MNDA",1.20118742721329e-10,-0.314373802406654,0.442,0.496,2.22123579040282e-06,"MNDA"
"ENOSF1",1.23746016899698e-10,0.385736692628219,0.257,0.196,2.28831134450921e-06,"ENOSF1"
"CPEB3",1.24064260083292e-10,0.384130479428538,0.121,0.075,2.29419629746024e-06,"CPEB3"
"RPS14",1.27143799269528e-10,-0.0645093240324814,0.964,0.929,2.35114313609212e-06,"RPS14"
"TRIOBP",1.29043714972152e-10,0.397408841173354,0.278,0.217,2.38627637726504e-06,"TRIOBP"
"NAP1L1",1.29555896708719e-10,0.206964542463411,0.498,0.428,2.39574764193762e-06,"NAP1L1"
"ZNF397",1.32683376518666e-10,0.519773227679364,0.195,0.14,2.45358099858318e-06,"ZNF397"
"ACSS1",1.3791772727192e-10,0.439140938215511,0.209,0.152,2.55037461271235e-06,"ACSS1"
"STAT2",1.47621997914367e-10,-0.541181456587269,0.252,0.306,2.72982598543248e-06,"STAT2"
"SCML1",1.4824716893487e-10,0.358721511054945,0.191,0.134,2.74138664794361e-06,"SCML1"
"SPNS1",1.54941285159672e-10,0.530913714396547,0.228,0.171,2.86517424517265e-06,"SPNS1"
"TGFBR2",1.59359862845469e-10,-0.262639099589484,0.522,0.553,2.94688258373841e-06,"TGFBR2"
"HLA-E",1.59697122319615e-10,-0.142607650499956,0.709,0.708,2.95311918593432e-06,"HLA-E"
"ATXN7L1",1.60024317602552e-10,0.556998190805535,0.122,0.078,2.95916968110639e-06,"ATXN7L1"
"CLTC",1.63952294225936e-10,-0.115122913805082,0.83,0.811,3.03180582482601e-06,"CLTC"
"MPPED2",1.67198278331672e-10,0.48498997530391,0.223,0.168,3.09183056290928e-06,"MPPED2"
"MAF",1.69357644271069e-10,-0.100116162904023,0.91,0.879,3.13176155786061e-06,"MAF"
"B3GNT2",1.73159632672966e-10,0.334331685548276,0.318,0.256,3.20206792738848e-06,"B3GNT2"
"RPS2",1.74935305385681e-10,-0.0767221327977237,0.948,0.916,3.23490366719201e-06,"RPS2"
"SGK3",1.80512881072514e-10,0.370764328333677,0.302,0.237,3.33804419679293e-06,"SGK3"
"CLN8",1.80681754101008e-10,0.544322022622719,0.224,0.17,3.34116699683583e-06,"CLN8"
"PDCD7",1.9003092297465e-10,0.327472177355362,0.196,0.14,3.51405182764722e-06,"PDCD7"
"ATXN2",1.94499284270531e-10,0.240502855413781,0.299,0.233,3.59668076473067e-06,"ATXN2"
"MYD88",1.95754341103438e-10,-0.456788656253997,0.168,0.221,3.61988927568478e-06,"MYD88"
"UTY",2.02274427443563e-10,0.640546470724552,0.148,0.1,3.74045871228636e-06,"UTY"
"COPB1",2.06583844954194e-10,0.268292378059226,0.393,0.324,3.82014846089295e-06,"COPB1"
"ATRX",2.10314418249821e-10,0.219740594493277,0.58,0.504,3.8891342222757e-06,"ATRX"
"FBXW7",2.11773834810967e-10,0.431341132036276,0.213,0.156,3.91612175332441e-06,"FBXW7"
"SERTAD3",2.13676467388915e-10,0.380320251043209,0.168,0.116,3.95130523495581e-06,"SERTAD3"
"STAG1",2.14536723800419e-10,0.260965412440229,0.296,0.236,3.96721309651735e-06,"STAG1"
"AK1",2.17748799873066e-10,0.672622877860976,0.157,0.108,4.02661080725274e-06,"AK1"
"FAM193A",2.18618933250111e-10,0.50638493547201,0.168,0.116,4.04270131366105e-06,"FAM193A"
"POLR2J",2.2938505830298e-10,0.308148414717794,0.329,0.26,4.24178849813871e-06,"POLR2J"
"VAMP8",2.36166772066048e-10,-0.151671837008373,0.764,0.763,4.36719594904536e-06,"VAMP8"
"PPARD",2.45022672891226e-10,0.485381660403539,0.216,0.161,4.53095926710456e-06,"PPARD"
"RBM27",2.46695902678432e-10,0.49778046315178,0.221,0.163,4.56190063232956e-06,"RBM27"
"CRAMP1",2.49859550931515e-10,0.70807766161478,0.119,0.075,4.62040281582557e-06,"CRAMP1"
"PPP1R12A",2.52071939218618e-10,0.225300936276474,0.476,0.409,4.66131430003068e-06,"PPP1R12A"
"MYADM",2.59112380034342e-10,0.214441809593963,0.337,0.269,4.79150613159505e-06,"MYADM"
"GAPLINC",2.59535395773695e-10,0.586044013626236,0.24,0.182,4.79932853864718e-06,"GAPLINC"
"USE1",2.72525992907182e-10,0.363047137801807,0.159,0.109,5.0395506608396e-06,"USE1"
"SLC5A3",2.79881664230717e-10,0.2406889945338,0.27,0.209,5.17557173495441e-06,"SLC5A3"
"IL4I1",2.83117671576769e-10,-0.915895059909889,0.087,0.127,5.2354119827976e-06,"IL4I1"
"RAB5C",3.0061981535063e-10,0.195953620350551,0.705,0.616,5.55906162546384e-06,"RAB5C"
"CBLB",3.01464531529533e-10,0.311120425061084,0.239,0.181,5.57468211704413e-06,"CBLB"
"SNHG9",3.13924660615072e-10,0.828357595938805,0.117,0.074,5.80509482409392e-06,"SNHG9"
"EFNB1",3.2153363233007e-10,0.644235362847614,0.132,0.087,5.94579992904766e-06,"EFNB1"
"ARF1",3.22169134870549e-10,-0.18420315997544,0.61,0.637,5.95755164202619e-06,"ARF1"
"FOS",3.34942975613749e-10,-0.224009302276395,0.827,0.793,6.19376550504944e-06,"FOS"
"HIBCH",3.35345122373692e-10,0.420468535830948,0.214,0.159,6.2012020029343e-06,"HIBCH"
"FBXO34",3.37148350255384e-10,0.296786099518619,0.216,0.159,6.23454729292256e-06,"FBXO34"
"ZNF791",3.37407368245984e-10,0.397871493669519,0.176,0.124,6.23933705360474e-06,"ZNF791"
"ZNF609",3.56029423868577e-10,0.368917126920128,0.26,0.202,6.58369610617772e-06,"ZNF609"
"NSRP1",3.58110971081767e-10,0.288673565020569,0.24,0.179,6.62218807724403e-06,"NSRP1"
"LYSMD2",3.64069502909791e-10,-0.357632544115006,0.12,0.168,6.73237324780786e-06,"LYSMD2"
"IGSF6",3.80471068059246e-10,-0.239647040634961,0.503,0.545,7.03567099055157e-06,"IGSF6"
"TNRC6A",3.88647995134653e-10,0.257089247023934,0.321,0.255,7.18687872603e-06,"TNRC6A"
"SRXN1",4.05583331421835e-10,0.649868825282662,0.14,0.094,7.50004696465258e-06,"SRXN1"
"GSTK1",4.0669598238378e-10,-0.29334476806345,0.42,0.471,7.52062210624085e-06,"GSTK1"
"ZER1",4.49299702252859e-10,0.618563509801639,0.111,0.069,8.30845009405988e-06,"ZER1"
"RPS26",4.62246632153812e-10,-0.236071633363794,0.688,0.681,8.5478647217883e-06,"RPS26"
"MED13L",4.66392255827705e-10,0.254867045324227,0.44,0.378,8.62452559476592e-06,"MED13L"
"GPATCH2L",4.74650355483601e-10,0.211502108156025,0.331,0.265,8.77723437360276e-06,"GPATCH2L"
"ZC3H13",4.74961483591297e-10,0.270258363463339,0.379,0.311,8.78298775457026e-06,"ZC3H13"
"POLK",4.844711536695e-10,0.362135555960444,0.292,0.229,8.9588405736564e-06,"POLK"
"WDR36",4.84729678691107e-10,-0.405266407717022,0.195,0.249,8.96362121835596e-06,"WDR36"
"CSNK1E",5.29628590303462e-10,0.427672359546086,0.205,0.151,9.79389189189163e-06,"CSNK1E"
"TRAPPC9",5.36369893328649e-10,0.429041823701809,0.159,0.111,9.91855206743338e-06,"TRAPPC9"
"DUSP5",5.4364431471189e-10,0.193568113121716,0.167,0.115,1.00530706676523e-05,"DUSP5"
"CDC14A",5.4686115841175e-10,0.341065132503655,0.144,0.097,1.01125565413501e-05,"CDC14A"
"LDHB",5.58538018444861e-10,0.305447552979012,0.341,0.272,1.03284850370824e-05,"LDHB"
"BCL6",5.60971557892741e-10,0.379147968047959,0.209,0.152,1.03734860485526e-05,"BCL6"
"GNPTG",5.66330953308308e-10,-0.331505481622868,0.333,0.382,1.04725919885772e-05,"GNPTG"
"TUBA1B",5.69434967840293e-10,-0.0921547592159881,0.911,0.879,1.05299914253027e-05,"TUBA1B"
"USP9Y",5.96254661245074e-10,0.491216933686402,0.221,0.166,1.10259411957439e-05,"USP9Y"
"RPS18",6.07240890374113e-10,-0.105153839156416,0.802,0.794,1.12290985447981e-05,"RPS18"
"IFI27",6.08615617664284e-10,-0.682467059580144,0.314,0.349,1.12545200018479e-05,"IFI27"
"FEZ2",6.13988728579042e-10,0.208604843799485,0.503,0.43,1.13538795688836e-05,"FEZ2"
"WAC",6.70719304873702e-10,0.201003600524035,0.444,0.376,1.24029413857245e-05,"WAC"
"TBC1D22A",6.84267585708026e-10,0.353558643766422,0.284,0.227,1.26534761949128e-05,"TBC1D22A"
"ATP6V0B",6.86974765177154e-10,-0.142246979450848,0.731,0.724,1.27035373576559e-05,"ATP6V0B"
"CLOCK",6.87328500156135e-10,0.372813640431682,0.198,0.144,1.27100786248873e-05,"CLOCK"
"SH3RF3",7.01664125798755e-10,0.474316481489081,0.225,0.171,1.29751730142706e-05,"SH3RF3"
"P2RX7",7.13475363268862e-10,0.301201487812096,0.212,0.156,1.31935864175678e-05,"P2RX7"
"CASP4",7.82897656932349e-10,0.259406229783824,0.409,0.341,1.4477343471993e-05,"CASP4"
"NUBPL",7.85885332646587e-10,0.671085488074952,0.114,0.073,1.45325915713007e-05,"NUBPL"
"KIF1B",8.03469593979086e-10,0.199531089911467,0.4,0.335,1.48577597318613e-05,"KIF1B"
"TGM2",8.19447512453231e-10,-0.974032670133165,0.097,0.138,1.51532234002852e-05,"TGM2"
"LTC4S",8.23598623235623e-10,-0.238691661368958,0.307,0.369,1.52299857408731e-05,"LTC4S"
"NCOA2",8.27553729023099e-10,0.367626256691054,0.326,0.265,1.53031235570951e-05,"NCOA2"
"GBP2",8.30276270608625e-10,0.289342292785939,0.205,0.152,1.53534687960947e-05,"GBP2"
"SOX5",8.6053475440182e-10,0.608459725128452,0.107,0.066,1.59130086783985e-05,"SOX5"
"GAS7",9.28450947136043e-10,0.233557499397922,0.387,0.322,1.71689149144397e-05,"GAS7"
"PKD2",9.29570942357657e-10,0.317006347163998,0.173,0.122,1.71896258660778e-05,"PKD2"
"ANKRD11",9.31337770038977e-10,0.129038633542115,0.426,0.358,1.72222980435608e-05,"ANKRD11"
"LRRC2",9.34342876264969e-10,0.663462064561802,0.134,0.089,1.72778684678918e-05,"LRRC2"
"XIST",9.54858206440533e-10,-0.898966783155904,0.114,0.158,1.76572379534983e-05,"XIST"
"MTHFD1L",9.61300181853901e-10,0.525304260552278,0.147,0.101,1.77763629628423e-05,"MTHFD1L"
"CYSTM1",9.6242824824568e-10,0.338838992226041,0.255,0.196,1.77972231665591e-05,"CYSTM1"
"BRWD1",9.92735281119569e-10,0.335705208695274,0.296,0.235,1.83576608184631e-05,"BRWD1"
"ESCO1",9.99409127200651e-10,0.391717930649466,0.209,0.154,1.84810735801944e-05,"ESCO1"
"STK3",1.0138968510878e-09,0.357199904266339,0.241,0.188,1.87489805703156e-05,"STK3"
"CDKN2AIP",1.01869948090936e-09,0.266881404322338,0.217,0.159,1.88377908009758e-05,"CDKN2AIP"
"ZNF44",1.03203825070173e-09,0.302975483357464,0.122,0.078,1.90844513319763e-05,"ZNF44"
"LTBR",1.04800625434164e-09,-0.318114552353144,0.252,0.307,1.93797316552857e-05,"LTBR"
"ID2",1.05527670120834e-09,0.223571574251327,0.499,0.431,1.95141767587446e-05,"ID2"
"YY1",1.10268327670217e-09,0.261766663413581,0.446,0.378,2.03908191527765e-05,"YY1"
"DSE",1.10272496131206e-09,-0.352699983849326,0.393,0.437,2.03915899845827e-05,"DSE"
"RPL18",1.14613044822513e-09,-0.0871404523849519,0.893,0.862,2.11942442485792e-05,"RPL18"
"ZNF131",1.15376899679024e-09,0.284637174065857,0.23,0.173,2.13354962886451e-05,"ZNF131"
"SSR4",1.16209485829405e-09,-0.255141428718968,0.494,0.538,2.14894581195736e-05,"SSR4"
"KRIT1",1.19044973412198e-09,0.478756624100746,0.164,0.115,2.20137964833836e-05,"KRIT1"
"MT2A",1.2109919601928e-09,-0.371746389227515,0.223,0.28,2.23936633278852e-05,"MT2A"
"DLG1",1.23224268300325e-09,0.458248966453529,0.211,0.158,2.2786631694096e-05,"DLG1"
"BAIAP2",1.24688797286824e-09,0.261679153964768,0.246,0.187,2.30574523942796e-05,"BAIAP2"
"GPATCH2",1.27460389444866e-09,0.387739516746408,0.197,0.144,2.35699752161446e-05,"GPATCH2"
"MT1X",1.29137365910672e-09,-0.562447097706698,0.104,0.148,2.38800817042014e-05,"MT1X"
