"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FBXL19",0.221664264835759,-0.0332753815927724,0.117,0.099,1
"MIR503HG",0.221673779890264,0.34267364697315,0.116,0.099,1
"PLGRKT",0.221734943575141,0.26714518295177,0.248,0.225,1
"ZDHHC6",0.221840778676326,-0.0844817300423444,0.208,0.186,1
"LRRC41",0.221892538195162,-0.196380814325935,0.229,0.249,1
"EPS15",0.222181947540713,0.0553798753319887,0.707,0.683,1
"SNAPC5",0.222408001431477,-0.286550145737768,0.159,0.175,1
"ABCD4",0.222479219448872,0.0962263837490422,0.339,0.314,1
"POLR2E",0.222559633555768,-0.0192988660047386,0.39,0.403,1
"SIPA1",0.222876146119213,0.00886533389104216,0.508,0.469,1
"MRPL22",0.222883573459018,0.170654682228811,0.212,0.188,1
"MRPS31",0.22313020181266,0.193450606602593,0.183,0.162,1
"SNX33",0.223156062636096,0.235979960798305,0.081,0.067,1
"CCNYL1",0.223407725507512,0.318242935831671,0.126,0.109,1
"PARL",0.22353366924985,0.0767498049579533,0.293,0.263,1
"CDK13",0.223562945929534,0.0819515691179434,0.337,0.309,1
"AP5B1",0.223600615771454,0.276728984240012,0.092,0.077,1
"ANKRD16",0.223624908511885,-0.153181929328084,0.05,0.038,1
"PSMG3",0.22373133033547,0.24192808224854,0.177,0.156,1
"SP2",0.223742053366548,-0.0994356995229002,0.094,0.077,1
"SASH3",0.223977702755461,-0.361747514474802,0.27,0.288,1
"LTB4R",0.224041506991522,-0.273886017851187,0.123,0.141,1
"SKA2",0.22417546743487,0.139384679526307,0.13,0.11,1
"VPS54",0.224243475063873,-0.220864260910686,0.245,0.219,1
"CD300A",0.224379161883035,0.0231123050244755,0.286,0.259,1
"VPS72",0.224382382598603,0.102021661583237,0.136,0.155,1
"RAB14",0.224475256307856,0.0752515152802555,0.617,0.564,1
"NHLRC2",0.224781466849904,0.078084979865941,0.31,0.281,1
"CTPS1",0.224797712260851,-0.522999632754141,0.042,0.054,1
"PKIG",0.224811341287935,-1.55948396008047,0.044,0.055,1
"TMEM205",0.225014823421154,-0.260166175868539,0.254,0.275,1
