"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","Count"
"GO:0090077","foam cell differentiation",21,0.54059143591818,1.46757329692121,0.0648298217179903,0.448112395814055,0.413119179339529,2880,"tags=57%, list=30%, signal=40%","MSR1/WNT5A/NFKB1/ABCG1/PPARG/STAT1/ITGAV/ABCA1/PPARA/EP300/ABCA5/CD36","Infection",12
"GO:0120178","steroid hormone biosynthetic process",22,-0.52900159698569,-1.50065356516251,0.0652741514360313,0.448253516138634,0.413249279540334,3526,"tags=73%, list=37%, signal=46%","SRD5A1/CYP19A1/STARD3/ATP1A1/TSPO/H6PD/DAB2/HSD17B1/HSD17B11/AKR1B1/HSD17B7/ADM/SRD5A3/DKK3/HSD17B8/CYP11A1","Infection",16
"GO:0033120","positive regulation of RNA splicing",34,-0.459195813644892,-1.45148502641393,0.0652150742201146,0.448253516138634,0.413249279540334,2335,"tags=44%, list=25%, signal=33%","CIRBP/SRSF1/SNRNP70/TRA2B/PRDX6/U2AF2/RBMX/PRPF19/SF3B4/ZPR1/RBM3/CLNS1A/PRMT5/WDR77/RBMXL1","Infection",15
"GO:0032872","regulation of stress-activated MAPK cascade",116,0.35914471066393,1.33545151197271,0.065028901734104,0.448253516138634,0.413249279540334,1856,"tags=32%, list=20%, signal=26%","TNIK/RELL1/WNT5A/PLCB1/MAP3K5/ULK4/PTPN22/SH3RF3/FOXO1/GPS2/SASH1/STK3/NOD1/ITCH/ANKRD6/DLG1/SH3RF1/ZNF675/MAP2K4/PHLPP1/FKTN/MAP3K4/MAPKBP1/HIPK2/KLHDC10/EIF2AK2/TIRAP/DUSP16/RIPK1/IL1B/NAIP/MAP3K3/HIPK3/TAOK3/NOD2/TAOK1/IGF1R","Infection",37
"GO:0048762","mesenchymal cell differentiation",119,0.356092615786629,1.32336156057041,0.0652173913043478,0.448253516138634,0.413249279540334,1932,"tags=29%, list=20%, signal=24%","OVOL2/ALDH1A2/KITLG/WNT5A/EXT1/FBXL17/SEMA6B/CLASP1/SEMA3D/LDLRAD4/APLF/PTK2/ACVR1/GSK3B/SPRED1/TGFBR2/BMPR1A/BCL2/TAPT1/CLASP2/SPRED2/PPP3R1/ROCK2/RBPJ/PTEN/HIF1A/MTOR/IL1B/GCNT2/HES1/PHACTR4/EDNRB/TCF7L2/NRP1/STAT1","Infection",35
"GO:0071280","cellular response to copper ion",13,-0.604009507868784,-1.52008565276915,0.0655737704918033,0.449165486887598,0.414090034250342,2000,"tags=46%, list=21%, signal=36%","HSF1/MT1X/MT1E/MT1F/MAP1LC3A/ATP7A","Infection",6
"GO:0023061","signal release",209,0.317069264259804,1.2642178460615,0.0655957161981258,0.449165486887598,0.414090034250342,2340,"tags=32%, list=25%, signal=25%","PCSK5/SLC16A10/PDE8B/PRKCE/RFX3/PLCB1/ABCC4/ERC2/MCTP1/SLC4A8/SYT1/STXBP4/STXBP5/MCU/SYT6/MCTP2/FOXO1/BRAF/PLA2G6/ITPR1/NF1/DYSF/PLA2G4A/UNC13B/RAB11FIP3/SYTL4/JAK2/ACSL4/SYNJ1/LRRK2/SYT11/FBXL20/CLOCK/RBM4/RAB3GAP1/PPP3CA/HIF1A/IL1B/KCNQ1/PAX8/PPARG/CYB5R4/KLF7/SUCNR1/CRY1/EDNRB/LILRB1/CPT1A/TCF7L2/STX11/CHD7/RAB8B/RAB11FIP2/CACNB4/MYOF/PSEN1/ABAT/ABCA1/CREB1/SYK/ALOX5/PRKCB/RIMS3/KPNA4/SMAD4/PREPL/PPP3CB","Infection",67
"GO:2000300","regulation of synaptic vesicle exocytosis",24,0.517783250767433,1.4655841573256,0.0657051282051282,0.449268254494548,0.414184776707463,2327,"tags=46%, list=25%, signal=35%","SLC4A8/SYT1/STXBP5/BRAF/LRRK2/FBXL20/RAB3GAP1/CACNB4/PRKCB/RIMS3/PREPL","Infection",11
"GO:1901976","regulation of cell cycle checkpoint",36,-0.458636294329399,-1.48070661961076,0.0662607757424945,0.449865080865545,0.41473499674801,256,"tags=14%, list=3%, signal=14%","ANAPC15/MAD2L1/CCNB1/BIRC5/AURKB","Infection",5
"GO:0018126","protein hydroxylation",19,0.548536780888585,1.45128765413198,0.0661157024793388,0.449865080865545,0.41473499674801,348,"tags=16%, list=4%, signal=15%","JMJD7/P4HA3/P3H2","Infection",3
