"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0030097","hemopoiesis",488,0.355249508221505,1.56679522651318,5.46534981850575e-05,0.0139549513919409,0.0129018026467179,830,"tags=17%, list=12%, signal=16%","SEMA4A/GPR68/TNFSF9/HLA-G/ZC3H12A/CD83/FOXC1/EGR1/JMJD6/TIPARP/EGR3/IRF1/NFKBIZ/KLF4/SOCS1/MFAP5/FSTL3/MLF1/KLF10/DUSP10/OSM/SOCS3/ASCL2/TRIB1/SNX10/PDE1B/NFKBID/CTSK/SIRT1/RIPK2/KLF2/ID2/ATF4/NFKBIA/VNN1/FOSL2/TOB2/TGFBR3/IL18/HYAL2/TREM2/JUNB/ITFG2/ALAS1/RELB/SBDS/TNF/JAGN1/LEO1/CD109/BATF/SLC1A5/PIK3R2/MKNK2/LRRC8A/HHEX/NFATC1/HOXB7/VEGFA/KAT5/ARID4A/UCP2/PKNOX1/LYL1/CEBPA/SCIN/PINK1/PITHD1/HSPA9/ITPKB/FOS/ZBTB1/EPOR/NAGLU/RIPK1/PATZ1/BAD/RNF41/HSPA1B/CITED2/PGM3/ROGDI/YTHDF2/PLCG2"
"GO:0051241","negative regulation of multicellular organismal process",458,0.354910593977333,1.55785275404778,6.28099615160052e-05,0.0139549513919409,0.0129018026467179,686,"tags=16%, list=10%, signal=16%","SEMA4A/GPR68/HLA-G/DNAJA4/ZC3H12A/BCL11A/PLK2/CD83/FOXC1/SERPINE2/PTGS2/IRF1/DDIT3/TNFAIP3/SPARC/ARG2/GSK3A/KLF4/SOCS1/FSTL3/ADM/TRPM4/PLAUR/DUSP10/LMNA/ASCL2/TRIB1/IFRD1/CTSK/GPNMB/KLF2/APOC1/RGS2/POMC/ID2/APOE/FN1/ATF4/ING2/PROX1/CRY1/SERPINE1/TTC21B/ACP5/TOB2/ALDH1A1/MYLIP/TREM2/RGCC/BTG2/RELB/TNF/SEMA4B/HOMER3/ACOT13/HHEX/MMP2/GADD45A/REL/AKAP8/SPRY2/SAV1/COL4A2/RNF6/DNAJB11/TSPO/KAT5/ARID4A/CEBPA/SERPINB1/ARRDC3/CD33/TLE3/HSPA9"
"GO:0043062","extracellular structure organization",83,0.5673020491324,2.01853971844485,8.69824221722159e-05,0.0150556125761878,0.0139193994108497,648,"tags=25%, list=9%, signal=23%","NPHS1/ADAMTS17/FOXC1/AEBP1/ANTXR1/TEX14/NFKB2/COL3A1/CTSK/QSOX1/COL4A1/RGCC/COL1A2/RIC8A/TNF/DNAJB6/MMP2/ENG/COL4A2/MPV17/SERPINH1"
"GO:0060537","muscle tissue development",151,0.463260824407355,1.80249250019538,8.80857276865658e-05,0.0150556125761878,0.0139193994108497,567,"tags=19%, list=8%, signal=18%","NPHS1/MAFF/ATF3/FOXC1/KDM6B/EGR1/EGR2/NR4A1/TIPARP/GSK3A/ALPK3/COL3A1/LMNA/IFRD1/RGS2/ID2/NUPR1/PROX1/FOSL2/TGFBR3/SLC9A1/S1PR1/BTG2/ZFAND5/EMD/VEGFA/SAV1/ENG/MEF2D"
"GO:0051093","negative regulation of developmental process",356,0.375563840096863,1.61130582567477,8.61924906655357e-05,0.0150556125761878,0.0139193994108497,1062,"tags=21%, list=15%, signal=19%","SEMA4A/GPR68/HLA-G/LBH/CDKN1A/ZC3H12A/BCL11A/PLK2/FOXC1/IRF1/TOB1/DDIT3/SPARC/GSK3A/KLF4/SOCS1/FSTL3/TRPM4/DUSP10/ASCL2/TRIB1/IFRD1/CTSK/SIRT1/INSIG1/KLF2/RGS2/ID2/ING2/NFKBIA/PROX1/SERPINE1/TOB2/IL18/TREM2/RGCC/BTG2/TNF/LEO1/SEMA4B/ID3/HHEX/NFATC1/CRIM1/GADD45A/VEGFA/SPRY2/SAV1/COL4A2/RNF6/DNAJB11/TSPO/ARID4A/CEBPA/PINK1/HSPA9/ITPKB/ANKRD26/BCL7B/CITED2/SKIL/CDKN1B/YTHDF2/LDB1/ZFP36/JDP2/SIN3A/HLX/LHX2/FBN1/SPRED2/NR1H2/ATP2B4/TSC22D1/AKIRIN1"
"GO:1903131","mononuclear cell differentiation",243,0.413800292548798,1.69968253224574,9.67644528950969e-05,0.0159028656623365,0.0147027122151943,761,"tags=17%, list=11%, signal=16%","SEMA4A/GPR68/TNFSF9/HLA-G/ZC3H12A/CD83/EGR1/JMJD6/EGR3/IRF1/NFKBIZ/SOCS1/DUSP10/SOCS3/ASCL2/PDE1B/NFKBID/CTSK/RIPK2/ID2/VNN1/FOSL2/IL18/TREM2/JUNB/ITFG2/RELB/BATF/PIK3R2/LRRC8A/HHEX/NFATC1/VEGFA/KAT5/PKNOX1/LYL1/ITPKB/FOS/ZBTB1/PATZ1/BAD/RNF41"
"GO:0043367","CD4-positive, alpha-beta T cell differentiation",47,0.656721005917731,2.10700184225927,0.000103476750931782,0.0163761539530187,0.0151402825047555,395,"tags=28%, list=5%, signal=26%","SEMA4A/ZC3H12A/CD83/NFKBIZ/SOCS1/SOCS3/ASCL2/NFKBID/RIPK2/IL18/JUNB/RELB/BATF"
"GO:0030217","T cell differentiation",154,0.474566016322391,1.85050077077661,0.000115385845363727,0.0164347905746401,0.0151944939526339,747,"tags=19%, list=10%, signal=17%","SEMA4A/TNFSF9/HLA-G/ZC3H12A/CD83/EGR1/JMJD6/EGR3/IRF1/NFKBIZ/SOCS1/DUSP10/SOCS3/ASCL2/NFKBID/RIPK2/VNN1/FOSL2/IL18/JUNB/RELB/BATF/PIK3R2/KAT5/PKNOX1/ITPKB/ZBTB1/PATZ1/BAD"
"GO:0001525","angiogenesis",216,0.412455541701858,1.67360548689195,0.0001091384775823,0.0164347905746401,0.0151944939526339,649,"tags=19%, list=9%, signal=18%","SEMA4A/HLA-G/CXCL8/ZC3H12A/PLK2/FOXC1/FLT1/PTGS2/NR4A1/JMJD6/EGR3/TNFAIP3/SPARC/KLF4/ADM/SIRT1/GPNMB/KLF2/FN1/EPHB3/SERPINE1/IL18/S1PR1/COL4A1/RGCC/C5AR1/TNF/HHEX/MMP2/GADD45A/VEGFA/BTG1/SPRY2/ITGA5/ENG/COL4A2/CLIC4/TYMP/HS6ST1/PKNOX1/PRCP/S100A1"
"GO:0043065","positive regulation of apoptotic process",269,0.38827231227149,1.61244058536612,0.000111615945186959,0.0164347905746401,0.0151944939526339,597,"tags=17%, list=8%, signal=17%","HLA-G/HTRA1/ZC3H12A/ATF3/PMAIP1/CCL5/PTGS2/NR4A1/DDIT3/DEDD2/ADM/BCL2A1/CALHM2/JUN/IFIT2/CTSK/HPGD/TNFRSF10B/CDKN2A/SIRT1/AKAP12/RIPK2/NUPR1/ATF4/VNN1/SLC9A1/MAGED1/HYAL2/TNFSF10/RGCC/DNAJA1/S100A8/ZNF622/RYBP/TNF/BCL10/ID3/HTRA2/MMP2/BCL2L11/GADD45A/BTG1/TP53BP2/HSPD1/SAV1/ITM2C/TSPO"
"GO:0042093","T-helper cell differentiation",36,0.681647423687276,2.04537646802356,0.000120324442206503,0.0165853658563996,0.01533370565708,395,"tags=31%, list=5%, signal=29%","SEMA4A/ZC3H12A/NFKBIZ/SOCS3/ASCL2/NFKBID/RIPK2/IL18/JUNB/RELB/BATF"
"GO:0035710","CD4-positive, alpha-beta T cell activation",59,0.601314813155767,2.00029735840614,0.000137255517688436,0.0183279008463339,0.0169447354567335,395,"tags=24%, list=5%, signal=23%","SEMA4A/ZC3H12A/CD83/NFKBIZ/ARG2/SOCS1/SOCS3/ASCL2/NFKBID/RIPK2/IL18/JUNB/RELB/BATF"
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway",10,-0.878972196336313,-2.08140375981057,0.00015948422683415,0.0204302419660222,0.018888417628064,36,"tags=30%, list=0%, signal=30%","IGFBP5/IGFBP6/IGFBP1"
"GO:0006954","inflammatory response",371,0.363498394524136,1.5667574863672,0.000162562187419788,0.0204302419660222,0.018888417628064,783,"tags=17%, list=11%, signal=16%","GPR68/CXCL8/CXCL2/ZC3H12A/PLK2/KDM6B/GBP2/CCL5/BIRC3/PTGS2/NR4A1/NFKBIZ/NFKB2/CXCL3/TNFAIP3/KLF4/ADM/CCRL2/DUSP10/CD5L/OSM/SOCS3/NFKBID/PLA2G4C/RIPK2/APOE/NUPR1/FN1/MAP2K3/NFKBIA/TPST1/UNC13D/VNN1/FOSL2/SERPINE1/ACP5/IL18/HYAL2/TREM2/S100A8/C5AR1/RELB/TNF/ZDHHC12/ADGRE5/CCL4/IER3/PLA2G7/REL/PRCP/CEBPA/APOL2/PSTPIP1/CD180/SNAP23/PER1/F11R/TLR7/FOS/NAGLU/RIPK1/HNRNPA0/IFI35/TNFAIP8L2"
"GO:0030100","regulation of endocytosis",155,-0.448690531934183,-1.84068937369011,0.000174338352224341,0.0212842222587032,0.0196779499518181,1575,"tags=38%, list=22%, signal=30%","SNX12/FMR1/CD63/PPP3CB/RUFY1/INSR/NCKAP1L/RAB5B/RAB4B/SYK/DGKD/RAB31/C2/SNX9/BMP2K/LRP1/CLN3/ATXN2/CDC42/LRRK2/VAMP4/SCAMP5/LILRB1/RUFY2/NUMB/TLR2/ANKFY1/PTPN1/DAB2/ACTB/ABL1/AAK1/RABGEF1/EEF2K/MKLN1/PPP3R1/CD36/DOCK2/PPP3CC/STON2/WNT5A/ITGAV/B2M/ANO6/AXL/PTPRJ/BTBD9/NEDD4L/TBC1D5/MERTK/OPHN1/SLC11A1/CBL/CAMK1D/SNCA/TGM2/DYSF/DKK1/C3"
"GO:1902105","regulation of leukocyte differentiation",169,0.442031212100044,1.74860096699881,0.000192894591037996,0.0228955163195933,0.0211676432796959,395,"tags=14%, list=5%, signal=14%","GPR68/TNFSF9/HLA-G/ZC3H12A/CD83/EGR3/IRF1/NFKBIZ/SOCS1/FSTL3/KLF10/DUSP10/ASCL2/TRIB1/NFKBID/RIPK2/ID2/VNN1/TOB2/IL18/TREM2/JUNB/TNF/BATF"
"GO:0048646","anatomical structure formation involved in morphogenesis",436,0.352097458151478,1.54280526368919,0.000208711345513556,0.0241033399832277,0.0222843152123009,618,"tags=15%, list=9%, signal=15%","NPHS1/SEMA4A/DUSP2/HLA-G/CXCL8/ZC3H12A/PLK2/FOXC1/FLT1/KDM6B/EGR2/PTGS2/NR4A1/JMJD6/EGR3/NFKB2/TNFAIP3/SPARC/RDH10/KLF4/ADM/DUSP5/WDR74/COL3A1/SIRT1/GPNMB/KLF2/FN1/EPHB3/PROX1/UNC13D/SERPINE1/TTC21B/RRP7A/TGFBR3/IL18/KRT19/S1PR1/COL4A1/TREM2/RGCC/C5AR1/JUNB/AHDC1/BRD2/TNF/LEO1/CD109/BCL10/HHEX/MMP2/BCL2L11/GADD45A/VEGFA/BTG1/SPRY2/ITGA5/ENG/COL4A2/CLIC4/TYMP/HS6ST1/TCOF1/PKNOX1/PRCP"
"GO:0030198","extracellular matrix organization",82,0.553968621216376,1.96944052484814,0.000232724807694717,0.025498284699475,0.0235739865932057,648,"tags=24%, list=9%, signal=22%","NPHS1/ADAMTS17/FOXC1/AEBP1/ANTXR1/NFKB2/COL3A1/CTSK/QSOX1/COL4A1/RGCC/COL1A2/RIC8A/TNF/DNAJB6/MMP2/ENG/COL4A2/MPV17/SERPINH1"
"GO:0045229","external encapsulating structure organization",82,0.553968621216376,1.96944052484814,0.000232724807694717,0.025498284699475,0.0235739865932057,648,"tags=24%, list=9%, signal=22%","NPHS1/ADAMTS17/FOXC1/AEBP1/ANTXR1/NFKB2/COL3A1/CTSK/QSOX1/COL4A1/RGCC/COL1A2/RIC8A/TNF/DNAJB6/MMP2/ENG/COL4A2/MPV17/SERPINH1"
"GO:0035239","tube morphogenesis",332,0.361648247902337,1.53899162054818,0.000248782412488308,0.0265761812140635,0.0245705366860163,618,"tags=17%, list=9%, signal=16%","SEMA4A/HLA-G/CXCL8/ZC3H12A/PLK2/FOXC1/FLT1/PTGS2/NR4A1/JMJD6/TIPARP/EGR3/TNFAIP3/SPARC/RDH10/KLF4/ADM/COL3A1/HPGD/SIRT1/GPNMB/KLF2/ID2/APOE/FN1/EPHB3/PROX1/GZF1/SERPINE1/TGFBR3/IL18/MAGED1/S1PR1/COL4A1/RGCC/C5AR1/JUNB/BRD2/TNF/BCL10/HHEX/HOXB7/MMP2/BCL2L11/GADD45A/VEGFA/BTG1/SPRY2/ITGA5/ENG/COL4A2/ARL13B/CLIC4/TYMP/HS6ST1/PKNOX1/PRCP"
"GO:0030855","epithelial cell differentiation",236,0.403030628643117,1.64521452860242,0.000263459271169508,0.0274575967245684,0.0253854337535087,1126,"tags=24%, list=16%, signal=21%","NPHS1/LBH/MAFF/CDKN1A/FOXC1/KDM6B/PALLD/NFKBIZ/GSK3A/KLF4/WNT5B/KLF2/ID2/ATF4/FSTL1/PROX1/MYADM/FOSL2/SERPINE1/KRT19/S1PR1/COL4A1/ICAM1/TNF/CD109/RILPL2/KEAP1/ID3/VEGFA/BTG1/SPRY2/SAV1/CLIC4/ARID4A/CEBPA/TAF10/F11R/TAGLN2/ZNF703/PLOD3/BAD/RAB13/SKIL/CDKN1B/KDM5B/HSF4/ZFP36/SHARPIN/SPRED2/UGCG/CEP63/ANXA4/KRT7/EPAS1/MYO1E/RILPL1/LATS2"
"GO:0034097","response to cytokine",445,0.342892536514673,1.50241160564991,0.000274765738207154,0.027954142841885,0.025844506653921,1186,"tags=23%, list=16%, signal=21%","CXCL8/CXCL2/ZC3H12A/FOXC1/EGR1/GBP2/CCL5/BIRC3/PTGS2/TEX14/PIGA/IRF1/NFKBIZ/NFKB2/CXCL3/TNFAIP3/GSK3A/KLF4/SOCS1/CCRL2/COL3A1/OSM/SOCS3/SNX10/PDE1B/CTSK/SIRT1/AKAP12/RIPK2/KLF2/NFKBIA/TANK/FOSL2/ACP5/EBI3/IL18/HYAL2/TREM2/ICAM1/RELB/TNF/JAGN1/GIPC1/IFIH1/CCL4/B3GNT2/SRSF7/KEAP1/RNF138/TUBA1A/HTRA2/NFATC1/STIP1/MMP2/IFIT1/CSF2RB/REL/HSPD1/SPRY2/CEBPA/CACYBP/DUSP1/RAB20/IGBP1/FOS/EPOR/RIPK1/SRSF3/BAD/HSPA1B/MCL1/MAT2A/HSPA5/SKIL/KDM5B/YTHDF2/SMPD1/ZFP36/KRT8/STX4/DOK1/SLC25A5/SIN3A/SHARPIN/KDM3A/UGCG/NR1H2/ETV3/BIRC7/AZI2/SHMT2/TCIRG1/AGPAT2/NFKB1/UBXN2A/HSP90AB1/CASP4/ADIPOR1/TRADD/GFER/TPR/ILK/CDC34"
"GO:0045444","fat cell differentiation",107,0.485968508205005,1.81146934554648,0.000282326108554147,0.0280553363221365,0.0259380632901766,620,"tags=22%, list=9%, signal=21%","NR4A3/ZC3H12A/EGR2/PTGS2/NR4A1/NR4A2/DDIT3/KLF4/SOCS1/TRPM4/DUSP10/ARL4A/RNASEL/SIRT1/INSIG1/WNT5B/RGS2/ID2/FOSL2/TNF/ATF5/PER2/SAV1/CEBPA"
"GO:0032496","response to lipopolysaccharide",166,0.429301394717451,1.69415975487711,0.000316884968125883,0.0307738515636795,0.0284514183104411,919,"tags=25%, list=13%, signal=22%","CXCL8/CXCL2/ZC3H12A/GBP2/PTGS2/NR4A1/NFKBIZ/NFKB2/CXCL3/TNFAIP3/ADM/DUSP10/TRIB1/HPGD/AKAP12/RIPK2/MAP2K3/NFKBIA/FOSL2/SERPINE1/ACP5/TREM2/S100A8/TNF/AKIRIN2/BCL10/CSF2RB/AKAP8/TSPO/CMPK2/CD180/ARID5A/FOS/NAGLU/CASP7/CD55/HNRNPA0/PLCG2/CNP/ZFP36/NFKBIB"
"GO:1903706","regulation of hemopoiesis",214,0.394212172580538,1.59542065719426,0.000326937222644255,0.0310445056079756,0.0287016467037167,775,"tags=18%, list=11%, signal=16%","GPR68/TNFSF9/HLA-G/ZC3H12A/CD83/EGR3/IRF1/NFKBIZ/SOCS1/FSTL3/KLF10/DUSP10/ASCL2/TRIB1/NFKBID/RIPK2/ID2/NFKBIA/VNN1/TOB2/IL18/TREM2/JUNB/TNF/LEO1/BATF/KAT5/CEBPA/SCIN/PITHD1/HSPA9/ITPKB/FOS/ZBTB1/RIPK1/BAD/RNF41/HSPA1B"
"GO:1902107","positive regulation of leukocyte differentiation",106,0.493536508451108,1.84050430697135,0.000374671112145952,0.0340631843021203,0.0314925125169935,747,"tags=22%, list=10%, signal=20%","GPR68/TNFSF9/HLA-G/CD83/EGR3/NFKBIZ/SOCS1/KLF10/DUSP10/TRIB1/NFKBID/RIPK2/ID2/VNN1/IL18/TREM2/TNF/KAT5/ITPKB/FOS/ZBTB1/RIPK1/BAD"
"GO:1903708","positive regulation of hemopoiesis",106,0.493536508451108,1.84050430697135,0.000374671112145952,0.0340631843021203,0.0314925125169935,747,"tags=22%, list=10%, signal=20%","GPR68/TNFSF9/HLA-G/CD83/EGR3/NFKBIZ/SOCS1/KLF10/DUSP10/TRIB1/NFKBID/RIPK2/ID2/VNN1/IL18/TREM2/TNF/KAT5/ITPKB/FOS/ZBTB1/RIPK1/BAD"
