"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.21115636595675e-37,0.592217324358644,0.964,0.935,2.23967035192722e-33,"5","SPP1"
1.14052677925358e-32,0.939573610598015,0.794,0.741,2.10906212019572e-28,"5","PFDN5"
3.18829903609729e-32,0.531904266293117,0.942,0.947,5.89580257755111e-28,"5","PLTP"
5.25858235099383e-30,1.39091361596659,0.616,0.463,9.72417048345778e-26,"5","RNASEK"
2.3233572220606e-29,3.00264729445609,0.372,0.095,4.29635217503446e-25,"5","PAPPA"
1.52672409674835e-28,2.20241035983327,0.508,0.225,2.82321819970706e-24,"5","CSH1"
1.84196365165123e-28,2.706311698589,0.442,0.153,3.40615918463346e-24,"5","SERPINE1"
8.81456274352608e-28,3.12772209730254,0.369,0.085,1.62998894253284e-23,"5","PAPPA2"
9.68295512819879e-27,1.56108307372523,0.614,0.455,1.79057206230652e-22,"5","GNG10"
3.94567800350159e-26,1.16484724899805,0.7,0.619,7.29634776407515e-22,"5","GABARAP"
5.96612090401317e-26,1.1710539938941,0.653,0.531,1.10325507757012e-21,"5","ATP6V0C"
3.00527349745487e-24,0.525130317070066,0.918,0.932,5.55735175149355e-20,"5","C1QB"
4.28825282404595e-21,0.632118331452002,0.824,0.827,7.92983712222578e-17,"5","HLA-B"
5.2832139692619e-20,1.59940343831089,0.581,0.422,9.7697192719591e-16,"5","NME2"
3.08413347499094e-19,1.729941936781,0.488,0.344,5.70317962195324e-15,"5","CDKN1C"
3.78089328532527e-13,0.670692951993551,0.731,0.786,6.9916278632235e-09,"5","HLA-A"
3.96137467271313e-13,1.76656068702711,0.395,0.257,7.32537404478113e-09,"5","KRT8"
8.26750538004829e-12,0.788766548909472,0.657,0.64,1.52882709487853e-07,"5","TMEM176B"
9.97042009488802e-12,1.88002189413607,0.347,0.201,1.84373008394669e-07,"5","KRT19"
1.30213998864115e-11,0.842912065699885,0.596,0.616,2.40791726699521e-07,"5","CFD"
3.1301739564087e-11,1.60919434269924,0.401,0.287,5.78831768019096e-07,"5","KRT18"
8.80657472458143e-10,1.83503237245548,0.334,0.202,1.6285117980696e-05,"5","KRT7"
3.55626461867543e-05,1.68478717922407,0.338,0.279,0.65762445328546,"5","TNFSF10"
0.000178716430511966,0.518349306968077,0.595,0.734,1,"5","TXNIP"
0.000219186365988532,0.503367721752873,0.67,0.785,1,"5","HLA-C"
1.17412089016061e-125,4.82190537878728,0.755,0.03,2.171184350085e-121,"6","TYMS"
8.06029012761977e-119,3.91307166078145,0.842,0.072,1.49050885039945e-114,"6","TOP2A"
1.83647783758668e-106,5.75582316654909,0.715,0.017,3.3960148172653e-102,"6","MKI67"
7.06309988302508e-106,5.27543008945855,0.713,0.02,1.306108430369e-101,"6","CENPM"
1.03468357232991e-105,4.55917268325517,0.723,0.032,1.91333686195247e-101,"6","TK1"
3.02442438763766e-105,2.75103906812302,0.843,0.141,5.59276557761955e-101,"6","CKS1B"
1.61703549482784e-101,4.80981871298645,0.679,0.028,2.99022203703564e-97,"6","UBE2C"
3.65657996273271e-96,4.79234960888604,0.68,0.03,6.76174766708533e-92,"6","CDK1"
5.24281091580257e-96,5.25952396156516,0.682,0.02,9.69500594550211e-92,"6","BIRC5"
1.90502808732107e-90,4.01367112166418,0.688,0.053,3.52277793907412e-86,"6","PTTG1"
2.88367564433954e-87,1.34536498427022,0.986,0.466,5.33249300151269e-83,"6","STMN1"
3.71820113454609e-82,4.55733920684479,0.622,0.03,6.87569753800262e-78,"6","CENPF"
1.72981750786057e-80,5.350126808961,0.567,0.016,3.19877853553577e-76,"6","TPX2"
3.28696964982322e-80,4.78380621030873,0.627,0.03,6.0782642764531e-76,"6","NUSAP1"
1.74093998791384e-79,5.33493500928746,0.574,0.016,3.21934622565027e-75,"6","RRM2"
2.98836301975352e-79,5.45586161445097,0.597,0.016,5.52608089612821e-75,"6","CDKN3"
2.66769339121416e-75,5.43267789467825,0.527,0.013,4.93309861903323e-71,"6","HMMR"
1.213422206321e-70,3.66827595904212,0.585,0.048,2.24386034392879e-66,"6","CCNB1"
2.67070479168863e-63,5.31781273117035,0.492,0.013,4.93866730079061e-59,"6","CDC20"
1.85667665041572e-62,1.87074119003641,0.677,0.138,3.43336646194874e-58,"6","HMGB3"
2.31194527611923e-59,5.16995099698511,0.471,0.015,4.27524920459969e-55,"6","ASPM"
1.19827669834726e-53,2.74520636468036,0.509,0.058,2.21585327058375e-49,"6","GGH"
3.0596200735705e-53,2.1869567471657,0.646,0.124,5.65784944004657e-49,"6","AGR2"
3.18085744040973e-46,0.9371735269626,0.844,0.403,5.88204157880567e-42,"6","LDHB"
4.7271778879035e-45,1.43546792824499,0.622,0.175,8.74149735031114e-41,"6","DHFR"
3.15091847364882e-42,1.56055693280312,0.605,0.16,5.8266784414714e-38,"6","FKBP2"
5.43652764583253e-36,1.95871282165859,0.483,0.092,1.00532269226735e-31,"6","PTP4A1"
1.7364135517755e-29,1.3025722379703,0.488,0.156,3.21097593994326e-25,"6","RETN"
5.91253701507424e-25,0.642868521799449,0.905,0.5,1.09334634482753e-20,"6","FABP5"
2.85676394353208e-24,0.750049876957353,0.667,0.296,5.28272788437952e-20,"6","CGA"
2.76469342806687e-23,0.894338231040038,0.505,0.196,5.11247108718125e-19,"6","GCSH"
4.37847152043571e-23,1.06032766148203,0.484,0.185,8.09666953558971e-19,"6","CD5L"
