"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MALAT1",8.97545536666825e-141,1.17137714547371,0.808,0.574,1.65974120640429e-136
"XIST",1.90000221864584e-139,5.90727589707351,0.438,0.008,3.51348410271989e-135
"IGFBP1",1.72156925265163e-124,1.93950040751661,0.626,0.14,3.18352586200339e-120
"RPS18",1.34005565070327e-113,1.10825731503709,0.944,0.595,2.47803090928048e-109
"RPS20",1.15552584426303e-111,-1.02166291881967,0.713,0.911,2.13679839121119e-107
"RPS4Y1",8.79904210476033e-105,-2.06349892777773,0.155,0.537,1.62711886601228e-100
"FTL",2.54275717294e-100,0.72880288198254,0.998,1,4.70206656420065e-96
"NEAT1",2.4038260961699e-93,1.11144363781605,0.716,0.419,4.44515521703738e-89
"B2M",1.3453924543583e-89,0.643913621846696,0.987,0.943,2.48789972659937e-85
"RPL7A",2.73538984752592e-88,1.03984649738515,0.912,0.571,5.05828290604493e-84
"AIF1",1.22116967952237e-82,0.936886915354405,0.915,0.594,2.25818697137278e-78
"RPS9",1.73373569197908e-77,1.00865395348926,0.873,0.551,3.20602404160771e-73
"CXCL8",7.83572187393977e-74,-2.02847511770357,0.159,0.444,1.44898168892894e-69
"TIMP3",4.85538098988988e-71,1.02836640650065,0.661,0.27,8.97857052650437e-67
"LY6E",7.02998422156454e-71,3.10743697628422,0.318,0.041,1.29998468225171e-66
"RPS25",1.86445150982736e-63,0.891677788418045,0.884,0.568,3.44774373197275e-59
"JUN",3.13292004433179e-61,-1.03482758707564,0.505,0.683,5.79339574597835e-57
"TMSB4X",3.08989275137204e-60,0.540975076758757,0.99,1,5.71382967583717e-56
"CTSB",3.39016573850366e-59,0.61837376336126,0.869,0.702,6.26909448364097e-55
"PHLDA2",2.15024756504461e-54,2.46189609759065,0.34,0.085,3.97623779728048e-50
"CD83",5.88869972058524e-54,-1.77374575747796,0.187,0.418,1.08893835233062e-49
"PEG10",1.034894216452e-52,2.72542467390707,0.289,0.057,1.91372638506303e-48
"FTX",1.47384674049398e-52,1.57120671662706,0.452,0.176,2.72543739252147e-48
"HLA-B",1.15481131041867e-51,0.714673147782591,0.84,0.564,2.1354770752262e-47
"HLA-E",3.86469972892822e-51,0.729257783741493,0.796,0.515,7.14660273873407e-47
"LINC00486",4.56083665989467e-51,10.8727059967808,0.177,0,8.43389915147723e-47
"IGFBP2",1.4155603611183e-50,2.21086842366141,0.262,0.043,2.61765421977995e-46
"CRYAB",6.26052127333587e-50,2.45546046657899,0.25,0.037,1.15769559386527e-45
"KANSL1",3.45433182529871e-49,1.24028179476797,0.474,0.196,6.38775041134238e-45
"EGR1",6.14815846580998e-49,-1.43811606171003,0.296,0.506,1.13691746349758e-44
"FOSB",4.60659337584482e-48,-1.40155411115373,0.314,0.508,8.51851247061225e-44
"DNAJB1",6.16898848923754e-48,-1.23910454812325,0.4,0.557,1.14076935142981e-43
"PRG2",6.93018230822054e-46,0.877205548661846,0.636,0.307,1.28152931243614e-41
"APP",3.4682331756831e-45,1.49692451358645,0.321,0.09,6.41345678847319e-41
"CLIC1",1.44821894956778e-44,0.871200022856852,0.713,0.424,2.67804648154074e-40
"RPS10",1.77076380330995e-44,0.713005644205769,0.822,0.608,3.27449642508076e-40
"SPP1",2.89556919831292e-44,0.518933582775799,0.942,0.949,5.35448656152025e-40
"TPT1",1.37101680181632e-43,0.460464728519838,0.995,0.997,2.53528426991874e-39
"INPP5D",2.41924274494746e-43,0.933902136677953,0.518,0.237,4.47366368395684e-39
"IFI27",7.67075505771809e-43,2.2212780296569,0.291,0.078,1.41847602527323e-38
"F13A1",1.87940727366171e-42,0.361687173543622,0.965,0.996,3.47539993045524e-38
"PLCL2",2.48709642522399e-42,1.61010084046539,0.325,0.1,4.59913870952421e-38
"C2",4.43933109122119e-42,0.682921811292595,0.743,0.473,8.20921105388623e-38
"IFI44L",5.7056597512769e-42,1.34591921263634,0.391,0.151,1.05509060120612e-37
"APOE",8.64704874452529e-42,-1.62981276140204,0.19,0.409,1.59901225383762e-37
"DLEU2",1.36510722906774e-41,1.8510316245162,0.297,0.085,2.52435628799206e-37
"PARP14",1.4426666564577e-41,0.705910181358438,0.635,0.369,2.66777918112157e-37
"PAGE4",1.21077108893308e-40,1.68486960473311,0.384,0.148,2.23895789765506e-36
"RPL31",1.25969440559396e-40,-0.663966580527062,0.685,0.805,2.32942689482435e-36
"RNASE1",1.71670553838152e-39,0.391768254693392,0.974,0.99,3.1745318815751e-35
"KLF2",3.73457410766548e-39,-0.977451195650525,0.527,0.629,6.905974439895e-35
"CCDC152",1.34254466893324e-38,-2.19673868677798,0.089,0.262,2.48263360179135e-34
"IFI6",3.96953933419484e-38,0.919374608436056,0.58,0.31,7.34047213679309e-34
"DUSP2",6.81232276718271e-38,-3.27903781553627,0.031,0.167,1.25973472610743e-33
"RPL7",1.88713861723548e-37,-0.604773214733909,0.748,0.845,3.48969673099185e-33
"ATP6V0C",2.4834859957627e-37,0.662265401739556,0.769,0.511,4.59246230336439e-33
"LENG8",3.51878678780095e-37,1.05738691086277,0.393,0.15,6.50694052800152e-33
"LAIR2",2.0290466826401e-36,5.88602946743671,0.132,0.002,3.75211312553807e-32
"JPX",3.3764348119038e-36,1.1992088614512,0.346,0.122,6.24370325417251e-32
"ABR",5.17054949713303e-36,1.40625472538896,0.311,0.105,9.5613801300984e-32
"CANX",7.24414409491454e-36,0.675764580664366,0.697,0.441,1.3395871260316e-31
"MX1",5.59646480283653e-35,0.990344618028007,0.356,0.137,1.03489827134053e-30
"HLA-DRA",5.80989230900974e-35,0.958280565505748,0.538,0.297,1.07436528578208e-30
"PRPF8",7.40929505818192e-35,0.972411620339095,0.433,0.19,1.370126842159e-30
"COG5",7.99119730728147e-35,1.59243717547164,0.275,0.084,1.47773220606249e-30
"PPP3R1",1.06942207632306e-34,0.796792867908499,0.502,0.253,1.9775753035366e-30
"NAIP",1.32225130750591e-34,0.682215952027374,0.624,0.389,2.44510711783993e-30
"DIP2B",1.58302742356979e-34,0.724008166595915,0.59,0.349,2.92733431166525e-30
"CEP170",2.13906722681302e-34,0.843590375924812,0.508,0.261,3.95556311582265e-30
"TNFSF9",2.91166746921424e-34,-2.41552306771238,0.064,0.21,5.38425548407097e-30
"MIF",3.65447495750492e-34,0.818134461151418,0.682,0.416,6.7578550914181e-30
"CD44",4.46422550127367e-34,0.784017290692493,0.35,0.132,8.25524579695527e-30
"SLC1A3",5.08229343522955e-34,1.07824582955063,0.297,0.098,9.39817702042648e-30
"IGFBP7",8.22388388829131e-34,1.63926660221676,0.189,0.032,1.52076060862283e-29
"TIMP1",9.93295122657665e-34,1.01824319045498,0.406,0.177,1.83680134081855e-29
"SURF4",1.57689643182017e-33,1.14804272315993,0.372,0.146,2.91599688172186e-29
"RBP1",1.84987452951381e-33,1.89720587355423,0.193,0.036,3.42078797997694e-29
"RPL17",3.05205538583963e-33,0.592913870026617,0.849,0.644,5.64386081949465e-29
"HLA-A",4.77529181432321e-33,0.639433110643904,0.765,0.507,8.83046962304649e-29
"RHOU",8.3340783957395e-33,1.0666862959411,0.358,0.141,1.54113777694015e-28
"SLC27A4",1.05610956544285e-32,1.62214950052335,0.235,0.063,1.95295780841693e-28
"YWHAE",1.13152956276802e-32,0.812498171682114,0.624,0.355,2.09242446747062e-28
"CTNND1",1.36038979881045e-32,0.744015264663391,0.539,0.293,2.51563281596029e-28
"LINC01605",1.57169240346859e-32,7.20661494116367,0.117,0.001,2.90637359249412e-28
"CDKN1C",4.98947962034387e-32,1.27740317573015,0.399,0.176,9.22654571393989e-28
"ANKFY1",5.42412512574546e-32,0.667135937872741,0.464,0.224,1.00302921825285e-27
"PRKACA",8.68731288597381e-32,0.951112973891777,0.409,0.178,1.60645789887428e-27
"ABCC1",4.6593180885355e-31,1.44218643243086,0.281,0.098,8.61601100931985e-27
"ZFAND2A",8.65933932911089e-31,-1.92907279500478,0.095,0.242,1.60128502873919e-26
"S100A6",8.69732469608083e-31,0.549984742674012,0.527,0.267,1.60830928279927e-26
"ITCH",8.78696455637471e-31,0.905397251366195,0.377,0.161,1.62488548576481e-26
"FTH1",1.02541118639879e-30,0.377528805229213,0.993,0.997,1.89619036588865e-26
"NFKBIA",1.15475544889065e-30,-0.76153020996784,0.536,0.622,2.1353737760886e-26
"SDC3",1.5003764676126e-30,0.662622957176011,0.382,0.163,2.77449616390923e-26
"FAM120B",5.37492982746967e-30,1.69925141345979,0.213,0.054,9.93932023695691e-26
"LAIR1",6.12459064155118e-30,0.629398621104763,0.697,0.455,1.13255930143564e-25
"MAFF",7.55655631197673e-30,-1.80713718571455,0.072,0.21,1.39735839321074e-25
"PPDPF",1.09642168663231e-29,0.832621889333323,0.264,0.084,2.02750298292047e-25
"CFD",1.25925848660954e-29,0.736627507960848,0.654,0.412,2.32862079343836e-25
"JUNB",1.40389712452538e-29,-0.676906779366625,0.609,0.698,2.59608656267233e-25
"RNF213",1.8265242034586e-29,0.394590435247088,0.694,0.501,3.37760855703564e-25
"SHMT1",3.29653954925995e-29,0.863187604843625,0.387,0.171,6.09596093449151e-25
"MIR99AHG",4.7659857394163e-29,1.93112928388399,0.214,0.061,8.81326082932862e-25
"DCN",4.89867303143124e-29,0.749389074881283,0.498,0.265,9.05862616972265e-25
"SND1",5.6051907895117e-29,0.881762683372591,0.399,0.189,1.0365118807965e-24
"ACTN4",6.08557703439327e-29,0.830602297147461,0.382,0.167,1.1253449052e-24
"NDUFA3",8.83733156855763e-29,0.813187463400053,0.542,0.3,1.63419935365768e-24
"AP2A2",8.98012519009913e-29,0.585896045724943,0.607,0.371,1.66060475015313e-24
"PDPR",1.03404071890116e-28,1.45439204360985,0.226,0.065,1.91214809739202e-24
"LIMD1",1.71364222071923e-28,0.697077682474001,0.387,0.179,3.168867194554e-24
"DENND3",1.80570632033071e-28,0.59387771668093,0.552,0.328,3.33911212755555e-24
"MVB12B",1.88047706115626e-28,1.28231535761645,0.256,0.086,3.47737818149016e-24
"DYNLRB1",2.46556486844898e-28,0.827096217545759,0.455,0.229,4.55932255473586e-24
"PDXDC1",3.17868634707747e-28,1.06286340358433,0.264,0.088,5.87802679301565e-24
"AAK1",3.84185352645847e-28,0.509296179544958,0.609,0.388,7.104355541127e-24
"ELMO1",5.24919580960803e-28,0.927018226745787,0.438,0.237,9.70681289112716e-24
"C1QA",6.05763094730239e-28,0.327858406164671,0.972,0.99,1.12017711477516e-23
"GYPC",6.81185785910451e-28,-0.593370832886926,0.695,0.783,1.25964875530561e-23
"NEURL2",1.28169937436259e-27,1.37070275877333,0.312,0.137,2.3701184830713e-23
"EEF1G",2.12038193106663e-27,0.667083169388546,0.751,0.51,3.92101026692841e-23
"DAB2",2.23092112664407e-27,0.25977635711073,0.975,0.99,4.12541934739021e-23
"TGM2",2.546507095512e-27,1.32115877991225,0.193,0.049,4.70900092102078e-23
"NUDT3",2.55159807303352e-27,0.773295506011481,0.393,0.185,4.71841515665359e-23
"ALOX5",2.9514218028701e-27,0.753417255066029,0.483,0.253,5.45776919786739e-23
"XAGE3",3.04978049233244e-27,2.40356797272667,0.189,0.05,5.63965408642115e-23
"RNH1",5.85905719867061e-27,0.706534964553408,0.559,0.313,1.08345685717817e-22
"SH3BGRL3",1.12636053834949e-26,-0.558401268597911,0.684,0.782,2.08286590751588e-22
"AHNAK",1.46803099848291e-26,0.800455649628089,0.311,0.127,2.7146829223946e-22
"ADAR",1.51049477341503e-26,0.634754599640067,0.53,0.301,2.79320693499908e-22
"BAG3",1.73927789303271e-26,-1.9648188378471,0.125,0.262,3.2162726797961e-22
"CYTH1",1.75790935705849e-26,0.53854157694344,0.567,0.354,3.25072598307255e-22
"MGAT5",1.8394829314484e-26,0.74256846275017,0.521,0.316,3.40157183683439e-22
"HLA-DRB1",1.99284558193568e-26,0.877289702370529,0.411,0.209,3.68517005011547e-22
"AKAP10",2.04883499203015e-26,0.772410061440579,0.418,0.215,3.78870566726216e-22
"FMN1",2.07637218436019e-26,0.643423502897757,0.479,0.274,3.83962744331886e-22
"LDHA",2.27118946160411e-26,0.920982856593544,0.479,0.255,4.19988355239832e-22
"ARHGAP17",2.94571060011002e-26,1.08281566651412,0.316,0.13,5.44720804172345e-22
"ISYNA1",3.51027366869793e-26,2.82841000535905,0.129,0.017,6.49119806815622e-22
"CYFIP1",3.56782479870147e-26,0.406472710213208,0.73,0.53,6.59762161775875e-22
"LINC01500",3.7440276122305e-26,3.61534493685267,0.127,0.017,6.92345586053664e-22
"DOCK4",5.23084547309948e-26,0.85627230921524,0.427,0.226,9.67287944885555e-22
"FBN2",7.44445148492292e-26,2.66431548767436,0.132,0.019,1.37662796859195e-21
"ATF3",9.46026377911643e-26,-1.49045877398322,0.128,0.27,1.74939197803421e-21
"RNF145",9.51300179359836e-26,0.489146244240431,0.577,0.349,1.75914429167221e-21
"RPL36A",9.74512101747762e-26,0.553038241097421,0.836,0.658,1.80206777855196e-21
"MAGI1",1.05481744840114e-25,1.07804987643874,0.335,0.157,1.95056842558338e-21
"SRGAP2",1.20640281064187e-25,0.890632367187476,0.417,0.217,2.23088007743895e-21
"DISC1",1.33185641253475e-25,0.976428682845072,0.427,0.239,2.46286887805926e-21
"MYO5A",1.76659911063237e-25,0.52479281176499,0.613,0.417,3.26679507538137e-21
"C11orf96",2.05676320522691e-25,2.21198029292257,0.134,0.02,3.8033665191056e-21
"TINAGL1",2.14863953203578e-25,2.70438090542228,0.152,0.031,3.97326422264057e-21
"DENND1A",2.17504346388198e-25,0.956477099826532,0.392,0.2,4.02209037341055e-21
"PABPN1",2.93237951303793e-25,0.707953396192042,0.431,0.217,5.42255619550975e-21
"FGD2",3.76646720891635e-25,0.752685745780344,0.437,0.229,6.96495116272811e-21
"OAS2",3.91372565130173e-25,0.938516479770637,0.228,0.075,7.23726147438716e-21
"SH3RF3",4.3664237989281e-25,1.00518830869389,0.349,0.168,8.07439088897784e-21
"SASH1",5.57945598798281e-25,0.866767878857988,0.282,0.112,1.03175300129778e-20
"HBB",6.37092801220717e-25,-2.45638097413616,0.044,0.154,1.17811200801735e-20
"MT2A",7.20562798562436e-25,0.850491112999611,0.374,0.183,1.33246472710166e-20
"RREB1",1.27416292097336e-24,0.670200623308681,0.449,0.246,2.35618207346394e-20
"AVL9",1.31418541114945e-24,0.889719866285488,0.276,0.108,2.43019166229756e-20
"TRPS1",1.35106984591982e-24,0.80298863422956,0.476,0.282,2.49839835907494e-20
"VPS53",1.4881785526164e-24,0.818911949801064,0.4,0.199,2.75193977949825e-20
"NFKBIZ",1.91915297885001e-24,-1.23595338270835,0.267,0.397,3.54889768848944e-20
"HEATR5A",2.38566213314991e-24,0.820259216713858,0.324,0.142,4.41156641662082e-20
"GPX3",2.77770106751739e-24,1.32291992525376,0.196,0.058,5.13652481405316e-20
"CELF1",2.89804913971214e-24,0.528815088153009,0.559,0.346,5.35907246915568e-20
"DKK1",3.11797022812695e-24,1.54772746374968,0.152,0.031,5.76575054585235e-20
"ATP8B4",5.35300094645694e-24,0.665401536099729,0.543,0.342,9.89876935018818e-20
"C2CD5",5.78837388194973e-24,0.791558079477855,0.334,0.157,1.07038609825014e-19
"IRF7",7.28544335622135e-24,1.36034940754984,0.242,0.088,1.34722418543245e-19
"EEF1D",9.05400298111426e-24,0.638955182880584,0.668,0.436,1.67426623126765e-19
"MPZL1",1.09237300747712e-23,0.77452812230164,0.302,0.126,2.0200161654267e-19
"LRRC8D",1.4737820949289e-23,0.918785608359386,0.228,0.078,2.72531784994252e-19
"RPS28",1.96705616878921e-23,0.335376062327347,0.97,0.942,3.63748026732501e-19
"IBTK",2.47327982868728e-23,0.78345005775957,0.345,0.159,4.57358905920852e-19
"WDFY2",2.606144682062e-23,0.592085676587967,0.474,0.27,4.81928274606905e-19
"MCTP2",2.6908956335138e-23,1.0412447343392,0.309,0.143,4.97600420549371e-19
"SNHG25",2.82051037732728e-23,1.65352750430673,0.17,0.044,5.2156877897536e-19
"TAPBP",3.25894011894642e-23,0.682278708956868,0.5,0.282,6.02643206795572e-19
"TRAPPC12",4.17737428900831e-23,1.13307038732718,0.233,0.083,7.72480053523417e-19
"MACF1",4.52264657014969e-23,0.468336631688536,0.636,0.449,8.3632780375208e-19
"CARM1",4.70642399534482e-23,0.89859910996592,0.344,0.16,8.70311925219165e-19
"SLC43A2",5.34735378460818e-23,0.856114236750018,0.334,0.152,9.88832661849745e-19
"ATM",5.75053988606208e-23,0.552523086144872,0.574,0.375,1.0633898357306e-18
"DNAJA1",6.19541775485763e-23,-0.605564286334444,0.544,0.607,1.14565665122827e-18
"AP1B1",1.16559084606521e-22,0.375289417717309,0.713,0.524,2.15541059254378e-18
"MX2",1.49521209091028e-22,1.18445427058007,0.271,0.115,2.76494619851129e-18
"RUFY1",1.74939813231067e-22,0.793750644393215,0.28,0.115,3.23498702626888e-18
"ANO6",1.79283020841982e-22,0.546733782049551,0.413,0.212,3.31530162140992e-18
"LDLRAD4",1.82990348278785e-22,0.856500244142409,0.361,0.186,3.38385752037129e-18
"RCN3",1.85759775688789e-22,0.833948986372248,0.391,0.207,3.43506977203708e-18
"SMG7",2.07887517430955e-22,0.84650125165381,0.276,0.116,3.84425597233323e-18
"PPP1R15A",2.13793566268482e-22,-0.93345356805384,0.337,0.449,3.95347062743678e-18
"ARID1B",2.38165347286082e-22,0.72669519709804,0.495,0.305,4.40415360201423e-18
"INO80D",2.65719116751578e-22,1.03505568132824,0.269,0.109,4.91367790697017e-18
"HSD17B1",2.68392867004792e-22,2.43789831563194,0.138,0.03,4.96312089665261e-18
"WDFY3",2.94144341431336e-22,0.467569263145358,0.612,0.416,5.43931716174826e-18
"COLGALT1",3.27485107413205e-22,0.373015287022783,0.636,0.434,6.05585460628499e-18
"HDAC8",3.49119355086507e-22,0.771208720555166,0.276,0.117,6.4559151142597e-18
"SIGLEC1",3.92780435411911e-22,0.307553828147125,0.716,0.561,7.26329581163706e-18
"DNAJA4",4.0163290245995e-22,-1.57393889306962,0.132,0.259,7.4269956322894e-18
"MGAT4A",4.30183647622652e-22,0.396637698944046,0.638,0.441,7.95495601183809e-18
"SYNRG",4.30409791956447e-22,0.743805673618492,0.36,0.172,7.95913787285861e-18
"IGFBP5",4.47533650991461e-22,0.907587378419739,0.179,0.051,8.2757922741341e-18
"FXYD3",4.56158507763952e-22,3.38672512096074,0.103,0.011,8.435283125571e-18
"LPP",6.13264700501328e-22,0.452672022783324,0.577,0.368,1.13404908416706e-17
"TAF15",7.62701745498835e-22,0.709284098714949,0.371,0.183,1.41038806777645e-17
"PLTP",7.89501122485302e-22,0.271700036301085,0.942,0.956,1.45994547569982e-17
"TXNDC5",8.22057331381443e-22,1.13122208253325,0.247,0.097,1.52014841719056e-17
"NR4A3",1.41999195739375e-21,-1.58767574814703,0.066,0.177,2.62584912761253e-17
"RPH3AL",1.62037016422869e-21,1.6777696706771,0.164,0.046,2.99638850769169e-17
"DNAJC13",1.67723078356401e-21,0.369332063492467,0.556,0.349,3.10153516496656e-17
"SCN9A",2.11786340346704e-21,0.325928636005198,0.721,0.565,3.91635300569125e-17
"VPS13D",2.56748588914744e-21,0.744948426383248,0.343,0.166,4.74779490621144e-17
"ZYX",2.62000498157249e-21,0.782276598522673,0.387,0.197,4.84491321192385e-17
"TBC1D2B",3.06442161071896e-21,0.606580719052567,0.443,0.247,5.66672844254151e-17
"IGF2R",3.07561092426321e-21,0.907767383501854,0.217,0.078,5.68741972114754e-17
"MBOAT7",3.09727327560984e-21,1.28743270212786,0.207,0.071,5.72747774125772e-17
"IER2",3.13121264487666e-21,-0.716632236870318,0.533,0.594,5.79023842290593e-17
"LGALS9",3.76587973626498e-21,0.291721927720585,0.536,0.317,6.96386480830119e-17
"NSF",5.32237309095297e-21,0.879251597639418,0.31,0.144,9.84213231979023e-17
"EFEMP1",5.8531229817279e-21,1.83216577252405,0.138,0.032,1.08235950178112e-16
"NR4A2",5.98782863673805e-21,-1.2097792887515,0.208,0.339,1.1072692715056e-16
"IGFBP6",6.11980190802574e-21,1.83470493188568,0.111,0.017,1.13167376883212e-16
"RPL13A",6.63642365933756e-21,-0.359504449932352,0.874,0.957,1.2272074630847e-16
"BEX4",7.31312359775742e-21,1.80684103616047,0.136,0.03,1.3523428156973e-16
"NR4A1",7.75659012385459e-21,-1.3054556327335,0.178,0.311,1.43434864570319e-16
"TTYH3",8.28911863059307e-21,0.373594078778445,0.695,0.508,1.53282381716927e-16
"ACTB",8.72610725839707e-21,0.243850468071308,0.977,0.993,1.61363175422279e-16
"HSPB6",9.6144742619191e-21,1.74101663493458,0.103,0.013,1.77790858051408e-16
"PTPRJ",1.10192361061923e-20,0.516150843058212,0.585,0.395,2.03767714075708e-16
"TRIO",1.21829729062325e-20,0.739213319443186,0.328,0.162,2.25287534982052e-16
"PRKX",1.26068748836095e-20,0.623966127211778,0.261,0.106,2.33126330347707e-16
"SURF1",1.35532976636978e-20,1.05170973429858,0.265,0.111,2.50627580397099e-16
"NCOA1",1.37330235082093e-20,0.696058787083008,0.421,0.24,2.53951070713807e-16
"NAP1L4",1.42660924539192e-20,0.690444257410564,0.32,0.146,2.63808581657873e-16
"HNRNPR",1.61670590581848e-20,0.63873057109551,0.436,0.233,2.98961256103954e-16
"MAD1L1",1.68705176317908e-20,1.31578911934604,0.148,0.037,3.11969612047075e-16
"ETV6",1.72297138886987e-20,0.702639693389602,0.377,0.209,3.18611869229816e-16
"TBC1D5",1.75869071855165e-20,0.68711641281374,0.443,0.267,3.25217087674571e-16
"PHC3",1.88001337914007e-20,0.538966123581564,0.36,0.181,3.47652074070582e-16
"MLLT6",1.96932893093015e-20,1.21244286577194,0.245,0.1,3.64168305907604e-16
"EEF2K",2.17999791760808e-20,0.756962919276314,0.308,0.143,4.03125214924086e-16
"KAT6B",2.40812663068619e-20,1.05756886949166,0.221,0.084,4.45310776546491e-16
"ABL1",2.5511019846535e-20,0.716784445828588,0.353,0.184,4.71749779002126e-16
"KANSL1-AS1",2.57339679121968e-20,1.86625551452638,0.114,0.019,4.75872534632342e-16
"PDLIM1",2.68185621499348e-20,1.46961151681377,0.132,0.029,4.95928851276594e-16
"NUPR1",2.70391961405981e-20,0.794098028411641,0.254,0.106,5.00008815031941e-16
"RERE",3.30821025811969e-20,0.662584206318004,0.509,0.327,6.11754240931492e-16
"BTBD7",4.11221667335389e-20,0.770923841303786,0.282,0.124,7.60431107236601e-16
"TBC1D14",4.12211857508042e-20,0.42462884075996,0.579,0.387,7.62262166903872e-16
"POLG2",4.18526954751171e-20,-1.93260872075746,0.051,0.15,7.73940044725866e-16
"NFIA",4.36790869219167e-20,0.432221004826008,0.574,0.389,8.07713675360083e-16
"TNRC6A",4.58719088852208e-20,0.471724429464427,0.438,0.238,8.48263339105503e-16
"GNG10",4.78126727596442e-20,0.470532295765298,0.773,0.556,8.8415194467134e-16
"ACACA",4.84858293209951e-20,2.63404923601633,0.1,0.013,8.96599955803842e-16
"TCP1",6.0415024832979e-20,-1.07173523257617,0.306,0.416,1.11719463921145e-15
"RCC2",6.07948099854459e-20,0.948495239523395,0.268,0.114,1.12421762625087e-15
"TCF12",6.21205311937552e-20,0.634685436515359,0.55,0.37,1.14873286283492e-15
"LINC01266",6.71086243507003e-20,2.13671292021424,0.147,0.041,1.24097268149315e-15
"RBFOX2",7.14943505249741e-20,1.81731435565415,0.117,0.022,1.32207352990782e-15
"MAP4",7.64255356287293e-20,0.612892598819359,0.293,0.135,1.41326100484646e-15
"VNN2",7.76297349422651e-20,-1.40289925144917,0.224,0.353,1.43552905855237e-15
"VAV3",8.89214656401166e-20,0.818878425528333,0.341,0.182,1.64433574261704e-15
"IFI44",8.9552159742321e-20,0.380424477741333,0.355,0.18,1.655998537955e-15
"HSP90AB1",9.77684525160508e-20,-0.361796321135688,0.779,0.816,1.80793422392681e-15
"CPED1",9.82336820977521e-20,0.860770182117156,0.197,0.07,1.81653724935163e-15
"EEF1A1",9.89721393670683e-20,0.286163901108748,0.991,0.991,1.83019280117583e-15
"DMXL2",1.06156268891519e-19,0.58740588624469,0.498,0.302,1.96304172434196e-15
"SLC7A8",1.20277401028629e-19,0.383338535557953,0.518,0.326,2.2241696998214e-15
"RPN1",1.20722442651699e-19,0.313588866170511,0.508,0.305,2.23239940951522e-15
"PTPRK",1.23100735159252e-19,1.9279670560792,0.143,0.037,2.27637879456489e-15
"SIRPB2",1.38085892971048e-19,1.27023465885578,0.181,0.06,2.55348433282061e-15
"XPO7",1.4895539376108e-19,0.744926904056416,0.272,0.122,2.75448314142988e-15
"NISCH",1.64975955157857e-19,0.538733995021461,0.367,0.189,3.05073536277908e-15
"CEPT1",2.15189969541439e-19,0.452733230809271,0.43,0.241,3.97929291676028e-15
"SNX14",2.38682681625912e-19,0.717409746155702,0.335,0.166,4.41372014862637e-15
"FCHSD2",2.81605664329301e-19,0.497485864404426,0.651,0.494,5.20745194477744e-15
"NUMB",2.95770378657264e-19,0.642687323815656,0.397,0.219,5.46938584213012e-15
"HTT",2.97631914099049e-19,0.51244096266536,0.353,0.181,5.50380935551961e-15
"S100A8",3.25469548485296e-19,-1.80278365451477,0.092,0.203,6.01858289059009e-15
"MARK3",3.36464292056298e-19,0.571639789089754,0.362,0.188,6.22189768870507e-15
"ADIPOR2",3.60331427996881e-19,0.984951868513346,0.248,0.105,6.66324876651832e-15
"MGLL",3.61138864290372e-19,1.17102404450545,0.184,0.064,6.67817987845755e-15
"ARHGAP8",3.88958712110627e-19,1.57384733828405,0.121,0.025,7.19262450434972e-15
"MIR34AHG",4.13960355827087e-19,1.55459438047237,0.119,0.024,7.65495489995449e-15
"DMD",4.16494906671698e-19,1.19623192699655,0.152,0.044,7.70182381417304e-15
"RPL23",4.25649059040747e-19,-0.385879679930981,0.826,0.879,7.87110239978149e-15
"ISG15",4.36481340583767e-19,0.597764148606661,0.412,0.23,8.07141295007502e-15
"FAM118A",4.73041316099372e-19,1.9551181909204,0.118,0.024,8.7474800173096e-15
"CCL2",5.43770563949124e-19,-0.814560993184431,0.426,0.546,1.00554052685472e-14
"INSR",5.61373489555278e-19,0.899076658608147,0.218,0.085,1.03809185688562e-14
"SERPING1",5.92756966568151e-19,0.420915505748499,0.571,0.37,1.09612618257782e-14
"RAPGEF6",6.4812484391416e-19,0.483574250757377,0.421,0.24,1.19851246136607e-14
"EEF1B2",7.32306873029339e-19,0.596520425817376,0.709,0.497,1.35418186960585e-14
"SFMBT2",7.36476662510727e-19,1.04552524337781,0.264,0.124,1.36189264431484e-14
"EXOC6B",7.73914730926187e-19,1.02779630695344,0.284,0.14,1.43112312042871e-14
"FOXP1",8.24578569948376e-19,0.488901639873176,0.457,0.276,1.52481069154854e-14
"HERC3",8.35305343865219e-19,0.803923680927023,0.263,0.117,1.54464664187556e-14
"BAG6",8.46288863484661e-19,0.662443294805232,0.288,0.132,1.56495736635583e-14
"TBC1D22A",8.86265624634322e-19,0.667039249218053,0.37,0.204,1.63888239307379e-14
"ARL15",9.17430756238903e-19,0.974377138681775,0.235,0.105,1.69651295443698e-14
"CHST11",9.34401900653332e-19,0.637711273138532,0.427,0.254,1.72789599468814e-14
"NUTM2A-AS1",9.53291931284894e-19,0.9646714143668,0.225,0.09,1.76282743933203e-14
"HYOU1",9.82551841796025e-19,1.09205064716148,0.205,0.078,1.81693486584921e-14
"HERC1",1.00631024882789e-18,0.592990918860611,0.391,0.221,1.86086891213253e-14
"POLDIP3",1.14205244599972e-18,0.907225437473395,0.164,0.051,2.11188338314268e-14
"DYSF",1.26425821136806e-18,2.27836515515019,0.1,0.016,2.33786628446182e-14
"PDK4",1.35354259837175e-18,0.532943174449239,0.62,0.448,2.50297097290904e-14
"EVL",1.37104190185775e-18,0.35442262094142,0.489,0.29,2.53533068491536e-14
