"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"C10orf88",0.486428018014689,-0.693380983032037,0.061,0.051,1,"C10orf88"
"BAMBI",0.486679860513218,-0.612163407138354,0.03,0.024,1,"BAMBI"
"ZNF404",0.486792776534097,-2.28802022007179,0.007,0.01,1,"ZNF404"
"NUDCD2",0.486935710337148,-0.426544574894335,0.252,0.234,1,"NUDCD2"
"NFIC",0.48703703869586,-0.274751449594546,0.414,0.379,1,"NFIC"
"FTSJ1",0.487055830849068,-0.290158801381698,0.079,0.067,1,"FTSJ1"
"VPS72",0.487127785903192,-0.435916014241013,0.157,0.156,1,"VPS72"
"R3HDM2",0.487601324280104,-0.552600526416679,0.273,0.253,1,"R3HDM2"
"SF3A2",0.487753830120129,-0.318134371641174,0.173,0.146,1,"SF3A2"
"KLHL12",0.48786457123161,-0.410768917066992,0.124,0.127,1,"KLHL12"
"RFFL",0.487888408137632,-0.875144435197869,0.07,0.059,1,"RFFL"
"BCAT2",0.488052260287424,-0.750714537118692,0.072,0.078,1,"BCAT2"
"SETD4",0.488133994509297,-1.03072459033303,0.072,0.078,1,"SETD4"
"MAGEH1",0.488362469330967,-1.33569171487028,0.084,0.088,1,"MAGEH1"
"PDE6D",0.48851128597614,-1.01566773734113,0.098,0.102,1,"PDE6D"
"GLRX2",0.488578520731299,-0.414509047217515,0.201,0.165,1,"GLRX2"
"FBXL2",0.489355605183051,-0.722954484716384,0.012,0.008,1,"FBXL2"
"WBP11",0.489589280179704,-0.259191852019663,0.292,0.268,1,"WBP11"
"LYRM9",0.489662724454839,-0.730406506411942,0.054,0.06,1,"LYRM9"
"FAM53C",0.489799962204284,-0.647804837188606,0.173,0.172,1,"FAM53C"
"TMEM267",0.490251438484988,-1.33439830886914,0.061,0.067,1,"TMEM267"
"MR1",0.490258560004974,-0.405459574357934,0.217,0.183,1,"MR1"
"ANKRD54",0.490266852274776,-0.517061989667211,0.079,0.067,1,"ANKRD54"
"TGFBR3",0.490549818510742,-0.268811178203861,0.159,0.165,1,"TGFBR3"
"LINC00852",0.491116560078923,-1.42882270267458,0.009,0.013,1,"LINC00852"
"RAP2C-AS1",0.491253878386437,-0.455923033021734,0.037,0.031,1,"RAP2C-AS1"
"PREB",0.491586547526481,-0.393008629292163,0.178,0.147,1,"PREB"
"SQOR",0.491741764102827,-0.705473971868377,0.229,0.213,1,"SQOR"
"TRIQK",0.491811077550817,-0.338388522972327,0.091,0.078,1,"TRIQK"
"FAM174A",0.492029881130416,-0.953402918938728,0.131,0.129,1,"FAM174A"
"PCGF2",0.492042115550887,0.381017592835492,0.035,0.029,1,"PCGF2"
"NVL",0.492284546864719,-0.429723514915468,0.091,0.097,1,"NVL"
"MARS2",0.49240696041363,-0.730868305758534,0.021,0.016,1,"MARS2"
"LILRA2",0.492542308162791,-0.948820809449622,0.035,0.028,1,"LILRA2"
"DNAH1",0.492684201775087,-1.06818227802175,0.019,0.024,1,"DNAH1"
"CLMN",0.492980896823259,-0.644588909299589,0.007,0.01,1,"CLMN"
"ZDHHC13",0.493494524454987,-0.921917586840578,0.04,0.046,1,"ZDHHC13"
"DNAJB5",0.493500256505678,-0.320462618150231,0.009,0.013,1,"DNAJB5"
"MAPKAPK3",0.493521916329,-0.497137308367025,0.357,0.313,1,"MAPKAPK3"
"ZBTB18",0.493957818499909,-0.549109656172496,0.077,0.083,1,"ZBTB18"
"GPR132",0.494264310588255,-0.561140445077571,0.058,0.049,1,"GPR132"
"IFT88",0.494690991461899,-0.816623133094635,0.096,0.1,1,"IFT88"
"ZCCHC24",0.49495450400478,-0.552888521202691,0.243,0.2,1,"ZCCHC24"
"OGFR",0.494983263992076,-0.299832873148837,0.287,0.241,1,"OGFR"
"PLEKHA7",0.495174959899478,-0.512995947343775,0.007,0.01,1,"PLEKHA7"
"PRIM1",0.495307590457493,-0.774425889206486,0.072,0.078,1,"PRIM1"
"SMIM27",0.495757324630686,-0.935450604027544,0.15,0.124,1,"SMIM27"
"PRKAA1",0.495885265901289,-0.766677242279279,0.166,0.162,1,"PRKAA1"
"EIPR1",0.496000470055662,-0.265652485530221,0.173,0.146,1,"EIPR1"
"CCDC120",0.496323244229415,0.397783690933916,0.019,0.014,1,"CCDC120"
"RCCD1",0.49640181329933,-0.71165697204496,0.084,0.071,1,"RCCD1"
"PYCR2",0.49664498023313,-0.515127733745131,0.194,0.161,1,"PYCR2"
"GOLGA6L4",0.496818849820996,-0.568987916246526,0.023,0.018,1,"GOLGA6L4"
"POU5F2",0.497188650166041,-0.882548258218125,0.021,0.026,1,"POU5F2"
"MINCR",0.4972358971783,-1.01957039005529,0.019,0.024,1,"MINCR"
"DLEU7",0.497371805524809,-1.01489767027626,0.04,0.045,1,"DLEU7"
