"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"TRAPPC6A",2.75329733206444e-75,0.18683509830908,0.289,0.074,5.49007488013649e-71,"TRAPPC6A"
"SMPDL3A",2.82386440299422e-75,0.0270866371390673,0.538,0.196,5.63078561957047e-71,"SMPDL3A"
"RBM10",2.82855438247811e-75,-0.0402246306993332,0.348,0.102,5.64013743866136e-71,"RBM10"
"SNHG15",2.86817756058566e-75,0.323743893814523,0.313,0.086,5.71914605580781e-71,"SNHG15"
"CGGBP1",3.0083829974426e-75,-0.0618176554502761,0.643,0.242,5.99871569690054e-71,"CGGBP1"
"TMEM214",3.30388086594712e-75,0.0632228604508067,0.311,0.084,6.58793844669856e-71,"TMEM214"
"PHF8",3.35507628253474e-75,0.330564310843491,0.316,0.087,6.69002210737428e-71,"PHF8"
"RAB43",3.37781577974636e-75,1.18282205003165,0.18,0.026,6.73536466481425e-71,"RAB43"
"KDM3A",3.6278477028238e-75,0.196029794142276,0.405,0.131,7.23392831943065e-71,"KDM3A"
"SDC3",3.63490898917412e-75,-0.173845699763215,0.546,0.197,7.2480085244132e-71,"SDC3"
"NIPSNAP3A",3.71893798451978e-75,-0.0145223881858055,0.404,0.129,7.41556234113245e-71,"NIPSNAP3A"
"OSBPL6",3.90183697549182e-75,0.36391327457773,0.336,0.097,7.78026292913069e-71,"OSBPL6"
"HDAC3",3.90921485444656e-75,-0.00339423074407663,0.341,0.098,7.79497441976644e-71,"HDAC3"
"ZMYM5",4.0027461529629e-75,0.148114366518293,0.364,0.11,7.98147582900802e-71,"ZMYM5"
"NUBPL",4.21593982310767e-75,0.348667749187912,0.384,0.121,8.40658400727669e-71,"NUBPL"
"P4HA2",4.36080821465049e-75,0.912671372241366,0.179,0.026,8.69545158001308e-71,"P4HA2"
"CHP1",4.40254971117376e-75,-0.134864903302571,0.571,0.207,8.77868412408047e-71,"CHP1"
"ZNF587B",4.40769731872014e-75,0.801788918749615,0.216,0.041,8.78894845352796e-71,"ZNF587B"
"DIMT1",4.41096793969519e-75,-0.0222500551185615,0.378,0.116,8.79547007175221e-71,"DIMT1"
"RIN1",4.57446071060316e-75,2.43702322746828,0.125,0.006,9.12147465694271e-71,"RIN1"
"GALNT11",4.58298648124037e-75,0.017871559958426,0.627,0.235,9.1384750435933e-71,"GALNT11"
"MRRF",4.96816744066375e-75,0.256934787292014,0.349,0.103,9.90652587668351e-71,"MRRF"
"PMM1",5.16725746987184e-75,0.392886454887949,0.237,0.051,1.03035113949244e-70,"PMM1"
"PARP14",5.32519578901311e-75,0.34130744770243,0.941,0.458,1.06184404032921e-70,"PARP14"
"VPS35",5.75242921686744e-75,0.147806257567014,0.882,0.364,1.14703438584337e-70,"VPS35"
"POLR1C",5.95290300047888e-75,0.492083524523184,0.228,0.047,1.18700885829549e-70,"POLR1C"
"NRBP1",6.36357689540212e-75,-0.11512267450498,0.574,0.209,1.26889723294318e-70,"NRBP1"
"ATG16L1",6.67533512746622e-75,0.695939870685696,0.247,0.055,1.33106182441676e-70,"ATG16L1"
"TATDN3",6.79477905316255e-75,-0.0231389877931857,0.429,0.141,1.35487894320061e-70,"TATDN3"
"ALS2",6.93026233220814e-75,0.193806243941822,0.332,0.095,1.3818943090423e-70,"ALS2"
"ATG4B",6.98592183983129e-75,0.0291200361991846,0.426,0.14,1.39299281486236e-70,"ATG4B"
"ANP32B",7.01965662844705e-75,-0.0510562131976274,0.835,0.339,1.39971953171234e-70,"ANP32B"
"SNRPN",7.15163572631975e-75,-0.185729299482766,0.395,0.125,1.42603616382816e-70,"SNRPN"
"MMADHC",7.27377379294303e-75,-0.0665893697667581,0.657,0.247,1.45039049431284e-70,"MMADHC"
"PGRMC1",7.47991851948288e-75,-0.0987716429232173,0.436,0.145,1.49149575278489e-70,"PGRMC1"
"ATMIN",7.53677796351804e-75,-0.302818520432311,0.586,0.215,1.5028335259255e-70,"ATMIN"
"RAB1A",7.71870906517901e-75,0.317799773181894,0.985,0.534,1.53911058759669e-70,"RAB1A"
