"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.54659367909557e-12,0.556762688822318,0.457,0.272,1.90359077961166e-07,"9","CYBRD1"
9.86070256130585e-12,0.792279247431952,0.34,0.158,1.96622409072439e-07,"9","BEX4"
1.18777567153147e-11,0.602106053427339,0.496,0.308,2.36842468903376e-07,"9","KRT10"
1.21203813331421e-11,0.744419422834861,0.36,0.185,2.41680403782854e-07,"9","NUBP2"
1.38076218598464e-11,0.601755717033252,0.484,0.304,2.75323979885338e-07,"9","ECHDC1"
1.42094811946468e-11,0.848937788430065,0.315,0.15,2.83337055021258e-07,"9","TRAP1"
1.43409418931894e-11,0.586019274724453,0.447,0.262,2.85958381350197e-07,"9","ACAA1"
1.45465087343809e-11,0.63022793879944,0.409,0.232,2.90057384163555e-07,"9","HPCAL1"
1.46072531628756e-11,0.669007061342904,0.392,0.221,2.9126862806774e-07,"9","CYB5B"
1.46689301911754e-11,0.985492769520769,0.318,0.154,2.92498468012038e-07,"9","BRIX1"
1.49292277081183e-11,0.685195028757664,0.372,0.201,2.97688800499879e-07,"9","ZDHHC24"
1.50251773919086e-11,0.708010508130645,0.362,0.19,2.99602037194658e-07,"9","PHF5A"
1.53939650389456e-11,0.840395690738726,0.347,0.174,3.06955662876575e-07,"9","ASL"
1.64977060303675e-11,0.620526029959921,0.476,0.293,3.28964258245528e-07,"9","PIGT"
1.8771378687623e-11,0.844968402553585,0.337,0.173,3.74301291031202e-07,"9","SHMT2"
1.9999186522984e-11,0.891878997184156,0.313,0.146,3.98783779268302e-07,"9","AMZ2"
2.1712036228836e-11,0.557106857438244,0.412,0.229,4.3293800240299e-07,"9","HIBADH"
2.20322735027067e-11,0.552959197783104,0.442,0.262,4.39323533643972e-07,"9","ELAVL1"
2.24344616330523e-11,0.675006774690253,0.372,0.193,4.47343164963063e-07,"9","CARHSP1"
2.34764633364883e-11,0.537736716847329,0.447,0.266,4.68120678929577e-07,"9","ABCD4"
2.41590304836763e-11,0.878778596514008,0.313,0.151,4.81731067844506e-07,"9","HCCS"
2.5438021402631e-11,0.796707793999057,0.335,0.171,5.07234146768463e-07,"9","PHF23"
2.57018465330932e-11,0.681600997326768,0.412,0.235,5.12494819869879e-07,"9","CHPT1"
2.5727524328147e-11,0.554605316569486,0.452,0.275,5.13006835103252e-07,"9","CHTOP"
2.67134973017765e-11,0.582298777988682,0.4,0.225,5.32667136197424e-07,"9","METTL23"
