"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.27349187126837e-86,1.00006035547693,0.675,0.566,8.72581993205298e-82,"0","HSPA1A"
1.33426743436581e-85,1.54528765973544,0.443,0.329,3.55662327304551e-81,"0","TMEM256"
1.56359746133971e-85,1.03056532173399,0.636,0.563,4.16792539294712e-81,"0","TRMT112"
4.03592605539213e-84,0.579127498320831,0.88,0.85,1.07581644932533e-79,"0","PSAP"
1.90627310994579e-83,0.629445843577748,0.838,0.767,5.08136160187151e-79,"0","CTSZ"
8.98854512426954e-83,1.02096088415529,0.636,0.562,2.39598658832529e-78,"0","BLOC1S1"
4.59378530184486e-82,0.973690545479823,0.641,0.571,1.22451941005977e-77,"0","PYCARD"
6.3421975238552e-82,0.84640784775621,0.715,0.647,1.69057617195884e-77,"0","GNG5"
2.32860275285093e-81,1.93064861373609,0.33,0.201,6.20712349799944e-77,"0","MRPL23"
2.59766387722718e-80,0.813122201249394,0.725,0.666,6.92433283113677e-76,"0","CHCHD2"
4.80835276173826e-80,1.28471057402494,0.511,0.42,1.28171451216895e-75,"0","CUTA"
4.94364356295134e-80,0.894234121022273,0.665,0.591,1.31777762814031e-75,"0","ATP5MC3"
2.13888127590109e-79,0.807215428956507,0.734,0.689,5.70140192904195e-75,"0","NPM1"
2.82733969184382e-79,0.911874141177953,0.658,0.586,7.53655668257889e-75,"0","NDUFB2"
8.85987184692704e-79,0.890970708509897,0.679,0.623,2.36168743951687e-74,"0","LAMTOR4"
1.93969665949943e-78,0.742970589066348,0.776,0.73,5.17045541556168e-74,"0","CD99"
5.62051983576926e-78,1.17650659059742,0.567,0.484,1.49820576742265e-73,"0","LST1"
5.90506964094166e-77,1.2095944058311,0.496,0.382,1.57405536348941e-72,"0","PPDPF"
1.84669374547249e-76,0.937521782697183,0.639,0.563,4.92254684793148e-72,"0","COX7B"
1.99709575939729e-76,0.920470790847853,0.653,0.588,5.32345845624943e-72,"0","COX7A2"
4.51362291135253e-75,1.05919817571644,0.578,0.505,1.20315132325013e-70,"0","SNRPD2"
4.87560484699306e-74,1.00888628718035,0.603,0.53,1.29964122801447e-69,"0","NDUFB1"
6.91041363032774e-74,0.88995718624546,0.661,0.602,1.84203985730016e-69,"0","UQCRH"
1.13685450195173e-73,1.06385423767634,0.571,0.496,3.03039936040254e-69,"0","COPS9"
1.57871197871877e-73,0.676858669430361,0.793,0.742,4.20821465047275e-69,"0","LAPTM5"
