"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RCOR1",5.88185133765305e-206,0.772758173043007,0.67,0.181,1.17284115672802e-201,"RCOR1"
"SOCS2",5.96818071587681e-206,0.677280329234037,0.531,0.12,1.19005523474584e-201,"SOCS2"
"TOMM5",8.02203886813247e-206,0.744708668059733,0.779,0.232,1.59959455030562e-201,"TOMM5"
"PTGS1",9.25135467352989e-206,0.92183885363857,0.472,0.096,1.84472012190186e-201,"PTGS1"
"TMTC3",1.01250003753137e-205,1.04374650791089,0.437,0.083,2.01892507483755e-201,"TMTC3"
"EFL1",1.50851002164256e-205,1.18506205202647,0.432,0.081,3.00796898315526e-201,"EFL1"
"HELZ",2.86149336992919e-205,0.824701461917526,0.949,0.378,5.70581777963881e-201,"HELZ"
"CALHM6",3.96428325933226e-205,0.733866784743171,0.76,0.233,7.90478081910853e-201,"CALHM6"
"GPATCH8",8.12932626314814e-205,0.806900559212263,0.784,0.239,1.62098765687174e-200,"GPATCH8"
"PIK3C2A",1.78649624879662e-204,0.841633314354353,0.81,0.253,3.56227352010046e-200,"PIK3C2A"
"ZNF654",1.87247151594503e-204,0.948731093816201,0.547,0.13,3.73370820279438e-200,"ZNF654"
"CPPED1",2.56196532940689e-204,0.913653085614065,0.539,0.124,5.10855886683733e-200,"CPPED1"
"RNF217",4.30836022476456e-204,0.796870011914486,0.66,0.179,8.59087028818054e-200,"RNF217"
"FKBP2",7.16882487205837e-204,-7.11290592950911,0.012,0.385,1.42946367948844e-199,"FKBP2"
"SAMHD1",1.40581790114163e-203,0.733388193163349,0.978,0.459,2.80320089487642e-199,"SAMHD1"
"EHBP1",2.60689230463278e-203,1.21342666209669,0.461,0.095,5.19814325543777e-199,"EHBP1"
"CNOT4",3.51577796950642e-203,0.772020645160585,0.767,0.228,7.01046127119579e-199,"CNOT4"
"IMMP2L",3.83598481478046e-203,1.05940906406529,0.561,0.147,7.64895372067223e-199,"IMMP2L"
"RICTOR",3.85324978489276e-203,0.755252406761009,0.74,0.213,7.68338007107617e-199,"RICTOR"
"CDC14B",4.39829568295852e-203,0.763801952405491,0.702,0.198,8.77020159181928e-199,"CDC14B"
"PPP3CC",7.17305648079779e-203,1.03965284295706,0.474,0.099,1.43030746227108e-198,"PPP3CC"
"R3HDM2",8.60463996411035e-203,0.794864152833329,0.807,0.253,1.7157652088436e-198,"R3HDM2"
"PDS5A",9.28437616439194e-203,0.847806462256787,0.895,0.317,1.85130460717975e-198,"PDS5A"
"PARP4",1.27358214536013e-202,0.701205959738002,0.746,0.213,2.53952279784809e-198,"PARP4"
"MBNL2",1.9586389921889e-202,0.803824079434336,0.684,0.191,3.90552615042467e-198,"MBNL2"
"GATAD2A",3.53044599033644e-202,0.788642771499391,0.781,0.235,7.03970930473085e-198,"GATAD2A"
"MYCBP",6.07953827724948e-202,0.977470972933908,0.422,0.077,1.21225993248355e-197,"MYCBP"
"ANKRD13C",8.14501543903588e-202,0.838033473094576,0.578,0.141,1.62411607854375e-197,"ANKRD13C"
"CDK17",1.19465258949889e-201,0.723006089480457,0.64,0.168,2.38213726346079e-197,"CDK17"
"CPT1A",1.50120039539806e-201,0.744272726254755,0.51,0.113,2.99339358842374e-197,"CPT1A"
"ZCWPW2",2.89240723240027e-201,2.30604587109277,0.263,0.022,5.76746002140613e-197,"ZCWPW2"
