"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.39402124785386e-10,1.15929075106788,0.514,0.213,2.7796783682206e-06,"24","NUDT1"
1.44706694242647e-10,0.885805436491447,0.634,0.346,2.88545148319839e-06,"24","TBCB"
1.44957984213141e-10,0.565681433788939,0.754,0.486,2.89046220521003e-06,"24","C4orf48"
1.79091317787966e-10,1.70036531866914,0.401,0.104,3.57108087669204e-06,"24","PTP4A1"
1.87239631969396e-10,0.87775381750864,0.613,0.32,3.73355826146976e-06,"24","PSMC3"
1.90785207127499e-10,0.607397916487408,0.69,0.426,3.80425703012232e-06,"24","TMEM147"
1.95070023037339e-10,1.14794094719675,0.521,0.225,3.88969625936454e-06,"24","BOLA3"
2.01212048740328e-10,1.15378867531516,0.563,0.271,4.01216825188214e-06,"24","CCDC124"
2.0227287847819e-10,0.834958006498717,0.627,0.339,4.03332119685511e-06,"24","RANBP1"
2.07098235261302e-10,0.588154682819335,0.732,0.479,4.12953881111036e-06,"24","SRSF9"
2.07382347952529e-10,0.752293737277652,0.669,0.394,4.13520401817343e-06,"24","SUMO1"
2.20007153870561e-10,0.761270372187167,0.697,0.421,4.38694264817898e-06,"24","FXYD5"
2.29974911790677e-10,2.55225294218994,0.338,0.068,4.58569974110609e-06,"24","CAMK1"
2.46155948955263e-10,2.45723923227836,0.373,0.084,4.90834962216795e-06,"24","MT1E"
2.50836014720227e-10,0.689055629812282,0.718,0.438,5.00167013352132e-06,"24","ROMO1"
2.56458254872295e-10,1.45514658869733,0.486,0.197,5.11377760215355e-06,"24","MRPS12"
2.79850971981985e-10,0.899263629945482,0.648,0.384,5.58022838132079e-06,"24","GPI"
2.85183917555697e-10,0.564167502436979,0.697,0.433,5.68656731606059e-06,"24","NDUFB3"
2.93179838289296e-10,1.42170414527937,0.486,0.185,5.84600597548856e-06,"24","RGS1"
2.94290083234178e-10,1.02127090427548,0.521,0.234,5.86814425968951e-06,"24","GLRX3"
2.95572774224178e-10,0.914550474764629,0.641,0.361,5.8937211180301e-06,"24","SPG21"
3.22451962544635e-10,1.2003528268335,0.634,0.364,6.42969213314002e-06,"24","S100A10"
3.23133077578911e-10,0.658520612203668,0.711,0.461,6.44327356692348e-06,"24","NDUFS7"
3.23629488657998e-10,0.90123301984442,0.585,0.3,6.45317200384048e-06,"24","MRPS15"
3.49479379441304e-10,1.2723839011797,0.465,0.182,6.9686188260596e-06,"24","MRPL12"
3.56671161934292e-10,1.07907357002406,0.514,0.229,7.11202296896978e-06,"24","MRPL47"
3.79808438209473e-10,1.47574123052302,0.451,0.173,7.5733802578969e-06,"24","HSPA6"
3.86900801598616e-10,0.654612577178005,0.669,0.389,7.7148019838764e-06,"24","COX17"
3.90675845558047e-10,0.75777569892999,0.655,0.396,7.79007636042745e-06,"24","CCT5"
4.47279929278793e-10,0.521023457602303,0.739,0.483,8.91876178981914e-06,"24","CHMP2A"
4.73143598091352e-10,0.740562698854513,0.613,0.334,9.43448334594156e-06,"24","TMEM160"
